counterfactual_id,date,prior_target,new_target,NAV_open,NAV_before_transition,outgoing_proceeds_before_cost,exit_cost,incoming_notional_before_entry_cost,entry_cost,incoming_shares,incoming_entry_raw_close,NAV_after_transition,transition_type,stock_etf_cost_split,cross_asset_nominal_price_return_used,scenario,slippage_bp_per_side
H1_continuity_fix_only_20bp,2026-04-01,3131,4958,0.8401195250156208,0.8951091666530069,0.8951091666530069,0.005751076395745569,0.8893580902572613,0.0030657488957865488,0.004037778320553416,219.5,0.8862923413614747,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2026-04-09,4958,3037,0.9993501357500175,1.0639546428572588,1.0639546428572588,0.006835908580357888,1.0571187342769008,0.0036440446517861116,0.0016855595034001836,625.0,1.0534746896251148,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2026-05-06,3037,2308,1.5220601738405004,1.4462100374231104,1.4462100374231104,0.009291899490443484,1.436918137932667,0.004953269378174153,0.0006479479043232999,2210.0,1.4319648685544928,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2026-05-13,2308,8210,1.4222457133088655,1.4028072438000188,1.4028072438000188,0.009013036541415121,1.3937942072586036,0.004804614810015064,0.0009138089424003873,1520.0,1.3889895924485887,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2026-05-21,8210,6415,1.1742444965473349,1.2199349280914105,1.2199349280914105,0.007838081912987313,1.2120968461784232,0.004178277128713081,0.002168615025223896,557.0,1.20791856904971,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2026-06-03,6415,2356,1.2534594845794118,1.2990004001091136,1.2990004001091136,0.008346077570701054,1.2906543225384124,0.004449076370373714,0.015060951360281485,85.4,1.2862052461680389,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2026-06-11,2356,5289,0.9970349162738023,0.9849862243444202,0.9849862243444202,0.0063285364914129,0.9786576878530073,0.0033735778183796392,0.0005703415848155718,1710.0,0.9752841100346277,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2026-06-29,5289,2303,0.9153982436289928,0.9096948277808371,0.9096948277808371,0.0058447892684918784,0.9038500385123452,0.0031157047851493674,0.005492282522726804,164.0,0.9007343337271958,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H2_forced_replacement_only_5bp,2023-10-27,,3548,1.0,1.0,1.0,0.0,1.0,0.001925,0.007154659498207885,139.5,0.998075,no_position_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2023-11-01,3548,4162,1.0624670525613944,1.0803536882983005,1.0803536882983005,0.0053207419148691305,1.0750329463834314,0.0020796808499742286,0.009370770878021458,114.5,1.072953265533457,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2023-11-08,4162,3548,1.0682678969632395,1.0542117124167985,1.0542117124167985,0.005191992683652733,1.0490197197331457,0.0020293575464023373,0.0058985372517563,177.5,1.0469903621867434,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2023-11-15,3548,2454,1.1472655373383633,1.1148236256849395,1.1148236256849395,0.005490506356498327,1.1093331193284413,0.0021460354794435085,0.0012193690350759886,908.0,1.1071870838489977,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2023-11-22,2454,3545,1.1291357740361458,1.1486457579181995,1.1486457579181995,0.005657080357747133,1.1429886775604523,0.002211143083992534,0.009237065056489552,123.5,1.1407775344764597,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2023-11-30,3545,3362,1.1915814041380213,1.1915814041380213,1.1915814041380213,0.005868538415379755,1.1857128657226415,0.002293794202965691,0.006414195509591739,184.5,1.1834190715196757,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2023-12-13,3362,2329,1.2058686693761802,1.1641764600290458,1.1641764600290458,0.005733569065643052,1.1584428909634028,0.0022410396855559135,0.01876951057269232,61.6,1.156201851277847,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-01-05,2329,3008,0.9853992912024404,1.0173074869038294,1.0173074869038294,0.00501023937300136,1.012297247530828,0.0019583169122898716,0.0003893406283693789,2595.0,1.0103389306185382,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-01-15,3008,2362,1.0122855011648095,1.0103389306185382,1.0103389306185382,0.004975919233296301,1.0053630113852419,0.0019449024414406862,0.023526802085434964,42.65,1.0034181089438012,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-01-17,2362,8227,0.9845966273618284,0.9598935158564699,0.9598935158564699,0.004727475565593115,0.9551660402908767,0.0018477950180237047,0.002960615668549233,322.0,0.953318245272853,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-01-24,8227,3036,1.015491152073194,1.0125304887492312,1.0125304887492312,0.004986712657089965,1.0075437760921413,0.0019491211908422702,0.00659406331082819,152.5,1.005594654901299,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-02-21,3036,3324,1.0847234110194868,1.097911573758649,1.097911573758649,0.005407214500761346,1.0925043592578876,0.002113479779485399,0.0024503165830975326,445.0,1.090390879478402,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-03-13,3324,2379,1.6907183709587594,1.658864279403463,1.658864279403463,0.008169906576062055,1.6506943728274008,0.003193313737851666,0.002778247991719307,593.0,1.6475010590895491,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-04-24,2379,2515,1.4169064872296124,1.4946973121366225,1.4946973121366225,0.007361384262272867,1.4873359278743497,0.0028772923258629985,0.08809843534412383,16.85,1.4844586355484866,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-05-08,2515,2618,1.453624214962196,1.4448143412735872,1.4448143412735872,0.007115710630772418,1.4376986306428148,0.0027812676069516556,0.03852127149089565,37.25,1.4349173630358631,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-06-13,2618,3374,1.4195089396800153,1.3963962615633532,1.3963962615633532,0.006877251588199515,1.3895190099751538,0.002688062803509455,0.008016363856483492,173.0,1.3868309471716442,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-06-26,3374,1785,1.390340852073008,1.4349292441092167,1.4349292441092167,0.007067026527237894,1.4278622175819788,0.0027622387949102424,0.02111259227832694,67.5,1.4250999787870686,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-07-17,1785,2308,1.4821038486780755,1.5095504398693311,1.5095504398693311,0.007434535916356457,1.5021159039529746,0.0029058845967484623,0.0036477129424725696,411.0,1.499210019356226,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-08-06,2308,2881,1.2803473600252722,1.360596975205136,1.360596975205136,0.006700940102885295,1.3538960351022507,0.0026191491772698866,0.016744447161400007,80.7,1.3512768859249806,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-08-14,2881,2615,1.4651392856822816,1.49527937223213,1.49527937223213,0.007364250908243241,1.4879151213238868,0.0028784127915468505,0.019112441551252767,77.7,1.48503670853234,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-08-16,2615,3013,1.536640401310075,1.5442852823908897,1.5442852823908897,0.007605605015775133,1.5366796773751146,0.002972749168602463,0.012418679580619532,123.5,1.533706928206512,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-08-23,3013,5443,1.4716134420322016,1.53991621017725,1.53991621017725,0.007584087335122958,1.5323321228421272,0.0029643387045912065,0.011764367570288738,130.0,1.529367784137536,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-09-04,5443,3008,1.6999510243541787,1.6587757465245434,1.6587757465245434,0.008169470551633378,1.65060627597291,0.003193143312059746,0.0005632181650122566,2925.0,1.6474131326608503,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-09-11,3008,4763,1.4756317512144415,1.5178729457569142,1.5178729457569142,0.007475524257852803,1.5103974214990614,0.00292190542058206,0.0015719244171829817,959.0,1.5074755160784794,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-10-16,4763,3583,1.5246332986917621,1.5264551055546178,1.5264551055546178,0.007517791394856494,1.5189373141597613,0.0029384260781926395,0.0031257709032609664,485.0,1.5159988880815687,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-10-23,3583,3013,1.4784895882356017,1.4894297765358837,1.4894297765358837,0.007335441649439228,1.4820943348864444,0.002867152319831576,0.00907501338997922,163.0,1.479227182566613,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-11-06,3013,3231,1.4565396516527034,1.4792271825666132,1.4792271825666132,0.007285193874140571,1.4719419886924727,0.0028475123264407307,0.01229367762649399,119.5,1.4690944763660319,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2024-12-18,3231,2891,1.333864073803858,1.327717155051599,1.327717155051599,0.006539006988629126,1.3211781480629698,0.0025558555234743282,0.0332146673183752,39.7,1.3186222925394955,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2025-04-10,2891,2303,1.1292986769479392,1.2422285723785962,1.2422285723785962,0.006117975718964587,1.2361105966596315,0.002391290001828798,0.02813498988957361,43.85,1.2337193066578027,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2025-04-23,2303,2412,1.2463800925233945,1.2688880917230556,1.2688880917230556,0.006249273851736049,1.2626388178713195,0.002442609576566882,0.009883891829762766,127.5,1.2601962082947527,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2025-04-28,2412,6140,1.2503123352876322,1.2651381854743617,1.2651381854743617,0.006230805563461232,1.2589073799109005,0.0024353910070381464,0.02538327250310833,49.5,1.2564719889038625,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2025-05-07,6140,6669,1.1879370853648197,1.1663613908837278,1.1663613908837278,0.00574432985010236,1.1606170610336255,0.002245245677451176,0.0005542448877302269,2090.0,1.1583718153561742,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2025-05-21,6669,2615,1.2747632356046679,1.299704300320223,1.299704300320223,0.0064010436790771,1.293303256641146,0.0025019307781164297,0.011224359355330692,115.0,1.2908013258630295,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2025-05-28,2615,2368,1.324474396715726,1.262740387400838,1.262740387400838,0.006218996407949128,1.256521390992889,0.002430775245746613,0.005087588704856561,246.5,1.2540906157471423,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2025-06-04,2368,1815,1.366017697655324,1.3634738494555774,1.3634738494555774,0.006715108708568719,1.3567587407470088,0.0026246871602019863,0.0347213859894053,39.0,1.3541340535868067,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2025-06-18,1815,2345,1.3263569712855983,1.315940581979092,1.315940581979092,0.006481007366247029,1.3094595746128448,0.002533185620309752,0.0017903101219075824,730.0,1.306926388992535,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2025-07-16,2345,4991,1.389280697364268,1.3767484478069858,1.3767484478069858,0.006780486105449406,1.3699679617015363,0.0026502407620284476,0.008440232845305606,162.0,1.367317720939508,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2025-07-23,4991,1815,1.2027331804560486,1.1816325983427844,1.1816325983427844,0.005819540546838214,1.1758130577959462,0.00227464275180986,0.026550642874301728,44.2,1.1735384150441364,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2025-07-30,1815,8358,1.242570044812695,1.3195669483321866,1.3195669483321866,0.006498867220536019,1.3130680811116506,0.0025401663755394593,0.011495858901193957,114.0,1.310527914736111,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2025-08-04,8358,,1.299032055834917,1.2415527613289474,1.2415527613289474,0.0061146473495450665,1.2354381139794024,0.0,,,1.2354381139794024,stock_to_no_position,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2026-01-27,,5347,1.2354381139794024,1.2354381139794024,1.2354381139794024,0.0,1.2354381139794024,0.0023782183694103496,0.007730783044576753,159.5,1.233059895609992,no_position_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2026-02-04,5347,3081,1.04752109761913,0.9431555463906939,0.9431555463906939,0.004645041065974168,0.9385105053247197,0.0018155744268020858,0.0008252818774430993,1135.0,0.9366949308979177,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2026-02-09,3081,2454,0.8252818774430993,0.9036836558001937,0.9036836558001937,0.004450642004815954,0.8992330137953778,0.001739591037415373,0.0004904335643486134,1830.0,0.8974934227579624,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2026-02-11,2454,6223,0.9048499163502276,0.9097542855617914,0.9097542855617914,0.004480539856391823,0.9052737457053995,0.0017512769997064484,0.00032384317874756025,2790.0,0.9035224687056931,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2026-03-16,6223,3481,1.149643230527475,1.154500896975741,1.154500896975741,0.0056859169176055255,1.1488149800581355,0.002222414226678302,0.04199972768613396,27.3,1.1465925658314573,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2026-03-18,3481,1785,1.1633925211515312,1.173892431757929,1.173892431757929,0.0057814202264078,1.1681110115315212,0.002259742931134013,0.011705334022092239,99.6,1.165851268600387,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2026-03-30,1785,3131,1.1283942348776923,1.068697048311379,1.068697048311379,0.005263332962933542,1.0634337153484454,0.0020572418179994043,0.0003770431522310643,2815.0,1.061376473530446,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2026-04-01,3131,4958,1.036868668635427,1.1047364360370184,1.1047364360370184,0.005440826947482317,1.099295609089536,0.0021266176393712607,0.004998491988383438,219.5,1.0971689914501648,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2026-04-09,4958,3037,1.2371267688741563,1.3171027075098232,1.3171027075098232,0.00648673083448588,1.3106159766753374,0.0025354227119564095,0.0020929288863414095,625.0,1.3080805539633809,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2026-05-06,3037,2308,1.889914712684158,1.7957329640003195,1.7957329640003195,0.008843984847701575,1.786888979152618,0.003456785955700615,0.0008069828928492838,2210.0,1.7834321931969173,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2026-05-13,2308,8210,1.7713275286647294,1.7471180015528325,1.7471180015528325,0.008604556157647702,1.7385134453951847,0.0033632021529892025,0.0011415462126593392,1520.0,1.7351502432421955,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2026-05-22,8210,6415,1.523964181391669,1.5353797241289115,1.5353797241289115,0.00756174514133489,1.5278179789875768,0.002955605968948155,0.002713278243805389,562.0,1.5248623730186286,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2026-06-03,6415,2356,1.5682748249195149,1.625253668039428,1.625253668039428,0.008004374315094183,1.617249293724334,0.0031286133109758993,0.01890071054348194,85.4,1.6141206804133579,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_5bp,2026-06-11,2356,5289,1.2512269579418978,1.2361064762978629,1.2361064762978629,0.006087824395766975,1.230018651902096,0.002379504966873386,0.0007179176297866798,1710.0,1.2276391469352226,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,5
H2_forced_replacement_only_10bp,2023-10-27,,3548,1.0,1.0,1.0,0.0,1.0,0.002425,0.007151075268817204,139.5,0.997575,no_position_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,10
H2_forced_replacement_only_10bp,2023-11-01,3548,4162,1.0619347944382267,1.0798124696081728,1.0798124696081728,0.005857982647624337,1.0739544869605484,0.0026185452387998192,0.009356645779229247,114.5,1.0713359417217487,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,10
H2_forced_replacement_only_10bp,2023-11-08,4162,3548,1.0666576356755,1.052622638819799,1.052622638819799,0.005710477815597409,1.0469121610042016,0.0025526098991380127,0.005883715780873598,177.5,1.0443595511050636,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,10
H2_forced_replacement_only_10bp,2023-11-15,3548,2454,1.144382761146465,1.1120223674742673,1.1120223674742673,0.006032721343547901,1.1059896461307195,0.0026966542411250983,0.0012150803875436063,908.0,1.1032929918895944,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,10
H2_forced_replacement_only_10bp,2023-11-22,2454,3545,1.1251644862539008,1.1446058514964568,1.1446058514964568,0.006209486744368278,1.1383963647520885,0.002775669189878908,0.009195309275807365,123.5,1.1356206955622097,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,10
H2_forced_replacement_only_10bp,2023-11-30,3545,3362,1.186194908376448,1.186194908376448,1.186194908376448,0.006435107377942231,1.1797598009985057,0.0028765226528128865,0.006378771156345219,184.5,1.1768832783456928,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,10
H2_forced_replacement_only_10bp,2023-12-13,3362,2329,1.1992088914431542,1.1577469400526619,1.1577469400526619,0.006280777149785691,1.1514661629028762,0.002807536329627705,0.0186470556261891,61.6,1.1486586265732486,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,10
H2_forced_replacement_only_10bp,2024-01-05,2329,3008,0.9789704066014718,1.0106704287129054,1.0106704287129054,0.005482887075767512,1.0051875416371379,0.0024508757896287954,0.00038641104656936764,2595.0,1.002736665847509,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,10
H2_forced_replacement_only_10bp,2024-01-15,3008,2362,1.0046685894824916,1.002736665847509,1.002736665847509,0.005439846412222737,0.9972968194352863,0.0024316364146802095,0.02332626454913496,42.65,0.994865183020606,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,10
H2_forced_replacement_only_10bp,2024-01-17,2362,8227,0.9762041318078886,0.9517115844540981,0.9517115844540981,0.005163035345663482,0.9465485491084346,0.002307900592301188,0.002932424374273706,322.0,0.9442406485161334,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,10
H2_forced_replacement_only_10bp,2024-01-24,8227,3036,1.0058215383484521,1.0028890667725447,1.0028890667725447,0.005440673187241055,0.9974483935853037,0.002432005986923421,0.0065246976235959365,152.5,0.9950163875983803,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,10
H2_forced_replacement_only_10bp,2024-02-21,3036,3324,1.0733127555077744,1.086362186492537,1.086362186492537,0.005893514861722013,1.080468671630815,0.0026344283022444025,0.002422099423210271,445.0,1.0778342433285706,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,10
H2_forced_replacement_only_10bp,2024-03-13,3324,2379,1.671248531458524,1.639761262705097,1.639761262705097,0.008895704850175152,1.6308655578549218,0.003976421062059861,0.002743489269465197,593.0,1.626889136792862,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,10
H2_forced_replacement_only_10bp,2024-04-24,2379,2515,1.3991795387367305,1.4759971209076999,1.4759971209076999,0.008007284380924271,1.4679898365267756,0.0035792930182011722,0.08690863759694803,16.85,1.4644105435085744,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,10
H2_forced_replacement_only_10bp,2024-05-08,2515,2618,1.4339925517045404,1.4253016581978912,1.4253016581978912,0.00773226149572356,1.4175693967021676,0.0034563565211298865,0.03796276617935672,37.25,1.4141130401810378,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,10
H2_forced_replacement_only_10bp,2024-06-13,2618,3374,1.3989280177139358,1.3761504415550347,1.3761504415550347,0.007465616145436064,1.3686848254095987,0.0033371648207709595,0.007892183009183975,173.0,1.3653476605888277,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,10
H2_forced_replacement_only_10bp,2024-06-26,3374,1785,1.368803193835861,1.412700870679757,1.412700870679757,0.007663902223437682,1.4050369684563193,0.003425799611398411,0.020764609908813642,67.5,1.4016111688449209,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,10
H2_forced_replacement_only_10bp,2024-07-17,1785,2308,1.457675488468741,1.4846696989332775,1.4846696989332775,0.00805433311671303,1.4766153658165644,0.003600324019913198,0.003583978203884796,411.0,1.4730150417966512,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,10
H2_forced_replacement_only_10bp,2024-08-06,2308,2881,1.25797646473288,1.3368239168791056,1.3368239168791056,0.007252269749069148,1.3295716471300365,0.0032417979984318314,0.016435314115633266,80.7,1.3263298491316047,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H2_forced_replacement_only,10
