scenario,counterfactual_id,date,incumbent,counterfactual_target,NAV_open,NAV_before_transition,NAV_close,net_daily_return,gross_same_asset_return,transition_type,transition_cost,stock_etf_cost_split,execution_status,slippage_bp_per_side,metric_eligible
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-05-29,6415,6415,1.5988013389418962,1.5472271022018351,1.5472271022018351,-0.032258064516129004,-0.032258064516129004,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,10,True
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-06-01,6415,6415,1.5472271022018351,1.5626993732238534,1.5626993732238534,0.010000000000000009,0.010000000000000009,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,10,True
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-06-02,6415,6415,1.5626993732238534,1.4904954417877678,1.4904954417877678,-0.04620462046204621,-0.04620462046204621,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,10,True
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-06-03,6415,2356,1.4904954417877678,1.544648390364832,1.5325229005004681,0.028196972318339064,0.03633217993079585,stock_to_stock,0.01212548986436393,stock_only_EP05+10bp_per_side,executed_exact_official_close,10,True
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-06-04,2356,2356,1.5325229005004681,1.3961391593148227,1.3961391593148227,-0.0889929547813656,-0.0889929547813656,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,10,True
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-06-05,2356,2356,1.3961391593148227,1.3781939266085204,1.3781939266085204,-0.012853469932831985,-0.012853469932831874,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,10,True
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-06-08,2356,2356,1.3781939266085204,1.2418100485116148,1.2418100485116148,-0.09895840887393903,-0.09895840887393914,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,10,True
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-06-09,2356,2356,1.2418100485116148,1.26693340168269,1.26693340168269,0.020231236815314135,0.020231236815314135,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,10,True
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-06-10,2356,2356,1.26693340168269,1.1879743503927078,1.1879743503927078,-0.062322969135640505,-0.062322969135640394,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,10,True
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-06-11,2356,5289,1.1879743503927078,1.173618246374422,1.164405343140383,-0.01983966004361437,-0.012084523553509419,stock_to_stock,0.009212903234039213,stock_only_EP05+10bp_per_side,executed_exact_official_close,10,True
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-06-12,5289,5289,1.164405343140383,1.2290945288704043,1.2290945288704043,0.05555555555555558,0.05555555555555558,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,10,True
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-06-15,5289,5289,1.2290945288704043,1.307402490543588,1.307402490543588,0.06371191135734078,0.06371191135734078,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,10,True
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-06-16,5289,5289,1.307402490543588,1.3312353484441222,1.3312353484441222,0.01822916666666674,0.01822916666666674,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,10,True
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-06-17,5289,5289,1.3312353484441222,1.2631414687283102,1.2631414687283102,-0.051150895140664954,-0.051150895140664954,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,10,True
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-06-18,5289,5289,1.2631414687283102,1.314211878515169,1.314211878515169,0.040431266846361114,0.040431266846361114,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,10,True
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-06-22,5289,5289,1.314211878515169,1.341449430401494,1.341449430401494,0.020725388601036343,0.020725388601036343,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,10,True
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-06-23,5289,5289,1.341449430401494,1.283569632643054,1.283569632643054,-0.043147208121827374,-0.043147208121827374,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,10,True
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-06-24,5289,5289,1.283569632643054,1.2222851408988233,1.2222851408988233,-0.04774535809018554,-0.04774535809018565,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,10,True
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-06-25,5289,5289,1.2222851408988233,1.1848335070551268,1.1848335070551268,-0.03064066852367686,-0.03064066852367686,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,10,True
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-06-26,5289,5289,1.1848335070551268,1.0929067694387808,1.0929067694387808,-0.0775862068965516,-0.07758620689655171,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,10,True
H2_forced_replacement_only,H2_forced_replacement_only_10bp,2026-06-29,5289,5289,1.0929067694387808,1.0860973814671997,1.0860973814671997,-0.006230529595015577,-0.006230529595015577,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,10,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-07-17,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-07-18,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-07-19,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-07-20,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-07-21,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-07-24,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-07-25,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-07-26,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-07-27,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-07-28,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-07-31,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-01,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-02,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-04,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-07,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-08,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-09,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-10,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-11,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-14,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-15,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-16,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-17,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-18,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-21,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-22,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-23,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-24,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-25,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-28,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-29,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-30,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-08-31,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-09-01,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-09-04,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-09-05,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-09-06,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-09-07,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-09-08,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-09-11,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-09-12,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-09-13,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-09-14,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-09-15,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-09-18,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-09-19,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-09-20,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-09-21,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-09-22,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-09-25,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-09-26,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-09-27,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-09-28,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-10-02,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-10-03,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-10-04,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-10-05,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-10-06,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-10-11,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-10-12,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-10-13,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-10-16,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-10-17,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-10-18,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-10-19,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-10-20,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-10-23,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-10-24,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-10-25,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-10-26,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,False
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-10-27,,3548,1.0,1.0,0.996575,-0.0034250000000000114,0.0,no_position_to_stock,0.003425,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-10-30,3548,3548,0.996575,1.0037189717553516,1.0037189717553516,0.00716852394987999,0.00716852394987999,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-10-31,3548,3548,1.0037189717553516,1.060870278191891,1.060870278191891,0.05693954985885186,0.05693954985885186,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-01,3548,4162,1.060870278191891,1.0787300322279174,1.0681045414104724,0.006819177959166867,0.01683500273611771,stock_to_stock,0.010625490817444986,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-02,4162,4162,1.0681045414104724,1.06344034623181,1.06344034623181,-0.004366796505240078,-0.004366796505240078,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-03,4162,4162,1.06344034623181,1.0447834870376342,1.0447834870376342,-0.017543870006704654,-0.017543870006704654,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-06,4162,4162,1.0447834870376342,1.0774330102473233,1.0774330102473233,0.031250037557793986,0.031250037557793986,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-07,4162,4162,1.0774330102473233,1.06344034623181,1.06344034623181,-0.012987038528085582,-0.012987038528085582,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-08,4162,3548,1.06344034623181,1.0494476822162968,1.0391106225464664,-0.022878315433069174,-0.01315792095447088,stock_to_stock,0.010337059669830524,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-09,3548,3548,1.0391106225464664,1.0391106225464664,1.0391106225464664,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-10,3548,3548,1.0391106225464664,1.047891870917123,1.047891870917123,0.008450734868956644,0.008450734868956644,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-13,3548,3548,1.047891870917123,1.0713085651709189,1.0713085651709189,0.02234647954020419,0.02234647954020419,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-14,3548,3548,1.0713085651709189,1.1386311180934647,1.1386311180934647,0.06284142133392256,0.06284142133392256,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-15,3548,2454,1.1386311180934647,1.1064333670612791,1.0955349983957257,-0.037849061924374316,-0.02827759624741144,stock_to_stock,0.0108983686655536,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-16,2454,2454,1.0955349983957257,1.0774370652741938,1.0774370652741938,-0.0165197215497761,-0.016519721549776212,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-17,2454,2454,1.0774370652741938,1.0907089158898655,1.0907089158898655,0.012317982222278756,0.012317982222278756,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-20,2454,2454,1.0907089158898655,1.1003612458676606,1.1003612458676606,0.008849592991472033,0.008849592991472033,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-21,2454,2454,1.1003612458676606,1.117252699604246,1.117252699604246,0.015350825740201524,0.015350825740201524,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-22,2454,3545,1.117252699604246,1.1365573595598362,1.1253622695681718,0.007258492162783181,0.01727868723201853,stock_to_stock,0.011195089991664388,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-23,3545,3545,1.1253622695681718,1.13903069946788,1.13903069946788,0.012145804306157526,0.012145804306157526,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-24,3545,3545,1.13903069946788,1.13903069946788,1.13903069946788,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-27,3545,3545,1.13903069946788,1.098025554149257,1.098025554149257,-0.03600003523854045,-0.03600003523854056,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-28,3545,3545,1.098025554149257,1.2073724880151675,1.2073724880151675,0.09958505378377258,0.09958505378377258,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-29,3545,3545,1.2073724880151675,1.1754796292963496,1.1754796292963496,-0.026415094790877225,-0.026415094790877114,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-11-30,3545,3362,1.1754796292963496,1.1754796292963496,1.1639011549477807,-0.009849999999999914,0.0,stock_to_stock,0.011578474348569043,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-12-01,3362,3362,1.1639011549477807,1.2175225083470056,1.2175225083470056,0.046070367033556714,0.046070367033556714,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-12-04,3362,3362,1.2175225083470056,1.1733637295343418,1.1733637295343418,-0.03626937367475602,-0.036269373674756133,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-12-05,3362,3362,1.1733637295343418,1.1418217168370925,1.1418217168370925,-0.026881700791762886,-0.026881700791762886,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-12-06,3362,3362,1.1418217168370925,1.1355133337793852,1.1355133337793852,-0.005524840668805875,-0.005524840668805875,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-12-07,3362,3362,1.1355133337793852,1.1323590448418188,1.1323590448418188,-0.002777852838652173,-0.002777852838652173,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-12-08,3362,3362,1.1323590448418188,1.1386674278995261,1.1386674278995261,0.005571009554296014,0.005571009554296014,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-12-11,3362,3362,1.1386674278995261,1.1639011549477807,1.1639011549477807,0.022160752498912473,0.022160752498912473,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-12-12,3362,3362,1.1639011549477807,1.1859804956497564,1.1859804956497564,0.01897011667023074,0.01897011667023074,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-12-13,3362,2329,1.1859804956497564,1.144975908365946,1.1336978956685415,-0.04408386155842392,-0.034574419591399175,stock_to_stock,0.011278012697404569,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-12-14,2329,2329,1.1336978956685415,1.115293763426799,1.115293763426799,-0.016233718270147857,-0.016233718270147857,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-12-15,2329,2329,1.115293763426799,1.0766449511379126,1.0766449511379126,-0.03465348194016249,-0.03465348194016249,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-12-18,2329,2329,1.0766449511379126,1.0600811423995267,1.0600811423995267,-0.015384652777946428,-0.015384652777946428,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-12-19,2329,2329,1.0600811423995267,1.0379961388490266,1.0379961388490266,-0.02083331423150303,-0.02083331423150292,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-12-20,2329,2329,1.0379961388490266,1.0416770101577837,1.0416770101577837,0.00354613198546061,0.00354613198546061,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-12-21,2329,2329,1.0416770101577837,1.0159111352985264,1.0159111352985264,-0.024734994252541442,-0.02473499425254133,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H2_forced_replacement_only,H2_forced_replacement_only_20bp,2023-12-22,2329,2329,1.0159111352985264,1.0159111352985264,1.0159111352985264,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
