scenario,decision_date,requested_execution_date,selected_ticker,selected_action,action_reason,classified_market_state,applied_market_state,low_confidence_ordinary_fallback,confidence_floor,challenger_margin_required,architecture_reason,incumbent_valid_before_action,incumbent_invalid_reason,metric_eligible
H1_continuity_fix_only,2025-06-18,2025-06-19,2345,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-06-19,2025-06-20,2345,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-06-20,2025-06-23,2345,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-06-23,2025-06-24,2345,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-06-24,2025-06-25,2345,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-06-25,2025-06-26,2345,hold_incumbent,applied_controller_switch_gate_failed,strong_market,strong_market,False,0.63,6.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-06-26,2025-06-27,2345,hold_incumbent,applied_controller_switch_gate_failed,strong_market,strong_market,False,0.63,6.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-06-27,2025-06-30,2345,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-06-30,2025-07-01,2345,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-07-01,2025-07-02,2345,hold_incumbent,applied_controller_switch_gate_failed,strong_market,strong_market,False,0.63,6.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-07-02,2025-07-03,2345,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-07-03,2025-07-04,2345,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-07-04,2025-07-07,2345,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-07-07,2025-07-08,2345,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-07-08,2025-07-09,2345,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-07-09,2025-07-10,2345,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-07-10,2025-07-11,2345,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-07-11,2025-07-14,2345,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-07-14,2025-07-15,2345,hold_incumbent,invalid_or_weak_incumbent,ordinary_market,ordinary_market,False,0.7,5.0,forced_label_rejected_incumbent_still_valid,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,True
H1_continuity_fix_only,2025-07-15,2025-07-16,4991,hold_incumbent,valid_incumbent_no_better_challenger,strong_market,strong_market,False,0.63,6.0,valid_incumbent_no_better_challenger,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,True
H1_continuity_fix_only,2025-07-16,2025-07-17,4991,hold_incumbent,applied_controller_switch_gate_failed,strong_market,strong_market,False,0.63,6.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-07-17,2025-07-18,4991,hold_incumbent,applied_controller_switch_gate_failed,strong_market,strong_market,False,0.63,6.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-07-18,2025-07-21,4991,hold_incumbent,applied_controller_switch_gate_failed,strong_market,strong_market,False,0.63,6.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-07-21,2025-07-22,4991,hold_incumbent,invalid_or_weak_incumbent,strong_market,strong_market,False,0.63,6.0,forced_label_rejected_incumbent_still_valid,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,True
H1_continuity_fix_only,2025-07-22,2025-07-23,1815,hold_incumbent,valid_incumbent_no_better_challenger,strong_market,strong_market,False,0.63,6.0,valid_incumbent_no_better_challenger,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,True
H1_continuity_fix_only,2025-07-23,2025-07-24,1815,hold_incumbent,applied_controller_switch_gate_failed,strong_market,strong_market,False,0.63,6.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-07-24,2025-07-25,1815,hold_incumbent,applied_controller_switch_gate_failed,strong_market,strong_market,False,0.63,6.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-07-25,2025-07-28,1815,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2025-07-28,2025-07-29,1815,hold_incumbent,invalid_or_weak_incumbent,strong_market,strong_market,False,0.63,6.0,forced_label_rejected_incumbent_still_valid,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,True
H1_continuity_fix_only,2025-07-29,2025-07-30,8358,hold_incumbent,valid_incumbent_no_better_challenger,strong_market,strong_market,False,0.63,6.0,valid_incumbent_no_better_challenger,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,True
H1_continuity_fix_only,2025-07-30,2025-07-31,8358,hold_incumbent,valid_incumbent_no_better_challenger,strong_market,strong_market,False,0.63,6.0,valid_incumbent_no_better_challenger,True,valid_incumbent,True
H1_continuity_fix_only,2025-07-31,2025-08-01,8358,hold_incumbent,valid_incumbent_no_better_challenger,strong_market,strong_market,False,0.63,6.0,valid_incumbent_no_better_challenger,True,valid_incumbent,True
H1_continuity_fix_only,2025-08-01,2025-08-04,,watch_only,no_valid_replacement,strong_market,strong_market,False,0.63,6.0,no_valid_replacement,False,price_or_history_invalid,True
H1_continuity_fix_only,2025-08-04,2025-08-05,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-08-05,2025-08-06,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-08-06,2025-08-07,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-08-07,2025-08-08,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-08-08,2025-08-11,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-08-11,2025-08-12,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-08-12,2025-08-13,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-08-13,2025-08-14,,watch_only,no_valid_replacement,strong_market,strong_market,False,0.63,6.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-08-14,2025-08-15,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-08-15,2025-08-18,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-08-18,2025-08-19,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-08-19,2025-08-20,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-08-20,2025-08-21,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-08-21,2025-08-22,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-08-22,2025-08-25,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-08-25,2025-08-26,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-08-26,2025-08-27,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-08-27,2025-08-28,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-08-28,2025-08-29,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-08-29,2025-09-01,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-01,2025-09-02,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-02,2025-09-03,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-03,2025-09-04,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-04,2025-09-05,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-05,2025-09-08,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-08,2025-09-09,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-09,2025-09-10,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-10,2025-09-11,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-11,2025-09-12,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-12,2025-09-15,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-15,2025-09-16,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-16,2025-09-17,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-17,2025-09-18,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-18,2025-09-19,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-19,2025-09-22,,watch_only,no_valid_replacement,strong_market,strong_market,False,0.63,6.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-22,2025-09-23,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-23,2025-09-24,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-24,2025-09-25,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-25,2025-09-26,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-26,2025-09-30,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-09-30,2025-10-01,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-10-01,2025-10-02,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-10-02,2025-10-03,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-10-03,2025-10-07,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-10-07,2025-10-08,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-10-08,2025-10-09,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-10-09,2025-10-13,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-10-13,2025-10-14,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-10-14,2025-10-15,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-10-15,2025-10-16,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-10-16,2025-10-17,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-10-17,2025-10-20,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-10-20,2025-10-21,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-10-21,2025-10-22,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
H1_continuity_fix_only,2025-10-22,2025-10-23,,watch_only,no_valid_replacement,ordinary_market,ordinary_market,False,0.7,5.0,no_valid_replacement,False,no_incumbent,True
