snapshot_date,pool_size_target,layer4_pool_variant,pool_variant_family,selected_count,target_pool_size,shortfall_count,two_plus_opportunity_count,two_plus_opportunity_share,momentum_medium_high_count,pullback_medium_high_count,overlap_medium_high_count,neutral_medium_high_count,neutral_medium_high_share,high_exhaustion_or_breakdown_count,high_exhaustion_or_breakdown_share,avg_traded_value_rank_20d,median_traded_value_rank_20d,turnover_share_metadata_status,fallback_00631L_reference_only,fallback_00631L_is_ordinary_stock_pool_member,period
2015-02-26,31,C_risk_aware_retention_constrained_quota_31,risk_aware_c_quota,31,31,0,31,1.0,31,31,31,31,1.0,0,0.0,58.935483870967744,33.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-02-26,40,C_quota_size_sensitive_broad_label_quota_40,c_quota_style,40,40,0,40,1.0,40,40,40,40,1.0,0,0.0,42.75,34.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-02-26,40,C_retention_friendly_retention_constrained_quota_40,retention_friendly_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,0,0.0,44.95,35.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-02-26,40,C_risk_aware_retention_constrained_quota_40,risk_aware_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,0,0.0,59.125,39.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-02-26,50,C_quota_size_sensitive_broad_label_quota_50,c_quota_style,50,50,0,50,1.0,50,50,50,50,1.0,0,0.0,54.72,42.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-02-26,50,C_retention_friendly_retention_constrained_quota_50,retention_friendly_c_quota,50,50,0,50,1.0,50,50,50,50,1.0,0,0.0,54.82,42.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-02-26,50,C_risk_aware_retention_constrained_quota_50,risk_aware_c_quota,50,50,0,50,1.0,50,50,50,50,1.0,0,0.0,64.66,54.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-02-26,60,C_quota_size_sensitive_broad_label_quota_60,c_quota_style,60,60,0,60,1.0,60,60,60,60,1.0,0,0.0,60.21666666666667,54.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-02-26,60,C_retention_friendly_retention_constrained_quota_60,retention_friendly_c_quota,60,60,0,60,1.0,60,60,60,60,1.0,0,0.0,64.6,56.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-02-26,60,C_risk_aware_retention_constrained_quota_60,risk_aware_c_quota,60,60,0,60,1.0,60,60,60,60,1.0,0,0.0,72.68333333333334,59.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-02-26,80,C_quota_size_sensitive_broad_label_quota_80,c_quota_style,80,80,0,80,1.0,80,80,80,80,1.0,0,0.0,79.4125,71.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-02-26,80,C_retention_friendly_retention_constrained_quota_80,retention_friendly_c_quota,80,80,0,80,1.0,80,80,80,80,1.0,0,0.0,81.15,73.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-02-26,80,C_risk_aware_retention_constrained_quota_80,risk_aware_c_quota,80,80,0,80,1.0,80,79,80,80,1.0,0,0.0,82.675,73.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-02-26,100,C_quota_size_sensitive_broad_label_quota_100,c_quota_style,100,100,0,100,1.0,98,96,100,100,1.0,0,0.0,88.67,84.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-02-26,100,C_retention_friendly_retention_constrained_quota_100,retention_friendly_c_quota,100,100,0,100,1.0,97,100,100,100,1.0,0,0.0,92.83,86.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-02-26,100,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,100,0,100,1.0,100,94,100,100,1.0,0,0.0,95.64,88.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-06,31,C_quota_size_sensitive_broad_label_quota_31,c_quota_style,31,31,0,31,1.0,31,31,31,31,1.0,0,0.0,44.12903225806452,39.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-06,31,C_retention_friendly_retention_constrained_quota_31,retention_friendly_c_quota,31,31,0,31,1.0,31,31,31,31,1.0,0,0.0,55.70967741935484,57.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-06,31,C_risk_aware_retention_constrained_quota_31,risk_aware_c_quota,31,31,0,31,1.0,31,31,31,31,1.0,0,0.0,70.3225806451613,67.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-06,40,C_quota_size_sensitive_broad_label_quota_40,c_quota_style,40,40,0,40,1.0,40,40,40,40,1.0,0,0.0,56.1,55.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-06,40,C_retention_friendly_retention_constrained_quota_40,retention_friendly_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,0,0.0,56.85,55.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-06,40,C_risk_aware_retention_constrained_quota_40,risk_aware_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,0,0.0,64.125,60.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-06,50,C_quota_size_sensitive_broad_label_quota_50,c_quota_style,50,50,0,50,1.0,50,50,50,50,1.0,0,0.0,59.16,55.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-06,50,C_retention_friendly_retention_constrained_quota_50,retention_friendly_c_quota,50,50,0,50,1.0,50,50,50,50,1.0,0,0.0,61.58,56.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-06,50,C_risk_aware_retention_constrained_quota_50,risk_aware_c_quota,50,50,0,50,1.0,50,50,50,50,1.0,0,0.0,66.88,60.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-06,60,C_quota_size_sensitive_broad_label_quota_60,c_quota_style,60,60,0,60,1.0,60,60,60,60,1.0,0,0.0,66.46666666666667,58.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-06,60,C_retention_friendly_retention_constrained_quota_60,retention_friendly_c_quota,60,60,0,60,1.0,60,60,60,60,1.0,0,0.0,72.11666666666666,65.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-06,60,C_risk_aware_retention_constrained_quota_60,risk_aware_c_quota,60,60,0,60,1.0,60,59,60,60,1.0,0,0.0,77.33333333333333,70.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-06,80,C_quota_size_sensitive_broad_label_quota_80,c_quota_style,80,80,0,80,1.0,78,79,80,80,1.0,0,0.0,80.2,75.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-06,80,C_retention_friendly_retention_constrained_quota_80,retention_friendly_c_quota,80,80,0,80,1.0,80,80,80,80,1.0,0,0.0,86.3,78.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-06,80,C_risk_aware_retention_constrained_quota_80,risk_aware_c_quota,80,80,0,80,1.0,77,76,80,80,1.0,0,0.0,95.5875,84.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-06,100,C_quota_size_sensitive_broad_label_quota_100,c_quota_style,100,100,0,100,1.0,97,94,100,100,1.0,1,0.01,94.12,92.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-06,100,C_retention_friendly_retention_constrained_quota_100,retention_friendly_c_quota,100,100,0,100,1.0,95,99,100,100,1.0,0,0.0,101.0,94.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-06,100,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,100,0,100,1.0,95,88,100,100,1.0,0,0.0,108.38,95.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-13,31,C_quota_size_sensitive_broad_label_quota_31,c_quota_style,31,31,0,31,1.0,31,31,31,31,1.0,2,0.06451612903225806,58.774193548387096,55.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-13,31,C_retention_friendly_retention_constrained_quota_31,retention_friendly_c_quota,31,31,0,31,1.0,31,31,31,31,1.0,2,0.06451612903225806,61.32258064516129,58.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-13,31,C_risk_aware_retention_constrained_quota_31,risk_aware_c_quota,31,31,0,31,1.0,31,31,31,31,1.0,0,0.0,77.80645161290323,68.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-13,40,C_quota_size_sensitive_broad_label_quota_40,c_quota_style,40,40,0,40,1.0,40,40,40,40,1.0,2,0.05,63.675,54.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-13,40,C_retention_friendly_retention_constrained_quota_40,retention_friendly_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,3,0.075,67.45,62.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-13,40,C_risk_aware_retention_constrained_quota_40,risk_aware_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,0,0.0,83.775,80.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-13,50,C_quota_size_sensitive_broad_label_quota_50,c_quota_style,50,50,0,50,1.0,50,50,50,50,1.0,3,0.06,69.5,62.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-13,50,C_retention_friendly_retention_constrained_quota_50,retention_friendly_c_quota,50,50,0,50,1.0,50,50,50,50,1.0,4,0.08,73.8,69.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-13,50,C_risk_aware_retention_constrained_quota_50,risk_aware_c_quota,50,50,0,50,1.0,50,49,50,50,1.0,1,0.02,86.08,78.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-13,60,C_quota_size_sensitive_broad_label_quota_60,c_quota_style,60,60,0,60,1.0,60,60,60,60,1.0,5,0.08333333333333333,68.8,62.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-13,60,C_retention_friendly_retention_constrained_quota_60,retention_friendly_c_quota,60,60,0,60,1.0,60,60,60,60,1.0,6,0.1,76.3,69.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-13,60,C_risk_aware_retention_constrained_quota_60,risk_aware_c_quota,60,60,0,60,1.0,60,59,60,60,1.0,2,0.03333333333333333,86.28333333333333,77.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-13,80,C_quota_size_sensitive_broad_label_quota_80,c_quota_style,80,80,0,80,1.0,76,80,80,80,1.0,8,0.1,79.6,69.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-13,80,C_retention_friendly_retention_constrained_quota_80,retention_friendly_c_quota,80,80,0,80,1.0,80,80,80,80,1.0,8,0.1,84.6875,75.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-13,80,C_risk_aware_retention_constrained_quota_80,risk_aware_c_quota,80,80,0,80,1.0,77,74,80,80,1.0,2,0.025,91.925,80.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-13,100,C_quota_size_sensitive_broad_label_quota_100,c_quota_style,100,100,0,100,1.0,87,99,100,100,1.0,9,0.09,89.9,80.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-13,100,C_retention_friendly_retention_constrained_quota_100,retention_friendly_c_quota,100,100,0,100,1.0,91,99,100,100,1.0,10,0.1,91.9,80.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-13,100,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,100,0,100,1.0,90,91,100,100,1.0,3,0.03,103.55,94.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-20,31,C_quota_size_sensitive_broad_label_quota_31,c_quota_style,31,31,0,31,1.0,31,31,31,31,1.0,3,0.0967741935483871,52.193548387096776,50.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-20,31,C_retention_friendly_retention_constrained_quota_31,retention_friendly_c_quota,31,31,0,31,1.0,31,31,31,31,1.0,2,0.06451612903225806,60.806451612903224,55.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-20,31,C_risk_aware_retention_constrained_quota_31,risk_aware_c_quota,31,31,0,31,1.0,31,30,31,31,1.0,0,0.0,67.70967741935483,55.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-20,40,C_quota_size_sensitive_broad_label_quota_40,c_quota_style,40,40,0,40,1.0,40,40,40,40,1.0,3,0.075,63.9,56.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-20,40,C_retention_friendly_retention_constrained_quota_40,retention_friendly_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,4,0.1,65.75,54.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-20,40,C_risk_aware_retention_constrained_quota_40,risk_aware_c_quota,40,40,0,40,1.0,40,39,40,40,1.0,0,0.0,75.125,67.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-20,50,C_quota_size_sensitive_broad_label_quota_50,c_quota_style,50,50,0,50,1.0,50,49,50,50,1.0,4,0.08,64.64,57.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-20,50,C_retention_friendly_retention_constrained_quota_50,retention_friendly_c_quota,50,50,0,50,1.0,50,50,50,50,1.0,5,0.1,79.22,74.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-20,50,C_risk_aware_retention_constrained_quota_50,risk_aware_c_quota,50,50,0,50,1.0,50,49,50,50,1.0,0,0.0,85.56,80.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-20,60,C_quota_size_sensitive_broad_label_quota_60,c_quota_style,60,60,0,60,1.0,60,59,60,60,1.0,5,0.08333333333333333,68.73333333333333,62.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-20,60,C_retention_friendly_retention_constrained_quota_60,retention_friendly_c_quota,60,60,0,60,1.0,60,60,60,60,1.0,5,0.08333333333333333,82.53333333333333,74.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-20,60,C_risk_aware_retention_constrained_quota_60,risk_aware_c_quota,60,60,0,60,1.0,59,58,60,60,1.0,1,0.016666666666666666,88.73333333333333,80.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-20,80,C_quota_size_sensitive_broad_label_quota_80,c_quota_style,80,80,0,80,1.0,79,78,80,80,1.0,5,0.0625,83.825,77.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-20,80,C_retention_friendly_retention_constrained_quota_80,retention_friendly_c_quota,80,80,0,80,1.0,80,80,80,80,1.0,5,0.0625,88.0625,80.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-20,80,C_risk_aware_retention_constrained_quota_80,risk_aware_c_quota,80,80,0,80,1.0,77,75,80,80,1.0,1,0.0125,89.0375,77.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-20,100,C_quota_size_sensitive_broad_label_quota_100,c_quota_style,100,100,0,100,1.0,96,96,100,100,1.0,6,0.06,93.71,90.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-20,100,C_retention_friendly_retention_constrained_quota_100,retention_friendly_c_quota,100,100,0,100,1.0,97,98,100,100,1.0,6,0.06,97.55,95.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-20,100,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,100,0,100,1.0,90,94,100,100,1.0,3,0.03,105.08,99.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-27,31,C_quota_size_sensitive_broad_label_quota_31,c_quota_style,31,31,0,31,1.0,31,31,31,31,1.0,2,0.06451612903225806,70.64516129032258,61.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-27,31,C_retention_friendly_retention_constrained_quota_31,retention_friendly_c_quota,31,31,0,31,1.0,31,31,31,31,1.0,1,0.03225806451612903,64.0,57.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-27,31,C_risk_aware_retention_constrained_quota_31,risk_aware_c_quota,31,31,0,31,1.0,31,31,31,31,1.0,0,0.0,87.51612903225806,61.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-27,40,C_quota_size_sensitive_broad_label_quota_40,c_quota_style,40,40,0,40,1.0,40,40,40,40,1.0,2,0.05,66.375,57.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-27,40,C_retention_friendly_retention_constrained_quota_40,retention_friendly_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,2,0.05,74.875,62.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-27,40,C_risk_aware_retention_constrained_quota_40,risk_aware_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,0,0.0,90.75,68.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-27,50,C_quota_size_sensitive_broad_label_quota_50,c_quota_style,50,50,0,50,1.0,50,50,50,50,1.0,2,0.04,76.48,63.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-27,50,C_retention_friendly_retention_constrained_quota_50,retention_friendly_c_quota,50,50,0,50,1.0,50,50,50,50,1.0,2,0.04,83.92,68.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-27,50,C_risk_aware_retention_constrained_quota_50,risk_aware_c_quota,50,50,0,50,1.0,50,50,50,50,1.0,0,0.0,91.3,84.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-27,60,C_quota_size_sensitive_broad_label_quota_60,c_quota_style,60,60,0,60,1.0,60,60,60,60,1.0,3,0.05,81.41666666666667,67.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-27,60,C_retention_friendly_retention_constrained_quota_60,retention_friendly_c_quota,60,60,0,60,1.0,60,60,60,60,1.0,5,0.08333333333333333,89.96666666666667,89.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-27,60,C_risk_aware_retention_constrained_quota_60,risk_aware_c_quota,60,60,0,60,1.0,60,60,60,60,1.0,0,0.0,94.01666666666667,86.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-27,80,C_quota_size_sensitive_broad_label_quota_80,c_quota_style,80,80,0,80,1.0,80,80,80,80,1.0,6,0.075,94.025,89.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-27,80,C_retention_friendly_retention_constrained_quota_80,retention_friendly_c_quota,80,80,0,80,1.0,80,80,80,80,1.0,7,0.0875,92.9875,86.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-27,80,C_risk_aware_retention_constrained_quota_80,risk_aware_c_quota,80,80,0,80,1.0,78,79,80,80,1.0,1,0.0125,103.7625,89.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-27,100,C_quota_size_sensitive_broad_label_quota_100,c_quota_style,100,100,0,100,1.0,95,99,100,100,1.0,10,0.1,107.96,109.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-27,100,C_retention_friendly_retention_constrained_quota_100,retention_friendly_c_quota,100,100,0,100,1.0,98,100,100,100,1.0,9,0.09,110.93,113.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-03-27,100,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,100,0,100,1.0,93,96,100,100,1.0,1,0.01,113.71,114.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-04-02,31,C_quota_size_sensitive_broad_label_quota_31,c_quota_style,31,31,0,31,1.0,31,31,31,31,1.0,3,0.0967741935483871,58.74193548387097,56.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-04-02,31,C_retention_friendly_retention_constrained_quota_31,retention_friendly_c_quota,31,31,0,31,1.0,31,31,31,31,1.0,2,0.06451612903225806,61.12903225806452,58.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-04-02,31,C_risk_aware_retention_constrained_quota_31,risk_aware_c_quota,31,31,0,31,1.0,31,31,31,31,1.0,0,0.0,73.0,64.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-04-02,40,C_quota_size_sensitive_broad_label_quota_40,c_quota_style,40,40,0,40,1.0,40,40,40,40,1.0,3,0.075,62.875,58.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-04-02,40,C_retention_friendly_retention_constrained_quota_40,retention_friendly_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,3,0.075,68.325,60.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-04-02,40,C_risk_aware_retention_constrained_quota_40,risk_aware_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,0,0.0,80.875,72.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-04-02,50,C_quota_size_sensitive_broad_label_quota_50,c_quota_style,50,50,0,50,1.0,50,50,50,50,1.0,4,0.08,66.24,60.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-04-02,50,C_retention_friendly_retention_constrained_quota_50,retention_friendly_c_quota,50,50,0,50,1.0,50,50,50,50,1.0,4,0.08,71.8,66.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-04-02,50,C_risk_aware_retention_constrained_quota_50,risk_aware_c_quota,50,50,0,50,1.0,50,50,50,50,1.0,1,0.02,82.3,76.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-04-02,60,C_quota_size_sensitive_broad_label_quota_60,c_quota_style,60,60,0,60,1.0,60,60,60,60,1.0,5,0.08333333333333333,68.8,61.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-04-02,60,C_retention_friendly_retention_constrained_quota_60,retention_friendly_c_quota,60,60,0,60,1.0,60,60,60,60,1.0,5,0.08333333333333333,72.01666666666667,66.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-04-02,60,C_risk_aware_retention_constrained_quota_60,risk_aware_c_quota,60,60,0,60,1.0,60,58,60,60,1.0,1,0.016666666666666666,88.35,79.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-04-02,80,C_quota_size_sensitive_broad_label_quota_80,c_quota_style,80,80,0,80,1.0,80,79,80,80,1.0,6,0.075,79.675,71.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-04-02,80,C_retention_friendly_retention_constrained_quota_80,retention_friendly_c_quota,80,80,0,80,1.0,80,80,80,80,1.0,6,0.075,83.4,73.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-04-02,80,C_risk_aware_retention_constrained_quota_80,risk_aware_c_quota,80,80,0,80,1.0,79,76,80,80,1.0,3,0.0375,92.1875,81.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2015-04-02,100,C_quota_size_sensitive_broad_label_quota_100,c_quota_style,100,100,0,100,1.0,99,98,100,100,1.0,7,0.07,95.24,82.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
