signal_date,next_signal_date,period_label,in_P1,in_P2,in_2024_latest,in_2026YTD,selected_ticker,selected_asset_type,state_reason,c2_market_health_gate,c2_definition,consensus_trigger,consensus_trigger_source_quality,score_variant,route_support_weighted_score,route_support_variant_count,route_support_variant_flags,entry_date,exit_date,entry_price,exit_price,gross_interval_return,transition_action,transition_cost_rate,net_interval_return_after_transition_cost,official_unadjusted_ohlc_ready,benchmark_adjusted_path_ready,adjusted_close_ready,source_quality,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2015-09-25,2015-10-02,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5096059541223225,0.0,,2015-09-25,2015-10-02,0.7972699999809265,0.831820011138916,0.04333539598732683,hold_same_state_no_trade,0.0,0.04333539598732683,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2015-10-02,2015-10-08,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.4932853555986708,0.0,,2015-10-02,2015-10-08,0.831820011138916,0.8863599896430969,0.06556704307883332,hold_same_state_no_trade,0.0,0.06556704307883332,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2015-10-08,2015-10-16,P1,True,False,False,False,6143,stock,c2_consensus_trigger_route_support_top1_stock_exception,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,True,p1_exact_consensus4_trigger,route_support,0.584283207569169,5.0,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,2015-10-12,2015-10-19,67.9,66.2,-0.0250368188512518,00631L_to_stock_exception,0.00385,-0.0288868188512518,True,True,False,official_unadjusted_ohlcv_tpex_trading_stock,True,False,False,False,False,False,False,False,True,False
2015-10-16,2015-10-23,P1,True,False,False,False,8433,stock,c2_consensus_trigger_route_support_top1_stock_exception,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,True,p1_exact_consensus4_trigger,route_support,0.5721224022835281,5.0,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,2015-10-19,2015-10-26,124.0,116.5,-0.0604838709677418,stock_to_stock_exception_switch,0.00585,-0.06633387096774179,True,True,False,official_unadjusted_ohlcv_tpex_trading_stock,True,False,False,False,False,False,False,False,True,False
2015-10-23,2015-10-30,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5106607849479573,0.0,,2015-10-23,2015-10-30,0.918179988861084,0.885450005531311,-0.03564658751752081,stock_exception_to_00631L_base,0.00585,-0.04149658751752081,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2015-10-30,2015-11-06,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5470803826457081,0.0,,2015-10-30,2015-11-06,0.885450005531311,0.8945500254631042,0.010277282596359294,hold_same_state_no_trade,0.0,0.010277282596359294,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2015-11-06,2015-11-13,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5271062307055889,0.0,,2015-11-06,2015-11-13,0.8945500254631042,0.827269971370697,-0.0752110582720924,hold_same_state_no_trade,0.0,-0.0752110582720924,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2015-11-13,2015-11-20,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5241456173111878,0.0,,2015-11-13,2015-11-20,0.827269971370697,0.860450029373169,0.040107896032411494,hold_same_state_no_trade,0.0,0.040107896032411494,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2015-11-20,2015-11-27,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5343297617945435,0.0,,2015-11-20,2015-11-27,0.860450029373169,0.8222699761390686,-0.04437219121476954,hold_same_state_no_trade,0.0,-0.04437219121476954,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2015-11-27,2015-12-04,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5351388199986338,0.0,,2015-11-27,2015-12-04,0.8222699761390686,0.8586400151252747,0.04423126228806251,hold_same_state_no_trade,0.0,0.04423126228806251,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2015-12-04,2015-12-11,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5395806573785413,0.0,,2015-12-04,2015-12-11,0.8586400151252747,0.7763599753379822,-0.09582600197742697,hold_same_state_no_trade,0.0,-0.09582600197742697,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2015-12-11,2015-12-18,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5338765211172509,0.0,,2015-12-11,2015-12-18,0.7763599753379822,0.8168200254440308,0.052115064391920374,hold_same_state_no_trade,0.0,0.052115064391920374,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2015-12-18,2015-12-25,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.49755209320591753,0.0,,2015-12-18,2015-12-25,0.8168200254440308,0.8354499936103821,0.022807922903486544,hold_same_state_no_trade,0.0,0.022807922903486544,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2015-12-25,2015-12-31,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.4839865054582286,0.0,,2015-12-25,2015-12-31,0.8354499936103821,0.7813599705696106,-0.06474357945353792,hold_same_state_no_trade,0.0,-0.06474357945353792,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2015-12-31,2016-01-08,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.45601721222624736,0.0,,2015-12-31,2016-01-08,0.7813599705696106,0.7140899896621704,-0.08609345684601744,hold_same_state_no_trade,0.0,-0.08609345684601744,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-01-08,2016-01-15,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5212615967555289,0.0,,2016-01-08,2016-01-15,0.7140899896621704,0.7254499793052673,0.015908344617001635,hold_same_state_no_trade,0.0,0.015908344617001635,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-01-15,2016-01-22,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5229843285087304,0.0,,2016-01-15,2016-01-22,0.7254499793052673,0.7359099984169006,0.014418663464089487,hold_same_state_no_trade,0.0,0.014418663464089487,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-01-22,2016-01-29,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5265032295026727,0.0,,2016-01-22,2016-01-29,0.7359099984169006,0.7940899729728699,0.07905854612809549,hold_same_state_no_trade,0.0,0.07905854612809549,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-01-29,2016-02-03,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5249279956435644,0.0,,2016-01-29,2016-02-03,0.7940899729728699,0.7740899920463562,-0.025186038871185867,hold_same_state_no_trade,0.0,-0.025186038871185867,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-02-03,2016-02-19,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.4691671065044971,0.0,,2016-02-03,2016-02-19,0.7740899920463562,0.823639988899231,0.06401064134918766,hold_same_state_no_trade,0.0,0.06401064134918766,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-02-19,2016-02-26,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5074785182427407,0.0,,2016-02-19,2016-02-26,0.823639988899231,0.8545500040054321,0.03752855072944117,hold_same_state_no_trade,0.0,0.03752855072944117,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-02-26,2016-03-04,P1,True,False,False,False,3324,stock,c2_consensus_trigger_route_support_top1_stock_exception,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,True,p1_exact_consensus4_trigger,route_support,0.5694226343389187,5.0,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,2016-03-01,2016-03-08,75.9,82.5,0.0869565217391303,00631L_to_stock_exception,0.00385,0.08310652173913029,True,True,False,official_unadjusted_ohlcv_tpex_trading_stock,True,False,False,False,False,False,False,False,True,False
2016-03-04,2016-03-11,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5112090399288504,0.0,,2016-03-04,2016-03-11,0.885450005531311,0.9154499769210817,0.03388104489509747,stock_exception_to_00631L_base,0.00585,0.028031044895097466,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-03-11,2016-03-18,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5499956964442098,0.0,,2016-03-11,2016-03-18,0.9154499769210817,0.925000011920929,0.010432066459782785,hold_same_state_no_trade,0.0,0.010432066459782785,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-03-18,2016-03-25,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5277938770693923,0.0,,2016-03-18,2016-03-25,0.925000011920929,0.909089982509613,-0.017200031574352015,hold_same_state_no_trade,0.0,-0.017200031574352015,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-03-25,2016-04-01,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5094581408530092,0.0,,2016-03-25,2016-04-01,0.909089982509613,0.8654500246047974,-0.0480040026228693,hold_same_state_no_trade,0.0,-0.0480040026228693,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-04-01,2016-04-08,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5199070811209772,0.0,,2016-04-01,2016-04-08,0.8654500246047974,0.8754500150680542,0.011554671187193444,hold_same_state_no_trade,0.0,0.011554671187193444,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-04-08,2016-04-15,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5389360162482624,0.0,,2016-04-08,2016-04-15,0.8754500150680542,0.9022700190544128,0.03063567710861692,hold_same_state_no_trade,0.0,0.03063567710861692,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-04-15,2016-04-22,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.507318655477771,0.0,,2016-04-15,2016-04-22,0.9022700190544128,0.8827300071716309,-0.02165650134674768,hold_same_state_no_trade,0.0,-0.02165650134674768,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-04-22,2016-04-29,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5415513985901026,0.0,,2016-04-22,2016-04-29,0.8827300071716309,0.8227300047874451,-0.06797095589446733,hold_same_state_no_trade,0.0,-0.06797095589446733,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-04-29,2016-05-06,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5383439626017643,0.0,,2016-04-29,2016-05-06,0.8227300047874451,0.790910005569458,-0.03867611371024182,hold_same_state_no_trade,0.0,-0.03867611371024182,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-05-06,2016-05-13,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5000603016359708,0.0,,2016-05-06,2016-05-13,0.790910005569458,0.7831799983978271,-0.009773560983168061,hold_same_state_no_trade,0.0,-0.009773560983168061,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-05-13,2016-05-20,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5222945618725637,0.0,,2016-05-13,2016-05-20,0.7831799983978271,0.8427299857139587,0.07603614422987648,hold_same_state_no_trade,0.0,0.07603614422987648,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-05-20,2016-05-27,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5101246471423659,0.0,,2016-05-20,2016-05-27,0.8427299857139587,0.8768200278282166,0.04045191543217341,hold_same_state_no_trade,0.0,0.04045191543217341,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-05-27,2016-06-03,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.54674888907842,0.0,,2016-05-27,2016-06-03,0.8768200278282166,0.8945500254631042,0.020220794544124177,hold_same_state_no_trade,0.0,0.020220794544124177,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-06-03,2016-06-08,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5232942585815121,0.0,,2016-06-03,2016-06-08,0.8945500254631042,0.8777300119400024,-0.0188027645680231,hold_same_state_no_trade,0.0,-0.0188027645680231,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-06-08,2016-06-17,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5359288349311057,0.0,,2016-06-08,2016-06-17,0.8777300119400024,0.9068199992179872,0.033142295332580174,hold_same_state_no_trade,0.0,0.033142295332580174,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-06-17,2016-06-24,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5252767537226863,0.0,,2016-06-17,2016-06-24,0.9068199992179872,0.8790900111198425,-0.030579374211043064,hold_same_state_no_trade,0.0,-0.030579374211043064,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-06-24,2016-07-01,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5360838476809424,0.0,,2016-06-24,2016-07-01,0.8790900111198425,0.9459099769592284,0.07601038004545879,hold_same_state_no_trade,0.0,0.07601038004545879,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-07-01,2016-07-07,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5439463367558649,0.0,,2016-07-01,2016-07-07,0.9459099769592284,0.9649999737739564,0.020181621168745556,hold_same_state_no_trade,0.0,0.020181621168745556,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-07-07,2016-07-15,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5209716490772854,0.0,,2016-07-07,2016-07-15,0.9649999737739564,1.0277299880981443,0.06500519795753057,hold_same_state_no_trade,0.0,0.06500519795753057,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-07-15,2016-07-22,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.47709595100937147,0.0,,2016-07-15,2016-07-22,1.0277299880981443,1.0290900468826294,0.0013233619727317514,hold_same_state_no_trade,0.0,0.0013233619727317514,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-07-22,2016-07-29,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5234163429503212,0.0,,2016-07-22,2016-07-29,1.0290900468826294,1.0627299547195437,0.032688983766598456,hold_same_state_no_trade,0.0,0.032688983766598456,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-07-29,2016-08-05,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5247558738452434,0.0,,2016-07-29,2016-08-05,1.0627299547195437,1.081820011138916,0.017963224179947224,hold_same_state_no_trade,0.0,0.017963224179947224,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-08-05,2016-08-12,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5356752107414349,0.0,,2016-08-05,2016-08-12,1.081820011138916,1.0881799459457395,0.0058789213929661965,hold_same_state_no_trade,0.0,0.0058789213929661965,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-08-12,2016-08-19,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5127157127572826,0.0,,2016-08-12,2016-08-19,1.0881799459457395,1.0413600206375122,-0.043025903466302196,hold_same_state_no_trade,0.0,-0.043025903466302196,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2016-08-19,2016-08-26,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5183177652879699,0.0,,2016-08-19,2016-08-26,1.0413600206375122,1.078179955482483,0.03535754601221375,hold_same_state_no_trade,0.0,0.03535754601221375,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
