date,ticker,name,market,close,turnover_value,turnover_5d,turnover_20d,turnover_60d,traded_value_rank_5d,traded_value_rank_20d,traded_value_rank_60d,top300_count_last20_trading_days,layer0_core_top250,layer0_buffer_candidate_251_300,buffer_confirmation,layer0_active_scope,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2026-07-08,1419,新紡,TWSE,66.5,9722703,14961123.4,11098698.45,10924782.283333333,1085.0,1183.0,1228.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6791,虎門科技,TPEx,110.5,8807851,14762333.2,8357614.1,15062716.316666666,1086.0,1250.0,1130.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3021,鴻名,TWSE,27.0,10262474,14724096.8,21720375.9,19411152.366666667,1087.0,1031.0,1067.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3130,一零四,TWSE,220.5,14309240,14713661.4,12107615.85,8629587.433333334,1088.0,1159.0,1282.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3390,旭軟,TPEx,26.8,14180434,14678287.8,36508998.25,55775930.06666667,1089.0,893.0,810.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6986,和迅,TPEx,47.55,8699652,14672048.0,,,1090.0,,,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8044,網家,TPEx,27.0,9822442,14571054.2,37822805.6,43022336.233333334,1091.0,886.0,876.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5209,新鼎,TPEx,157.5,6286484,14479231.2,10814286.15,9474632.55,1092.0,1189.0,1258.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4572,駐龍,TWSE,148.5,3307870,14473425.8,7296207.2,6927796.9,1093.0,1285.0,1332.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,7740,熙特爾-創,TWSE,145.0,8843567,14468592.8,39328714.7,61556851.21666667,1094.0,876.0,783.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6117,迎廣,TWSE,72.0,15166553,14371843.0,24841182.45,82493505.36666666,1095.0,998.0,720.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6108,競國,TWSE,18.35,7249626,14332770.0,15733134.3,40983280.56666667,1096.0,1103.0,891.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1604,聲寶,TWSE,23.35,6059272,14328643.0,11001987.45,11261573.1,1097.0,1185.0,1213.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6625,必應,TWSE,79.2,15486532,14222626.6,18312161.05,16012699.216666667,1098.0,1069.0,1121.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6690,安碁資訊,TPEx,166.5,5269925,13964911.4,29959738.05,23578783.966666665,1099.0,948.0,1021.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6776,展碁國際,TWSE,55.3,10674323,13858488.6,18081836.95,23707718.216666665,1100.0,1071.0,1017.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,7810,捷創科技,TPEx,205.0,4871459,13833030.4,12789441.2,36826138.18333333,1101.0,1148.0,909.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6150,撼訊,TPEx,61.4,10082700,13757722.4,19137995.15,60769432.61666667,1102.0,1061.0,786.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6218,豪勉,TPEx,34.25,9115332,13592329.8,46883225.3,92939637.71666667,1103.0,824.0,689.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3011,今皓,TWSE,13.4,14135810,13482507.6,17520682.55,23018238.85,1104.0,1079.0,1029.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5263,智崴,TPEx,101.0,11698106,13468486.4,15161234.6,23287432.616666667,1105.0,1112.0,1025.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1464,得力,TWSE,10.65,4233205,13387041.6,8429216.55,6675876.333333333,1106.0,1245.0,1340.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,7765,中華資安,TWSE,222.0,6403215,13377348.0,22923294.05,25790995.75,1107.0,1019.0,996.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5489,彩富,TPEx,65.0,10014291,13321076.8,28736240.05,11542649.266666668,1108.0,961.0,1202.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1720,生達,TWSE,63.6,13594627,13313617.2,13557249.6,16800317.25,1109.0,1137.0,1112.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6790,永豐實,TWSE,40.65,13483125,13299465.6,10126659.0,9132441.733333332,1110.0,1202.0,1269.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2070,精湛,TPEx,62.1,7941065,13259526.0,20329706.7,91482276.23333333,1111.0,1045.0,696.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1442,名軒,TWSE,28.6,7856040,13236529.0,12360130.6,17444398.666666668,1112.0,1153.0,1101.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2906,高林,TWSE,14.0,9245354,13196599.8,16922943.6,7092881.766666667,1113.0,1092.0,1328.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6609,瀧澤科,TPEx,39.9,6682281,13191376.2,15032329.7,33488148.166666668,1114.0,1114.0,930.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1540,喬福,TWSE,22.3,4852273,13015132.2,7778023.6,8033798.316666666,1115.0,1270.0,1299.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6720,久昌,TPEx,143.5,4545632,12983841.4,10205292.35,13671721.0,1116.0,1198.0,1153.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6115,鎰勝,TWSE,48.2,15709577,12921986.6,11738961.35,11989007.55,1117.0,1169.0,1188.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8431,匯鑽科,TPEx,50.7,11837668,12810711.2,32102822.3,80574079.33333333,1118.0,930.0,725.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4549,桓達,TPEx,101.0,9856080,12779998.0,21153975.45,44574642.8,1119.0,1038.0,867.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6596,寬宏藝術,TPEx,93.1,6057285,12770419.8,15474436.45,23101685.566666666,1120.0,1109.0,1026.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2440,太空梭,TWSE,16.35,9048283,12657177.8,12126735.55,23781642.516666666,1121.0,1157.0,1015.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2816,旺旺保,TWSE,34.65,4015555,12642717.8,14095397.45,11538565.283333333,1122.0,1128.0,1203.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2832,台產,TWSE,56.4,8445690,12580789.6,23605175.05,17303709.1,1123.0,1007.0,1104.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1337,再生-KY,TWSE,5.25,3850197,12565958.6,4965395.15,3967491.1666666665,1124.0,1385.0,1474.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3501,維熹,TWSE,40.55,7166756,12523322.0,25184228.15,19255827.033333335,1125.0,993.0,1074.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1219,福壽,TWSE,12.2,12066611,12517448.6,6060096.4,7340156.05,1126.0,1334.0,1322.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8048,德勝,TPEx,60.4,9416980,12428410.8,26320770.15,44281680.0,1127.0,987.0,868.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,9946,三發地產,TWSE,19.9,10543729,12341956.2,27140718.95,15840352.25,1128.0,979.0,1123.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6703,軒郁,TPEx,118.0,3609923,12145177.4,7851483.85,8999075.566666666,1129.0,1267.0,1272.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2471,資通,TWSE,53.5,5262169,12135921.8,9762438.15,15449302.95,1130.0,1214.0,1124.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6243,迅杰,TWSE,40.0,6474403,12115970.6,59476277.0,32271762.383333333,1131.0,763.0,934.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6902,GOGOLOOK,TWSE,134.5,11872321,12025133.6,49221381.85,53446331.03333333,1132.0,811.0,816.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3229,晟鈦,TWSE,37.65,15291649,11976159.6,23565328.35,35102103.36666667,1133.0,1009.0,921.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3071,協禧,TPEx,30.05,16153137,11771857.4,28869856.35,37623996.03333333,1134.0,957.0,903.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2528,皇普,TWSE,22.15,5874683,11763899.2,14405446.6,17527955.216666665,1135.0,1126.0,1100.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6906,現觀科,TWSE,81.6,14506728,11707295.8,15490789.25,19342947.516666666,1136.0,1108.0,1070.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3058,立德,TWSE,9.15,6039687,11589471.0,8921988.7,11034053.75,1137.0,1234.0,1221.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6574,霈方,TPEx,122.5,9267028,11537009.4,9630310.75,10674597.183333334,1138.0,1219.0,1235.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3002,歐格,TWSE,20.85,6608846,11482540.2,23748794.8,13047102.45,1139.0,1005.0,1168.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3489,森寶,TPEx,24.1,13740993,11479560.4,7161417.85,4602068.816666666,1140.0,1290.0,1438.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2905,三商,TWSE,15.35,15228973,11450155.8,13208437.0,11140623.433333334,1141.0,1140.0,1217.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4195,基米-創,TWSE,17.6,7978838,11432034.4,5373455.5,,1142.0,1363.0,,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6570,維田,TPEx,53.0,6994028,11371301.2,14898774.8,17576522.733333334,1143.0,1119.0,1099.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6953,家碩,TPEx,227.0,10969308,11349131.4,14905135.2,50509644.916666664,1144.0,1118.0,830.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3285,微端,TPEx,40.2,4251439,11343803.2,16459053.4,6545191.966666667,1145.0,1094.0,1350.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1786,科妍,TWSE,53.5,10104053,11319494.6,15908857.85,23357340.483333334,1146.0,1101.0,1024.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5202,力新,TPEx,14.5,4279519,11266590.6,10150881.05,10609984.7,1147.0,1201.0,1237.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4506,崇友,TPEx,122.5,6967776,11252529.0,10214599.25,9452531.033333333,1148.0,1197.0,1261.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5210,寶碩,TPEx,30.35,11030135,11188315.6,22640779.95,17408491.683333334,1149.0,1021.0,1102.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4107,邦特,TPEx,117.0,8450837,11083749.2,9249011.7,10943407.883333333,1150.0,1228.0,1227.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6417,韋僑,TPEx,135.0,5001828,11064500.2,12329050.2,29951390.05,1151.0,1154.0,959.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4933,友輝,TPEx,65.2,11290972,10963380.6,23004949.65,60682484.016666666,1152.0,1017.0,787.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4166,友霖,TPEx,27.2,10927397,10957028.6,15704544.15,10547207.95,1153.0,1104.0,1240.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6203,海韻電,TPEx,67.0,6780824,10889311.4,11335466.0,28175698.166666668,1154.0,1175.0,973.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6114,久威,TPEx,30.15,1600996,10885126.6,3583666.3,2426789.7333333334,1155.0,1475.0,1606.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6021,美好證,TPEx,38.35,9979624,10836875.4,15390544.3,17773547.516666666,1156.0,1111.0,1097.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6895,宏碩系統,TPEx,139.0,8911537,10671330.4,14964951.65,22268152.316666666,1157.0,1116.0,1041.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8938,明安,TPEx,54.6,5872595,10650072.2,9518622.7,15161037.566666666,1158.0,1223.0,1128.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,9925,新保,TWSE,40.75,8494713,10635273.4,11267938.35,11830501.1,1159.0,1177.0,1194.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4729,熒茂,TPEx,21.65,8463120,10614371.0,15613675.0,25939403.666666668,1160.0,1107.0,994.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,9942,茂順,TWSE,119.5,14925423,10554765.0,11138581.4,11753119.533333333,1161.0,1181.0,1196.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1264,德麥,TPEx,270.5,14521962,10533893.6,7995080.8,11018317.683333334,1162.0,1261.0,1223.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1410,南染,TWSE,26.65,14589701,10531312.0,4507589.5,3429728.15,1163.0,1411.0,1519.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5515,建國,TWSE,40.6,8648624,10485966.0,31257277.55,30660262.45,1164.0,940.0,948.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1527,鑽全,TWSE,33.65,4731048,10417615.0,8228247.1,8960596.883333333,1165.0,1255.0,1273.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1532,勤美,TWSE,23.15,5321927,10328167.8,17957153.5,18329010.733333334,1166.0,1074.0,1090.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2546,根基,TWSE,92.1,13449487,10324798.0,19266229.85,14982108.65,1167.0,1058.0,1134.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2723,美食-KY,TWSE,66.6,12330964,10273413.6,23432761.6,23982578.716666665,1168.0,1010.0,1014.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2247,汎德永業,TWSE,234.0,5679569,10242365.0,18875694.3,27473081.166666668,1169.0,1065.0,983.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6498,久禾光,TPEx,89.0,8300993,10199588.6,32353615.7,31071309.416666668,1170.0,928.0,946.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6233,旺玖,TPEx,24.2,10522585,10171138.4,13588813.25,18739189.616666667,1171.0,1136.0,1085.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2228,劍麟,TWSE,85.0,7166437,10166568.0,12107042.3,18579424.116666667,1172.0,1160.0,1086.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3552,同致,TPEx,47.5,4555911,10165094.6,9749644.75,20315927.983333334,1173.0,1215.0,1058.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6823,濾能,TPEx,66.2,10405458,10150003.2,8203286.75,38338934.81666667,1174.0,1256.0,899.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1713,國化,TWSE,47.7,15571204,10124479.8,13266190.1,11266825.25,1175.0,1139.0,1212.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,9943,好樂迪,TWSE,53.4,6980369,10094880.0,6323926.9,6005499.383333334,1176.0,1323.0,1376.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2025,千興,TWSE,12.05,7562264,10056085.8,11899525.5,9044749.616666667,1177.0,1165.0,1271.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2462,良得電,TWSE,22.95,8754102,10017035.0,20791180.45,17953302.3,1178.0,1042.0,1094.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3609,三一東林,TPEx,28.6,7146048,9986738.0,8725740.35,7420183.533333333,1179.0,1239.0,1321.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6624,萬年清,TPEx,41.5,100858,9977164.2,3156998.45,2590375.5,1180.0,1513.0,1591.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2755,揚秦,TPEx,139.5,3921203,9971313.2,9544165.6,7687753.45,1181.0,1222.0,1311.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5905,南仁湖,TPEx,8.6,5528605,9926584.4,8308561.0,7322684.733333333,1182.0,1252.0,1323.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6151,晉倫,TPEx,39.1,5404455,9926375.8,15881934.45,36206585.083333336,1183.0,1102.0,914.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5706,鳳凰,TWSE,47.25,8978360,9624697.0,21206070.9,19967586.416666668,1184.0,1037.0,1061.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4974,亞泰,TPEx,70.0,7328842,9598139.0,18575401.8,21577942.516666666,1185.0,1067.0,1048.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2852,第一保,TWSE,26.75,6956655,9592288.0,20093500.45,14906599.1,1186.0,1048.0,1136.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1730,花仙子,TWSE,51.3,3594851,9542193.2,5403735.5,3548588.183333333,1187.0,1361.0,1512.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2013,中鋼構,TWSE,41.25,4384781,9523063.4,7939091.1,6371799.35,1188.0,1263.0,1359.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5251,天鉞電,TPEx,29.75,5496102,9510277.2,15703721.1,12346745.083333334,1189.0,1105.0,1184.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2762,世界健身-KY,TWSE,81.9,3139917,9498132.6,11899098.0,11232445.633333333,1190.0,1166.0,1216.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1217,愛之味,TWSE,10.0,3545686,9496394.4,6298821.3,7433888.966666667,1191.0,1324.0,1319.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2022,聚亨,TWSE,8.04,4874240,9488443.8,6614769.25,8257528.35,1192.0,1314.0,1292.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3322,建舜電,TPEx,13.45,5858716,9475582.4,17673559.4,18181623.85,1193.0,1077.0,1092.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2482,連宇,TWSE,17.45,8132263,9333356.2,6088151.85,4492665.45,1194.0,1331.0,1442.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6523,達爾膚,TPEx,90.6,1879386,9310016.8,5473654.95,6584305.083333333,1195.0,1359.0,1347.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2614,東森,TWSE,18.25,7783673,9306816.0,17639347.45,18333204.366666667,1196.0,1078.0,1089.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6492,生華科,TPEx,44.9,9528205,9297347.0,7276154.65,13263170.683333334,1197.0,1286.0,1162.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3705,永信,TWSE,54.3,9575307,9234451.8,14342815.35,12425132.633333333,1198.0,1127.0,1182.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2611,志信,TWSE,14.35,6221602,9222705.8,5890872.7,6599452.45,1199.0,1342.0,1345.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1735,日勝化,TWSE,22.05,5612973,9204992.0,7144403.2,25922475.133333333,1200.0,1292.0,995.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3611,鼎翰,TPEx,201.0,7615815,9140251.0,11388972.4,10891111.583333334,1201.0,1172.0,1229.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4441,振大環球,TWSE,189.5,12532602,9113388.6,17278237.75,19152021.15,1202.0,1081.0,1078.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1725,元禎,TWSE,32.55,12863022,9066002.0,14754819.75,10972570.833333334,1203.0,1121.0,1225.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5478,智冠,TPEx,101.5,9292922,9062772.2,32783324.1,22749600.216666665,1204.0,922.0,1035.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4563,百德,TPEx,42.1,2217514,9029215.6,6920604.3,14993930.5,1205.0,1300.0,1133.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5213,亞昕,TPEx,22.3,11074414,9024668.2,12019025.65,19755721.983333334,1206.0,1163.0,1063.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1603,華電,TWSE,32.35,5218805,9020524.0,9140734.1,13446325.416666666,1207.0,1230.0,1159.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6914,阜爾運通,TWSE,143.0,5058297,8999121.8,7902100.85,11955078.7,1208.0,1266.0,1189.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5287,數字,TPEx,151.0,6077254,8990475.4,10094945.35,13918215.916666666,1209.0,1204.0,1145.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4545,銘鈺,TWSE,37.5,6639667,8935959.2,9971472.45,11826091.166666666,1210.0,1206.0,1195.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4807,日成-KY,TWSE,37.7,12737277,8911462.0,17046300.75,14347703.083333334,1211.0,1088.0,1140.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4168,醣聯,TPEx,25.65,4866526,8910914.8,15006653.7,11001845.716666667,1212.0,1115.0,1224.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8354,冠好,TPEx,17.4,10180112,8885571.8,3867599.5,6289094.5,1213.0,1450.0,1361.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6794,向榮生技,TWSE,82.3,5868793,8843912.2,4783138.35,4122675.55,1214.0,1396.0,1464.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6152,百一,TWSE,13.35,6679749,8835229.0,16161074.2,31405185.783333335,1215.0,1097.0,941.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8927,北基,TPEx,22.1,2669334,8806904.6,8730010.8,13699570.083333334,1216.0,1238.0,1152.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6863,永道-KY,TWSE,92.4,3852034,8801726.6,10922763.3,13776956.783333333,1217.0,1188.0,1149.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,9934,成霖,TWSE,10.25,4162421,8789909.0,10962814.15,12712986.683333334,1218.0,1186.0,1176.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4178,永笙-KY,TWSE,19.25,17259458,8742694.8,7225416.5,,1219.0,1289.0,,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8045,達運光電,TWSE,58.0,7098644,8738539.2,9899325.75,21337458.2,1220.0,1209.0,1050.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6637,醫影,TPEx,68.3,16888260,8716460.2,3924872.45,3275770.9833333334,1221.0,1444.0,1535.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1587,吉茂,TWSE,27.6,5066072,8701781.6,8175501.65,15951260.016666668,1222.0,1257.0,1122.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1225,福懋油,TWSE,27.95,6186953,8697678.4,11753520.2,10547150.983333332,1223.0,1168.0,1241.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3555,博士旺,TPEx,184.0,7283086,8670404.6,24149395.0,70872734.23333333,1224.0,1003.0,750.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5244,弘凱,TWSE,34.1,17269534,8664009.6,7333587.25,41130525.95,1225.0,1282.0,888.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,7820,立盈,TPEx,119.0,1349744,8652616.4,5283083.45,,1226.0,1367.0,,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,9908,大台北,TWSE,29.8,3895836,8641649.0,6836257.2,9865490.8,1227.0,1304.0,1254.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6792,詠業,TWSE,62.2,5548725,8634351.4,8010524.7,9389474.266666668,1228.0,1259.0,1262.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6111,光聚晶電,TPEx,42.1,8818990,8626570.6,10489736.45,19298345.95,1229.0,1193.0,1071.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3716,中化控股,TWSE,35.35,5666623,8623312.6,8336078.6,10326613.166666666,1230.0,1251.0,1246.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3652,精聯,TWSE,34.6,9679988,8575045.8,40558638.35,19056723.783333335,1231.0,867.0,1080.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6689,伊雲谷,TWSE,63.6,5610111,8572630.8,12649849.2,22905456.016666666,1232.0,1150.0,1031.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8072,陞泰,TWSE,28.85,5323069,8555654.4,12114572.4,11393275.016666668,1233.0,1158.0,1207.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2102,泰豐,TWSE,19.05,8658071,8527703.8,5702286.3,7583860.616666666,1234.0,1350.0,1313.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
