task,signal_date,next_signal_date,period_label,in_P1,in_P2,in_2024_latest,in_2026YTD,regime_label,selected_branch,selected_ticker,selected_ticker_name,selected_asset_type,fallback_asset,branch_reason,triggered_features,c2_pass_flag,consensus_trigger_flag,r6_override_flag,breakout_breadth_flag,p1_risk_veto_flag,bear_guard_flag,cash_guard_flag,bear_cash_guard_source_quality,rs20_top3_reference_tickers,rs20_reference_only,low_base_main_weight_included,entry_date,exit_date,entry_price,exit_price,gross_interval_return,net_interval_return_after_transition_cost,transition_action,transition_cost_rate,official_selected_stock_ohlc_ready,benchmark_adjusted_path_ready,path_ready,branch_path_missing_fallback,source_quality,data_readiness,blocked_reason,selected_primary_asset_type_for_anomaly,revenue_anomaly_applicability,abnormal_revenue_review_flag,revenue_growth_persistence_score,revenue_concentration_ratio_top3_12m,revenue_lumpiness_score,revenue_lumpiness_percentile_vs_primary80,revenue_lumpiness_percentile_source_quality,ttm_vs_recent_growth_gap,low_base_distortion_flag,revenue_anomaly_penalty_score,revenue_hygiene_confidence_level,revenue_anomaly_used_as_hard_exclude,route_support_selected_result_changed,r6_selected_result_changed,report_revenue_anomaly_warning,report_revenue_anomaly_reason,revenue_anomaly_report_text,revenue_anomaly_source_quality,data_coverage,missingness,pit_asof_audit,business_model_keyword_proxy_used_as_risk_basis,industry_classification_used_as_risk_basis,hard_exclude_applied,selected_stock_adjusted_close_ready,cash_bear_classifier_ready,cash_bear_classifier_status,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-03-17,2023-03-24,P2,False,True,False,False,多頭_C2_route_support_default,route_support,2330,,stock,,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0008;0050_ret40=0.0879;0050_ret60=0.0740;bias20=-0.0010;bias60=0.0295;breadth20=0.875;breadth60=0.688;breakout_count=0,True,True,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-03-20,2023-03-27,512.0,531.0,0.037109375,0.033259375,00631L_to_stock_exception,0.00385,True,True,True,False,official_unadjusted_ohlcv_selected_ticker_month,ready_unadjusted_diagnostic,,stock,selected_stock_anomaly_context,False,1.0,0.28210665482135094,0.00168875764304377,,blocked_historical_primary80_distribution_not_materialized,-0.06395024436036989,False,0.056421,high_no_major_revenue_anomaly,False,False,False,入選個股未觸發主要營收異常 review。,營收時間序列未觸發主要異常；仍僅作 hygiene context。,營收時間序列未觸發主要異常；仍僅作 hygiene context。,MOPS_monthly_revenue_PIT_conservative_available_date,full_5y_monthly_revenue_proxy_ready,,monthly_revenue_available_date_le_asof_date;no_future_return_or_keyword_rule,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-03-24,2023-03-31,P2,False,True,False,False,健康強勢_R6_market_bias_override,market_bias_override,2453,,stock,,R6_breakout_breadth_p1_risk_veto_triggered,breakout_breadth=True;p1_risk_veto=False;r6_override=True;0050_ret20=0.0387;0050_ret40=0.0661;0050_ret60=0.0875;bias20=0.0233;bias60=0.0512;breadth20=0.762;breadth60=0.838;breakout_count=3,True,False,True,True,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,,,,,,-0.0231811762393742,market_bias_override_path,,True,True,True,False,selected_stock_path_not_materialized_or_blocked,ready_unadjusted_diagnostic,,stock,selected_stock_anomaly_context,False,1.0,0.33933992695341664,0.0015675497870685094,,blocked_historical_primary80_distribution_not_materialized,-0.0031367034219036416,False,0.067868,high_no_major_revenue_anomaly,False,False,False,入選個股未觸發主要營收異常 review。,營收時間序列未觸發主要異常；仍僅作 hygiene context。,營收時間序列未觸發主要異常；仍僅作 hygiene context。,MOPS_monthly_revenue_PIT_conservative_available_date,full_5y_monthly_revenue_proxy_ready,,monthly_revenue_available_date_le_asof_date;no_future_return_or_keyword_rule,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-03-31,2023-04-07,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0189;0050_ret40=0.0218;0050_ret60=0.1042;bias20=0.0144;bias60=0.0374;breadth20=0.850;breadth60=0.850;breakout_count=0,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-03-31,2023-04-07,5.272729873657227,5.334090232849121,0.0116373037614638,0.0116373037614638,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-04-07,2023-04-14,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=-0.0025;0050_ret40=0.0000;0050_ret60=0.1136;bias20=0.0093;bias60=0.0286;breadth20=0.775;breadth60=0.762;breakout_count=0,False,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-04-07,2023-04-14,5.334090232849121,5.363639831542969,0.0055397635592797,0.0055397635592797,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-04-14,2023-04-21,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0268;0050_ret40=-0.0029;0050_ret60=0.1139;bias20=0.0033;bias60=0.0166;breadth20=0.887;breadth60=0.887;breakout_count=0,False,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-04-14,2023-04-21,5.363639831542969,5.172729969024658,-0.035593341185139,-0.035593341185139,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-04-21,2023-04-28,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=-0.0004;0050_ret40=-0.0013;0050_ret60=0.0432;bias20=-0.0164;bias60=-0.0068;breadth20=0.787;breadth60=0.875;breakout_count=0,False,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-04-21,2023-04-28,5.172729969024658,5.170450210571289,-0.0004407263605524,-0.0004407263605524,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-04-28,2023-05-05,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=-0.0249;0050_ret40=-0.0118;0050_ret60=0.0165;bias20=-0.0172;bias60=-0.0184;breadth20=0.887;breadth60=0.925;breakout_count=0,False,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-04-28,2023-05-05,5.170450210571289,5.220449924468994,0.0096702824437759,0.0096702824437759,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-05-05,2023-05-12,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0264;0050_ret40=-0.0224;0050_ret60=-0.0264;bias20=-0.0079;bias60=-0.0139;breadth20=0.900;breadth60=0.950;breakout_count=0,False,False,False,False,True,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-05-05,2023-05-12,5.220449924468994,5.084090232849121,-0.0261202949157189,-0.0261202949157189,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-05-12,2023-05-19,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0192;0050_ret40=-0.0135;0050_ret60=-0.0306;bias20=-0.0076;bias60=-0.0174;breadth20=0.787;breadth60=0.950;breakout_count=0,False,False,False,False,True,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-05-12,2023-05-19,5.084090232849121,5.536359786987305,0.088957814166239,0.088957814166239,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-05-19,2023-05-26,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0303;0050_ret40=0.0373;0050_ret60=0.0183;bias20=0.0364;bias60=0.0273;breadth20=0.637;breadth60=0.850;breakout_count=3,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-05-19,2023-05-26,5.536359786987305,5.868179798126221,0.0599346906461584,0.0599346906461584,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-05-26,2023-06-02,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0858;0050_ret40=0.0371;0050_ret60=0.0549;bias20=0.0523;bias60=0.0531;breadth20=0.512;breadth60=0.812;breakout_count=3,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-05-26,2023-06-02,5.868179798126221,5.925000190734863,0.0096827968063939,0.0096827968063939,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-06-02,2023-06-09,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0760;0050_ret40=0.0475;0050_ret60=0.0519;bias20=0.0399;bias60=0.0547;breadth20=0.688;breadth60=0.887;breakout_count=3,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-06-02,2023-06-09,5.925000190734863,6.125,0.033755240983432,0.033755240983432,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-06-09,2023-06-16,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0904;0050_ret40=0.0695;0050_ret60=0.0758;bias20=0.0292;bias60=0.0580;breadth20=0.738;breadth60=0.887;breakout_count=0,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-06-09,2023-06-16,6.125,6.338640213012695,0.0348800347775828,0.0348800347775828,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-06-16,2023-06-21,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0739;0050_ret40=0.1064;0050_ret60=0.1139;bias20=0.0367;bias60=0.0792;breadth20=0.725;breadth60=0.838;breakout_count=0,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-06-16,2023-06-21,6.338640213012695,6.190909862518311,-0.0233063157916907,-0.0233063157916907,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-06-21,2023-06-30,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0736;0050_ret40=0.1196;0050_ret60=0.0714;bias20=0.0183;bias60=0.0665;breadth20=0.713;breadth60=0.925;breakout_count=0,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-06-21,2023-06-30,6.190909862518311,6.306819915771484,0.0187226200715548,0.0187226200715548,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-06-30,2023-07-07,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0234;0050_ret40=0.1015;0050_ret60=0.0652;bias20=0.0002;bias60=0.0489;breadth20=0.850;breadth60=0.850;breakout_count=0,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-06-30,2023-07-07,6.306819915771484,5.981820106506348,-0.0515314871211731,-0.0515314871211731,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-07-07,2023-07-14,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=-0.0031;0050_ret40=0.0840;0050_ret60=0.0567;bias20=-0.0164;bias60=0.0316;breadth20=0.750;breadth60=0.900;breakout_count=0,False,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-07-07,2023-07-14,5.981820106506348,6.4727301597595215,0.0820670037735198,0.0820670037735198,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-07-14,2023-07-21,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0057;0050_ret40=0.0971;0050_ret60=0.1025;bias20=0.0177;bias60=0.0615;breadth20=0.787;breadth60=0.650;breakout_count=3,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-07-14,2023-07-21,6.4727301597595215,6.279550075531006,-0.0298452244200603,-0.0298452244200603,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-07-21,2023-07-28,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=-0.0114;0050_ret40=0.0613;0050_ret60=0.1068;bias20=-0.0065;bias60=0.0271;breadth20=0.825;breadth60=0.738;breakout_count=0,False,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-07-21,2023-07-28,6.279550075531006,6.356820106506348,0.0123050266413884,0.0123050266413884,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-07-28,2023-08-04,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0177;0050_ret40=0.0415;0050_ret60=0.1211;bias20=0.0088;bias60=0.0363;breadth20=0.775;breadth60=0.675;breakout_count=0,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-07-28,2023-08-04,6.356820106506348,6.3090901374816895,-0.0075084662181654,-0.0075084662181654,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-08-04,2023-08-11,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0094;0050_ret40=0.0190;0050_ret60=0.0859;bias20=-0.0089;bias60=0.0119;breadth20=0.588;breadth60=0.725;breakout_count=0,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-08-04,2023-08-11,6.3090901374816895,5.824999809265137,-0.0767290239428692,-0.0767290239428692,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-08-11,2023-08-18,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=-0.0211;0050_ret40=-0.0259;0050_ret60=0.0805;bias20=-0.0163;bias60=-0.0030;breadth20=0.688;breadth60=0.675;breakout_count=0,False,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-08-11,2023-08-18,5.824999809265137,5.818180084228516,-0.001170768284966,-0.001170768284966,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2023-08-18,2023-08-25,P2,False,True,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=-0.0425;0050_ret40=-0.0375;0050_ret60=0.0283;bias20=-0.0253;bias60=-0.0250;breadth20=0.600;breadth60=0.588;breakout_count=0,False,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2023-08-18,2023-08-25,5.818180084228516,5.92726993560791,0.0187498237937162,0.0187498237937162,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
