signal_date,entry_date,exit_date,ticker,name,market,route_variant,source_family,selected_branch,selected_route_mode,timing_variant,entry_price_kind,exit_price_kind,entry_open,entry_close,exit_close,entry_price,exit_price,gross_return_unadjusted,path_ready,blocked_reason,entry_source_quality,exit_source_quality,entry_source_route,exit_source_route,adjusted_close_ready,adjustment_policy,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage,diagnostic_unit_notional_twd,diagnostic_share_qty,buy_gross_twd,sell_gross_twd,buy_cost_twd,sell_cost_twd,total_cost_twd,net_return_local_ep05_cost_unit_notional,cost_application_status,radar_audit_rows
2023-01-06,2023-01-09,2023-01-16,1513,中興電,TWSE,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,72.6,73.2,71.6,73.2,71.6,-0.021857923497267895,True,,official_unadjusted_ohlcv_twse_stock_day,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,13661.0,999985.2000000001,978127.6,1425.0,4328.0,5753.0,-0.02757171836276492,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-16,2023-06-19,2023-06-28,6643,M31,TPEx,dispersion_route,regime_switch_hybrid_route,dispersion,rs20_top3_risk_tiebreak,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,940.0,968.0,963.0,968.0,963.0,-0.005165289256198302,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,1033.0,999944.0,994779.0,1425.0,4402.0,5827.0,-0.010976972524613804,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-16,2023-06-16,2023-06-21,6643,M31,TPEx,dispersion_route,regime_switch_hybrid_route,dispersion,rs20_top3_risk_tiebreak,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,920.0,929.0,957.0,929.0,957.0,0.030139935414424057,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,1076.0,999604.0,1029732.0,1424.0,4556.0,5980.0,0.024123201349013215,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-16,2023-06-19,2023-06-28,6643,M31,TPEx,dispersion_route,regime_switch_hybrid_route,dispersion,rs20_top3_risk_tiebreak,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,940.0,968.0,963.0,940.0,963.0,0.024468085106382986,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,1063.0,999220.0,1023669.0,1424.0,4530.0,5954.0,0.01848309688560567,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-16,2023-06-19,2023-06-28,6643,M31,TPEx,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,hybrid,rs20_top3_risk_tiebreak,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,940.0,968.0,963.0,968.0,963.0,-0.005165289256198302,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,1033.0,999944.0,994779.0,1425.0,4402.0,5827.0,-0.010976972524613804,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-16,2023-06-16,2023-06-21,6643,M31,TPEx,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,hybrid,rs20_top3_risk_tiebreak,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,920.0,929.0,957.0,929.0,957.0,0.030139935414424057,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,1076.0,999604.0,1029732.0,1424.0,4556.0,5980.0,0.024123201349013215,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-16,2023-06-19,2023-06-28,6643,M31,TPEx,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,hybrid,rs20_top3_risk_tiebreak,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,940.0,968.0,963.0,940.0,963.0,0.024468085106382986,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,1063.0,999220.0,1023669.0,1424.0,4530.0,5954.0,0.01848309688560567,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-16,2023-06-19,2023-06-28,3131,弘塑,TPEx,market_bias_pool_trend_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,548.0,553.0,493.5,553.0,493.5,-0.10759493670886078,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,1808.0,999824.0,892248.0,1425.0,3948.0,5373.0,-0.11280810267975298,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-16,2023-06-16,2023-06-21,3131,弘塑,TPEx,market_bias_pool_trend_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,542.0,543.0,563.0,543.0,563.0,0.036832412523020164,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,1841.0,999663.0,1036483.0,1425.0,4586.0,6011.0,0.030775516238332693,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-16,2023-06-19,2023-06-28,3131,弘塑,TPEx,market_bias_pool_trend_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,548.0,553.0,493.5,548.0,493.5,-0.09945255474452552,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,1824.0,999552.0,900144.0,1424.0,3983.0,5407.0,-0.10471280030690047,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-16,2023-06-19,2023-06-28,3131,弘塑,TPEx,pool_breadth_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,548.0,553.0,493.5,553.0,493.5,-0.10759493670886078,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,1808.0,999824.0,892248.0,1425.0,3948.0,5373.0,-0.11280810267975298,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-16,2023-06-16,2023-06-21,3131,弘塑,TPEx,pool_breadth_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,542.0,543.0,563.0,543.0,563.0,0.036832412523020164,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,1841.0,999663.0,1036483.0,1425.0,4586.0,6011.0,0.030775516238332693,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-16,2023-06-19,2023-06-28,3131,弘塑,TPEx,pool_breadth_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,548.0,553.0,493.5,548.0,493.5,-0.09945255474452552,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,1824.0,999552.0,900144.0,1424.0,3983.0,5407.0,-0.10471280030690047,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-26,2023-07-03,6125,廣運,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,64.3,65.3,75.6,65.3,75.6,0.15773353751914243,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,15313.0,999938.8999999999,1157662.7999999998,1425.0,5123.0,6548.0,0.15096999202787312,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-21,2023-06-30,6125,廣運,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,63.5,63.5,68.8,63.5,68.8,0.08346456692913384,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,15748.0,999998.0,1083462.4,1425.0,4794.0,6219.0,0.07713563598998616,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-26,2023-07-03,6125,廣運,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,64.3,65.3,75.6,64.3,75.6,0.17573872472783814,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,15552.0,999993.6,1175731.2,1425.0,5202.0,6627.0,0.16887103954330385,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-26,2023-07-03,6125,廣運,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_7core_context_proxy,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,64.3,65.3,75.6,65.3,75.6,0.15773353751914243,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,15313.0,999938.8999999999,1157662.7999999998,1425.0,5123.0,6548.0,0.15096999202787312,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-21,2023-06-30,6125,廣運,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_7core_context_proxy,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,63.5,63.5,68.8,63.5,68.8,0.08346456692913384,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,15748.0,999998.0,1083462.4,1425.0,4794.0,6219.0,0.07713563598998616,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-26,2023-07-03,6125,廣運,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_7core_context_proxy,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,64.3,65.3,75.6,64.3,75.6,0.17573872472783814,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,15552.0,999993.6,1175731.2,1425.0,5202.0,6627.0,0.16887103954330385,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-26,2023-07-03,6125,廣運,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,64.3,65.3,75.6,65.3,75.6,0.15773353751914243,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,15313.0,999938.8999999999,1157662.7999999998,1425.0,5123.0,6548.0,0.15096999202787312,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-21,2023-06-30,6125,廣運,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,63.5,63.5,68.8,63.5,68.8,0.08346456692913384,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,15748.0,999998.0,1083462.4,1425.0,4794.0,6219.0,0.07713563598998616,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-26,2023-07-03,6125,廣運,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,64.3,65.3,75.6,64.3,75.6,0.17573872472783814,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,15552.0,999993.6,1175731.2,1425.0,5202.0,6627.0,0.16887103954330385,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-26,2023-07-03,6125,廣運,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,64.3,65.3,75.6,65.3,75.6,0.15773353751914243,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,15313.0,999938.8999999999,1157662.7999999998,1425.0,5123.0,6548.0,0.15096999202787312,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-21,2023-06-30,6125,廣運,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,63.5,63.5,68.8,63.5,68.8,0.08346456692913384,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,15748.0,999998.0,1083462.4,1425.0,4794.0,6219.0,0.07713563598998616,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-26,2023-07-03,6125,廣運,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,64.3,65.3,75.6,64.3,75.6,0.17573872472783814,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,15552.0,999993.6,1175731.2,1425.0,5202.0,6627.0,0.16887103954330385,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-26,2023-07-03,3583,辛耘,TWSE,conservative_hurdle_route,regime_switch_hybrid_route,ordinary_defensive_00631L_base,rs20_top3_risk_tiebreak,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,157.0,155.0,154.5,155.0,154.5,-0.003225806451612856,True,,official_unadjusted_ohlcv_twse_stock_day,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,6451.0,999905.0,996679.5,1425.0,4410.0,5835.0,-0.009048465540830695,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-21,2023-06-30,3583,辛耘,TWSE,conservative_hurdle_route,regime_switch_hybrid_route,ordinary_defensive_00631L_base,rs20_top3_risk_tiebreak,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,157.0,158.0,154.0,158.0,154.0,-0.025316455696202556,True,,official_unadjusted_ohlcv_twse_stock_day,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,6329.0,999982.0,974666.0,1425.0,4313.0,5738.0,-0.031010368411644815,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-26,2023-07-03,3583,辛耘,TWSE,conservative_hurdle_route,regime_switch_hybrid_route,ordinary_defensive_00631L_base,rs20_top3_risk_tiebreak,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,157.0,155.0,154.5,157.0,154.5,-0.015923566878980888,True,,official_unadjusted_ohlcv_twse_stock_day,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,6369.0,999933.0,984010.5,1425.0,4354.0,5779.0,-0.021672069329850063,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-26,2023-07-03,3583,辛耘,TWSE,dispersion_route,regime_switch_hybrid_route,dispersion,rs20_top3_risk_tiebreak,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,157.0,155.0,154.5,155.0,154.5,-0.003225806451612856,True,,official_unadjusted_ohlcv_twse_stock_day,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,6451.0,999905.0,996679.5,1425.0,4410.0,5835.0,-0.009048465540830695,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-21,2023-06-30,3583,辛耘,TWSE,dispersion_route,regime_switch_hybrid_route,dispersion,rs20_top3_risk_tiebreak,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,157.0,158.0,154.0,158.0,154.0,-0.025316455696202556,True,,official_unadjusted_ohlcv_twse_stock_day,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,6329.0,999982.0,974666.0,1425.0,4313.0,5738.0,-0.031010368411644815,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-26,2023-07-03,3583,辛耘,TWSE,dispersion_route,regime_switch_hybrid_route,dispersion,rs20_top3_risk_tiebreak,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,157.0,155.0,154.5,157.0,154.5,-0.015923566878980888,True,,official_unadjusted_ohlcv_twse_stock_day,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,6369.0,999933.0,984010.5,1425.0,4354.0,5779.0,-0.021672069329850063,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-26,2023-07-03,3583,辛耘,TWSE,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,hybrid,rs20_top3_risk_tiebreak,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,157.0,155.0,154.5,155.0,154.5,-0.003225806451612856,True,,official_unadjusted_ohlcv_twse_stock_day,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,6451.0,999905.0,996679.5,1425.0,4410.0,5835.0,-0.009048465540830695,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-21,2023-06-30,3583,辛耘,TWSE,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,hybrid,rs20_top3_risk_tiebreak,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,157.0,158.0,154.0,158.0,154.0,-0.025316455696202556,True,,official_unadjusted_ohlcv_twse_stock_day,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,6329.0,999982.0,974666.0,1425.0,4313.0,5738.0,-0.031010368411644815,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-26,2023-07-03,3583,辛耘,TWSE,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,hybrid,rs20_top3_risk_tiebreak,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,157.0,155.0,154.5,157.0,154.5,-0.015923566878980888,True,,official_unadjusted_ohlcv_twse_stock_day,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,6369.0,999933.0,984010.5,1425.0,4354.0,5779.0,-0.021672069329850063,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-26,2023-07-03,2736,富野,TPEx,market_bias_pool_trend_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,54.0,50.0,47.95,50.0,47.95,-0.040999999999999925,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,20000.0,1000000.0,959000.0,1425.0,4244.0,5669.0,-0.046602591307386976,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-21,2023-06-30,2736,富野,TPEx,market_bias_pool_trend_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,55.6,52.7,46.15,52.7,46.15,-0.12428842504743842,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,18975.0,999982.5,875696.25,1425.0,3875.0,5300.0,-0.12940411370995325,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-06-21,2023-06-26,2023-07-03,2736,富野,TPEx,market_bias_pool_trend_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,54.0,50.0,47.95,54.0,47.95,-0.11203703703703694,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,18518.0,999972.0,887938.1000000001,1425.0,3929.0,5354.0,-0.1172241378793824,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
