decision_date,adj_close,ma20,ma60,ret20,taiwan_group,above,rspos,breadth_group,turnover,margin,capital_group,chg20,derivatives_group,session_date,sox20,external_group,bullish_count,bearish_count,market_state,market_confidence
2025-07-24,50.29018783569336,48.63508415222168,45.89458916982015,0.0646633833423298,bullish,0.7,0.45,neutral,436508764078,8813096,bearish,858.0,bullish,2025-07-24,0.027500831535007375,bullish,3,1,strong_market,1.0
2025-07-25,50.19158172607422,48.78042736053467,46.0432399113973,0.06147576460793336,bullish,0.6375,0.3625,neutral,381748616880,8831163,bearish,5264.0,bullish,2025-07-25,0.018839782851392872,bullish,3,1,strong_market,1.0
2025-07-28,50.33949279785156,48.92973880767822,46.174364217122395,0.06306279018097749,bullish,0.825,0.6625,bullish,413497503509,8847025,bearish,7022.0,bullish,2025-07-28,0.034645663051001474,bullish,4,1,strong_market,1.0
2025-07-29,49.74784469604492,49.03575954437256,46.3019515991211,0.044520872437825654,bullish,0.7125,0.6625,bullish,487200055237,8830390,neutral,11641.0,bullish,2025-07-29,0.03484154060711764,bullish,4,0,strong_market,1.0
2025-07-30,50.29018783569336,49.16840763092041,46.442453893025714,0.05569093643538703,bullish,0.75,0.6,bullish,432139921377,8830899,bearish,17115.0,bullish,2025-07-30,0.05080704933613256,bullish,4,1,strong_market,1.0
2025-07-31,50.83253479003906,49.295370483398436,46.59464728037516,0.052579927649685665,bullish,0.725,0.6125,bullish,531592630466,8901714,neutral,17513.0,bullish,2025-07-31,-0.0005578069918191764,neutral,3,0,strong_market,1.0
2025-08-01,50.3887939453125,49.422667503356934,46.73026517232259,0.053214643577111476,bullish,0.0,0.0,bearish,532421027262,8906809,neutral,15674.0,bullish,2025-08-01,-0.021163044423742727,neutral,2,1,ordinary_market,1.0
2025-08-04,50.09297180175781,49.54937171936035,46.852180862426756,0.05328308659541303,bullish,0.0,0.475,neutral,445378562356,8901446,bearish,17708.0,bullish,2025-08-04,0.015016595323137816,bullish,3,1,strong_market,1.0
2025-08-05,50.733924865722656,49.71889457702637,46.976823234558104,0.07161404343924183,bullish,0.0,0.45,neutral,494089423818,8933615,neutral,22201.0,bullish,2025-08-05,-0.014098062193748762,neutral,2,0,ordinary_market,1.0
2025-08-06,50.29018783569336,49.841750907897946,47.08529809315999,0.05136879294051022,bullish,0.0,0.4,bearish,472400359485,8948676,neutral,22331.0,bullish,2025-08-06,-0.0204183955322792,neutral,2,1,ordinary_market,1.0
2025-08-07,51.720008850097656,50.00868110656738,47.20107968648275,0.06900593279373535,bullish,0.0,0.4,bearish,616131952677,8961605,neutral,21579.0,bullish,2025-08-07,-0.013065160197242909,neutral,2,1,ordinary_market,1.0
2025-08-08,51.720008850097656,50.165329933166504,47.31849320729574,0.0644817430187914,bullish,0.0,0.4375,neutral,578916840734,8977974,neutral,19902.0,bullish,2025-08-08,-0.003207354156119613,neutral,2,0,ordinary_market,1.0
2025-08-11,52.11444091796875,50.355898475646974,47.4404406229655,0.0789053541361957,bullish,0.0,0.8125,neutral,568070644242,9051789,neutral,24298.0,bullish,2025-08-11,0.004188254675976388,bullish,3,0,strong_market,1.0
2025-08-12,52.16374588012695,50.516129684448245,47.57361367543538,0.0654550993662315,bullish,0.0,0.725,neutral,584974600388,9041882,neutral,20050.0,bullish,2025-08-12,0.021242921509432522,bullish,3,0,strong_market,1.0
2025-08-13,52.60747909545898,50.678963851928714,47.712754249572754,0.06599049317017869,bullish,0.0,0.6875,neutral,760622959510,9022064,neutral,19826.0,bullish,2025-08-13,0.034479048997594575,bullish,3,0,strong_market,1.0
2025-08-14,52.4102668762207,50.81724967956543,47.83718414306641,0.05571037575550242,bullish,0.0,0.7,neutral,642200656132,9064077,neutral,17838.0,bullish,2025-08-14,0.025768450814833255,bullish,3,0,strong_market,1.0
2025-08-15,52.4102668762207,50.91881618499756,47.969773864746095,0.04032101983442149,bullish,0.0,0.7375,neutral,628267728455,9122182,neutral,13803.0,bullish,2025-08-15,0.0035097593728870002,bullish,3,0,strong_market,1.0
2025-08-18,52.55817794799805,51.03714599609375,48.10788873036702,0.047151258050399214,bullish,0.0,0.8,neutral,625629109490,9199541,neutral,16930.0,bullish,2025-08-18,0.006427502643280736,bullish,3,0,strong_market,1.0
2025-08-19,52.459571838378906,51.167802047729495,48.24517618815104,0.05242341210816792,bullish,0.0,0.8125,neutral,644034975698,9187311,neutral,11961.0,bullish,2025-08-19,0.00581689870816593,bullish,3,0,strong_market,1.0
2025-08-20,50.980445861816406,51.21710605621338,48.364339447021486,0.019723825995711985,bullish,0.0,0.7625,neutral,716764156662,9140643,neutral,12698.0,bullish,2025-08-20,-0.0012363381387840988,neutral,2,0,ordinary_market,1.0
2025-08-21,51.27627182006836,51.26641025543213,48.48720906575521,0.01960788032044558,bullish,0.0,0.7625,neutral,545855815059,9168388,bearish,17543.0,bullish,2025-08-21,-0.007283425910947328,neutral,2,1,ordinary_market,1.0
2025-08-22,51.02975082397461,51.30831871032715,48.60433813730876,0.016699395975898534,bullish,0.0,0.7375,neutral,494461564891,9133753,bearish,20682.0,bullish,2025-08-22,0.019235351263772626,bullish,3,1,strong_market,1.0
2025-08-25,51.966529846191406,51.38967056274414,48.752787844340006,0.03232128410338864,bullish,0.0,0.775,neutral,547769093118,9182171,bearish,19370.0,bullish,2025-08-25,0.0033465874229898773,bullish,3,1,strong_market,1.0
2025-08-26,52.01583099365234,51.50306987762451,48.89695936838786,0.04558963933944504,bullish,0.0,0.7875,neutral,659115710226,9218654,neutral,13744.0,bullish,2025-08-26,0.011869751741585999,bullish,3,0,strong_market,1.0
2025-08-27,52.262351989746094,51.60167808532715,49.02830778757731,0.03921568478718207,bullish,0.0,0.8625,neutral,611345940229,9236837,neutral,13060.0,bullish,2025-08-27,0.006443403889041743,bullish,3,0,strong_market,1.0
2025-08-28,51.76931381225586,51.64851703643799,49.15001099904378,0.018428729279114542,bullish,0.0,0.875,neutral,607253011972,9274056,neutral,7557.0,bullish,2025-08-28,0.043711373597956404,bullish,3,0,strong_market,1.0
2025-08-29,51.76931381225586,51.717543029785155,49.27049020131429,0.027397358794529758,bullish,0.8125,0.0,neutral,635561659977,9296266,neutral,13228.0,bullish,2025-08-29,0.02556802698103322,bullish,3,0,strong_market,1.0
2025-09-01,51.27627182006836,51.77670803070068,49.37561219533284,0.02362207662570781,bullish,0.55,0.6625,neutral,676318996344,9239963,neutral,12416.0,bullish,2025-08-29,0.02556802698103322,bullish,3,0,strong_market,1.0
2025-09-02,51.27627182006836,51.80382537841797,49.46053860982259,0.0106900255752167,bullish,0.4625,0.6375,neutral,583065271305,9218778,bearish,11034.0,bullish,2025-09-02,-0.0033692769172323223,neutral,2,1,ordinary_market,1.0
2025-09-03,51.22696685791016,51.85066432952881,49.544643274943034,0.018627471133681572,bullish,0.525,0.6875,neutral,530303962220,9265692,bearish,11592.0,bullish,2025-09-03,0.005597198538656478,bullish,3,1,strong_market,1.0
2025-09-04,51.57209396362305,51.84326858520508,49.63450005849202,-0.0028599161091275027,neutral,0.575,0.725,neutral,608918766589,9268200,bearish,11286.0,bullish,2025-09-04,0.021180848374076078,bullish,2,1,ordinary_market,1.0
2025-09-05,52.11444091796875,51.86299018859863,49.733395957946776,0.007626295444269848,bullish,0.6375,0.7,bullish,586795928175,9321488,bearish,16286.0,bullish,2025-09-05,0.0226671108869978,bullish,4,1,strong_market,1.0
2025-09-08,52.60747909545898,51.88764209747315,49.8405091603597,0.009460682467385517,bullish,0.6625,0.75,bullish,617587900333,9379110,neutral,13576.0,bullish,2025-09-08,0.023175304647985895,bullish,4,0,strong_market,1.0
2025-09-09,53.14982986450195,51.93694629669189,49.956661542256676,0.018903626795534034,bullish,0.675,0.725,bullish,683724099012,9382660,neutral,16510.0,bullish,2025-09-09,0.026358060911133574,bullish,4,0,strong_market,1.0
2025-09-10,54.18521499633789,52.01583309173584,50.083419990539554,0.029990714780611993,bullish,0.7625,0.7,bullish,718311710900,9431104,neutral,15757.0,bullish,2025-09-10,0.020205168611623803,bullish,4,0,strong_market,1.0
2025-09-11,54.67825698852539,52.12923259735108,50.22606608072917,0.04327377530171872,bullish,0.6125,0.6125,bullish,782050984284,9344763,neutral,18062.0,bullish,2025-09-11,0.01744223286831814,bullish,4,0,strong_market,1.0
2025-09-12,55.22060012817383,52.26974925994873,50.37889366149902,0.05362180770020486,bullish,0.6,0.5375,neutral,652774610318,9367807,neutral,15649.0,bullish,2025-09-12,0.01975196548981195,bullish,3,0,strong_market,1.0
2025-09-15,55.22060012817383,52.40287036895752,50.53808587392171,0.05065666817464698,bullish,0.5625,0.4875,neutral,551963912412,9349767,bearish,10730.0,bullish,2025-09-15,0.05338148973162582,bullish,3,1,strong_market,1.0
2025-09-16,55.96016311645508,52.57789993286133,50.69573237101237,0.06672931469705912,bullish,0.55,0.4625,neutral,602191408615,9366280,bearish,14389.0,bullish,2025-09-16,0.05244007907770509,bullish,3,1,strong_market,1.0
2025-09-17,55.56572723388672,52.80716400146484,50.83554433186849,0.08994196293415757,bullish,0.5,0.5,neutral,590595625982,9336478,bearish,16281.0,bullish,2025-09-17,0.06853738515531127,bullish,3,1,strong_market,1.0
2025-09-18,56.15737915039063,53.051219367980956,50.98423792521159,0.0951923210690977,bullish,0.525,0.4625,neutral,632986052025,9360043,neutral,11835.0,bullish,2025-09-18,0.11496378009592334,bullish,3,0,strong_market,1.0
2025-09-19,56.20668029785156,53.310065841674806,51.132937304178874,0.10144924069362204,bullish,0.5,0.4125,neutral,794550506719,9360094,neutral,,neutral,2025-09-19,0.11225434134496903,bullish,2,0,ordinary_market,1.0
2025-09-22,56.60111618041992,53.54179515838623,51.28706817626953,0.08918406420335923,bullish,0.65,0.55,neutral,643103127449,9430566,neutral,,neutral,2025-09-22,0.10003721637785357,bullish,2,0,ordinary_market,1.0
2025-09-23,57.63650131225586,53.822828674316405,51.45388603210449,0.10805691673539597,bullish,0.6625,0.4,neutral,719924913649,9460912,neutral,,neutral,2025-09-23,0.09587932786276454,bullish,2,0,ordinary_market,1.0
2025-09-24,57.58720016479492,54.089071083068845,51.61971893310547,0.1018868836231015,bullish,0.625,0.3,neutral,670655591305,9444728,neutral,,neutral,2025-09-24,0.08420916347054375,bullish,2,0,ordinary_market,1.0
2025-09-25,57.38998031616211,54.37010440826416,51.77133064270019,0.10857139278086425,bullish,0.575,0.2625,neutral,646984636260,9433853,neutral,,neutral,2025-09-25,0.07898555772705063,bullish,2,0,ordinary_market,1.0
2025-09-26,56.45320129394531,54.604298782348636,51.914836438496906,0.0904761360885682,bullish,0.3375,0.1625,bearish,628774582589,9342087,bearish,,neutral,2025-09-26,0.07722469739417037,bullish,2,2,ordinary_market,1.0
2025-09-30,56.995548248291016,54.890262603759766,52.07211411794027,0.11153846068005802,bullish,0.5875,0.2,neutral,565929239553,9379305,bearish,,neutral,2025-09-30,0.13635988279424138,bullish,2,1,ordinary_market,1.0
2025-10-01,57.2913703918457,55.19101753234863,52.23791249593099,0.11730764266334925,bullish,0.5625,0.2125,neutral,600947119226,9410467,bearish,,neutral,2025-10-01,0.1622544600861089,bullish,2,1,ordinary_market,1.0
2025-10-02,58.37606430053711,55.54847240447998,52.41362921396891,0.13955730509004405,bullish,0.0625,0.025,bearish,644567877925,9486606,bearish,,neutral,2025-10-02,0.1691149821365452,bullish,2,2,ordinary_market,1.0
2025-10-03,59.2142333984375,55.930579376220706,52.594176355997725,0.14818361729126073,bullish,0.55,0.15,neutral,603911459430,9585765,bearish,,neutral,2025-10-03,0.1427327291925562,bullish,2,1,ordinary_market,1.0
2025-10-07,60.841270446777344,56.36692085266113,52.79841365814209,0.1674551117711336,bullish,0.7,0.25,neutral,734529945869,9613899,neutral,26735.0,bullish,2025-10-07,0.14002637131332696,bullish,3,0,strong_market,1.0
2025-10-08,60.29892349243164,56.75149307250977,52.998344548543294,0.1462043901213388,bullish,0.7,0.225,neutral,611026171389,9603911,bearish,25609.0,bullish,2025-10-08,0.15140932332680546,bullish,3,1,strong_market,1.0
2025-10-09,60.74265670776367,57.13113441467285,53.19473679860433,0.1428570300717531,bullish,0.65,0.25,neutral,714422808009,9622420,neutral,5162.0,bullish,2025-10-09,0.1409099390246038,bullish,3,0,strong_market,1.0
2025-10-13,60.15100860595703,57.429424095153806,53.37474034627279,0.11010002654824458,bullish,0.6625,0.35,neutral,739610296636,9574441,neutral,24492.0,bullish,2025-10-13,0.10951464449710935,bullish,3,0,strong_market,1.0
2025-10-14,59.85518646240234,57.688270568847656,53.54491761525472,0.09467985555873448,bullish,0.5125,0.275,neutral,874882652344,9403598,neutral,25810.0,bullish,2025-10-14,0.08078500957772472,bullish,3,0,strong_market,1.0
2025-10-15,60.93987655639648,57.974234390258786,53.720933278401695,0.10357142832471045,bullish,0.6375,0.35,neutral,654946735273,9451782,bearish,,neutral,2025-10-15,0.11663599979728212,bullish,2,1,ordinary_market,1.0
2025-10-16,62.123172760009766,58.319363021850585,53.919793128967285,0.12499995682434117,bullish,0.725,0.3375,neutral,700979515618,9527794,neutral,25994.0,bullish,2025-10-16,0.08312305680219567,bullish,3,0,strong_market,1.0
2025-10-17,61.18639755249024,58.580674743652345,54.108792241414385,0.09339205150562524,bullish,0.5875,0.3875,neutral,659372030399,9511944,bearish,26445.0,bullish,2025-10-17,0.08756548284628352,bullish,3,1,strong_market,1.0
2025-10-20,62.22178268432617,58.91347751617432,54.31258252461751,0.11978706626879632,bullish,0.6875,0.3,neutral,615524919515,9592648,bearish,23902.0,bullish,2025-10-20,0.08766179119762096,bullish,3,1,strong_market,1.0
2025-10-21,62.32039260864258,59.221628189086914,54.5130859375,0.10974538967972958,bullish,0.6875,0.375,neutral,657293815825,9585625,bearish,24374.0,bullish,2025-10-21,0.08418553946083707,bullish,3,1,strong_market,1.0
2025-10-22,61.82735061645508,59.50266170501709,54.707015419006346,0.10000004072146496,bullish,0.675,0.325,neutral,577380776443,9593426,bearish,23108.0,bullish,2025-10-22,0.06043668798138002,bullish,3,1,strong_market,1.0
2025-10-23,61.48221969604492,59.74671688079834,54.892727533976235,0.08623687738005281,bullish,0.675,0.325,neutral,536828326365,9558588,bearish,20909.0,bullish,2025-10-23,0.08953854726484423,bullish,3,1,strong_market,1.0
2025-10-27,62.91204071044922,60.01049385070801,55.11213080088297,0.09153122202217312,bullish,0.7875,0.4,neutral,684722475854,9549411,neutral,1869.0,bullish,2025-10-27,0.13505230085488318,bullish,3,0,strong_market,1.0
2025-10-28,62.46830368041992,60.25454902648926,55.31509939829508,0.08476021584061999,bullish,0.725,0.35,neutral,706918549283,9552587,neutral,-1338.0,bearish,2025-10-28,0.1294997597235683,bullish,2,1,ordinary_market,1.0
2025-10-29,63.503692626953125,60.56023464202881,55.526285362243655,0.10652926307188992,bullish,0.7125,0.35,neutral,734510750096,9588743,neutral,-2302.0,bearish,2025-10-29,0.1273253487511392,bullish,2,1,ordinary_market,1.0
2025-10-30,63.503692626953125,60.9127592086792,55.74486700693766,0.12489090381777856,bullish,0.6375,0.325,neutral,784529755793,9535280,neutral,-3707.0,bearish,2025-10-30,0.08898072969176662,bullish,2,1,ordinary_market,1.0
2025-10-31,63.848819732666016,61.25542278289795,55.974131139119464,0.12024222408599239,bullish,0.675,0.3875,neutral,717283626419,9583182,neutral,-1269.0,bearish,2025-10-31,0.09795646530945223,bullish,2,1,ordinary_market,1.0
2025-11-03,63.257171630859375,61.55371284484863,56.18285191853841,0.10413088739561349,bullish,0.7375,0.5375,neutral,710615070000,9628725,neutral,-833.0,bearish,2025-11-03,0.07335484952183235,bullish,2,1,ordinary_market,1.0
2025-11-04,63.05995178222656,61.78790721893311,56.395681317647295,0.08023643830415539,bullish,0.5375,0.5125,neutral,750857097212,9524996,neutral,17054.0,bullish,2025-11-04,0.05197024018566987,bullish,3,0,strong_market,1.0
2025-11-05,62.271087646484375,61.940749931335446,56.57153263092041,0.0516236396657892,bullish,0.5125,0.525,neutral,761158065362,9526856,bullish,17660.0,bullish,2025-11-05,0.04811373062323798,bullish,4,0,strong_market,1.0
2025-11-06,62.41899871826172,62.01963634490967,56.74984912872314,0.025931875845106367,bullish,0.55,0.6,neutral,652759195517,9604523,neutral,,neutral,2025-11-06,0.026050398572889932,bullish,2,0,ordinary_market,1.0
2025-11-07,61.67943572998047,62.08866195678711,56.90926570892334,0.02289447568200953,bullish,0.45,0.525,neutral,599993524926,9600522,neutral,17462.0,bullish,2025-11-07,0.08423743014524754,bullish,3,0,strong_market,1.0
2025-11-10,62.46830368041992,62.17494430541992,57.08100833892822,0.0284091455031088,bullish,0.4125,0.375,neutral,617636295836,9637559,bearish,-1294.0,bearish,2025-11-10,0.06447265572943772,bullish,2,2,ordinary_market,1.0
2025-11-11,62.02456665039063,62.2686222076416,57.23795979817708,0.031147574876210005,bullish,0.425,0.4125,neutral,717292553647,9616327,neutral,-1356.0,bearish,2025-11-11,0.062305867790484415,bullish,2,1,ordinary_market,1.0
2025-11-12,62.32039260864258,62.391882514953615,57.40312856038411,0.04118617436416727,bullish,0.45,0.4625,neutral,709742723176,9670490,neutral,21538.0,bullish,2025-11-12,0.046559336180064026,bullish,3,0,strong_market,1.0
2025-11-13,62.02456665039063,62.44611701965332,57.56336688995361,0.017799348395304504,bullish,0.4875,0.525,neutral,837778910803,9652675,neutral,-122.0,bearish,2025-11-13,0.002752964666277613,bullish,2,1,ordinary_market,1.0
2025-11-14,60.841270446777344,62.3820219039917,57.70141843159993,-0.020634849385181675,neutral,0.375,0.625,neutral,738932250405,9580521,neutral,-144.0,bearish,2025-11-14,0.004901196955357845,bullish,1,1,ordinary_market,1.0
2025-11-17,61.03848648071289,62.374626350402835,57.8444003423055,-0.0024173848713754387,neutral,0.4375,0.6125,neutral,683941641425,9588659,bearish,-28313.0,bearish,2025-11-17,-0.026040490219488732,neutral,0,2,ordinary_market,1.0
2025-11-18,59.608665466308594,62.243970489501955,57.98820400238037,-0.04199682338377986,neutral,0.2375,0.7125,neutral,810708269395,9485497,bullish,-28391.0,bearish,2025-11-18,-0.04214488294099483,neutral,1,1,ordinary_market,1.0
2025-11-19,59.2142333984375,62.0886625289917,58.12050336201985,-0.0498417785926194,neutral,0.2375,0.6625,neutral,627292333621,9441011,neutral,-4134.0,bearish,2025-11-19,-0.0011291591493589603,neutral,0,1,ordinary_market,1.0
2025-11-20,61.03848648071289,62.04921932220459,58.287315622965494,-0.012759145068917732,neutral,0.3875,0.55,neutral,717301546000,9489367,bullish,-4105.0,bearish,2025-11-20,-0.07233709524507337,bearish,1,2,ordinary_market,1.0
2025-11-21,59.01701354980469,61.92595901489258,58.40482368469238,-0.04009624503519382,neutral,0.1875,0.575,neutral,710507685781,9384916,neutral,-4108.0,bearish,2025-11-21,-0.08177077205999428,bearish,0,2,ordinary_market,1.0
2025-11-24,58.72119140625,61.71641654968262,58.516579691569014,-0.06661442319901012,neutral,0.05,0.1125,bearish,895675201320,9421537,bullish,-3829.0,bearish,2025-11-24,-0.06484111094376355,bearish,1,3,weak_market,1.0
2025-11-25,59.51005554199219,61.56850414276123,58.63737475077311,-0.04735598638249827,neutral,0.375,0.725,neutral,632186811258,9464783,neutral,15701.0,bullish,2025-11-25,-0.06678931989825965,bearish,1,1,ordinary_market,1.0
2025-11-26,60.49613571166992,61.41812629699707,58.78282178243001,-0.04736034694786695,neutral,0.5,0.7625,neutral,655826235156,9445220,neutral,,neutral,2025-11-26,-0.05847083754425508,bearish,0,1,ordinary_market,1.0
2025-11-27,61.03848648071289,61.29486598968506,58.93730799357096,-0.038819886596546005,neutral,0.55,0.725,neutral,645830898068,9495144,neutral,19630.0,bullish,2025-11-26,-0.05847083754425508,bearish,1,1,ordinary_market,1.0
2025-11-28,61.48221969604492,61.176535987854,59.10740712483724,-0.03706568181729919,neutral,0.5375,0.75,neutral,631442035289,9510528,neutral,19620.0,bullish,2025-11-28,-0.026448184265001395,neutral,1,0,ordinary_market,1.0
2025-12-01,60.64405059814453,61.04587993621826,59.26353677113851,-0.041309482630109584,neutral,0.55,0.7625,neutral,626104514183,9536659,neutral,19525.0,bullish,2025-12-01,-0.028792385669673126,neutral,1,0,ordinary_market,1.0
2025-12-02,60.841270446777344,60.9349458694458,59.4237751642863,-0.035183682713733955,neutral,0.5875,0.7375,neutral,603458006636,9545618,bearish,19357.0,bullish,2025-12-02,-0.016710287129488854,neutral,1,1,ordinary_market,1.0
2025-12-03,61.43291473388672,60.89303722381592,59.58812217712402,-0.013460065405569877,neutral,0.625,0.725,bullish,584568628788,9573135,bearish,19256.0,bullish,2025-12-03,0.04311726209285904,bullish,3,1,strong_market,1.0
2025-12-04,61.33430862426758,60.83880271911621,59.74178663889567,-0.0173775631821661,neutral,0.6125,0.75,bullish,518667603367,9592338,neutral,736.0,bullish,2025-12-04,0.003574301833267679,bullish,3,0,strong_market,1.0
2025-12-05,61.87665557861328,60.84866371154785,59.89627291361491,0.003197497614864764,bullish,0.6875,0.625,bullish,544691796052,9602936,bearish,746.0,bullish,2025-12-05,0.03938933311571313,bullish,4,1,strong_market,1.0
2025-12-08,62.81343460083008,60.86592025756836,60.05733299255371,0.005524896628789522,bullish,0.775,0.7375,bullish,546731493402,9643381,bearish,,neutral,2025-12-08,0.06158603555630715,bullish,3,1,strong_market,1.0
2025-12-09,62.714820861816406,60.90043296813965,60.199493090311684,0.011128722838427585,bullish,0.8125,0.6625,bullish,649201809733,9697916,bearish,,neutral,2025-12-09,0.030118914402070596,bullish,3,1,strong_market,1.0
2025-12-10,63.15856552124024,60.94234161376953,60.34083156585693,0.013449416435181938,bullish,0.7125,0.5875,neutral,663846366309,9684205,bearish,,neutral,2025-12-10,0.06988696153311791,bullish,2,1,ordinary_market,1.0
2025-12-11,62.46830368041992,60.964528465270995,60.46162662506104,0.007154214112135016,bullish,0.7,0.575,neutral,711934742062,9666463,neutral,,neutral,2025-12-11,0.04650438541879098,bullish,2,0,ordinary_market,1.0
2025-12-12,62.56691360473633,61.05081062316894,60.584065183003744,0.028363036229964056,bullish,0.725,0.3875,neutral,629214426086,9699991,bearish,,neutral,2025-12-12,0.0315057594892294,bullish,2,1,ordinary_market,1.0
2025-12-15,61.92595672607422,61.09518413543701,60.683495076497394,0.014539519187484418,bullish,0.7375,0.6875,bullish,566947883578,9736970,bearish,,neutral,2025-12-15,0.026311069385514863,bullish,3,1,strong_market,1.0
2025-12-16,61.38361358642578,61.183931541442874,60.780459849039715,0.029776679384315496,bullish,0.5375,0.5125,neutral,695652199988,9723123,neutral,,neutral,2025-12-16,0.03768408828839798,bullish,2,0,ordinary_market,1.0
2025-12-17,61.03848648071289,61.27514419555664,60.86181163787842,0.030807678788990822,bullish,0.5375,0.5875,neutral,651461907231,9743873,neutral,,neutral,2025-12-17,0.022024060059140593,bullish,2,0,ordinary_market,1.0
2025-12-18,61.03848648071289,61.27514419555664,60.9423417409261,0.0,bullish,0.5,0.7,neutral,568711758876,9741110,bearish,,neutral,2025-12-18,0.029025372283508544,bullish,2,1,ordinary_market,1.0
2025-12-19,61.63013458251953,61.40580024719238,61.02615871429443,0.04427741892614789,bullish,0.5875,0.5,neutral,690339537332,9776327,neutral,,neutral,2025-12-19,0.11268772428155538,bullish,2,0,ordinary_market,1.0
2025-12-22,62.517608642578125,61.59562110900879,61.107510503133135,0.06465157033452251,bullish,0.7,0.6125,bullish,632106021852,9796989,neutral,,neutral,2025-12-22,0.11537465142939207,bullish,3,0,strong_market,1.0
2025-12-23,62.81343460083008,61.760790061950686,61.19461441040039,0.05550959461812166,bullish,0.7125,0.5375,neutral,573612135007,9831291,bearish,,neutral,2025-12-23,0.07180746952576444,bullish,2,1,ordinary_market,1.0
2025-12-24,62.96134185791016,61.884050369262695,61.28747043609619,0.04074981182252091,bullish,0.7125,0.5625,neutral,588706027865,9859587,bearish,,neutral,2025-12-24,0.0730081601286805,bullish,2,1,ordinary_market,1.0
2025-12-26,63.503692626953125,62.007310676574704,61.404978624979655,0.04038773384427219,bullish,0.2,0.2,bearish,580719293398,9928670,bearish,,neutral,2025-12-26,0.04466728954527843,bullish,2,2,ordinary_market,1.0
2025-12-29,64.34185791015625,62.150292587280276,61.52741711934407,0.046511629349896166,bullish,0.8125,0.6375,bullish,613625777034,9919072,neutral,,neutral,2025-12-29,0.021795992870759395,bullish,3,0,strong_market,1.0
2025-12-30,64.24325561523438,62.33025283813477,61.64328187306722,0.05934968033286303,bullish,0.8,0.5875,neutral,608900558474,9945963,bearish,,neutral,2025-12-30,0.02116226510627839,bullish,2,1,ordinary_market,1.0
2025-12-31,64.6869888305664,62.52253875732422,61.74846394856771,0.06320904142120454,bullish,0.7875,0.5875,neutral,706162901695,10039370,neutral,,neutral,2025-12-31,-0.009279055655552537,neutral,1,0,ordinary_market,1.0
2026-01-02,66.01819610595703,62.75180282592773,61.86186332702637,0.0746388380224623,bullish,0.775,0.55,neutral,847378335917,10060789,neutral,,neutral,2026-01-02,0.011944280279567066,bullish,2,0,ordinary_market,1.0
2026-01-05,68.53270721435547,63.111722755432126,61.99005393981933,0.11736332815268358,bullish,0.85,0.4375,neutral,988310493470,10108810,neutral,,neutral,2026-01-05,0.03194026216940826,bullish,2,0,ordinary_market,1.0
2026-01-06,69.42018127441406,63.488899040222165,62.14207490285238,0.12191230481448456,bullish,0.9,0.775,bullish,930261630026,10169619,neutral,,neutral,2026-01-06,0.0488140027277415,bullish,3,0,strong_market,1.0
2026-01-07,68.87783813476562,63.79211921691895,62.27766125996907,0.09654628142011212,bullish,0.5375,0.5125,neutral,1039879118232,10209469,neutral,,neutral,2026-01-07,0.027070364887807008,bullish,2,0,ordinary_market,1.0
2026-01-08,69.12435913085938,64.11259613037109,62.42721710205078,0.10220133265094566,bullish,0.5125,0.35,neutral,928613735336,10155023,neutral,,neutral,2026-01-08,0.008625330322076463,bullish,2,0,ordinary_market,1.0
2026-01-09,68.87783813476562,64.39855976104737,62.5775946299235,0.0905541879604912,bullish,0.4875,0.425,neutral,862249148819,10110717,neutral,,neutral,2026-01-09,0.02293803478881773,bullish,2,0,ordinary_market,1.0
2026-01-12,69.37088012695312,64.74368858337402,62.71811135609945,0.11049726084841249,bullish,0.6375,0.4625,neutral,794114831955,10230963,neutral,,neutral,2026-01-12,0.035534045018710714,bullish,2,0,ordinary_market,1.0
2026-01-13,69.71600341796875,65.10114307403565,62.844658533732094,0.1142631049119105,bullish,0.5875,0.4,neutral,928571714491,10172745,neutral,,neutral,2026-01-13,0.10157294631472635,bullish,2,0,ordinary_market,1.0
2026-01-14,69.76531219482422,65.49311084747315,62.987640444437666,0.12659239974970316,bullish,0.625,0.4,neutral,849608621792,10235809,neutral,,neutral,2026-01-14,0.10171936162544104,bullish,2,0,ordinary_market,1.0
2026-01-15,69.66670227050781,65.90726528167724,63.11172243754069,0.1349397371730121,bullish,0.6375,0.4,neutral,833097681564,10233813,neutral,,neutral,2026-01-15,0.12630127883285835,bullish,2,0,ordinary_market,1.0
2026-01-16,70.99791717529297,66.40523681640624,63.256347846984866,0.16316640973276897,bullish,0.6375,0.375,neutral,1027609153443,10326803,neutral,,neutral,2026-01-16,0.18402435240094528,bullish,2,0,ordinary_market,1.0
2026-01-19,71.58956146240234,66.93279056549072,63.41905136108399,0.17285938086003183,bullish,0.7125,0.5,neutral,987922544853,10429224,neutral,,neutral,2026-01-16,0.18402435240094528,bullish,2,0,ordinary_market,1.0
2026-01-20,71.58956146240234,67.43076190948486,63.58750705718994,0.16159995345373868,bullish,0.6625,0.575,neutral,993950327489,10393632,neutral,,neutral,2026-01-20,0.13557841469919651,bullish,2,0,ordinary_market,1.0
2026-01-21,70.8499984741211,67.84738140106201,63.71980635325114,0.133280687032999,bullish,0.6125,0.525,neutral,1138670785750,10314436,neutral,,neutral,2026-01-21,0.13783497586666327,bullish,2,0,ordinary_market,1.0
