signal_date,signal_variant,ticker,path_basis,exact_or_proxy,entry_price_available,exit_price_available,entry_date,exit_date,holding_days_target,proxy_stock_forward_return_5d,forward_excess_vs_00631L_5d,exact_price_blocked_reason,forward_return_as_rule,diagnostic_only
2017-05-05,dynamic80_top1_rs20_31_bonus_proxy,3546,same_week_close_to_next_5td_proxy,proxy,False,False,2017-05-05,,5,-0.08968609865470847,-0.1176141920961428,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-05-12,dynamic80_top1_rs20_31_bonus_proxy,1569,same_week_close_to_next_5td_proxy,proxy,False,False,2017-05-12,,5,-0.045219638242894045,-0.0374057231423795,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-05-19,dynamic80_top1_rs20_31_bonus_proxy,4906,same_week_close_to_next_5td_proxy,proxy,False,False,2017-05-19,,5,-0.06706408345752601,-0.099235998735977,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-05-26,dynamic80_top1_rs20_31_bonus_proxy,3515,same_week_close_to_next_5td_proxy,proxy,False,False,2017-05-26,,5,0.038870224216547046,0.0196421824041235,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-06-02,dynamic80_top1_rs20_31_bonus_proxy,6220,same_week_close_to_next_5td_proxy,proxy,False,False,2017-06-02,,5,0.0020614205554386478,-0.0203962900556999,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-06-09,dynamic80_top1_rs20_31_bonus_proxy,6111,same_week_close_to_next_5td_proxy,proxy,False,False,2017-06-09,,5,-0.2307692307692307,-0.223626380316691,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-06-16,dynamic80_top1_rs20_31_bonus_proxy,3443,same_week_close_to_next_5td_proxy,proxy,False,False,2017-06-16,,5,-0.027777777777777776,-0.0784612801124359,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-06-23,dynamic80_top1_rs20_31_bonus_proxy,3653,same_week_close_to_next_5td_proxy,proxy,False,False,2017-06-23,,5,-0.03942652329749087,-0.0512584805279306,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-06-30,dynamic80_top1_rs20_31_bonus_proxy,3443,same_week_close_to_next_5td_proxy,proxy,False,False,2017-06-30,,5,-0.031007751937984548,-0.0211615083861828,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-07-07,dynamic80_top1_rs20_31_bonus_proxy,2351,same_week_close_to_next_5td_proxy,proxy,False,False,2017-07-07,,5,0.06493506493506482,0.0192673904776752,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-07-14,dynamic80_top1_rs20_31_bonus_proxy,5263,same_week_close_to_next_5td_proxy,proxy,False,False,2017-07-14,,5,0.15918367346938758,0.1520529320421328,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-07-21,dynamic80_top1_rs20_31_bonus_proxy,4919,same_week_close_to_next_5td_proxy,proxy,False,False,2017-07-21,,5,0.008741258741258673,0.0113955029868115,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-07-28,dynamic80_top1_rs20_31_bonus_proxy,1444,same_week_close_to_next_5td_proxy,proxy,False,False,2017-07-28,,5,0.0509259259259258,0.0314051165047917,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-08-04,dynamic80_top1_rs20_31_bonus_proxy,1444,same_week_close_to_next_5td_proxy,proxy,False,False,2017-08-04,,5,-0.09251101321585894,-0.0692983669670347,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-08-11,dynamic80_top1_rs20_31_bonus_proxy,2421,same_week_close_to_next_5td_proxy,proxy,False,False,2017-08-11,,5,0.03,0.032672384953045,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-08-18,dynamic80_top1_rs20_31_bonus_proxy,2603,same_week_close_to_next_5td_proxy,proxy,False,False,2017-08-18,,5,0.0377358490566038,-0.002169537026347,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-08-25,dynamic80_top1_rs20_31_bonus_proxy,2603,same_week_close_to_next_5td_proxy,proxy,False,False,2017-08-25,,5,0.018181818181818042,0.0050082406804974,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-09-01,dynamic80_top1_rs20_31_bonus_proxy,2337,same_week_close_to_next_5td_proxy,proxy,False,False,2017-09-01,,5,0.110981308411215,0.118897090250616,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-09-08,dynamic80_top1_rs20_31_bonus_proxy,2337,same_week_close_to_next_5td_proxy,proxy,False,False,2017-09-08,,5,0.01682439537329136,0.0205224274057669,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-09-15,dynamic80_top1_rs20_31_bonus_proxy,8069,same_week_close_to_next_5td_proxy,proxy,False,False,2017-09-15,,5,0.013333333333333412,0.0324959892342288,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-09-22,dynamic80_top1_rs20_31_bonus_proxy,3519,same_week_close_to_next_5td_proxy,proxy,False,False,2017-09-22,,5,-0.00566572237960334,0.0173669504724882,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-09-29,dynamic80_top1_rs20_31_bonus_proxy,6238,same_week_close_to_next_5td_proxy,proxy,False,False,2017-09-29,,5,0.07407407407407415,0.0134968499839647,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-10-06,dynamic80_top1_rs20_31_bonus_proxy,2340,same_week_close_to_next_5td_proxy,proxy,False,False,2017-10-06,,5,-0.09276018099547506,-0.140637321240281,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-10-13,dynamic80_top1_rs20_31_bonus_proxy,3661,same_week_close_to_next_5td_proxy,proxy,False,False,2017-10-13,,5,0.027272727272727317,0.0134167774687439,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-10-20,dynamic80_top1_rs20_31_bonus_proxy,3661,same_week_close_to_next_5td_proxy,proxy,False,False,2017-10-20,,5,-4.85722573273506e-17,0.0106602999692152,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-10-27,dynamic80_top1_rs20_31_bonus_proxy,6121,same_week_close_to_next_5td_proxy,proxy,False,False,2017-10-27,,5,0.05847953216374279,0.0443861099562357,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-11-03,dynamic80_top1_rs20_31_bonus_proxy,6435,same_week_close_to_next_5td_proxy,proxy,False,False,2017-11-03,,5,-0.07116104868913849,-0.0635320800262273,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-11-10,dynamic80_top1_rs20_31_bonus_proxy,3264,same_week_close_to_next_5td_proxy,proxy,False,False,2017-11-10,,5,0.0822454308093996,0.0838940783295533,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-11-17,dynamic80_top1_rs20_31_bonus_proxy,2353,same_week_close_to_next_5td_proxy,proxy,False,False,2017-11-17,,5,0.009523809523809528,-0.0138493393189227,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-11-24,dynamic80_top1_rs20_31_bonus_proxy,3540,same_week_close_to_next_5td_proxy,proxy,False,False,2017-11-24,,5,-0.04640000000000009,0.0113662157206005,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-12-01,dynamic80_top1_rs20_31_bonus_proxy,2353,same_week_close_to_next_5td_proxy,proxy,False,False,2017-12-01,,5,-0.0171990171990173,0.0201514673436861,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-12-08,dynamic80_top1_rs20_31_bonus_proxy,8069,same_week_close_to_next_5td_proxy,proxy,False,False,2017-12-08,,5,-0.047438330170778004,-0.0554342204001915,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-12-15,dynamic80_top1_rs20_31_bonus_proxy,4971,same_week_close_to_next_5td_proxy,proxy,False,False,2017-12-15,,5,0.17647058823529416,0.1685382021776063,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-12-22,dynamic80_top1_rs20_31_bonus_proxy,3026,same_week_close_to_next_5td_proxy,proxy,False,False,2017-12-22,,5,-0.050847457627118536,-0.0703844950535393,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2017-12-29,dynamic80_top1_rs20_31_bonus_proxy,2009,same_week_close_to_next_5td_proxy,proxy,False,False,2017-12-29,,5,5.551115123125783e-17,-0.0483218530037845,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-01-05,dynamic80_top1_rs20_31_bonus_proxy,3550,same_week_close_to_next_5td_proxy,proxy,False,False,2018-01-05,,5,-0.12031558185404342,-0.1280031991080782,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-01-12,dynamic80_top1_rs20_31_bonus_proxy,3624,same_week_close_to_next_5td_proxy,proxy,False,False,2018-01-12,,5,-0.027243589743589577,-0.08907833573909,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-01-19,dynamic80_top1_rs20_31_bonus_proxy,3532,same_week_close_to_next_5td_proxy,proxy,False,False,2018-01-19,,5,-0.023076923076923075,-0.0274396729011018,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-01-26,dynamic80_top1_rs20_31_bonus_proxy,2376,same_week_close_to_next_5td_proxy,proxy,False,False,2018-01-26,,5,0.056818181818181865,0.0655057796506233,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-02-02,dynamic80_top1_rs20_31_bonus_proxy,8454,same_week_close_to_next_5td_proxy,proxy,False,False,2018-02-02,,5,0.016274864376130044,0.1505197103407803,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-02-09,dynamic80_top1_rs20_31_bonus_proxy,3030,same_week_close_to_next_5td_proxy,proxy,False,False,2018-02-09,,5,0.029090909090909077,-0.0575211474647199,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-02-12,dynamic80_top1_rs20_31_bonus_proxy,2231,same_week_close_to_next_5td_proxy,proxy,False,False,2018-02-12,,5,0.06327160493827164,-0.0088703984023574,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-02-23,dynamic80_top1_rs20_31_bonus_proxy,6150,same_week_close_to_next_5td_proxy,proxy,False,False,2018-02-23,,5,0.1730769230769231,0.2039169865280893,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-03-02,dynamic80_top1_rs20_31_bonus_proxy,6237,same_week_close_to_next_5td_proxy,proxy,False,False,2018-03-02,,5,0.06197183098591558,0.0225884517515002,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-03-09,dynamic80_top1_rs20_31_bonus_proxy,2399,same_week_close_to_next_5td_proxy,proxy,False,False,2018-03-09,,5,-0.06971677559912848,-0.0927169174819914,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-03-16,dynamic80_top1_rs20_31_bonus_proxy,6150,same_week_close_to_next_5td_proxy,proxy,False,False,2018-03-16,,5,0.43888888888888883,0.4825396885967665,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-03-23,dynamic80_top1_rs20_31_bonus_proxy,2399,same_week_close_to_next_5td_proxy,proxy,False,False,2018-03-23,,5,-0.0864197530864198,-0.1129780225225695,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-03-30,dynamic80_top1_rs20_31_bonus_proxy,3694,same_week_close_to_next_5td_proxy,proxy,False,False,2018-03-30,,5,-0.06493506493506492,-0.0724818109869579,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-04-03,dynamic80_top1_rs20_31_bonus_proxy,4728,same_week_close_to_next_5td_proxy,proxy,False,False,2018-04-03,,5,-0.08519003931847964,-0.1100181396423003,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-04-13,dynamic80_top1_rs20_31_bonus_proxy,2478,same_week_close_to_next_5td_proxy,proxy,False,False,2018-04-13,,5,0.14799999999999988,0.1829926676657718,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-04-20,dynamic80_top1_rs20_31_bonus_proxy,1609,same_week_close_to_next_5td_proxy,proxy,False,False,2018-04-20,,5,-0.0884146341463414,-0.0462925792826345,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-04-27,dynamic80_top1_rs20_31_bonus_proxy,3708,same_week_close_to_next_5td_proxy,proxy,False,False,2018-04-27,,5,-0.30944625407166126,-0.32051029308475,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-05-04,dynamic80_top1_rs20_31_bonus_proxy,2478,same_week_close_to_next_5td_proxy,proxy,False,False,2018-05-04,,5,0.31194295900178237,0.2514174167128338,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-05-11,dynamic80_top1_rs20_31_bonus_proxy,6173,same_week_close_to_next_5td_proxy,proxy,False,False,2018-05-11,,5,-0.07810499359795128,-0.0714873973139861,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-05-18,dynamic80_top1_rs20_31_bonus_proxy,3016,same_week_close_to_next_5td_proxy,proxy,False,False,2018-05-18,,5,0.11334552102376587,0.0905884427151719,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-05-25,dynamic80_top1_rs20_31_bonus_proxy,5469,same_week_close_to_next_5td_proxy,proxy,False,False,2018-05-25,,5,0.012152777777777648,0.0192094697319973,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-06-01,dynamic80_top1_rs20_31_bonus_proxy,6182,same_week_close_to_next_5td_proxy,proxy,False,False,2018-06-01,,5,-0.05514157973174352,-0.0898521701122438,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-06-08,dynamic80_top1_rs20_31_bonus_proxy,4725,same_week_close_to_next_5td_proxy,proxy,False,False,2018-06-08,,5,-0.053140096618357474,-0.0412510320349215,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-06-15,dynamic80_top1_rs20_31_bonus_proxy,3406,same_week_close_to_next_5td_proxy,proxy,False,False,2018-06-15,,5,-0.1342342342342342,-0.1013605951739943,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-06-22,dynamic80_top1_rs20_31_bonus_proxy,3624,same_week_close_to_next_5td_proxy,proxy,False,False,2018-06-22,,5,0.11550632911392397,0.1083780567320056,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-06-29,dynamic80_top1_rs20_31_bonus_proxy,3221,same_week_close_to_next_5td_proxy,proxy,False,False,2018-06-29,,5,-0.03639240506329122,-0.0173385485177554,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-07-06,dynamic80_top1_rs20_31_bonus_proxy,8016,same_week_close_to_next_5td_proxy,proxy,False,False,2018-07-06,,5,-0.05020920502092044,-0.1045927213085194,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-07-13,dynamic80_top1_rs20_31_bonus_proxy,3583,same_week_close_to_next_5td_proxy,proxy,False,False,2018-07-13,,5,0.1369047619047618,0.1187431290245395,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-07-20,dynamic80_top1_rs20_31_bonus_proxy,1515,same_week_close_to_next_5td_proxy,proxy,False,False,2018-07-20,,5,0.10772357723577229,0.0686991162310182,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-07-27,dynamic80_top1_rs20_31_bonus_proxy,4927,same_week_close_to_next_5td_proxy,proxy,False,False,2018-07-27,,5,0.006250000000000025,0.0087346277318509,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-08-03,dynamic80_top1_rs20_31_bonus_proxy,1760,same_week_close_to_next_5td_proxy,proxy,False,False,2018-08-03,,5,-0.030303030303030266,-0.031049196123194,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-08-10,dynamic80_top1_rs20_31_bonus_proxy,3530,same_week_close_to_next_5td_proxy,proxy,False,False,2018-08-10,,5,-0.18965517241379312,-0.1428098670674682,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-08-17,dynamic80_top1_rs20_31_bonus_proxy,3563,same_week_close_to_next_5td_proxy,proxy,False,False,2018-08-17,,5,-0.04421052631578938,-0.0708750555928729,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-08-24,dynamic80_top1_rs20_31_bonus_proxy,5439,same_week_close_to_next_5td_proxy,proxy,False,False,2018-08-24,,5,-0.00196850393700769,-0.0424559196765744,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-08-31,dynamic80_top1_rs20_31_bonus_proxy,6552,same_week_close_to_next_5td_proxy,proxy,False,False,2018-08-31,,5,0.0034924330616996,0.0257616887891075,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-09-07,dynamic80_top1_rs20_31_bonus_proxy,6278,same_week_close_to_next_5td_proxy,proxy,False,False,2018-09-07,,5,0.07511045655375541,0.0590909141891313,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2018-09-14,dynamic80_top1_rs20_31_bonus_proxy,3653,same_week_close_to_next_5td_proxy,proxy,False,False,2018-09-14,,5,-0.013349514563106795,-0.0153223798155186,full dynamic80 selected-stock adjusted-close path not materialized,False,True
