signal_date,signal_family,variant,route_or_mode,ticker,executable_ticker,name,path_bucket,timing_variant,entry_date,exit_date,entry_price_kind,exit_price_kind,entry_price,exit_price,gross_return,net_return_local_ep05_cost_unit_notional,entry_ready,exit_ready,path_ready,source_quality,blocked_reason,adjusted_close_ready,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage,radar_entry_ready,radar_exit_ready,radar_path_ready,radar_blocked_reason,radar_adjusted_close_ready,entry_open,entry_close,exit_close,gross_return_unadjusted,price_path_ready,entry_source_route,exit_source_route,entry_adjustment_policy,exit_adjustment_policy,formal_portfolio_replay,diagnostic_unit_notional_twd,diagnostic_share_qty,buy_gross_twd,sell_gross_twd,buy_cost_twd,sell_cost_twd,total_cost_twd,cost_application_status
2017-11-03,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,6435,6435,大中,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-11-06,2017-11-13,open,close,137.0,120.0,,-0.12920466392647006,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,137.0,132.0,120.0,-0.12408759124087587,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,7299.0,999963.0,875880.0,1425.0,3876.0,5301.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,6435,6435,大中,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-11-03,2017-11-10,close,close,133.5,124.0,,-0.07658637425849361,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,132.0,133.5,124.0,-0.07116104868913853,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,7490.0,999915.0,928760.0,1425.0,4109.0,5534.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,6435,6435,大中,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-11-06,2017-11-13,close,close,132.0,120.0,,-0.09621950915037575,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,137.0,132.0,120.0,-0.09090909090909094,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,7575.0,999900.0,909000.0,1425.0,4022.0,5447.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,6435,6435,大中,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-11-06,2017-11-13,open,close,137.0,120.0,,-0.12920466392647006,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,137.0,132.0,120.0,-0.12408759124087587,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,7299.0,999963.0,875880.0,1425.0,3876.0,5301.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,6435,6435,大中,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-11-03,2017-11-10,close,close,133.5,124.0,,-0.07658637425849361,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,132.0,133.5,124.0,-0.07116104868913853,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,7490.0,999915.0,928760.0,1425.0,4109.0,5534.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,6435,6435,大中,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-11-06,2017-11-13,close,close,132.0,120.0,,-0.09621950915037575,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,137.0,132.0,120.0,-0.09090909090909094,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,7575.0,999900.0,909000.0,1425.0,4022.0,5447.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,6435,6435,大中,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-11-06,2017-11-13,open,close,137.0,120.0,,-0.12920466392647006,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,137.0,132.0,120.0,-0.12408759124087587,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,7299.0,999963.0,875880.0,1425.0,3876.0,5301.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,6435,6435,大中,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-11-03,2017-11-10,close,close,133.5,124.0,,-0.07658637425849361,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,132.0,133.5,124.0,-0.07116104868913853,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,7490.0,999915.0,928760.0,1425.0,4109.0,5534.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,6435,6435,大中,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-11-06,2017-11-13,close,close,132.0,120.0,,-0.09621950915037575,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,137.0,132.0,120.0,-0.09090909090909094,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,7575.0,999900.0,909000.0,1425.0,4022.0,5447.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,6435,6435,大中,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-11-06,2017-11-13,open,close,137.0,120.0,,-0.12920466392647006,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,137.0,132.0,120.0,-0.12408759124087587,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,7299.0,999963.0,875880.0,1425.0,3876.0,5301.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,6525,6525,捷敏-KY,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-11-03,2017-11-10,close,close,83.1,85.0,,0.016889606840566965,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,85.6,83.1,85.0,0.022864019253911128,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,12033.0,999942.2999999999,1022805.0,1425.0,4525.0,5950.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,6525,6525,捷敏-KY,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-11-06,2017-11-13,close,close,86.9,84.6,,-0.03215362189483297,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,83.5,86.9,84.6,-0.026467203682393636,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,11507.0,999958.3,973492.2,1425.0,4307.0,5732.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,6525,6525,捷敏-KY,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-11-06,2017-11-13,open,close,83.5,84.6,,0.007254291651563106,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,83.5,86.9,84.6,0.013173652694610682,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,11976.0,999996.0,1013169.6,1425.0,4484.0,5909.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,6525,6525,捷敏-KY,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-11-03,2017-11-10,close,close,83.1,85.0,,0.016889606840566965,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,85.6,83.1,85.0,0.022864019253911128,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,12033.0,999942.2999999999,1022805.0,1425.0,4525.0,5950.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,6525,6525,捷敏-KY,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-11-06,2017-11-13,close,close,86.9,84.6,,-0.03215362189483297,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,83.5,86.9,84.6,-0.026467203682393636,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,11507.0,999958.3,973492.2,1425.0,4307.0,5732.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,6525,6525,捷敏-KY,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-11-06,2017-11-13,open,close,83.5,84.6,,0.007254291651563106,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,83.5,86.9,84.6,0.013173652694610682,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,11976.0,999996.0,1013169.6,1425.0,4484.0,5909.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,6525,6525,捷敏-KY,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-11-03,2017-11-10,close,close,83.1,85.0,,0.016889606840566965,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,85.6,83.1,85.0,0.022864019253911128,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,12033.0,999942.2999999999,1022805.0,1425.0,4525.0,5950.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,6525,6525,捷敏-KY,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-11-06,2017-11-13,close,close,86.9,84.6,,-0.03215362189483297,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,83.5,86.9,84.6,-0.026467203682393636,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,11507.0,999958.3,973492.2,1425.0,4307.0,5732.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,6525,6525,捷敏-KY,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-11-06,2017-11-13,open,close,83.5,84.6,,0.007254291651563106,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,83.5,86.9,84.6,0.013173652694610682,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,11976.0,999996.0,1013169.6,1425.0,4484.0,5909.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,regime_switch,market_bias_pool_trend_route,stable_strength,1515,1515,力山,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-11-03,2017-11-10,close,close,68.0,68.6,,0.002930999186110842,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,69.1,68.0,68.6,0.008823529411764675,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,14705.0,999940.0,1008762.9999999999,1425.0,4463.0,5888.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,regime_switch,market_bias_pool_trend_route,stable_strength,1515,1515,力山,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-11-06,2017-11-13,close,close,68.3,66.0,,-0.03932004354280922,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,67.9,68.3,66.0,-0.03367496339677889,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,14641.0,999980.2999999999,966306.0,1425.0,4276.0,5701.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,regime_switch,market_bias_pool_trend_route,stable_strength,1515,1515,力山,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-11-06,2017-11-13,open,close,67.9,66.0,,-0.0336605690320129,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,67.9,68.3,66.0,-0.02798232695139924,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,14727.0,999963.3,971982.0,1425.0,4301.0,5726.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,regime_switch,pool_breadth_route,stable_strength,1515,1515,力山,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-11-03,2017-11-10,close,close,68.0,68.6,,0.002930999186110842,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,69.1,68.0,68.6,0.008823529411764675,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,14705.0,999940.0,1008762.9999999999,1425.0,4463.0,5888.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,regime_switch,pool_breadth_route,stable_strength,1515,1515,力山,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-11-06,2017-11-13,close,close,68.3,66.0,,-0.03932004354280922,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,67.9,68.3,66.0,-0.03367496339677889,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,14641.0,999980.2999999999,966306.0,1425.0,4276.0,5701.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-03,regime_switch,pool_breadth_route,stable_strength,1515,1515,力山,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-11-06,2017-11-13,open,close,67.9,66.0,,-0.0336605690320129,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,67.9,68.3,66.0,-0.02798232695139924,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,14727.0,999963.3,971982.0,1425.0,4301.0,5726.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-10,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,3264,3264,欣銓,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-11-10,2017-11-17,close,close,38.3,41.45,,0.07592308046427425,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,38.6,38.3,41.45,0.08224543080939961,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,26109.0,999974.7,1082218.05,1425.0,4789.0,6214.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-10,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,3264,3264,欣銓,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-11-13,2017-11-20,close,close,38.7,41.25,,0.05966426012211169,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,38.1,38.7,41.25,0.06589147286821695,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,25839.0,999969.3,1065858.75,1425.0,4717.0,6142.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-10,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,3264,3264,欣銓,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-11-13,2017-11-20,open,close,38.1,41.25,,0.07635219017900573,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,38.1,38.7,41.25,0.08267716535433056,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,26246.0,999972.6000000001,1082647.5,1425.0,4791.0,6216.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-10,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,6525,6525,捷敏-KY,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-11-10,2017-11-17,close,close,85.0,86.0,,0.005854009277336435,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,85.0,85.0,86.0,0.0117647058823529,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,11764.0,999940.0,1011704.0,1425.0,4477.0,5902.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-10,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,6525,6525,捷敏-KY,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-11-13,2017-11-20,close,close,84.6,82.6,,-0.029344006423027036,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,86.3,84.6,82.6,-0.023640661938534313,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,11820.0,999971.9999999999,976331.9999999999,1425.0,4320.0,5745.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-10,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,6525,6525,捷敏-KY,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-11-13,2017-11-20,open,close,86.3,82.6,,-0.048464868240736265,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,86.3,84.6,82.6,-0.042873696407879525,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,11587.0,999958.1,957086.2,1425.0,4235.0,5660.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-10,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,6525,6525,捷敏-KY,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-11-10,2017-11-17,close,close,85.0,86.0,,0.005854009277336435,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,85.0,85.0,86.0,0.0117647058823529,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,11764.0,999940.0,1011704.0,1425.0,4477.0,5902.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-10,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,6525,6525,捷敏-KY,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-11-13,2017-11-20,close,close,84.6,82.6,,-0.029344006423027036,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,86.3,84.6,82.6,-0.023640661938534313,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,11820.0,999971.9999999999,976331.9999999999,1425.0,4320.0,5745.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-10,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,6525,6525,捷敏-KY,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-11-13,2017-11-20,open,close,86.3,82.6,,-0.048464868240736265,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,86.3,84.6,82.6,-0.042873696407879525,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,11587.0,999958.1,957086.2,1425.0,4235.0,5660.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-10,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,6525,6525,捷敏-KY,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-11-10,2017-11-17,close,close,85.0,86.0,,0.005854009277336435,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,85.0,85.0,86.0,0.0117647058823529,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,11764.0,999940.0,1011704.0,1425.0,4477.0,5902.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-11-10,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,6525,6525,捷敏-KY,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-11-13,2017-11-20,close,close,84.6,82.6,,-0.029344006423027036,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,86.3,84.6,82.6,-0.023640661938534313,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,11820.0,999971.9999999999,976331.9999999999,1425.0,4320.0,5745.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
