period,snapshot_date,rows,layer1_b30_pass_share,momentum_continuation_medium_or_high_confidence_share,momentum_continuation_medium_or_high_confidence_count,pullback_repair_medium_or_high_confidence_share,pullback_repair_medium_or_high_confidence_count,overlap_reacceleration_medium_or_high_confidence_share,overlap_reacceleration_medium_or_high_confidence_count,neutral_quality_liquidity_medium_or_high_confidence_share,neutral_quality_liquidity_medium_or_high_confidence_count,exhaustion_risk_medium_or_high_confidence_share,exhaustion_risk_medium_or_high_confidence_count,breakdown_risk_medium_or_high_confidence_share,breakdown_risk_medium_or_high_confidence_count,any_opportunity_medium_or_high_share
P2,2023-06-02,288,0.5381944444444444,0.7604166666666666,219,0.2569444444444444,74,0.5763888888888888,166,0.6006944444444444,173,0.08680555555555555,25,0.3368055555555556,97,0.9375
P2,2023-06-09,282,0.5390070921985816,0.7092198581560284,200,0.30851063829787234,87,0.574468085106383,162,0.5957446808510638,168,0.13120567375886524,37,0.3049645390070922,86,0.9290780141843972
P2,2023-06-16,288,0.5243055555555556,0.5833333333333334,168,0.2534722222222222,73,0.5173611111111112,149,0.5868055555555556,169,0.13541666666666666,39,0.3055555555555556,88,0.8541666666666666
P2,2023-06-21,286,0.5174825174825175,0.7272727272727273,208,0.22377622377622378,64,0.5944055944055944,170,0.5944055944055944,170,0.09090909090909091,26,0.2972027972027972,85,0.9020979020979021
P2,2023-06-30,291,0.5257731958762887,0.6632302405498282,193,0.3470790378006873,101,0.5498281786941581,160,0.5945017182130584,173,0.140893470790378,41,0.3161512027491409,92,0.9243986254295533
P2,2023-07-07,296,0.5236486486486487,0.6587837837837838,195,0.30067567567567566,89,0.5743243243243243,170,0.5777027027027027,171,0.10135135135135136,30,0.30743243243243246,91,0.8986486486486487
P2,2023-07-14,289,0.9065743944636678,0.5051903114186851,146,0.2629757785467128,76,0.5086505190311419,147,0.9065743944636678,262,0.18685121107266436,54,0.3217993079584775,93,0.972318339100346
P2,2023-07-21,287,0.8954703832752613,0.578397212543554,166,0.2682926829268293,77,0.5261324041811847,151,0.8954703832752613,257,0.17770034843205576,51,0.3205574912891986,92,0.9721254355400697
P2,2023-07-28,287,0.8815331010452961,0.6167247386759582,177,0.23693379790940766,68,0.4564459930313589,131,0.8815331010452961,253,0.1916376306620209,55,0.313588850174216,90,0.9581881533101045
P2,2023-08-04,294,0.8843537414965986,0.7074829931972789,208,0.3435374149659864,101,0.5918367346938775,174,0.8843537414965986,260,0.12585034013605442,37,0.3401360544217687,100,0.9727891156462585
P2,2023-08-11,292,0.5,0.6643835616438356,194,0.3767123287671233,110,0.571917808219178,167,0.5513698630136986,161,0.06506849315068493,19,0.3527397260273973,103,0.8801369863013698
P2,2023-08-18,290,0.4862068965517241,0.6793103448275862,197,0.3,87,0.6275862068965518,182,0.5344827586206896,155,0.0896551724137931,26,0.3620689655172414,105,0.9
P2,2023-08-25,287,0.9024390243902439,0.6759581881533101,194,0.34843205574912894,100,0.6376306620209059,183,0.9024390243902439,259,0.10452961672473868,30,0.3554006968641115,102,0.9686411149825784
P2,2023-09-01,288,0.8958333333333334,0.6805555555555556,196,0.3402777777777778,98,0.5868055555555556,169,0.8958333333333334,258,0.11458333333333333,33,0.34375,99,0.9583333333333334
P2,2023-09-08,288,0.8888888888888888,0.6875,198,0.3298611111111111,95,0.5520833333333334,159,0.8888888888888888,256,0.09722222222222222,28,0.3333333333333333,96,0.9756944444444444
P2,2023-09-15,290,0.5103448275862069,0.5827586206896552,169,0.3,87,0.5206896551724138,151,0.5827586206896552,169,0.11379310344827587,33,0.3310344827586207,96,0.8724137931034482
P2,2023-09-22,289,0.8996539792387543,0.6228373702422145,180,0.5674740484429066,164,0.7301038062283737,211,0.8996539792387543,260,0.09688581314878893,28,0.328719723183391,95,0.9688581314878892
P2,2023-09-28,290,0.896551724137931,0.6379310344827587,185,0.5206896551724138,151,0.7586206896551724,220,0.896551724137931,260,0.07241379310344828,21,0.3103448275862069,90,0.9517241379310345
P2,2023-10-06,293,0.5051194539249146,0.6177474402730375,181,0.35494880546075086,104,0.6416382252559727,188,0.5665529010238908,166,0.08532423208191127,25,0.3037542662116041,89,0.8805460750853242
P2,2023-10-13,292,0.5547945205479452,0.5993150684931506,175,0.3424657534246575,100,0.5513698630136986,161,0.6267123287671232,183,0.1678082191780822,49,0.2945205479452055,86,0.9006849315068494
P2,2023-10-20,291,0.5292096219931272,0.7525773195876289,219,0.4054982817869416,118,0.697594501718213,203,0.5945017182130584,173,0.09278350515463918,27,0.31958762886597936,93,0.9484536082474226
P2,2023-10-27,294,0.5374149659863946,0.7244897959183674,213,0.4489795918367347,132,0.6836734693877551,201,0.6156462585034014,181,0.09523809523809523,28,0.30612244897959184,90,0.9251700680272109
P2,2023-11-03,291,0.5154639175257731,0.7044673539518901,205,0.3436426116838488,100,0.6597938144329897,192,0.5876288659793815,171,0.08934707903780069,26,0.2852233676975945,83,0.9003436426116839
P2,2023-11-10,284,0.5880281690140845,0.6830985915492958,194,0.323943661971831,92,0.6056338028169014,172,0.6549295774647887,186,0.10211267605633803,29,0.31338028169014087,89,0.9190140845070423
P2,2023-11-17,291,0.5876288659793815,0.5945017182130584,173,0.2920962199312715,85,0.5670103092783505,165,0.6494845360824743,189,0.09621993127147767,28,0.3436426116838488,100,0.9003436426116839
P2,2023-11-24,287,0.578397212543554,0.7003484320557491,201,0.29965156794425085,86,0.627177700348432,180,0.6445993031358885,185,0.09059233449477352,26,0.3240418118466899,93,0.9477351916376306
P2,2023-12-01,289,0.5190311418685121,0.6505190311418685,188,0.3391003460207612,98,0.5709342560553633,165,0.5847750865051903,169,0.1384083044982699,40,0.31141868512110726,90,0.8754325259515571
P2,2023-12-08,287,0.5470383275261324,0.6236933797909407,179,0.34146341463414637,98,0.5609756097560976,161,0.6202090592334495,178,0.14982578397212543,43,0.30662020905923343,88,0.8850174216027874
P2,2023-12-15,288,0.5659722222222222,0.6319444444444444,182,0.3819444444444444,110,0.5555555555555556,160,0.6354166666666666,183,0.125,36,0.3090277777777778,89,0.9131944444444444
P2,2023-12-22,290,0.5413793103448276,0.6793103448275862,197,0.3758620689655172,109,0.6448275862068965,187,0.5896551724137931,171,0.09655172413793103,28,0.2793103448275862,81,0.8896551724137931
P2,2023-12-29,290,0.5689655172413793,0.6793103448275862,197,0.33448275862068966,97,0.6068965517241379,176,0.6172413793103448,179,0.10344827586206896,30,0.30344827586206896,88,0.8931034482758621
P2,2024-01-05,293,0.5665529010238908,0.7815699658703071,229,0.3993174061433447,117,0.6928327645051194,203,0.6348122866894198,186,0.07167235494880546,21,0.3174061433447099,93,0.9283276450511946
P2,2024-01-12,293,0.6040955631399317,0.7372013651877133,216,0.4402730375426621,129,0.6962457337883959,204,0.6655290102389079,195,0.07508532423208192,22,0.3037542662116041,89,0.931740614334471
P2,2024-01-19,287,0.5749128919860628,0.6724738675958188,193,0.4181184668989547,120,0.6655052264808362,191,0.6062717770034843,174,0.08710801393728224,25,0.29965156794425085,86,0.9024390243902439
P2,2024-01-26,290,0.5379310344827586,0.7344827586206897,213,0.38275862068965516,111,0.6655172413793103,193,0.596551724137931,173,0.08620689655172414,25,0.2827586206896552,82,0.906896551724138
P2,2024-02-02,293,0.5494880546075085,0.7781569965870307,228,0.2935153583617747,86,0.6109215017064846,179,0.6040955631399317,177,0.10238907849829351,30,0.3174061433447099,93,0.9010238907849829
P2,2024-02-05,297,0.5488215488215489,0.7373737373737373,219,0.31986531986531985,95,0.6464646464646465,192,0.6094276094276094,181,0.09427609427609428,28,0.3164983164983165,94,0.9090909090909091
P2,2024-02-16,292,0.7157534246575342,0.708904109589041,207,0.2636986301369863,77,0.5342465753424658,156,0.7157534246575342,209,0.16095890410958905,47,0.3356164383561644,98,0.9006849315068494
P2,2024-02-23,287,0.7212543554006968,0.7665505226480837,220,0.28222996515679444,81,0.5958188153310104,171,0.7212543554006968,207,0.14982578397212543,43,0.31010452961672474,89,0.926829268292683
P2,2024-03-01,286,0.7272727272727273,0.7412587412587412,212,0.2727272727272727,78,0.5559440559440559,159,0.7272727272727273,208,0.10839160839160839,31,0.3006993006993007,86,0.9125874125874126
P2,2024-03-08,289,0.7370242214532872,0.643598615916955,186,0.3494809688581315,101,0.5363321799307958,155,0.7370242214532872,213,0.1695501730103806,49,0.314878892733564,91,0.9238754325259516
P2,2024-03-15,286,0.6328671328671329,0.7692307692307693,220,0.26573426573426573,76,0.6888111888111889,197,0.6748251748251748,193,0.06643356643356643,19,0.2937062937062937,84,0.9440559440559441
P2,2024-03-22,292,0.636986301369863,0.8595890410958904,251,0.19863013698630136,58,0.6746575342465754,197,0.6678082191780822,195,0.030821917808219176,9,0.3219178082191781,94,0.9691780821917808
P2,2024-03-29,288,0.6111111111111112,0.8298611111111112,239,0.2569444444444444,74,0.6979166666666666,201,0.6493055555555556,187,0.03819444444444445,11,0.3159722222222222,91,0.9583333333333334
P2,2024-04-03,293,0.6279863481228669,0.8020477815699659,235,0.33447098976109213,98,0.6996587030716723,205,0.6723549488054608,197,0.040955631399317405,12,0.2901023890784983,85,0.9522184300341296
P2,2024-04-12,288,0.6840277777777778,0.6597222222222222,190,0.3020833333333333,87,0.6006944444444444,173,0.6840277777777778,197,0.10069444444444445,29,0.2881944444444444,83,0.9097222222222222
P2,2024-04-19,285,0.6701754385964912,0.6771929824561403,193,0.40350877192982454,115,0.6385964912280702,182,0.6701754385964912,191,0.11929824561403508,34,0.3192982456140351,91,0.9192982456140351
P2,2024-04-26,282,0.6560283687943262,0.6382978723404256,180,0.3333333333333333,94,0.5354609929078015,151,0.6950354609929078,196,0.1453900709219858,41,0.30851063829787234,87,0.8971631205673759
P2,2024-05-03,291,0.6632302405498282,0.6460481099656358,188,0.3333333333333333,97,0.5601374570446735,163,0.6632302405498282,193,0.13058419243986255,38,0.3161512027491409,92,0.8865979381443299
P2,2024-05-10,282,0.7446808510638298,0.6205673758865248,175,0.36524822695035464,103,0.5709219858156028,161,0.7446808510638298,210,0.12411347517730496,35,0.3262411347517731,92,0.9290780141843972
P2,2024-05-17,290,0.7413793103448276,0.6620689655172414,192,0.29310344827586204,85,0.593103448275862,172,0.7413793103448276,215,0.07241379310344828,21,0.32068965517241377,93,0.9275862068965517
P2,2024-05-24,286,0.7202797202797203,0.7972027972027972,228,0.22727272727272727,65,0.5629370629370629,161,0.7202797202797203,206,0.11538461538461539,33,0.33916083916083917,97,0.9335664335664335
P2,2024-05-31,288,0.7083333333333334,0.7430555555555556,214,0.3645833333333333,105,0.6284722222222222,181,0.7083333333333334,204,0.13194444444444445,38,0.3298611111111111,95,0.9340277777777778
P2,2024-06-07,294,0.7244897959183674,0.6666666666666666,196,0.3163265306122449,93,0.5544217687074829,163,0.7244897959183674,213,0.14965986394557823,44,0.30612244897959184,90,0.9115646258503401
P2,2024-06-14,292,0.7328767123287672,0.7123287671232876,208,0.23972602739726026,70,0.6164383561643836,180,0.7328767123287672,214,0.08904109589041095,26,0.3219178082191781,94,0.9315068493150684
P2,2024-06-21,285,0.7087719298245614,0.6982456140350877,199,0.29473684210526313,84,0.6210526315789474,177,0.7087719298245614,202,0.11578947368421053,33,0.312280701754386,89,0.9368421052631579
P2,2024-06-28,292,0.7191780821917808,0.815068493150685,238,0.2910958904109589,85,0.708904109589041,207,0.7191780821917808,210,0.04794520547945205,14,0.3047945205479452,89,0.9383561643835616
P2,2024-07-05,290,0.6931034482758621,0.7586206896551724,220,0.2793103448275862,81,0.5793103448275863,168,0.6931034482758621,201,0.10344827586206896,30,0.3,87,0.9379310344827586
P2,2024-07-12,287,0.7421602787456446,0.7421602787456446,213,0.2578397212543554,74,0.6062717770034843,174,0.7421602787456446,213,0.11149825783972125,32,0.3205574912891986,92,0.926829268292683
P2,2024-07-19,287,0.7630662020905923,0.735191637630662,211,0.3902439024390244,112,0.6898954703832753,198,0.7630662020905923,219,0.09059233449477352,26,0.3205574912891986,92,0.9616724738675958
P2,2024-07-26,292,0.7431506849315068,0.7636986301369864,223,0.363013698630137,106,0.660958904109589,193,0.7431506849315068,217,0.10616438356164383,31,0.3184931506849315,93,0.9383561643835616
P2,2024-08-02,283,0.7420494699646644,0.6996466431095406,198,0.38162544169611307,108,0.6289752650176679,178,0.7420494699646644,210,0.1166077738515901,33,0.3392226148409894,96,0.9328621908127208
P2,2024-08-09,293,0.7372013651877133,0.5836177474402731,171,0.30716723549488056,90,0.49146757679180886,144,0.7372013651877133,216,0.1296928327645051,38,0.4061433447098976,119,0.8976109215017065
P2,2024-08-16,285,0.6771929824561403,0.7263157894736842,207,0.10526315789473684,30,0.519298245614035,148,0.6947368421052632,198,0.08771929824561403,25,0.3719298245614035,106,0.9192982456140351
P2,2024-08-23,290,0.6793103448275862,0.6931034482758621,201,0.08620689655172414,25,0.4068965517241379,118,0.7,203,0.12758620689655173,37,0.38620689655172413,112,0.903448275862069
P2,2024-08-30,291,0.6701030927835051,0.6151202749140894,179,0.11683848797250859,34,0.32989690721649484,96,0.6838487972508591,199,0.15120274914089346,44,0.37800687285223367,110,0.8934707903780069
P2,2024-09-06,289,0.671280276816609,0.5640138408304498,163,0.2906574394463668,84,0.40484429065743943,117,0.6851211072664359,198,0.1453287197231834,42,0.370242214532872,107,0.8581314878892734
P2,2024-09-13,292,0.6506849315068494,0.571917808219178,167,0.1917808219178082,56,0.4589041095890411,134,0.6746575342465754,197,0.1232876712328767,36,0.386986301369863,113,0.8732876712328768
P2,2024-09-20,288,0.7638888888888888,0.6770833333333334,195,0.2708333333333333,78,0.6076388888888888,175,0.7638888888888888,220,0.10416666666666667,30,0.3541666666666667,102,0.9305555555555556
P2,2024-09-27,291,0.7628865979381443,0.7731958762886598,225,0.2920962199312715,85,0.6391752577319587,186,0.7628865979381443,222,0.07560137457044673,22,0.3402061855670103,99,0.9587628865979382
P2,2024-10-04,293,0.7508532423208191,0.7815699658703071,229,0.310580204778157,91,0.6518771331058021,191,0.7508532423208191,220,0.10580204778156997,31,0.34812286689419797,102,0.9658703071672355
P2,2024-10-11,293,0.7440273037542662,0.658703071672355,193,0.24573378839590443,72,0.5631399317406144,165,0.7440273037542662,218,0.12627986348122866,37,0.35494880546075086,104,0.9283276450511946
P2,2024-10-18,289,0.7474048442906575,0.7577854671280276,219,0.23875432525951557,69,0.6055363321799307,175,0.7474048442906575,216,0.07612456747404844,22,0.35294117647058826,102,0.9411764705882353
P2,2024-10-25,290,0.7068965517241379,0.8310344827586207,241,0.25517241379310346,74,0.6344827586206897,184,0.7068965517241379,205,0.05517241379310345,16,0.32413793103448274,94,0.9310344827586207
P2,2024-11-01,294,0.717687074829932,0.7993197278911565,235,0.3333333333333333,98,0.6564625850340136,193,0.717687074829932,211,0.07482993197278912,22,0.30952380952380953,91,0.95578231292517
P2,2024-11-08,285,0.7192982456140351,0.6842105263157895,195,0.2771929824561403,79,0.5859649122807018,167,0.7192982456140351,205,0.08771929824561403,25,0.30526315789473685,87,0.9228070175438596
P2,2024-11-15,292,0.7534246575342466,0.773972602739726,226,0.363013698630137,106,0.7157534246575342,209,0.7534246575342466,220,0.07534246575342465,22,0.3356164383561644,98,0.9657534246575342
P2,2024-11-22,290,0.7137931034482758,0.7586206896551724,220,0.36551724137931035,106,0.6827586206896552,198,0.7137931034482758,207,0.08275862068965517,24,0.31724137931034485,92,0.9379310344827586
P2,2024-11-29,291,0.7079037800687286,0.718213058419244,209,0.42955326460481097,125,0.6391752577319587,186,0.7079037800687286,206,0.12714776632302405,37,0.35051546391752575,102,0.9278350515463918
P2,2024-12-06,285,0.712280701754386,0.6140350877192983,175,0.3473684210526316,99,0.5649122807017544,161,0.712280701754386,203,0.10175438596491228,29,0.34035087719298246,97,0.9017543859649123
P2,2024-12-13,294,0.7040816326530612,0.6496598639455783,191,0.35034013605442177,103,0.6292517006802721,185,0.7040816326530612,207,0.1292517006802721,38,0.32653061224489793,96,0.9149659863945578
P2,2024-12-20,290,0.7034482758620689,0.7103448275862069,206,0.36551724137931035,106,0.6517241379310345,189,0.7034482758620689,204,0.07931034482758621,23,0.3137931034482759,91,0.9448275862068966
P2,2024-12-27,293,0.6928327645051194,0.7235494880546075,212,0.3003412969283277,88,0.6552901023890785,192,0.6928327645051194,203,0.11945392491467577,35,0.3242320819112628,95,0.9419795221843004
P2,2025-01-03,288,0.7048611111111112,0.7291666666666666,210,0.3611111111111111,104,0.6701388888888888,193,0.7048611111111112,203,0.10416666666666667,30,0.3125,90,0.9270833333333334
P2,2025-01-10,292,0.7294520547945206,0.7157534246575342,209,0.3938356164383562,115,0.6883561643835616,201,0.7294520547945206,213,0.09931506849315068,29,0.3219178082191781,94,0.9178082191780822
P2,2025-01-17,286,0.7447552447552448,0.7587412587412588,217,0.3951048951048951,113,0.6993006993006993,200,0.7447552447552448,213,0.09090909090909091,26,0.3356643356643357,96,0.9230769230769231
P2,2025-01-22,290,0.7586206896551724,0.7344827586206897,213,0.296551724137931,86,0.6517241379310345,189,0.7586206896551724,220,0.07586206896551724,22,0.3103448275862069,90,0.9344827586206896
P2,2025-02-07,291,0.7594501718213058,0.7731958762886598,225,0.29896907216494845,87,0.6494845360824743,189,0.7594501718213058,221,0.061855670103092786,18,0.3127147766323024,91,0.9347079037800687
P2,2025-02-14,284,0.7077464788732394,0.7112676056338029,202,0.3204225352112676,91,0.5669014084507042,161,0.7077464788732394,201,0.07394366197183098,21,0.3204225352112676,91,0.9330985915492958
P2,2025-02-21,294,0.6870748299319728,0.5986394557823129,176,0.282312925170068,83,0.42857142857142855,126,0.6870748299319728,202,0.12244897959183673,36,0.336734693877551,99,0.8979591836734694
P2,2025-02-27,288,0.6840277777777778,0.5555555555555556,160,0.3854166666666667,111,0.4756944444444444,137,0.6840277777777778,197,0.1284722222222222,37,0.3333333333333333,96,0.8888888888888888
P2,2025-03-07,288,0.7326388888888888,0.5763888888888888,166,0.5243055555555556,151,0.5868055555555556,169,0.7326388888888888,211,0.1284722222222222,37,0.3298611111111111,95,0.9236111111111112
P2,2025-03-14,290,0.6344827586206897,0.5620689655172414,163,0.45517241379310347,132,0.5689655172413793,165,0.6448275862068965,187,0.1103448275862069,32,0.33448275862068966,97,0.8862068965517241
P2,2025-03-21,290,0.6172413793103448,0.5103448275862069,148,0.49310344827586206,143,0.603448275862069,175,0.6310344827586207,183,0.1206896551724138,35,0.2793103448275862,81,0.906896551724138
P2,2025-03-28,289,0.629757785467128,0.6020761245674741,174,0.5051903114186851,146,0.6816608996539792,197,0.6401384083044983,185,0.1314878892733564,38,0.3391003460207612,98,0.8927335640138409
P2,2025-04-02,292,0.6438356164383562,0.7157534246575342,209,0.4178082191780822,122,0.6746575342465754,197,0.6506849315068494,190,0.09931506849315068,29,0.3801369863013699,111,0.9006849315068494
P2,2025-04-11,285,0.6280701754385964,0.6701754385964912,191,0.23157894736842105,66,0.543859649122807,155,0.6350877192982456,181,0.0912280701754386,26,0.39649122807017545,113,0.8807017543859649
P2,2025-04-18,295,0.6440677966101694,0.8677966101694915,256,0.2745762711864407,81,0.6915254237288135,204,0.6474576271186441,191,0.05084745762711865,15,0.39661016949152544,117,0.9491525423728814
P2,2025-04-25,295,0.6542372881355932,0.7220338983050848,213,0.19322033898305085,57,0.6271186440677966,185,0.6644067796610169,196,0.06779661016949153,20,0.3898305084745763,115,0.9050847457627119
P2,2025-05-02,292,0.6506849315068494,0.7465753424657534,218,0.13013698630136986,38,0.565068493150685,165,0.660958904109589,193,0.09246575342465753,27,0.4041095890410959,118,0.9212328767123288
P2,2025-05-09,285,0.6491228070175439,0.6421052631578947,183,0.1368421052631579,39,0.3649122807017544,104,0.6596491228070176,188,0.12631578947368421,36,0.3894736842105263,111,0.8771929824561403
P2,2025-05-16,293,0.6928327645051194,0.6689419795221843,196,0.09556313993174062,28,0.40273037542662116,118,0.7064846416382252,207,0.11945392491467577,35,0.3822525597269625,112,0.8839590443686007
P2,2025-05-23,292,0.6712328767123288,0.7157534246575342,209,0.3493150684931507,102,0.6232876712328768,182,0.6815068493150684,199,0.10273972602739725,30,0.3116438356164384,91,0.9452054794520548
P2,2025-05-29,293,0.6791808873720137,0.6621160409556314,194,0.3583617747440273,105,0.5938566552901023,174,0.6996587030716723,205,0.12286689419795221,36,0.3378839590443686,99,0.9283276450511946
P2,2025-06-06,288,0.6805555555555556,0.6666666666666666,192,0.4236111111111111,122,0.6423611111111112,185,0.6944444444444444,200,0.1076388888888889,31,0.3263888888888889,94,0.9305555555555556
P2,2025-06-13,293,0.7815699658703071,0.6040955631399317,177,0.3242320819112628,95,0.5938566552901023,174,0.7815699658703071,229,0.10580204778156997,31,0.32081911262798635,94,0.9283276450511946
P2,2025-06-20,291,0.7594501718213058,0.738831615120275,215,0.37800687285223367,110,0.7147766323024055,208,0.7594501718213058,221,0.08934707903780069,26,0.3161512027491409,92,0.9621993127147767
P2,2025-06-27,291,0.7560137457044673,0.7972508591065293,232,0.35738831615120276,104,0.6494845360824743,189,0.7560137457044673,220,0.0859106529209622,25,0.29553264604810997,86,0.9553264604810997
P2,2025-07-04,291,0.7594501718213058,0.7250859106529209,211,0.3402061855670103,99,0.6082474226804123,177,0.7594501718213058,221,0.10652920962199312,31,0.3024054982817869,88,0.9347079037800687
P2,2025-07-11,287,0.7212543554006968,0.7491289198606271,215,0.17073170731707318,49,0.5679442508710801,163,0.7212543554006968,207,0.10452961672473868,30,0.34843205574912894,100,0.9198606271777003
P2,2025-07-18,288,0.7118055555555556,0.7152777777777778,206,0.17708333333333334,51,0.5277777777777778,152,0.7118055555555556,205,0.13194444444444445,38,0.3368055555555556,97,0.9375
P2,2025-07-25,288,0.6979166666666666,0.8298611111111112,239,0.18055555555555555,52,0.5833333333333334,168,0.6979166666666666,201,0.10069444444444445,29,0.3819444444444444,110,0.9513888888888888
P2,2025-08-01,290,0.6793103448275862,0.8758620689655172,254,0.25517241379310346,74,0.5724137931034483,166,0.7172413793103448,208,0.07586206896551724,22,0.30689655172413793,89,0.9517241379310345
P2,2025-08-08,291,0.7044673539518901,0.8006872852233677,233,0.08934707903780069,26,0.5051546391752577,147,0.7044673539518901,205,0.027491408934707903,8,0.3642611683848797,106,0.9312714776632303
P2,2025-08-15,286,0.6363636363636364,0.7622377622377622,218,0.08391608391608392,24,0.46853146853146854,134,0.6713286713286714,192,0.05944055944055944,17,0.36713286713286714,105,0.8986013986013986
P2,2025-08-22,292,0.6164383561643836,0.6438356164383562,188,0.13356164383561644,39,0.3732876712328767,109,0.6438356164383562,188,0.1917808219178082,56,0.3835616438356164,112,0.863013698630137
P2,2025-08-29,289,0.6366782006920415,0.5121107266435986,148,0.16608996539792387,48,0.32525951557093424,94,0.6539792387543253,189,0.15916955017301038,46,0.40484429065743943,117,0.8200692041522492
P2,2025-09-05,286,0.6363636363636364,0.534965034965035,153,0.1853146853146853,53,0.28321678321678323,81,0.6713286713286714,192,0.1958041958041958,56,0.34615384615384615,99,0.8566433566433567
P2,2025-09-12,289,0.5986159169550173,0.5882352941176471,170,0.2179930795847751,63,0.4982698961937716,144,0.6228373702422145,180,0.1453287197231834,42,0.3460207612456747,100,0.8581314878892734
P2,2025-09-19,291,0.5807560137457045,0.718213058419244,209,0.2268041237113402,66,0.6357388316151202,185,0.5945017182130584,173,0.07560137457044673,22,0.33676975945017185,98,0.9072164948453608
P2,2025-09-26,291,0.6048109965635738,0.7628865979381443,222,0.43986254295532645,128,0.8006872852233677,233,0.6185567010309279,180,0.07560137457044673,22,0.3745704467353952,109,0.9312714776632303
P2,2025-10-03,290,0.603448275862069,0.8241379310344827,239,0.3,87,0.7241379310344828,210,0.6206896551724138,180,0.07931034482758621,23,0.3310344827586207,96,0.9620689655172414
P2,2025-10-09,296,0.6047297297297297,0.7972972972972973,236,0.21283783783783783,63,0.6587837837837838,195,0.625,185,0.06756756756756757,20,0.32432432432432434,96,0.9459459459459459
P2,2025-10-17,287,0.7038327526132404,0.8536585365853658,245,0.31010452961672474,89,0.7282229965156795,209,0.7038327526132404,202,0.059233449477351915,17,0.3170731707317073,91,0.9442508710801394
P2,2025-10-23,289,0.6885813148788927,0.8788927335640139,254,0.2975778546712803,86,0.7231833910034602,209,0.6885813148788927,199,0.05536332179930796,16,0.314878892733564,91,0.9515570934256056
P2,2025-10-31,292,0.6678082191780822,0.8082191780821918,236,0.14726027397260275,43,0.6335616438356164,185,0.6815068493150684,199,0.0821917808219178,24,0.3116438356164384,91,0.9143835616438356
P2,2025-11-07,289,0.698961937716263,0.7785467128027682,225,0.25951557093425603,75,0.6678200692041523,193,0.698961937716263,202,0.07958477508650519,23,0.314878892733564,91,0.9480968858131488
P2,2025-11-14,291,0.7010309278350515,0.7147766323024055,208,0.2920962199312715,85,0.5738831615120275,167,0.7010309278350515,204,0.13058419243986255,38,0.3230240549828179,94,0.9312714776632303
P2,2025-11-21,289,0.7162629757785467,0.726643598615917,210,0.3875432525951557,112,0.6608996539792388,191,0.7162629757785467,207,0.11764705882352941,34,0.3217993079584775,93,0.9550173010380623
P2,2025-11-28,291,0.6838487972508591,0.6632302405498282,193,0.2852233676975945,83,0.5773195876288659,168,0.6838487972508591,199,0.09621993127147767,28,0.3333333333333333,97,0.9140893470790378
P2,2025-12-05,286,0.6923076923076923,0.7132867132867133,204,0.23776223776223776,68,0.5734265734265734,164,0.6923076923076923,198,0.0979020979020979,28,0.34265734265734266,98,0.9195804195804196
P2,2025-12-12,289,0.7301038062283737,0.6470588235294118,187,0.19377162629757785,56,0.5432525951557093,157,0.7301038062283737,211,0.08304498269896193,24,0.32525951557093424,94,0.8996539792387543
P2,2025-12-19,291,0.7250859106529209,0.6254295532646048,182,0.29896907216494845,87,0.5429553264604811,158,0.7250859106529209,211,0.15463917525773196,45,0.32646048109965636,95,0.9037800687285223
P2,2025-12-26,291,0.718213058419244,0.7285223367697594,212,0.16838487972508592,49,0.5257731958762887,153,0.718213058419244,209,0.1134020618556701,33,0.32646048109965636,95,0.9072164948453608
P2,2026-01-02,293,0.7064846416382252,0.6860068259385665,201,0.15699658703071673,46,0.5221843003412969,153,0.7064846416382252,207,0.16382252559726962,48,0.3037542662116041,89,0.89419795221843
P2,2026-01-09,291,0.7147766323024055,0.6907216494845361,201,0.29896907216494845,87,0.6357388316151202,185,0.7147766323024055,208,0.1134020618556701,33,0.3024054982817869,88,0.9347079037800687
P2,2026-01-16,284,0.7253521126760564,0.7640845070422535,217,0.22887323943661972,65,0.6126760563380281,174,0.7253521126760564,206,0.10211267605633803,29,0.3028169014084507,86,0.9330985915492958
P2,2026-01-23,287,0.7247386759581882,0.7630662020905923,219,0.1951219512195122,56,0.5679442508710801,163,0.7247386759581882,208,0.1254355400696864,36,0.31010452961672474,89,0.926829268292683
P2,2026-01-30,285,0.7298245614035088,0.7368421052631579,210,0.20701754385964913,59,0.5578947368421052,159,0.7298245614035088,208,0.12280701754385964,35,0.3017543859649123,86,0.9298245614035088
P2,2026-02-06,287,0.6898954703832753,0.7282229965156795,209,0.34843205574912894,100,0.6480836236933798,186,0.6898954703832753,198,0.08710801393728224,25,0.34843205574912894,100,0.9024390243902439
P2,2026-02-11,292,0.6335616438356164,0.678082191780822,198,0.1678082191780822,49,0.5582191780821918,163,0.6438356164383562,188,0.14726027397260275,43,0.3321917808219178,97,0.8938356164383562
P2,2026-02-26,293,0.7713310580204779,0.7781569965870307,228,0.051194539249146756,15,0.41638225255972694,122,0.7713310580204779,226,0.10580204778156997,31,0.35494880546075086,104,0.9351535836177475
P2,2026-03-06,293,0.7713310580204779,0.757679180887372,222,0.09897610921501707,29,0.46075085324232085,135,0.7713310580204779,226,0.13310580204778158,39,0.3993174061433447,117,0.962457337883959
P2,2026-03-13,289,0.6920415224913494,0.7508650519031141,217,0.07612456747404844,22,0.3875432525951557,112,0.6920415224913494,200,0.15570934256055363,45,0.35986159169550175,104,0.9307958477508651
