snapshot_date,scope_type,ticker_count,traded_value_5d,median_rank_5d,pure_5d_burst_watchlist_count,total_market_traded_value_5d,turnover_share_5d,diagnostic_only
2023-02-03,active_layer1_source_scope,290,1474921636667.0,145.5,0,1641852032206.0,0.8983279904251106,True
2023-02-03,watchlist_reference,10,10156582510.0,275.0,10,1641852032206.0,0.006186052281674597,True
2023-02-10,active_layer1_source_scope,293,1209773528646.0,147.0,0,1359537255404.0,0.889842131090776,True
2023-02-10,watchlist_reference,7,5753253126.0,285.0,7,1359537255404.0,0.0042317730559655485,True
2023-02-17,active_layer1_source_scope,290,1128049808815.0,145.5,0,1261334912467.0,0.89433012411326,True
2023-02-17,watchlist_reference,10,6852561057.0,287.5,10,1261334912467.0,0.005432784734069812,True
2023-02-24,active_layer1_source_scope,292,1313195025254.0,146.5,0,1510576230631.0,0.8693338334242492,True
2023-02-24,watchlist_reference,8,7491358654.0,290.5,8,1510576230631.0,0.004959272165212542,True
2023-03-03,active_layer1_source_scope,291,1327506687304.0,146.0,0,1527643174697.0,0.8689900294074262,True
2023-03-03,watchlist_reference,9,9586495104.0,270.0,9,1527643174697.0,0.006275349677716088,True
2023-03-10,active_layer1_source_scope,291,1372985937673.0,146.0,0,1621801061416.0,0.8465809835358237,True
2023-03-10,watchlist_reference,9,10620546434.0,277.0,9,1621801061416.0,0.0065486123339487555,True
2023-03-17,active_layer1_source_scope,285,1271340692932.0,143.0,0,1474007461504.0,0.8625062804192256,True
2023-03-17,watchlist_reference,15,14216209373.0,281.0,15,1474007461504.0,0.009644597971366119,True
2023-03-24,active_layer1_source_scope,290,1271820020146.0,145.5,0,1482932141601.0,0.8576387175565029,True
2023-03-24,watchlist_reference,10,10560351531.0,279.0,10,1482932141601.0,0.0071212641730179615,True
2023-03-31,active_layer1_source_scope,294,1138557623394.0,147.5,0,1317418190025.0,0.8642340238010484,True
2023-03-31,watchlist_reference,6,6301618447.0,266.5,6,1317418190025.0,0.004783309122884069,True
2023-04-07,active_layer1_source_scope,295,1065197012516.0,148.0,0,1233613299297.0,0.8634772445490208,True
2023-04-07,watchlist_reference,5,4090443493.0,279.0,5,1233613299297.0,0.003315823115178009,True
2023-04-14,active_layer1_source_scope,288,1230600698877.0,144.5,0,1470429986259.0,0.8368985333384267,True
2023-04-14,watchlist_reference,12,13497425534.0,279.5,12,1470429986259.0,0.009179237134805396,True
2023-04-21,active_layer1_source_scope,285,1305980318644.0,143.0,0,1608981632979.0,0.8116813093919546,True
2023-04-21,watchlist_reference,15,19809738569.0,274.0,15,1608981632979.0,0.012311973090906347,True
2023-04-28,active_layer1_source_scope,290,1176715331177.0,145.5,0,1364798734543.0,0.862189641149558,True
2023-04-28,watchlist_reference,10,9063936248.0,278.0,10,1364798734543.0,0.006641225565786475,True
2023-05-05,active_layer1_source_scope,285,1142840930795.0,143.0,0,1336488296445.0,0.8551073240483337,True
2023-05-05,watchlist_reference,15,13919032854.0,284.0,15,1336488296445.0,0.010414631307302889,True
2023-05-12,active_layer1_source_scope,285,1095706723874.0,143.0,0,1305835121081.0,0.8390850469444787,True
2023-05-12,watchlist_reference,15,13992918652.0,281.0,15,1305835121081.0,0.010715685637568351,True
2023-05-19,active_layer1_source_scope,287,1332464677453.0,144.0,0,1532078484990.0,0.8697104557680001,True
2023-05-19,watchlist_reference,13,12920515334.0,275.0,13,1532078484990.0,0.008433324702738276,True
2023-05-26,active_layer1_source_scope,290,1481161724452.0,145.5,0,1690739224964.0,0.8760438644720847,True
2023-05-26,watchlist_reference,10,10033685664.0,276.5,10,1690739224964.0,0.005934496293604144,True
2023-06-02,active_layer1_source_scope,288,1751359893413.0,144.5,0,1988723190485.0,0.8806453818170075,True
2023-06-02,watchlist_reference,12,14181483603.0,266.0,12,1988723190485.0,0.0071309489781438565,True
2023-06-09,active_layer1_source_scope,282,1480124627083.0,141.5,0,1775494029786.0,0.8336410048426911,True
2023-06-09,watchlist_reference,18,24168123685.0,269.5,18,1775494029786.0,0.013612055731842128,True
2023-06-16,active_layer1_source_scope,288,1825032060825.0,144.5,0,2124747063121.0,0.8589408558326211,True
2023-06-16,watchlist_reference,12,16940179911.0,269.5,12,2124747063121.0,0.007972798365051931,True
2023-06-21,active_layer1_source_scope,286,1810519419539.0,143.5,0,2088049939354.0,0.8670862633195151,True
2023-06-21,watchlist_reference,14,17938870279.0,281.5,14,2088049939354.0,0.008591207490252805,True
2023-06-30,active_layer1_source_scope,291,1505333655142.0,146.0,0,1743848655630.0,0.8632249423033608,True
2023-06-30,watchlist_reference,9,10805887686.0,267.0,9,1743848655630.0,0.006196574256093433,True
2023-07-07,active_layer1_source_scope,296,1782840309223.0,148.5,0,2060738975170.0,0.8651461105480014,True
2023-07-07,watchlist_reference,4,5311908549.0,278.0,4,2060738975170.0,0.002577671705637438,True
2023-07-14,active_layer1_source_scope,289,1904467397062.0,145.0,0,2170898546445.0,0.877271487504886,True
2023-07-14,watchlist_reference,11,13281558657.0,271.0,11,2170898546445.0,0.006118000621792986,True
2023-07-21,active_layer1_source_scope,287,2164600848370.0,144.0,0,2464069340544.0,0.8784658827385574,True
2023-07-21,watchlist_reference,13,18649691480.0,284.0,13,2464069340544.0,0.00756865530248538,True
2023-07-28,active_layer1_source_scope,287,2078383093749.0,144.0,0,2354443740006.0,0.8827491005343383,True
2023-07-28,watchlist_reference,13,18388534675.0,278.0,13,2354443740006.0,0.007810139763608511,True
2023-08-04,active_layer1_source_scope,294,2204159032454.0,147.5,0,2458367897711.0,0.8965944578540521,True
2023-08-04,watchlist_reference,6,8030064856.0,275.5,6,2458367897711.0,0.003266421133906295,True
2023-08-11,active_layer1_source_scope,292,1788769944583.0,146.5,0,1988977162962.0,0.89934162035282,True
2023-08-11,watchlist_reference,8,7858779059.0,273.5,8,1988977162962.0,0.0039511660592908195,True
2023-08-18,active_layer1_source_scope,290,1816263553089.0,145.5,0,1991923265088.0,0.911814016595042,True
2023-08-18,watchlist_reference,10,9050668591.0,267.5,10,1991923265088.0,0.004543683358505357,True
2023-08-25,active_layer1_source_scope,287,1750696441874.0,144.0,0,1894934155384.0,0.9238824667864141,True
2023-08-25,watchlist_reference,13,10005239711.0,276.0,13,1894934155384.0,0.005279993335162869,True
2023-09-01,active_layer1_source_scope,288,1532793114194.0,144.5,0,1683251025344.0,0.9106146921138804,True
2023-09-01,watchlist_reference,12,9525154786.0,284.0,12,1683251025344.0,0.005658784484657229,True
2023-09-08,active_layer1_source_scope,288,1326901648192.0,144.5,0,1496442793548.0,0.8867038913301688,True
2023-09-08,watchlist_reference,12,10777985726.0,281.5,12,1496442793548.0,0.007202404109579004,True
2023-09-15,active_layer1_source_scope,290,1563918387240.0,145.5,0,1748207349960.0,0.8945840361990146,True
2023-09-15,watchlist_reference,10,10595504756.0,280.5,10,1748207349960.0,0.0060607826389944145,True
2023-09-22,active_layer1_source_scope,289,1414848191856.0,145.0,0,1559245579346.0,0.9073927869973086,True
2023-09-22,watchlist_reference,11,9335398023.0,275.0,11,1559245579346.0,0.005987124893383106,True
2023-09-28,active_layer1_source_scope,290,1263294419506.0,145.5,0,1383920176737.0,0.9128376338038435,True
2023-09-28,watchlist_reference,10,6497760506.0,284.5,10,1383920176737.0,0.004695184458774484,True
2023-10-06,active_layer1_source_scope,293,1346886877287.0,147.0,0,1483276792667.0,0.908048237487243,True
2023-10-06,watchlist_reference,7,5589018063.0,284.0,7,1483276792667.0,0.0037680209726403714,True
2023-10-13,active_layer1_source_scope,292,1528846273769.0,146.5,0,1696228477622.0,0.9013209564270146,True
2023-10-13,watchlist_reference,8,7589940293.0,284.5,8,1696228477622.0,0.004474597846417833,True
2023-10-20,active_layer1_source_scope,291,1483655318496.0,146.0,0,1650766051947.0,0.8987677670897697,True
2023-10-20,watchlist_reference,9,8546477791.0,274.0,9,1650766051947.0,0.005177279833759506,True
2023-10-27,active_layer1_source_scope,294,1235448944826.0,147.5,0,1369624595607.0,0.9020347245432351,True
2023-10-27,watchlist_reference,6,4899881832.0,280.5,6,1369624595607.0,0.0035775363904212275,True
2023-11-03,active_layer1_source_scope,291,1335701607278.0,146.0,0,1479584286212.0,0.902754658673508,True
2023-11-03,watchlist_reference,9,8054391549.0,260.0,9,1479584286212.0,0.005443685516301799,True
2023-11-10,active_layer1_source_scope,284,1393767775191.0,142.5,0,1562410692278.0,0.8920623636790925,True
2023-11-10,watchlist_reference,16,13339917129.0,280.0,16,1562410692278.0,0.008538034970530288,True
2023-11-17,active_layer1_source_scope,291,1589457272199.0,146.0,0,1780814240765.0,0.8925452390341414,True
2023-11-17,watchlist_reference,9,10125812293.0,279.0,9,1780814240765.0,0.005686057569176988,True
2023-11-24,active_layer1_source_scope,287,1588168739121.0,144.0,0,1817439206903.0,0.8738497183778227,True
2023-11-24,watchlist_reference,13,16084980101.0,278.0,13,1817439206903.0,0.008850353860479079,True
2023-12-01,active_layer1_source_scope,289,1712585180662.0,145.0,0,1960703639824.0,0.8734543792736204,True
2023-12-01,watchlist_reference,11,15241257617.0,271.0,11,1960703639824.0,0.007773361209431993,True
2023-12-08,active_layer1_source_scope,287,1604753315396.0,144.0,0,1864689496342.0,0.8606008231097337,True
2023-12-08,watchlist_reference,13,16315044049.0,281.0,13,1864689496342.0,0.008749469593197988,True
2023-12-15,active_layer1_source_scope,288,1771493039046.0,144.5,0,2047775260834.0,0.8650817660159259,True
2023-12-15,watchlist_reference,12,18244909872.0,279.5,12,2047775260834.0,0.008909625104353187,True
2023-12-22,active_layer1_source_scope,290,1601151408177.0,145.5,0,1805576270970.0,0.8867813749661332,True
2023-12-22,watchlist_reference,10,10644033059.0,282.5,10,1805576270970.0,0.005895089135881124,True
2023-12-29,active_layer1_source_scope,290,1338471630239.0,145.5,0,1515708410306.0,0.8830667040824703,True
2023-12-29,watchlist_reference,10,9229096861.0,284.5,10,1515708410306.0,0.006088965923951545,True
2024-01-05,active_layer1_source_scope,293,1417662585737.0,147.0,0,1598399215997.0,0.8869264771584202,True
2024-01-05,watchlist_reference,7,6405274774.0,283.0,7,1598399215997.0,0.004007306003340796,True
2024-01-12,active_layer1_source_scope,293,1437016877697.0,147.0,0,1611080471263.0,0.8919584734153325,True
2024-01-12,watchlist_reference,7,5986114961.0,282.0,7,1611080471263.0,0.0037155902934551802,True
2024-01-19,active_layer1_source_scope,287,1737825220637.0,144.0,0,1924243065869.0,0.9031214670648624,True
2024-01-19,watchlist_reference,13,12725427146.0,278.0,13,1924243065869.0,0.006613211902236019,True
2024-01-26,active_layer1_source_scope,290,1674939386489.0,145.5,0,1844278343865.0,0.9081814532284095,True
2024-01-26,watchlist_reference,10,8803508655.0,286.5,10,1844278343865.0,0.004773416487963929,True
2024-02-02,active_layer1_source_scope,293,1614045139540.0,147.0,0,1780807700251.0,0.9063556605873305,True
2024-02-02,watchlist_reference,7,6545956319.0,258.0,7,1780807700251.0,0.003675835587456953,True
2024-02-05,active_layer1_source_scope,297,1715064746448.0,149.0,0,1884135830844.0,0.9102659789022406,True
2024-02-05,watchlist_reference,3,2749312851.0,269.0,3,1884135830844.0,0.0014591903651492277,True
2024-02-16,active_layer1_source_scope,292,2014937386050.0,146.5,0,2248278940721.0,0.8962132543054601,True
2024-02-16,watchlist_reference,8,8985471617.0,287.0,8,2248278940721.0,0.0039966000011183896,True
2024-02-23,active_layer1_source_scope,287,2048732548017.0,144.0,0,2349291687411.0,0.8720639327144487,True
2024-02-23,watchlist_reference,13,18711618524.0,290.0,13,2349291687411.0,0.00796479152600282,True
2024-03-01,active_layer1_source_scope,286,2187246595924.0,143.5,0,2533054248897.0,0.8634819395898925,True
2024-03-01,watchlist_reference,14,23926804586.0,279.5,14,2533054248897.0,0.009445831883157951,True
2024-03-08,active_layer1_source_scope,289,2557894609728.0,145.0,0,2961319162769.0,0.8637686345622485,True
2024-03-08,watchlist_reference,11,19886155829.0,280.0,11,2961319162769.0,0.006715303125383258,True
2024-03-15,active_layer1_source_scope,286,2518723584882.0,143.5,0,2856576950590.0,0.8817278961666972,True
2024-03-15,watchlist_reference,14,21544912529.0,282.0,14,2856576950590.0,0.0075422132509156085,True
2024-03-22,active_layer1_source_scope,292,2433858951095.0,146.5,0,2728460815409.0,0.8920263532280786,True
2024-03-22,watchlist_reference,8,11463692201.0,287.0,8,2728460815409.0,0.004201523487623031,True
2024-03-29,active_layer1_source_scope,288,2250721092334.0,144.5,0,2538799158685.0,0.8865297928882987,True
2024-03-29,watchlist_reference,12,16411956133.0,284.5,12,2538799158685.0,0.006464456267387752,True
2024-04-03,active_layer1_source_scope,293,2177097803028.0,147.0,0,2450381679447.0,0.8884729351711956,True
2024-04-03,watchlist_reference,7,9701332225.0,272.0,7,2450381679447.0,0.003959110658707418,True
2024-04-12,active_layer1_source_scope,288,2264590695564.0,144.5,0,2617263966839.0,0.8652511646729538,True
2024-04-12,watchlist_reference,12,19158486337.0,271.5,12,2617263966839.0,0.007320043595044278,True
2024-04-19,active_layer1_source_scope,285,2533993882525.0,143.0,0,2914031654400.0,0.8695835128279518,True
2024-04-19,watchlist_reference,15,27303079402.0,267.0,15,2914031654400.0,0.009369520526921563,True
2024-04-26,active_layer1_source_scope,282,2072239927417.0,141.5,0,2363839571901.0,0.8766415251059125,True
2024-04-26,watchlist_reference,18,25070590078.0,276.5,18,2363839571901.0,0.010605876293812202,True
2024-05-03,active_layer1_source_scope,291,2026449732088.0,146.0,0,2329810439645.0,0.8697916781576341,True
2024-05-03,watchlist_reference,9,14347801013.0,276.0,9,2329810439645.0,0.006158355533502638,True
2024-05-10,active_layer1_source_scope,282,2072128725045.0,141.5,0,2423050590478.0,0.8551735292642928,True
2024-05-10,watchlist_reference,18,28750286945.0,279.5,18,2423050590478.0,0.011865326732335528,True
2024-05-17,active_layer1_source_scope,290,2328869387239.0,145.5,0,2659384401457.0,0.8757174727967418,True
2024-05-17,watchlist_reference,10,16861488839.0,282.0,10,2659384401457.0,0.0063403729185453886,True
2024-05-24,active_layer1_source_scope,286,2267755875743.0,143.5,0,2622501207426.0,0.8647301550601821,True
2024-05-24,watchlist_reference,14,24633837729.0,277.0,14,2622501207426.0,0.00939326077686662,True
2024-05-31,active_layer1_source_scope,288,2660982981638.0,144.5,0,3083415071121.0,0.8629986298505632,True
2024-05-31,watchlist_reference,12,26487629439.0,263.5,12,3083415071121.0,0.008590354794293138,True
2024-06-07,active_layer1_source_scope,294,2262788495431.0,147.5,0,2639507946374.0,0.8572766369351095,True
2024-06-07,watchlist_reference,6,10937560365.0,282.5,6,2639507946374.0,0.004143787625275148,True
2024-06-14,active_layer1_source_scope,292,2447989547351.0,146.5,0,2818755852179.0,0.8684645551897003,True
2024-06-14,watchlist_reference,8,14171807940.0,265.5,8,2818755852179.0,0.005027681957287887,True
2024-06-21,active_layer1_source_scope,285,2655133479179.0,143.0,0,3055048031869.0,0.8690971308738008,True
2024-06-21,watchlist_reference,15,29463568952.0,269.0,15,3055048031869.0,0.00964422445887862,True
2024-06-28,active_layer1_source_scope,292,2318632085286.0,146.5,0,2693155519124.0,0.860935088531456,True
2024-06-28,watchlist_reference,8,14240750863.0,277.0,8,2693155519124.0,0.005287756597001897,True
2024-07-05,active_layer1_source_scope,290,2478359214513.0,145.5,0,2919328535442.0,0.8489483744034191,True
2024-07-05,watchlist_reference,10,22363103648.0,281.0,10,2919328535442.0,0.007660358666899449,True
2024-07-12,active_layer1_source_scope,287,2813490334040.0,144.0,0,3315921213856.0,0.8484792468178892,True
2024-07-12,watchlist_reference,13,27639540749.0,272.0,13,3315921213856.0,0.00833540333633521,True
2024-07-19,active_layer1_source_scope,287,2574858580083.0,144.0,0,3034086683625.0,0.8486437101416847,True
2024-07-19,watchlist_reference,13,26545975186.0,272.0,13,3034086683625.0,0.008749247452048397,True
2024-07-26,active_layer1_source_scope,292,2549515281466.0,146.5,0,2944801112308.0,0.8657682418042171,True
2024-07-26,watchlist_reference,8,15038001368.0,280.0,8,2944801112308.0,0.005106627169199181,True
2024-08-02,active_layer1_source_scope,283,2173737102121.0,142.0,0,2475913951928.0,0.8779534120837704,True
2024-08-02,watchlist_reference,17,23879780357.0,284.0,17,2475913951928.0,0.009644834521977131,True
2024-08-09,active_layer1_source_scope,293,2489879799500.0,147.0,0,2825010367799.0,0.8813701457102601,True
2024-08-09,watchlist_reference,7,10391282268.0,280.0,7,2825010367799.0,0.0036783165068863003,True
2024-08-16,active_layer1_source_scope,285,1987697956419.0,143.0,0,2251999455226.0,0.8826369614816466,True
2024-08-16,watchlist_reference,15,19146173762.0,277.0,15,2251999455226.0,0.008501855414560293,True
2024-08-23,active_layer1_source_scope,290,1796425857935.0,145.5,0,2058460112145.0,0.8727037494367819,True
2024-08-23,watchlist_reference,10,13610264614.0,281.5,10,2058460112145.0,0.006611867062032864,True
2024-08-30,active_layer1_source_scope,291,1907687198931.0,146.0,0,2168818361257.0,0.8795974955806561,True
2024-08-30,watchlist_reference,9,12808557466.0,288.0,9,2168818361257.0,0.005905776940479441,True
2024-09-06,active_layer1_source_scope,289,1759992579604.0,145.0,0,2026993037943.0,0.8682775651711399,True
2024-09-06,watchlist_reference,11,15038564387.0,279.0,11,2026993037943.0,0.007419149501500602,True
2024-09-13,active_layer1_source_scope,292,1567863293208.0,146.5,0,1798005637610.0,0.8720013221382794,True
2024-09-13,watchlist_reference,8,9220682556.0,276.0,8,1798005637610.0,0.005128283450910976,True
2024-09-20,active_layer1_source_scope,288,1790231909403.0,144.5,0,2069689433322.0,0.8649761073232854,True
2024-09-20,watchlist_reference,12,17421487996.0,272.5,12,2069689433322.0,0.008417440663084056,True
2024-09-27,active_layer1_source_scope,291,2079585660208.0,146.0,0,2396483323450.0,0.8677655462313875,True
2024-09-27,watchlist_reference,9,15561833251.0,274.0,9,2396483323450.0,0.00649361216025365,True
2024-10-04,active_layer1_source_scope,293,2020931141218.0,147.0,0,2306035899483.0,0.8763658630254113,True
2024-10-04,watchlist_reference,7,10617132704.0,274.0,7,2306035899483.0,0.0046040621945132336,True
2024-10-11,active_layer1_source_scope,293,1962901797213.0,147.0,0,2240846447084.0,0.875964437352373,True
2024-10-11,watchlist_reference,7,9230516102.0,271.0,7,2240846447084.0,0.004119209557625698,True
2024-10-18,active_layer1_source_scope,289,2092590314869.0,145.0,0,2358058941518.0,0.8874206992985066,True
2024-10-18,watchlist_reference,11,14617729128.0,280.0,11,2358058941518.0,0.006199051631249658,True
2024-10-25,active_layer1_source_scope,290,1802845533253.0,145.5,0,2076730328914.0,0.8681173035093946,True
2024-10-25,watchlist_reference,10,13362211517.0,288.5,10,2076730328914.0,0.006434254525472067,True
2024-11-01,active_layer1_source_scope,294,1742089167680.0,147.5,0,1988433202015.0,0.8761114861261798,True
2024-11-01,watchlist_reference,6,7566345917.0,264.5,6,1988433202015.0,0.0038051798317049637,True
2024-11-08,active_layer1_source_scope,285,1916647010834.0,143.0,0,2179054887306.0,0.8795772066134511,True
2024-11-08,watchlist_reference,15,19606625056.0,275.0,15,2179054887306.0,0.008997765577277396,True
2024-11-15,active_layer1_source_scope,292,1997385986768.0,146.5,0,2269392765737.0,0.8801411623956314,True
2024-11-15,watchlist_reference,8,10551176620.0,274.5,8,2269392765737.0,0.004649339144506102,True
2024-11-22,active_layer1_source_scope,290,1847419456233.0,145.5,0,2058210597714.0,0.8975852414154702,True
2024-11-22,watchlist_reference,10,11084520646.0,275.5,10,2058210597714.0,0.005385513347522009,True
2024-11-29,active_layer1_source_scope,291,1884692013094.0,146.0,0,2104823516225.0,0.8954156956941427,True
2024-11-29,watchlist_reference,9,10101227207.0,270.0,9,2104823516225.0,0.004799085115276812,True
2024-12-06,active_layer1_source_scope,285,1956359339984.0,143.0,0,2205998794984.0,0.8868360873235153,True
2024-12-06,watchlist_reference,15,20174170196.0,269.0,15,2205998794984.0,0.009145141077081288,True
2024-12-13,active_layer1_source_scope,294,1851638414961.0,147.5,0,2086835075832.0,0.8872950413787589,True
2024-12-13,watchlist_reference,6,7242560657.0,275.0,6,2086835075832.0,0.003470595611928012,True
2024-12-20,active_layer1_source_scope,290,2192617386309.0,145.5,0,2414619721560.0,0.9080590896907061,True
2024-12-20,watchlist_reference,10,12179868675.0,287.0,10,2414619721560.0,0.005044218170773085,True
2024-12-27,active_layer1_source_scope,293,1790404549070.0,147.0,0,1987888065270.0,0.9006566216427396,True
2024-12-27,watchlist_reference,7,7954825714.0,279.0,7,1987888065270.0,0.004001646698814279,True
2025-01-03,active_layer1_source_scope,288,1637788234115.0,144.5,0,1830193611619.0,0.8948715719022771,True
2025-01-03,watchlist_reference,12,12853041406.0,281.5,12,1830193611619.0,0.007022776893331042,True
2025-01-10,active_layer1_source_scope,292,2057467800864.0,146.5,0,2276017677607.0,0.903977074126778,True
2025-01-10,watchlist_reference,8,10261907462.0,275.5,8,2276017677607.0,0.004508711669054059,True
2025-01-17,active_layer1_source_scope,286,1792121695228.0,143.5,0,1974147290928.0,0.9077953319205305,True
2025-01-17,watchlist_reference,14,13522467134.0,275.5,14,1974147290928.0,0.006849776202688203,True
2025-01-22,active_layer1_source_scope,290,1714912215365.0,145.5,0,1860991594186.0,0.9215045466742716,True
2025-01-22,watchlist_reference,10,8230766258.0,283.5,10,1860991594186.0,0.004422785295599439,True
2025-02-07,active_layer1_source_scope,291,2062394128678.0,146.0,0,2256584805584.0,0.9139448797025185,True
2025-02-07,watchlist_reference,9,9579402841.0,279.0,9,2256584805584.0,0.0042450887807519684,True
2025-02-14,active_layer1_source_scope,284,1959934697704.0,142.5,0,2214155806874.0,0.8851837308012593,True
2025-02-14,watchlist_reference,16,20575646962.0,268.0,16,2214155806874.0,0.009292772847385663,True
2025-02-21,active_layer1_source_scope,294,1979968137051.0,147.5,0,2237459371170.0,0.8849180291553834,True
2025-02-21,watchlist_reference,6,8796260921.0,267.5,6,2237459371170.0,0.003931361183287233,True
2025-02-27,active_layer1_source_scope,288,2141566097641.0,144.5,0,2412616015159.0,0.8876531052538268,True
2025-02-27,watchlist_reference,12,16877441229.0,273.5,12,2412616015159.0,0.00699549415363046,True
2025-03-07,active_layer1_source_scope,288,1985713993017.0,144.5,0,2213960454629.0,0.8969058091643972,True
2025-03-07,watchlist_reference,12,14418405550.0,278.0,12,2213960454629.0,0.006512494620151712,True
2025-03-14,active_layer1_source_scope,290,1925185182958.0,145.5,0,2160755555483.0,0.890977777691127,True
2025-03-14,watchlist_reference,10,12424315855.0,270.0,10,2160755555483.0,0.0057499867689673745,True
2025-03-21,active_layer1_source_scope,290,1686460606320.0,145.5,0,1884375917383.0,0.8949703669860828,True
2025-03-21,watchlist_reference,10,10839105310.0,281.5,10,1884375917383.0,0.005752092886568635,True
2025-03-28,active_layer1_source_scope,289,1474297328303.0,145.0,0,1683117039397.0,0.875932744897638,True
2025-03-28,watchlist_reference,11,11229950209.0,281.0,11,1683117039397.0,0.00667211485959603,True
2025-04-02,active_layer1_source_scope,292,1562741278280.0,146.5,0,1780447424464.0,0.8777239118703323,True
2025-04-02,watchlist_reference,8,8049275685.0,284.0,8,1780447424464.0,0.00452092860165372,True
2025-04-11,active_layer1_source_scope,285,1722027973507.0,143.0,0,1965484454479.0,0.876134110133914,True
2025-04-11,watchlist_reference,15,13809317655.0,269.0,15,1965484454479.0,0.0070259103924892145,True
2025-04-18,active_layer1_source_scope,295,1580528002212.0,148.0,0,1751893963549.0,0.9021824580125583,True
2025-04-18,watchlist_reference,5,4287365652.0,284.0,5,1751893963549.0,0.002447274630317592,True
2025-04-25,active_layer1_source_scope,295,1360608950034.0,148.0,0,1496533576492.0,0.9091736873845365,True
2025-04-25,watchlist_reference,5,3548013278.0,275.0,5,1496533576492.0,0.0023708210318386844,True
2025-05-02,active_layer1_source_scope,292,1504400241639.0,146.5,0,1679680973999.0,0.8956464143648124,True
2025-05-02,watchlist_reference,8,7457449456.0,272.5,8,1679680973999.0,0.00443980111190117,True
2025-05-09,active_layer1_source_scope,285,1630731528083.0,143.0,0,1824315198666.0,0.8938869386581032,True
2025-05-09,watchlist_reference,15,14749644418.0,280.0,15,1824315198666.0,0.008085030716613791,True
2025-05-16,active_layer1_source_scope,293,1935333785317.0,147.0,0,2155619634572.0,0.8978085717340676,True
2025-05-16,watchlist_reference,7,8792781199.0,269.0,7,2155619634572.0,0.00407900404040707,True
2025-05-23,active_layer1_source_scope,292,1626933228515.0,146.5,0,1806950417743.0,0.9003751362182625,True
2025-05-23,watchlist_reference,8,8567261938.0,281.5,8,1806950417743.0,0.004741282247634151,True
2025-05-29,active_layer1_source_scope,293,1847009749912.0,147.0,0,2019909449634.0,0.9144022521636657,True
2025-05-29,watchlist_reference,7,7134838312.0,277.0,7,2019909449634.0,0.0035322565144159336,True
2025-06-06,active_layer1_source_scope,288,1887888400100.0,144.5,0,2057901574225.0,0.9173851770879633,True
2025-06-06,watchlist_reference,12,12431418628.0,270.5,12,2057901574225.0,0.006040822740845435,True
2025-06-13,active_layer1_source_scope,293,2010294372712.0,147.0,0,2216904575173.0,0.9068023925004184,True
2025-06-13,watchlist_reference,7,8343011635.0,283.0,7,2216904575173.0,0.003763360736602268,True
2025-06-20,active_layer1_source_scope,291,1950343231954.0,146.0,0,2141686898471.0,0.9106574977632796,True
2025-06-20,watchlist_reference,9,10613405823.0,279.0,9,2141686898471.0,0.004955629056038563,True
2025-06-27,active_layer1_source_scope,291,2033885760698.0,146.0,0,2228537700870.0,0.9126548587910316,True
2025-06-27,watchlist_reference,9,11384317651.0,272.0,9,2228537700870.0,0.0051084249759632385,True
2025-07-04,active_layer1_source_scope,291,1971844636074.0,146.0,0,2153178055602.0,0.915783360760055,True
2025-07-04,watchlist_reference,9,11475964157.0,267.0,9,2153178055602.0,0.005329779451886283,True
2025-07-11,active_layer1_source_scope,287,1830847008652.0,144.0,0,2014886068528.0,0.9086603144710549,True
2025-07-11,watchlist_reference,13,13697405530.0,278.0,13,2014886068528.0,0.006798104242195098,True
2025-07-18,active_layer1_source_scope,288,1896800927904.0,144.5,0,2076931647482.0,0.9132707521711732,True
2025-07-18,watchlist_reference,12,12412255233.0,278.5,12,2076931647482.0,0.005976246376739547,True
2025-07-25,active_layer1_source_scope,288,1890035541160.0,144.5,0,2078998862358.0,0.9091085018759087,True
2025-07-25,watchlist_reference,12,12553289427.0,286.0,12,2078998862358.0,0.006038141556634649,True
2025-08-01,active_layer1_source_scope,290,1685430488101.0,145.5,0,1830945760410.0,0.9205245313894962,True
2025-08-01,watchlist_reference,10,8408088961.0,278.0,10,1830945760410.0,0.004592210835954635,True
2025-08-08,active_layer1_source_scope,291,2186450477531.0,146.0,0,2418749693671.0,0.9039589682438643,True
2025-08-08,watchlist_reference,9,11797200720.0,281.0,9,2418749693671.0,0.004877396264222396,True
2025-08-15,active_layer1_source_scope,286,2697062980549.0,143.5,0,3000514378172.0,0.8988668743497669,True
2025-08-15,watchlist_reference,14,23030570466.0,269.5,14,3000514378172.0,0.007675540778455089,True
2025-08-22,active_layer1_source_scope,292,2561275270240.0,146.5,0,2832327802591.0,0.9043004372223291,True
2025-08-22,watchlist_reference,8,12068479609.0,275.5,8,2832327802591.0,0.00426097558268496,True
2025-08-29,active_layer1_source_scope,289,2588471262672.0,145.0,0,2884202159862.0,0.8974652674124098,True
2025-08-29,watchlist_reference,11,19321328612.0,283.0,11,2884202159862.0,0.006699020228500371,True
2025-09-05,active_layer1_source_scope,286,2520940908740.0,143.5,0,2799391089568.0,0.9005318757119534,True
2025-09-05,watchlist_reference,14,21937037620.0,276.5,14,2799391089568.0,0.007836360450581168,True
2025-09-12,active_layer1_source_scope,289,2913398674700.0,145.0,0,3215267637231.0,0.906113892655303,True
2025-09-12,watchlist_reference,11,18077910381.0,279.0,11,3215267637231.0,0.0056225211772942055,True
