scenario,counterfactual_id,date,incumbent,counterfactual_target,NAV_open,NAV_before_transition,NAV_close,net_daily_return,gross_same_asset_return,transition_type,transition_cost,stock_etf_cost_split,execution_status,episode_id,variant
exact_episode_counterfactual,EP5_C1_actual,2023-12-06,3362,3362,0.6354037195838528,0.6318932152727854,0.6318932152727854,-0.005524840668805875,-0.005524840668805875,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-12-07,3362,3362,0.6318932152727854,0.6301379089110148,0.6301379089110148,-0.002777852838652173,-0.002777852838652173,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-12-08,3362,3362,0.6301379089110148,0.6336484132220822,0.6336484132220822,0.005571009554296014,0.005571009554296014,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-12-11,3362,3362,0.6336484132220822,0.6476905388788254,0.6476905388788254,0.022160752498912473,0.022160752498912473,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-12-12,3362,2329,0.6476905388788254,0.6599773039675614,0.6547964821314161,0.010971201254369456,0.01897011667023074,stock_to_stock,0.0051808218361453565,stock_only_EP05+10bp_per_side,executed_exact_official_close,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-12-13,2329,2329,0.6547964821314161,0.670024270302588,0.670024270302588,0.023255757455513892,0.023255757455513892,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-12-14,2329,2329,0.670024270302588,0.6591472850643344,0.6591472850643344,-0.016233718270147857,-0.016233718270147857,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-12-15,2329,2329,0.6591472850643344,0.6363055365254503,0.6363055365254503,-0.0346534819401626,-0.03465348194016249,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-12-18,2329,2329,0.6363055365254503,0.6265161967853213,0.6265161967853213,-0.015384652777946428,-0.015384652777946428,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-12-19,2329,2329,0.6265161967853213,0.6134637879865666,0.6134637879865666,-0.02083331423150292,-0.02083331423150292,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-12-20,2329,2329,0.6134637879865666,0.6156392115470677,0.6156392115470677,0.00354613198546061,0.00354613198546061,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-12-21,2329,2329,0.6156392115470677,0.6004113791878118,0.6004113791878118,-0.024734994252541442,-0.02473499425254133,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-12-22,2329,2329,0.6004113791878118,0.6004113791878118,0.6004113791878118,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-12-25,2329,2329,0.6004113791878118,0.5993236895016032,0.5993236895016032,-0.0018115740705647587,-0.0018115740705647587,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-12-26,2329,2329,0.5993236895016032,0.6047621379326462,0.6047621379326462,0.009074309135962189,0.009074309135962189,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
