signal_date,state_start_date,state_end_date,holding_ticker,holding_asset_type,state_reason,c2_market_health_gate,raw_consensus4_exception_active,exception_allowed_by_c2,transition_action,previous_ticker,adjusted_entry_price,adjusted_exit_price,adjusted_interval_return,adjusted_path_ready,unadjusted_entry_price,unadjusted_exit_price,unadjusted_interval_return,unadjusted_comparator_ready,transition_cost_rate,net_adjusted_interval_return_after_transition_cost,net_unadjusted_interval_return_after_transition_cost,net_equity_after_cost_adjusted_path,net_equity_after_cost_unadjusted_comparator,adjusted_source_quality,unadjusted_source_quality,blocked_reason,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage,0050_above_ma60_flag,0050_return_20d,0050_return_40d,diagnostic_notional_twd,sell_fee_twd,buy_fee_twd,securities_transaction_tax_twd,total_transition_cost_twd,cost_model_status,cost_model_version,gross_equity_adjusted_path,gross_drawdown_adjusted_path,net_drawdown_adjusted_path,cash_condition_status
2021-07-30,2021-08-02,2021-08-09,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,5.9840898513793945,5.952270030975342,-0.0053174035140394205,True,5.9840898513793945,5.952270030975342,-0.0053174035140394205,True,0.0,-0.0053174035140394205,-0.0053174035140394205,9.7705453407811,10.231645087908841,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,11.07033095706924,-0.04979878587209907,-0.060883621816345435,blocked_no_bear_cash_classifier
2021-08-06,2021-08-09,2021-08-16,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,5.952270030975342,5.581820011138916,-0.06223676310191251,True,5.952270030975342,5.581820011138916,-0.06223676310191251,True,0.0,-0.06223676310191251,-0.06223676310191251,9.162458225030411,9.594860616429813,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,10.381349391834354,-0.10893623373492689,-0.11933118537048759,blocked_no_bear_cash_classifier
2021-08-13,2021-08-16,2021-08-23,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,5.581820011138916,5.547729969024658,-0.006107334533580255,True,5.581820011138916,5.547729969024658,-0.006107334533580255,True,0.0,-0.006107334533580255,-0.006107334533580255,9.106500027500196,9.536261592842202,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,10.317947018188441,-0.11437825824625969,-0.12470972443472161,blocked_no_bear_cash_classifier
2021-08-20,2021-08-23,2021-08-30,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,5.547729969024658,5.990910053253174,0.07988494153518277,True,5.547729969024658,5.990910053253174,0.07988494153518277,True,0.0,0.07988494153518277,0.07988494153518277,9.83397224978719,10.29806529265061,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,11.142195612499538,-0.04363041718397531,-0.05478721194487546,blocked_no_bear_cash_classifier
2021-08-27,2021-08-30,2021-09-06,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,5.990910053253174,6.0977301597595215,0.01783036392748749,True,5.990910053253174,6.0977301597595215,0.01783036392748749,True,0.0,0.01783036392748749,0.01783036392748749,10.009315553853709,10.481683544567598,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,11.34086501522166,-0.026577999473186287,-0.037933723944937325,blocked_no_bear_cash_classifier
2021-09-03,2021-09-06,2021-09-13,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,6.0977301597595215,6.0545501708984375,-0.0070813216934457746,True,6.0977301597595215,6.0545501708984375,-0.0070813216934457746,True,0.0,-0.0070813216934457746,-0.0070813216934457746,9.93843637048566,10.407459371499618,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,11.26055670176693,-0.0334711138023942,-0.04474642473609869,blocked_no_bear_cash_classifier
2021-09-10,2021-09-13,2021-09-22,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,6.0545501708984375,5.713640213012695,-0.05630640563924083,True,6.0545501708984375,5.713640213012695,-0.05630640563924083,True,0.0,-0.05630640563924083,-0.05630640563924083,9.378838740789309,9.821452742454042,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,10.62651522839357,-0.08789288133068018,-0.09853332003324311,blocked_no_bear_cash_classifier
2021-09-17,2021-09-22,2021-09-27,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,5.713640213012695,5.968180179595947,0.04454952658789102,True,5.713640213012695,5.968180179595947,0.04454952658789102,True,0.0,0.04454952658789102,0.04454952658789102,9.796661566635645,10.258993812535714,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,11.099921451097519,-0.04725894099651662,-0.058373406205966094,blocked_no_bear_cash_classifier
2021-09-24,2021-09-27,2021-10-04,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,5.968180179595947,5.370450019836426,-0.10015283415923759,True,5.968180179595947,5.370450019836426,-0.10015283415923759,True,0.0,-0.10015283415923759,-0.10015283415923759,8.815498145438209,9.23152650658818,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,9.988232858825185,-0.1426786582755888,-0.1526799782941478,blocked_no_bear_cash_classifier
2021-10-01,2021-10-04,2021-10-12,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,5.370450019836426,5.3886399269104,0.0033870359107315284,True,5.370450019836426,5.3886399269104,0.0033870359107315284,True,0.0,0.0033870359107315284,0.0033870359107315284,8.845356554227795,9.262794018376864,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,10.022063362202775,-0.13977488010413164,-0.14981007495274823,blocked_no_bear_cash_classifier
2021-10-08,2021-10-12,2021-10-18,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,5.3886399269104,5.588640213012695,0.037115169841560824,True,5.3886399269104,5.588640213012695,0.037115169841560824,True,0.0,0.037115169841560824,0.037115169841560824,9.173653465047122,9.606584191576315,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,10.394033946053815,-0.10784747867721955,-0.1182551314870357,blocked_no_bear_cash_classifier
2021-10-15,2021-10-18,2021-10-25,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,5.588640213012695,5.6954498291015625,0.019111914887662618,True,5.588640213012695,5.6954498291015625,0.019111914887662618,True,0.0,0.019111914887662618,0.019111914887662618,9.348979549280013,9.790184411006887,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,10.592683838170272,-0.09079673562288493,-0.10140329860738273,blocked_no_bear_cash_classifier
2021-10-22,2021-10-25,2021-11-01,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,5.6954498291015625,5.813640117645264,0.020751703919819287,True,5.6954498291015625,5.813640117645264,0.020751703919819287,True,0.0,0.020751703919819287,0.020751703919819287,9.542986804839117,9.993347419224532,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,10.812500076896237,-0.07192921867759783,-0.08275588591675698,blocked_no_bear_cash_classifier
2021-10-29,2021-11-01,2021-11-08,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,5.813640117645264,6.031819820404053,0.03752893167511018,True,5.813640117645264,6.031819820404053,0.03752893167511018,True,0.0,0.03752893167511018,0.03752893167511018,9.901124904614402,10.368387071726248,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,11.218281653519199,-0.037099713735683215,-0.04833269422992992,blocked_no_bear_cash_classifier
2021-11-05,2021-11-08,2021-11-15,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,6.031819820404053,6.211359977722168,0.02976550405414602,True,6.031819820404053,6.211359977722168,0.02976550405414602,True,0.0,0.02976550405414602,0.02976550405414602,10.195836878103309,10.677007339144671,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,11.552199461557576,-0.008438501361144435,-0.020005837181832686,blocked_no_bear_cash_classifier
2021-11-12,2021-11-15,2021-11-22,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,6.211359977722168,6.343180179595947,0.02122243797599377,True,6.211359977722168,6.343180179595947,0.02122243797599377,True,0.0,0.02122243797599377,0.02122243797599377,10.412217393862207,10.903599465168899,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,11.797365298116791,0.0,0.0,blocked_no_bear_cash_classifier
2021-11-19,2021-11-22,2021-11-29,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,6.343180179595947,5.959090232849121,-0.060551637486560006,True,6.343180179595947,5.959090232849121,-0.060551637486560006,True,0.0,-0.060551637486560006,-0.060551637486560006,9.781740580797807,10.243368663055342,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,11.0830155112887,-0.060551637486560006,-0.06055163748656012,blocked_no_bear_cash_classifier
2021-11-26,2021-11-29,2021-12-06,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,5.959090232849121,6.227270126342773,0.045003496006039256,True,5.959090232849121,6.227270126342773,0.045003496006039256,True,0.0,0.045003496006039256,0.045003496006039256,10.221953103957853,10.704356063771542,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,11.581789955585853,-0.01827317685630625,-0.01827317685630636,blocked_no_bear_cash_classifier
2021-12-03,2021-12-06,2021-12-13,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,6.227270126342773,6.295450210571289,0.010948631237321482,True,6.227270126342773,6.295450210571289,0.010948631237321482,True,0.0,0.010948631237321482,0.010948631237321482,10.333869499018281,10.821554110946762,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,11.708594702877676,-0.007524611893918842,-0.007524611893919064,blocked_no_bear_cash_classifier
2021-12-10,2021-12-13,2021-12-20,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,6.295450210571289,6.199999809265137,-0.0151618070373859,True,6.295450210571289,6.199999809265137,-0.0151618070373859,True,0.0,-0.0151618070373859,-0.0151618070373859,10.177189363724638,10.657479795671957,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,11.531071249313685,-0.022572332217738023,-0.022572332217738023,blocked_no_bear_cash_classifier
2021-12-17,2021-12-20,2021-12-27,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,6.199999809265137,6.527269840240479,0.052785490490867115,True,6.199999809265137,6.527269840240479,0.052785490490867115,True,0.0,0.052785490490867115,0.052785490490867115,10.714397296107279,11.220040094083007,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,12.139744501093844,0.0,0.0,blocked_no_bear_cash_classifier
2021-12-24,2021-12-27,2022-01-03,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,6.527269840240479,6.661359786987305,0.020543037139381548,True,6.527269840240479,6.661359786987305,0.020543037139381548,True,0.0,0.020543037139381548,0.020543037139381548,10.9345035576873,11.450533794441105,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,12.389131723242418,0.0,0.0,blocked_no_bear_cash_classifier
2021-12-30,2022-01-03,2022-01-10,8478,stock,c2_gate_allows_consensus4_exception,True,True,True,base_00631L_to_stock_exception,00631L,,,,False,150.5,142.0,-0.056478405315614655,True,0.00385,,-0.060110963455149546,10.9345035576873,10.762231175981501,blocked_selected_stock_adjusted_close_missing,official_unadjusted_ohlcv_twse_stock_day,selected_stock_adjusted_close_missing,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,1425.0,1425.0,1000.0,3850.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,12.389131723242418,0.0,0.0,blocked_no_bear_cash_classifier
2022-01-07,2022-01-10,2022-01-17,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,stock_exception_to_base_00631L,8478,6.670450210571289,6.906819820404053,0.03543533080543293,True,6.670450210571289,6.906819820404053,0.03543533080543293,True,0.00585,0.02937803412022122,0.02937803412022122,11.255737776292719,11.078404370679195,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,1425.0,1425.0,3000.0,5850.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,12.828144704247597,0.0,0.0,blocked_no_bear_cash_classifier
2022-01-14,2022-01-17,2022-01-24,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,6.906819820404053,6.504549980163574,-0.05824241122551033,True,6.906819820404053,6.504549980163574,-0.05824241122551033,True,0.0,-0.05824241122551033,-0.05824241122551033,10.600176468079367,10.433171387599605,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,12.081002625122457,-0.05824241122551033,-0.05824241122551033,blocked_no_bear_cash_classifier
2022-01-21,2022-01-24,2022-02-07,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,6.504549980163574,6.431819915771484,-0.011181413720224964,True,6.504549980163574,6.431819915771484,-0.011181413720224964,True,0.0,-0.011181413720224964,-0.011181413720224964,10.481651509482377,10.316513781900841,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,11.945919936615839,-0.0687725924497593,-0.06877259244975953,blocked_no_bear_cash_classifier
2022-01-26,2022-02-07,2022-02-14,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,6.431819915771484,6.504549980163574,0.011307851485976572,True,6.431819915771484,6.504549980163574,0.011307851485976572,True,0.0,0.011307851485976572,0.011307851485976572,10.600176468079367,10.433171387599607,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,12.081002625122458,-0.058242411225510105,-0.05824241122551033,blocked_no_bear_cash_classifier
2022-02-11,2022-02-14,2022-02-21,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,6.504549980163574,6.6795501708984375,0.026904273357656994,True,6.504549980163574,6.6795501708984375,0.026904273357656994,True,0.0,0.026904273357656994,0.026904273357656994,10.885366513415978,10.713868282598872,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,12.406033222183325,-0.032905107620473384,-0.032905107620473495,blocked_no_bear_cash_classifier
2022-02-18,2022-02-21,2022-03-01,00631L,etf,consensus4_exception_blocked_by_c2_market_health_gate,False,True,False,hold_same_state_no_trade,00631L,6.6795501708984375,6.425000190734863,-0.03810885069365921,True,6.6795501708984375,6.425000190734863,-0.03810885069365921,True,0.0,-0.03810885069365921,-0.03810885069365921,10.47053770621045,10.30557507586578,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,11.933253554418565,-0.06975998248076509,-0.06975998248076531,blocked_no_bear_cash_classifier
2022-02-25,2022-03-01,2022-03-07,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,6.425000190734863,5.8477301597595215,-0.08984747297094109,True,6.425000190734863,5.8477301597595215,-0.08984747297094109,True,0.0,-0.08984747297094109,-0.08984747297094109,9.529786352660487,9.379645197786926,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,10.861080878232556,-0.15333969731131236,-0.15333969731131258,blocked_no_bear_cash_classifier
2022-03-04,2022-03-07,2022-03-14,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,5.8477301597595215,5.915909767150879,0.011659157575451662,True,5.8477301597595215,5.915909767150879,0.011659157575451662,True,0.0,0.011659157575451662,0.011659157575451662,9.640895633406544,9.489003959149752,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,10.987711931631594,-0.1434683514293854,-0.14346835142938563,blocked_no_bear_cash_classifier
2022-03-11,2022-03-14,2022-03-21,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,5.915909767150879,6.115910053253174,0.033807190098272155,True,5.915909767150879,6.115910053253174,0.033807190098272155,True,0.0,0.033807190098272155,0.033807190098272155,9.96682722480272,9.809800519839985,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,11.359175597649317,-0.11451142316097207,-0.1145114231609724,blocked_no_bear_cash_classifier
2022-03-18,2022-03-21,2022-03-28,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,6.115910053253174,6.104549884796143,-0.0018574780135931501,True,6.115910053253174,6.104549884796143,-0.0018574780135931501,True,0.0,-0.0018574780135931501,-0.0018574780135931501,9.948314062367368,9.791579031056648,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,11.33807617872414,-0.11615619872373839,-0.11615619872373883,blocked_no_bear_cash_classifier
2022-03-25,2022-03-28,2022-04-06,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,6.104549884796143,6.099999904632568,-0.0007453424493927274,True,6.104549884796143,6.099999904632568,-0.0007453424493927274,True,0.0,-0.0007453424493927274,-0.0007453424493927274,9.940899161596795,9.784280951558218,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,11.329625429253689,-0.11681496502746225,-0.11681496502746269,blocked_no_bear_cash_classifier
2022-04-01,2022-04-06,2022-04-11,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,6.099999904632568,5.75,-0.05737703444335551,True,6.099999904632568,5.75,-0.05737703444335551,True,0.0,-0.05737703444335551,-0.05737703444335551,9.370519848003932,9.222887926397195,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,10.679565120769084,-0.16748950319893763,-0.16748950319893807,blocked_no_bear_cash_classifier
2022-04-08,2022-04-11,2022-04-18,00631L,etf,consensus4_exception_blocked_by_c2_market_health_gate,False,True,False,hold_same_state_no_trade,00631L,5.75,5.672729969024658,-0.013438266256581177,True,5.75,5.672729969024658,-0.013438266256581177,True,0.0,-0.013438266256581177,-0.013438266256581177,9.244596307323876,9.098948302787662,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,10.536050281171692,-0.17867700091634897,-0.17867700091634942,blocked_no_bear_cash_classifier
2022-04-15,2022-04-18,2022-04-25,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,5.672729969024658,5.474999904632568,-0.03485624478368865,True,5.672729969024658,5.474999904632568,-0.03485624478368865,True,0.0,-0.03485624478368865,-0.03485624478368865,8.92236439550941,8.781793133471567,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,10.168803133517919,-0.2073052364188821,-0.20730523641888254,blocked_no_bear_cash_classifier
2022-04-22,2022-04-25,2022-05-03,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,5.474999904632568,5.413640022277832,-0.011207284643570126,True,5.474999904632568,5.413640022277832,-0.011207284643570126,True,0.0,-0.011207284643570126,-0.011207284643570126,8.82236891803528,8.6833730781438,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,10.054838462316155,-0.21618919226980327,-0.2161891922698036,blocked_no_bear_cash_classifier
2022-04-29,2022-05-03,2022-05-09,00631L,etf,consensus4_exception_blocked_by_c2_market_health_gate,False,True,False,hold_same_state_no_trade,00631L,5.413640022277832,5.106820106506348,-0.05667534496362536,True,5.413640022277832,5.106820106506348,-0.05667534496362536,True,0.0,-0.05667534496362536,-0.05667534496362536,8.322358116209266,8.191239913492144,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,9.484977023910858,-0.26061194018413003,-0.26061194018413025,blocked_no_bear_cash_classifier
