signal_date,signal_family,variant,route_or_mode,ticker,name,market,recommendation_type,path_bucket,selected_rank,within80_rank,pool_rank,RS20,RS60,layer4_risk_aware_score,rs20_risk_context_score,rs20_31_bonus_score,in_31_high_confidence_subpool_reference,in_100_extended_watchlist_reference,0050_return_20d,0050_return_40d,0050_return_60d,0050_bias20,0050_bias60,0050_bias120,dynamic80_rs20_positive_share,dynamic80_rs60_positive_share,dynamic80_rs20_median,dynamic80_rs20_dispersion_top_minus_median,executable_ticker,source_signal_contract,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
2020-06-24,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,3293,鈊象,TPEx,stock,ordinary_stock,1.0,31,31,0.4197090649232478,0.2732132992635416,0.6381395189180586,0.4516160408691507,0.4397090649232478,True,True,,,,,,,,,,,3293,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-06-24,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,3293,鈊象,TPEx,stock,ordinary_stock,1.0,31,31,0.4197090649232478,0.2732132992635416,0.6381395189180586,0.4516160408691507,0.4397090649232478,True,True,,,,,,,,,,,3293,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-06-24,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,3293,鈊象,TPEx,stock,ordinary_stock,1.0,31,31,0.4197090649232478,0.2732132992635416,0.6381395189180586,0.4516160408691507,0.4397090649232478,True,True,,,,,,,,,,,3293,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-06-24,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3293,鈊象,TPEx,stock,ordinary_stock,1.0,31,31,0.4197090649232478,0.2732132992635416,0.6381395189180586,0.4516160408691507,0.4397090649232478,True,True,,,,,,,,,,,3293,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-06-24,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,3293,鈊象,TPEx,stock,ordinary_stock,,31,31,0.4197090649232478,0.2732132992635416,0.6381395189180586,,,,,0.0669829502858776,0.0902482349752757,0.1749348488846065,0.0231633879731146,0.0724074696207382,0.0439962488523878,0.5625,0.825,0.0105659212970848,0.409143143626163,3293,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-06-24,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,3293,鈊象,TPEx,stock,ordinary_stock,,31,31,0.4197090649232478,0.2732132992635416,0.6381395189180586,,,,,0.0669829502858776,0.0902482349752757,0.1749348488846065,0.0231633879731146,0.0724074696207382,0.0439962488523878,0.5625,0.825,0.0105659212970848,0.409143143626163,3293,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-06-24,regime_switch,hybrid_pullback_base_mega_override,pullback_repair,2882,國泰金,TWSE,stock,ordinary_stock,,6,6,-0.0159244197752921,0.0038361008360641,0.7270080968191419,,,,,0.0669829502858776,0.0902482349752757,0.1749348488846065,0.0231633879731146,0.0724074696207382,0.0439962488523878,0.5625,0.825,0.0105659212970848,0.409143143626163,2882,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-06-24,regime_switch,market_bias_pool_trend_route,stable_strength,4133,亞諾法,TWSE,stock,ordinary_stock,,73,73,0.2367419780808846,1.5619072563785514,0.5496256553495125,,,,,0.0669829502858776,0.0902482349752757,0.1749348488846065,0.0231633879731146,0.0724074696207382,0.0439962488523878,0.5625,0.825,0.0105659212970848,0.409143143626163,4133,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-06-24,regime_switch,pool_breadth_route,stable_strength,4133,亞諾法,TWSE,stock,ordinary_stock,,73,73,0.2367419780808846,1.5619072563785514,0.5496256553495125,,,,,0.0669829502858776,0.0902482349752757,0.1749348488846065,0.0231633879731146,0.0724074696207382,0.0439962488523878,0.5625,0.825,0.0105659212970848,0.409143143626163,4133,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-03,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,4167,展旺,TPEx,stock,ordinary_stock,1.0,60,60,0.4337559264304471,0.5876858799875524,0.5988050164750955,0.4636961772542018,0.4337559264304471,False,True,,,,,,,,,,,4167,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-03,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,4167,展旺,TPEx,stock,ordinary_stock,1.0,60,60,0.4337559264304471,0.5876858799875524,0.5988050164750955,0.4636961772542018,0.4337559264304471,False,True,,,,,,,,,,,4167,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-03,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,4167,展旺,TPEx,stock,ordinary_stock,1.0,60,60,0.4337559264304471,0.5876858799875524,0.5988050164750955,0.4636961772542018,0.4337559264304471,False,True,,,,,,,,,,,4167,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-03,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,4167,展旺,TPEx,stock,ordinary_stock,1.0,60,60,0.4337559264304471,0.5876858799875524,0.5988050164750955,0.4636961772542018,0.4337559264304471,False,True,,,,,,,,,,,4167,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-03,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,3189,景碩,TWSE,stock,ordinary_stock,,21,21,0.2930715157840593,0.4350146986481997,0.6583874995306623,,,,,0.0662440735695528,0.1083831087763933,0.1789807866791142,0.0355243915435437,0.0876504877064885,0.0755307352565059,0.675,0.8,0.0355487609134064,0.3982071655170406,3189,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-03,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,3189,景碩,TWSE,stock,ordinary_stock,,21,21,0.2930715157840593,0.4350146986481997,0.6583874995306623,,,,,0.0662440735695528,0.1083831087763933,0.1789807866791142,0.0355243915435437,0.0876504877064885,0.0755307352565059,0.675,0.8,0.0355487609134064,0.3982071655170406,3189,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-03,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,3189,景碩,TWSE,stock,ordinary_stock,,21,21,0.2930715157840593,0.4350146986481997,0.6583874995306623,,,,,0.0662440735695528,0.1083831087763933,0.1789807866791142,0.0355243915435437,0.0876504877064885,0.0755307352565059,0.675,0.8,0.0355487609134064,0.3982071655170406,3189,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-03,regime_switch,market_bias_pool_trend_route,stable_strength,4167,展旺,TPEx,stock,ordinary_stock,,60,60,0.4337559264304471,0.5876858799875524,0.5988050164750955,,,,,0.0662440735695528,0.1083831087763933,0.1789807866791142,0.0355243915435437,0.0876504877064885,0.0755307352565059,0.675,0.8,0.0355487609134064,0.3982071655170406,4167,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-03,regime_switch,pool_breadth_route,stable_strength,4167,展旺,TPEx,stock,ordinary_stock,,60,60,0.4337559264304471,0.5876858799875524,0.5988050164750955,,,,,0.0662440735695528,0.1083831087763933,0.1789807866791142,0.0355243915435437,0.0876504877064885,0.0755307352565059,0.675,0.8,0.0355487609134064,0.3982071655170406,4167,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-10,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,3661,世芯-KY,TWSE,stock,ordinary_stock,1.0,66,66,0.4365199593682982,1.247426338015157,0.552323260063376,0.4641361223714669,0.4365199593682982,False,True,,,,,,,,,,,3661,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-10,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,3661,世芯-KY,TWSE,stock,ordinary_stock,1.0,66,66,0.4365199593682982,1.247426338015157,0.552323260063376,0.4641361223714669,0.4365199593682982,False,True,,,,,,,,,,,3661,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-10,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,3661,世芯-KY,TWSE,stock,ordinary_stock,1.0,66,66,0.4365199593682982,1.247426338015157,0.552323260063376,0.4641361223714669,0.4365199593682982,False,True,,,,,,,,,,,3661,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-10,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3661,世芯-KY,TWSE,stock,ordinary_stock,1.0,66,66,0.4365199593682982,1.247426338015157,0.552323260063376,0.4641361223714669,0.4365199593682982,False,True,,,,,,,,,,,3661,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-10,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,3227,原相,TPEx,stock,ordinary_stock,,5,5,0.31070827105661,0.1919537011992367,0.7036533165960772,,,,,0.0464345860862471,0.1227755536205519,0.1692403286515096,0.0424583436253174,0.0960147378190426,0.0994660989873825,0.825,0.775,0.0701323901025412,0.366387569265757,3227,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-10,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,3227,原相,TPEx,stock,ordinary_stock,,5,5,0.31070827105661,0.1919537011992367,0.7036533165960772,,,,,0.0464345860862471,0.1227755536205519,0.1692403286515096,0.0424583436253174,0.0960147378190426,0.0994660989873825,0.825,0.775,0.0701323901025412,0.366387569265757,3227,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-10,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,3227,原相,TPEx,stock,ordinary_stock,,5,5,0.31070827105661,0.1919537011992367,0.7036533165960772,,,,,0.0464345860862471,0.1227755536205519,0.1692403286515096,0.0424583436253174,0.0960147378190426,0.0994660989873825,0.825,0.775,0.0701323901025412,0.366387569265757,3227,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-10,regime_switch,market_bias_pool_trend_route,stable_strength,3661,世芯-KY,TWSE,stock,ordinary_stock,,66,66,0.4365199593682982,1.247426338015157,0.552323260063376,,,,,0.0464345860862471,0.1227755536205519,0.1692403286515096,0.0424583436253174,0.0960147378190426,0.0994660989873825,0.825,0.775,0.0701323901025412,0.366387569265757,3661,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-10,regime_switch,pool_breadth_route,stable_strength,3661,世芯-KY,TWSE,stock,ordinary_stock,,66,66,0.4365199593682982,1.247426338015157,0.552323260063376,,,,,0.0464345860862471,0.1227755536205519,0.1692403286515096,0.0424583436253174,0.0960147378190426,0.0994660989873825,0.825,0.775,0.0701323901025412,0.366387569265757,3661,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-17,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,3540,曜越,TPEx,stock,ordinary_stock,1.0,80,80,0.4885547777990198,1.8829932958280824,0.5316092171672888,0.5151352386573842,0.4885547777990198,False,True,,,,,,,,,,,3540,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-17,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,3540,曜越,TPEx,stock,ordinary_stock,1.0,80,80,0.4885547777990198,1.8829932958280824,0.5316092171672888,0.5151352386573842,0.4885547777990198,False,True,,,,,,,,,,,3540,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-17,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,3540,曜越,TPEx,stock,ordinary_stock,1.0,80,80,0.4885547777990198,1.8829932958280824,0.5316092171672888,0.5151352386573842,0.4885547777990198,False,True,,,,,,,,,,,3540,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-17,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3540,曜越,TPEx,stock,ordinary_stock,1.0,80,80,0.4885547777990198,1.8829932958280824,0.5316092171672888,0.5151352386573842,0.4885547777990198,False,True,,,,,,,,,,,3540,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-17,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,4968,立積,TWSE,stock,ordinary_stock,,36,36,0.2736468335410604,0.2409195087660876,0.6469176673464779,,,,,0.0921348773733938,0.1599045245578834,0.2059554912339123,0.0469907795815023,0.1096524570923981,0.1277924145914868,0.6,0.7375,0.017391061803708,0.4711637159953117,4968,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-17,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,4968,立積,TWSE,stock,ordinary_stock,,36,36,0.2736468335410604,0.2409195087660876,0.6469176673464779,,,,,0.0921348773733938,0.1599045245578834,0.2059554912339123,0.0469907795815023,0.1096524570923981,0.1277924145914868,0.6,0.7375,0.017391061803708,0.4711637159953117,4968,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-17,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,4968,立積,TWSE,stock,ordinary_stock,,36,36,0.2736468335410604,0.2409195087660876,0.6469176673464779,,,,,0.0921348773733938,0.1599045245578834,0.2059554912339123,0.0469907795815023,0.1096524570923981,0.1277924145914868,0.6,0.7375,0.017391061803708,0.4711637159953117,4968,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-17,regime_switch,market_bias_pool_trend_route,stable_strength,3540,曜越,TPEx,stock,ordinary_stock,,80,80,0.4885547777990198,1.8829932958280824,0.5316092171672888,,,,,0.0921348773733938,0.1599045245578834,0.2059554912339123,0.0469907795815023,0.1096524570923981,0.1277924145914868,0.6,0.7375,0.017391061803708,0.4711637159953117,3540,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-17,regime_switch,pool_breadth_route,stable_strength,3540,曜越,TPEx,stock,ordinary_stock,,80,80,0.4885547777990198,1.8829932958280824,0.5316092171672888,,,,,0.0921348773733938,0.1599045245578834,0.2059554912339123,0.0469907795815023,0.1096524570923981,0.1277924145914868,0.6,0.7375,0.017391061803708,0.4711637159953117,3540,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-24,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,3540,曜越,TPEx,stock,ordinary_stock,1.0,78,78,0.5587082602470153,2.049371294289856,0.5472786463785599,0.5860721925659432,0.5587082602470153,False,True,,,,,,,,,,,3540,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-24,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,3540,曜越,TPEx,stock,ordinary_stock,1.0,78,78,0.5587082602470153,2.049371294289856,0.5472786463785599,0.5860721925659432,0.5587082602470153,False,True,,,,,,,,,,,3540,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-24,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,3540,曜越,TPEx,stock,ordinary_stock,1.0,78,78,0.5587082602470153,2.049371294289856,0.5472786463785599,0.5860721925659432,0.5587082602470153,False,True,,,,,,,,,,,3540,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-24,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3540,曜越,TPEx,stock,ordinary_stock,1.0,78,78,0.5587082602470153,2.049371294289856,0.5472786463785599,0.5860721925659432,0.5587082602470153,False,True,,,,,,,,,,,3540,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-24,regime_switch,conservative_hurdle_route,hurdle_reference,3227,原相,TPEx,stock,ordinary_stock,,1,1,0.1383450215269088,-0.0630747888168965,0.7799305151554379,,,,,0.1023957192138318,0.1762374368692962,0.2018849871171797,0.0414043898916031,0.1141314041035288,0.1480665902693047,0.5375,0.725,0.0221755054389602,0.536532754808055,3227,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-24,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,4968,立積,TWSE,stock,ordinary_stock,,13,13,0.392079418907715,0.3350468310646384,0.6883735587999186,,,,,0.1023957192138318,0.1762374368692962,0.2018849871171797,0.0414043898916031,0.1141314041035288,0.1480665902693047,0.5375,0.725,0.0221755054389602,0.536532754808055,4968,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-24,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,4968,立積,TWSE,stock,ordinary_stock,,13,13,0.392079418907715,0.3350468310646384,0.6883735587999186,,,,,0.1023957192138318,0.1762374368692962,0.2018849871171797,0.0414043898916031,0.1141314041035288,0.1480665902693047,0.5375,0.725,0.0221755054389602,0.536532754808055,4968,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-24,regime_switch,market_bias_pool_trend_route,stable_strength,3540,曜越,TPEx,stock,ordinary_stock,,78,78,0.5587082602470153,2.049371294289856,0.5472786463785599,,,,,0.1023957192138318,0.1762374368692962,0.2018849871171797,0.0414043898916031,0.1141314041035288,0.1480665902693047,0.5375,0.725,0.0221755054389602,0.536532754808055,3540,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-24,regime_switch,pool_breadth_route,low_risk_strength,3227,原相,TPEx,stock,ordinary_stock,,1,1,0.1383450215269088,-0.0630747888168965,0.7799305151554379,,,,,0.1023957192138318,0.1762374368692962,0.2018849871171797,0.0414043898916031,0.1141314041035288,0.1480665902693047,0.5375,0.725,0.0221755054389602,0.536532754808055,3227,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-31,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,2303,聯電,TWSE,stock,ordinary_stock,1.0,5,5,0.2289581197741501,0.208638934436993,0.7098639835117403,0.2644513189497371,0.24895811977415,True,True,,,,,,,,,,,2303,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-31,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,2303,聯電,TWSE,stock,ordinary_stock,1.0,5,5,0.2289581197741501,0.208638934436993,0.7098639835117403,0.2644513189497371,0.24895811977415,True,True,,,,,,,,,,,2303,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2020-07-31,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,2303,聯電,TWSE,stock,ordinary_stock,1.0,5,5,0.2289581197741501,0.208638934436993,0.7098639835117403,0.2644513189497371,0.24895811977415,True,True,,,,,,,,,,,2303,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
