signal_date,candidate_rank,ticker,candidate_available,consensus_count,route_count,candidate_score,route_source_flags,variant_source_flags,route_row_count,rank_source,route_source_policy,c2_market_health_gate,raw_consensus4_exception_active,exception_allowed_by_c2,prior_single_exception_ticker,prior_c2_allowed_exception_ticker,top1_matches_prior_single_exception,top1_matches_prior_c2_allowed_exception,entry_date,exit_date,entry_open,entry_close,exit_close,gross_return_unadjusted,representative_net_return_local_ep05_cost_unit_notional,official_unadjusted_ohlc_path_ready,adjusted_close_ready,source_quality,entry_source_route,exit_source_route,entry_adjustment_policy,exit_adjustment_policy,total_cost_twd,cost_application_status,adjustment_policy,candidate_contract_policy,future_data_violation_count,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2022-07-01,5,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,5904,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-07-29,1,2419,True,5.0,2.0,502.0,rs20_top3_risk_tiebreak|stable_strength,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,5.0,exact_multi_route_same_ticker_consensus_count_then_route_count_then_ticker,source variants: hybrid_pullback_base_mega_override|conservative_hurdle_route|pool_breadth_route|market_bias_pool_trend_route|dispersion_route,False,True,False,2419,,True,False,2022-08-01,2022-08-08,29.8,29.65,28.25,-0.0472175379426643,-0.05278345565697,True,False,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,5641.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,exact_consensus4_route_candidates_not_layer4_proxy_top5,0.0,True,False,False,False,False,False,False,False,True,False
2022-07-29,2,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,2419,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-07-29,3,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,2419,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-07-29,4,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,2419,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-07-29,5,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,2419,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-08-12,1,6796,True,5.0,2.0,502.0,rs20_top3_risk_tiebreak|stable_strength,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,5.0,exact_multi_route_same_ticker_consensus_count_then_route_count_then_ticker,source variants: hybrid_pullback_base_mega_override|conservative_hurdle_route|pool_breadth_route|market_bias_pool_trend_route|dispersion_route,True,True,True,6796,6796,True,True,2022-08-15,2022-08-22,114.0,113.5,127.5,0.1233480176211454,0.1167851721658544,True,False,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,6396.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,exact_consensus4_route_candidates_not_layer4_proxy_top5,0.0,True,False,False,False,False,False,False,False,True,False
2022-08-12,2,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,6796,6796,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-08-12,3,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,6796,6796,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-08-12,4,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,6796,6796,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-08-12,5,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,6796,6796,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-09-08,1,8069,True,5.0,2.0,502.0,rs20_top3_risk_tiebreak|stable_strength,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,5.0,exact_multi_route_same_ticker_consensus_count_then_route_count_then_ticker,source variants: hybrid_pullback_base_mega_override|conservative_hurdle_route|pool_breadth_route|market_bias_pool_trend_route|dispersion_route,False,True,False,8069,,True,False,2022-09-12,2022-09-19,246.0,237.5,234.0,-0.0147368421052631,-0.0204923599320882,True,False,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,5784.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,exact_consensus4_route_candidates_not_layer4_proxy_top5,0.0,True,False,False,False,False,False,False,False,True,False
2022-09-08,2,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,8069,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-09-08,3,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,8069,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-09-08,4,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,8069,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-09-08,5,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,8069,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-11-04,1,2468,True,5.0,2.0,502.0,rs20_top3_risk_tiebreak|stable_strength,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,5.0,exact_multi_route_same_ticker_consensus_count_then_route_count_then_ticker,source variants: hybrid_pullback_base_mega_override|conservative_hurdle_route|pool_breadth_route|market_bias_pool_trend_route|dispersion_route,False,True,False,2468,,True,False,2022-11-07,2022-11-14,26.65,29.0,26.95,-0.0706896551724137,-0.0761183060166586,True,False,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,5537.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,exact_consensus4_route_candidates_not_layer4_proxy_top5,0.0,True,False,False,False,False,False,False,False,True,False
2022-11-04,2,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,2468,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-11-04,3,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,2468,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-11-04,4,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,2468,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-11-04,5,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,2468,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
