signal_date,branch_variant,selected_ticker,selected_name,ticker,name,market,timing_variant,entry_date,exit_date,entry_price,exit_price,gross_return_unadjusted,net_return_local_ep05_cost_unit_notional,path_ready,path_source_policy,source_quality,blocked_reason,selected_stock_adjusted_close_ready,diagnostic_unit_notional_twd,buy_cost_twd,sell_cost_twd,total_cost_twd,cost_model_version,cost_application_status,risk_adjusted_rs20_score,rs20_momentum_component,bias60_overheat_penalty_component,volatility_risk_penalty_component,low_base_bonus_component,quality_support_component,route_support_bonus_component,route_support_source_quality,score_formula,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2021-07-23,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,5299,杰力,5299,杰力,TPEx,next_day_close_entry_fixed_5td_exit,2021-07-26,2021-08-02,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.2561957065943694,0.9625,0.973928157589803,0.6759581881533101,0.055732329084588646,0.5975609756097561,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-07-30,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2441,超豐,2441,超豐,TWSE,next_day_close_entry_fixed_5td_exit,2021-08-02,2021-08-09,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.29108495148734836,0.925,0.9439906651108518,0.2945205479452055,0.06187086736678334,0.595890410958904,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-08-06,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6257,矽格,6257,矽格,TWSE,next_day_close_entry_fixed_5td_exit,2021-08-09,2021-08-16,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3152685346889151,0.9625,0.9598136284216656,0.2061855670103092,0.05475053387691714,0.601027397260274,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-08-13,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3481,群創,3481,群創,TWSE,next_day_close_entry_fixed_5td_exit,2021-08-16,2021-08-23,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.31871846454587777,0.6625,0.4121424401634559,0.5347222222222222,0.7079102554131578,0.6124567474048443,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-08-20,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,9921,巨大,9921,巨大,TWSE,next_day_close_entry_fixed_5td_exit,2021-08-23,2021-08-30,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.37620904359423585,0.8875,0.6537122969837587,0.1870748299319728,0.3603646137495988,0.608843537414966,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-08-27,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2603,長榮,2603,長榮,TWSE,next_day_close_entry_fixed_5td_exit,2021-08-30,2021-09-06,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.4028470808276907,0.825,0.2807424593967517,0.7108843537414966,0.7765428773984459,0.6156462585034014,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-09-03,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6491,晶碩,6491,晶碩,TWSE,next_day_close_entry_fixed_5td_exit,2021-09-06,2021-09-13,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.34754018520577257,0.925,0.601621308627678,0.6866197183098591,0.3999494234632238,0.612280701754386,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-09-10,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2338,光罩,2338,光罩,TWSE,next_day_close_entry_fixed_5td_exit,2021-09-13,2021-09-22,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3368697771886141,0.8625,0.5885780885780886,0.6236933797909407,0.4657576977083703,0.60801393728223,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-09-17,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2338,光罩,2338,光罩,TWSE,next_day_close_entry_fixed_5td_exit,2021-09-22,2021-09-29,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3502751162621702,0.75,0.3213248111563044,0.6493055555555556,0.625483555956245,0.6059027777777778,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-09-24,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2377,微星,2377,微星,TWSE,next_day_close_entry_fixed_5td_exit,2021-09-27,2021-10-04,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.39924126119872594,0.925,0.7251597908192912,0.1184668989547038,0.44498393605571757,0.6167247386759582,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-10-01,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,1102,亞泥,1102,亞泥,TWSE,next_day_close_entry_fixed_5td_exit,2021-10-04,2021-10-12,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.41564188305539784,0.875,0.4956369982547993,0.102112676056338,0.4053479500738944,0.6214788732394366,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-10-08,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2357,華碩,2357,華碩,TWSE,next_day_close_entry_fixed_5td_exit,2021-10-12,2021-10-19,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3178846138157066,0.8125,0.8074679113185531,0.1122448979591836,0.30004331997719785,0.6258503401360545,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-10-15,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3293,鈊象,3293,鈊象,TPEx,next_day_close_entry_fixed_5td_exit,2021-10-18,2021-10-25,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3870794110643702,0.85,0.5769230769230769,0.2252559726962457,0.4927101967799643,0.6416382252559727,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-10-22,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3293,鈊象,3293,鈊象,TPEx,next_day_close_entry_fixed_5td_exit,2021-10-25,2021-11-01,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3768588995510494,0.65,0.2753368482718219,0.1916376306620209,0.6710596585877577,0.6423611111111112,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-10-29,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,9945,潤泰新,9945,潤泰新,TWSE,next_day_close_entry_fixed_5td_exit,2021-11-01,2021-11-08,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.32895472106138013,0.925,0.8640606767794633,0.3391608391608391,0.263917793488457,0.6533101045296168,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-11-05,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6788,華景電,6788,華景電,TPEx,next_day_close_entry_fixed_5td_exit,2021-11-08,2021-11-15,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3711522099774855,0.95,0.5,0.8517241379310345,0.5,0.6357388316151202,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-11-12,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2603,長榮,2603,長榮,TWSE,next_day_close_entry_fixed_5td_exit,2021-11-15,2021-11-22,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3944404467866126,0.7375,0.1289198606271777,0.847457627118644,0.9419860627177701,0.6178451178451179,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-11-19,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2609,陽明,2609,陽明,TWSE,next_day_close_entry_fixed_5td_exit,2021-11-22,2021-11-29,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.4185443217566625,0.8125,0.1905868680999418,0.8137931034482758,0.9142359093550263,0.627147766323024,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-11-26,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2345,智邦,2345,智邦,TWSE,next_day_close_entry_fixed_5td_exit,2021-11-29,2021-12-06,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3485396382826796,0.9625,0.8764568764568764,0.2474226804123711,0.23194361194361188,0.6254295532646048,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-12-03,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2344,華邦電,2344,華邦電,TWSE,next_day_close_entry_fixed_5td_exit,2021-12-06,2021-12-13,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.2849931552630807,0.875,0.906449738524114,0.3902439024390244,0.21715967051857982,0.6271777003484321,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-12-10,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6274,台燿,6274,台燿,TPEx,next_day_close_entry_fixed_5td_exit,2021-12-13,2021-12-20,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.34309630493484433,0.8375,0.6837209302325581,0.1986301369863013,0.3069514317354848,0.641156462585034,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-12-17,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2023,燁輝,2023,燁輝,TWSE,next_day_close_entry_fixed_5td_exit,2021-12-20,2021-12-27,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3730152336035369,0.5875,0.1656013945380592,0.3263888888888889,0.849953846932348,0.6327586206896552,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-12-24,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2606,裕民,2606,裕民,TWSE,next_day_close_entry_fixed_5td_exit,2021-12-27,2022-01-04,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.34908726047174043,0.9125,0.7481049562682216,0.3697183098591549,0.3514480077745383,0.6289198606271778,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2021-12-30,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,8155,博智,8155,博智,TPEx,next_day_close_entry_fixed_5td_exit,2022-01-03,2022-01-10,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.28706694283670336,0.975,0.8659315147997678,0.6851211072664359,0.09699748500677115,0.6219931271477663,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2022-01-07,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2614,東森,2614,東森,TWSE,next_day_close_entry_fixed_5td_exit,2022-01-10,2022-01-17,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.32928185411627425,0.95,0.8939130434782608,0.702054794520548,0.5977391304347827,0.6275510204081634,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2022-01-14,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2915,潤泰全,2915,潤泰全,TWSE,next_day_close_entry_fixed_5td_exit,2022-01-17,2022-01-24,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.4118262973837792,0.8625,0.5179190751445086,0.2560553633217993,0.6020201300358083,0.6301369863013699,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2022-01-21,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2915,潤泰全,2915,潤泰全,TWSE,next_day_close_entry_fixed_5td_exit,2022-01-24,2022-02-09,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.34431429728527574,0.6,0.3019744483159117,0.2837370242214533,0.731843613935161,0.6237113402061856,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2022-01-26,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2345,智邦,2345,智邦,TWSE,next_day_close_entry_fixed_5td_exit,2022-02-07,2022-02-14,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3361264736487726,0.7375,0.392691415313225,0.523972602739726,0.5228717793586316,0.6258503401360545,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2022-02-11,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,9945,潤泰新,9945,潤泰新,TWSE,next_day_close_entry_fixed_5td_exit,2022-02-14,2022-02-21,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.30405016921787725,0.85,0.839513325608343,0.3275261324041811,0.30372227145010167,0.6314878892733564,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2022-02-18,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,5309,系統電,5309,系統電,TPEx,next_day_close_entry_fixed_5td_exit,2022-02-21,2022-03-01,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3814238090339296,0.95,0.4632735685367264,0.6920415224913494,0.37481176026776664,0.629757785467128,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2022-02-25,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2481,強茂,2481,強茂,TWSE,next_day_close_entry_fixed_5td_exit,2022-03-01,2022-03-08,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3849254297467047,0.8875,0.4425754060324826,0.5665529010238908,0.4784614001688735,0.6348122866894198,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2022-03-04,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2605,新興,2605,新興,TWSE,next_day_close_entry_fixed_5td_exit,2022-03-07,2022-03-14,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.38040320292583846,0.8625,0.6107888631090487,0.3003412969283277,0.5263230403197348,0.6262798634812288,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2022-03-11,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,1802,台玻,1802,台玻,TWSE,next_day_close_entry_fixed_5td_exit,2022-03-14,2022-03-21,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3307815370319132,0.7375,0.6010452961672473,0.2646048109965636,0.524901342769964,0.6357388316151202,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2022-03-18,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,1802,台玻,1802,台玻,TWSE,next_day_close_entry_fixed_5td_exit,2022-03-21,2022-03-28,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.34524391941052235,0.8875,0.8032501450957632,0.2145328719723183,0.3473387398760634,0.6189655172413793,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2022-03-25,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,1802,台玻,1802,台玻,TWSE,next_day_close_entry_fixed_5td_exit,2022-03-28,2022-04-06,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.2987937102001471,0.7375,0.7274305555555556,0.1453287197231834,0.34415930645451265,0.6124567474048443,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2022-04-01,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,4927,泰鼎-KY,4927,泰鼎-KY,TWSE,next_day_close_entry_fixed_5td_exit,2022-04-06,2022-04-13,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.4772622592376285,0.9125,0.183342972816657,0.4607508532423208,0.6663602202211498,0.6245733788395905,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2022-04-08,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,4927,泰鼎-KY,4927,泰鼎-KY,TWSE,next_day_close_entry_fixed_5td_exit,2022-04-11,2022-04-18,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.42469450204600756,0.7875,0.1707175925925926,0.4713804713804714,0.6943449665450121,0.6161616161616161,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2022-04-15,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,4927,泰鼎-KY,4927,泰鼎-KY,TWSE,next_day_close_entry_fixed_5td_exit,2022-04-18,2022-04-25,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.41914202538079526,0.825,0.255787037037037,0.5136986301369864,0.6703378446877534,0.6267123287671232,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2022-04-22,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6770,力積電,6770,力積電,TWSE,next_day_close_entry_fixed_5td_exit,2022-04-25,2022-05-03,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3049924459261669,0.575,0.3162790697674418,0.3566433566433566,0.5826744186046513,0.6381118881118881,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2022-04-29,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2345,智邦,2345,智邦,TWSE,next_day_close_entry_fixed_5td_exit,2022-05-03,2022-05-10,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.36896464896780967,0.925,0.5822196397443347,0.6279863481228669,0.4734543784893183,0.6382252559726963,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2022-05-06,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2615,萬海,2615,萬海,TWSE,next_day_close_entry_fixed_5td_exit,2022-05-09,2022-05-16,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.4255660594029545,0.7875,0.241719930273097,0.3549488054607508,0.683796630479772,0.6279863481228669,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2022-05-13,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2344,華邦電,2344,華邦電,TWSE,next_day_close_entry_fixed_5td_exit,2022-05-16,2022-05-23,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.4339539618055361,0.825,0.3167916907097519,0.2430555555555555,0.5845261066663172,0.671875,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
