signal_date,score_variant,candidate_rank,integrated_rank,ticker,name,market,integrated_score,route_support_base_score,low_base_score,price_position_low_base,stock_specific_bias_score,recent_runup_penalty,recent_runup_inverse,improving_rs_score,liquidity_improvement,quality_support,overheat_veto_flag,overheat_inverse,quality_component,rs_component,liquidity_component,bias_health_component,route_support_component,risk_inverse_component,pool_persistence_component_proxy,consensus_trigger,prior_c2_allowed_exception_ticker,prior_single_exception_ticker,route_support_variant_count,route_support_mode_count,route_support_variant_flags,route_support_mode_flags,layer1_quality_floor_risk_pctile_by_week,layer1_pass_bottom30,RS20,RS40,RS60,RS30_proxy,traded_value_rank_5d,traded_value_rank_20d,traded_value_rank_60d,BIAS20,BIAS60,BIAS120,BIAS20_percentile,BIAS60_percentile,BIAS120_percentile,volatility_pctile_by_week,exhaustion_risk_score,breakdown_risk_score,entry_date,exit_date,entry_open,entry_close,exit_close,gross_return_unadjusted,net_return_local_ep05_cost_unit_notional,official_unadjusted_ohlc_path_ready,adjusted_close_ready,source_quality,entry_source_route,exit_source_route,total_cost_twd,cost_application_status,adjustment_policy,future_data_violation_count,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2017-10-27,low_base_pullback_reacceleration,1,1,6121,新普,TPEx,0.6045308967549534,0.607802997832062,0.38307767875713916,0.17494824016563132,0.0,0.7656289073457646,0.2343710926542354,0.9369999999999999,0.27137404580152674,0.8355670103092784,True,5.551115123125783e-17,0.8355670103092784,0.021875000000000002,0.25,0.3541294908326944,1.0,0.6621528976488732,1.0,True,6121.0,6121,5.0,2.0,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,rs20_top3_risk_tiebreak|stable_strength,0.3144329896907216,True,0.5633942313044091,0.6994890248660064,0.6709303025762823,0.6314416280852078,209.0,104.0,131.0,-0.0020426028596439,0.3732733697398008,0.5176280036387573,0.4981435643564356,0.985687616677038,0.981261711430356,1.0,0.1287797137523335,0.0226086956521738,2017-10-30,2017-11-06,173.5,171.0,185.5,0.0847953216374268,0.0784574866518453,True,False,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,6225.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-11-24,low_base_pullback_reacceleration,1,1,6573,虹揚-KY,TWSE,0.609426379574105,0.679014751539543,0.5198839601135985,0.06285714285714286,0.856,0.45114764267990076,0.5488523573200992,0.6993750000000001,0.2948529411764706,0.8372791519434629,True,0.35000000000000003,0.8372791519434629,0.140625,0.25,0.9276261373035567,1.0,0.5783268551236749,1.0,True,6573.0,6573,5.0,2.0,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,rs20_top3_risk_tiebreak|stable_strength,0.3127208480565371,True,0.3746789492717701,0.904466328062641,,0.6395726386672056,297.0,211.0,306.0,-0.0067627570189221,,,0.391439205955335,,,0.9964664310954064,0.1866925795053003,0.3,2017-11-27,2017-12-04,72.7,70.8,65.0,-0.0819209039548022,-0.0872836363178823,True,False,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,5487.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-03-16,low_base_pullback_reacceleration,1,1,6150,撼訊,TPEx,0.573050121531151,0.6233973932161984,0.45101849505857616,0.3264431174399019,0.0,0.8205814562716012,0.17941854372839883,0.9369999999999999,0.5104651162790699,0.9268166089965398,True,5.551115123125783e-17,0.9268166089965398,0.012579113924050634,0.49375,0.26612414204580803,1.0,0.6017707943929456,1.0,True,6150.0,6150,5.0,2.0,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,rs20_top3_risk_tiebreak|stable_strength,0.2231833910034602,True,0.6315291807067629,1.9071543031469604,2.8957708644902778,1.2693417419268616,130.0,41.0,43.0,0.0256410256410256,0.6561199766916448,1.421515614665117,0.6051188299817185,0.9956949569495694,1.0,0.9965397923875432,0.2307303272513693,0.1621864951768488,2018-03-19,2018-03-26,280.0,297.0,369.0,0.2424242424242424,0.235167122018246,True,False,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,6922.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-06-08,low_base_pullback_reacceleration,1,1,3090,日電貿,TWSE,0.6129244362494426,0.6627088815744812,0.4745349537644976,0.20149393090569528,0.015268292682927176,0.7565824201768676,0.2434175798231324,0.9207500000000001,0.7570108695652173,0.8538327526132404,True,0.30000000000000004,0.8538327526132404,0.034374999999999996,0.6375,0.3551837284003057,1.0,0.7598519456093883,1.0,True,3090.0,3090,5.0,2.0,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,rs20_top3_risk_tiebreak|stable_strength,0.2961672473867596,True,0.2245056004667309,0.5455982660386267,0.9958067045945967,0.3850519332526788,101.0,15.0,23.0,0.0138498160571306,0.2891686444467372,0.7007631047548463,0.4912174439733495,0.9670731707317072,0.9913686806411838,0.8846153846153846,0.2145530018761725,0.1460392156862744,2018-06-11,2018-06-19,94.8,95.9,88.1,-0.0813347236704902,-0.086701446202484,True,False,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,5490.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-06-29,low_base_pullback_reacceleration,1,1,2474,可成,TWSE,0.579295067442607,0.5146470834823412,0.5192179611777169,0.20023103581055046,0.9512293577981651,0.4519896534251593,0.5480103465748407,0.12437500000000001,0.499375,0.8304123711340207,False,1.0,0.8304123711340207,0.821875,0.6593749999999999,0.9237162669238931,0.0,0.9076809973045823,1.0,True,8163.0,8163,0.0,0.0,,,0.3195876288659793,True,-0.0301893095951657,0.0237342079241837,-0.0225382824416469,-0.003227550835491,64.0,28.0,20.0,-0.0167952137245007,-0.0142846819068725,-0.0109252634632117,0.4412659768715763,0.4470948012232416,0.4972136222910217,0.2689655172413793,0.0233999999999999,0.3458760107816711,2018-07-02,2018-07-09,342.0,335.5,340.0,0.0134128166915052,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2019-09-12,low_base_pullback_reacceleration,1,1,2317,鴻海,TWSE,0.5706658897796888,0.532842368909145,0.5389254541721451,0.30398798852601017,0.742355475763016,0.6556969224513871,0.3443030775486129,0.298125,0.6518750000000001,0.8940273037542663,False,1.0,0.8940273037542663,0.86875,0.95,0.7242571228681026,0.0,0.8521993853909012,1.0,True,3661.0,3661,0.0,0.0,,,0.2559726962457337,True,0.016621089966138,-0.0568056516876923,-0.0879926999534439,-0.0200922808607771,5.0,8.0,6.0,0.0330999796098686,0.0001096611470556,-0.0216796644532884,0.8050239234449761,0.5631358467983244,0.4545454545454545,0.1438356164383561,0.2503414498263092,0.340861008610086,2019-09-16,2019-09-23,76.3,76.0,74.7,-0.0171052631578947,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2019-12-06,low_base_pullback_reacceleration,1,1,1216,統一,TWSE,0.5650854806014481,0.49734054273979866,0.540529643059063,0.24311752504523573,0.8389880668257756,0.3430168828643744,0.6569831171356256,0.216875,0.4197321428571429,0.9068493150684932,False,1.0,0.9068493150684932,0.8812500000000001,0.58125,0.6280291892525701,0.0,0.9123141025641026,1.0,True,8040.0,8040,0.0,0.0,,,0.2431506849315068,True,-0.0095119901620874,-0.0747764343882559,-0.179923867491114,-0.0421442122751716,47.0,48.0,42.0,-0.0042459936994932,-0.0200615550513332,-0.0538063578486134,0.3969102792632204,0.3305489260143198,0.214584578601315,0.1034482758620689,0.0089999999999999,0.3417435897435897,2019-12-09,2019-12-16,72.7,72.4,72.3,-0.0013812154696133,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2020-01-10,low_base_pullback_reacceleration,1,1,3260,威剛,TPEx,0.5956795474743394,0.6352861479826526,0.4145195420221691,0.06285714285714286,0.0,0.964262946087971,0.03573705391202897,0.928875,0.7151819620253165,0.8817073170731707,True,0.30000000000000004,0.8817073170731707,0.01875,0.6,0.06508406715846915,1.0,0.8071417463290713,1.0,True,3260.0,3260,5.0,2.0,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,rs20_top3_risk_tiebreak|stable_strength,0.2682926829268293,True,0.171864114859775,0.3474409428194058,0.3784332560906993,0.2596525288395904,22.0,30.0,79.0,0.0596603280592248,0.2569231210721152,0.3449919776448822,0.943586698337292,0.9833234067897558,0.9754637941352484,0.775438596491228,0.1714330146837145,0.0,2020-01-13,2020-01-20,74.3,76.0,76.0,0.0,-0.0058420723078782,True,False,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,5850.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2021-06-18,low_base_pullback_reacceleration,1,1,2330,台積電,TWSE,0.5423932435402167,0.49401563410134497,0.4483766182748621,0.1682232499996855,0.5029150174621653,0.6160059633047439,0.3839940366952561,0.235625,0.76125,0.7616838487972509,True,0.65,0.7616838487972509,0.75625,0.98125,0.8130874190186566,0.0,0.7263625609979515,1.0,True,2636.0,2636,0.0,0.0,,,0.3883161512027491,True,0.0060207758984012,0.0185810810810811,-0.0341565320081178,0.0123009284897411,3.0,3.0,3.0,0.017463933181473,0.01892531260561,0.0189540090686344,0.5836236933797909,0.6961583236321304,0.4994131455399061,0.0721649484536082,0.0062783505154639,0.4882714054927302,2021-06-21,2021-06-28,590.0,583.0,590.0,0.0120068610634649,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2021-07-09,low_base_pullback_reacceleration,1,1,2002,中鋼,TWSE,0.581376763171109,0.4985498877851044,0.5340120361314475,0.38243386243386257,0.7670918544194106,0.6393186588808439,0.36068134111915606,0.346875,0.54,0.7404436860068261,False,1.0,0.7404436860068261,0.8062499999999999,0.93125,0.6335741793299962,0.0,0.8897758437618506,1.0,True,2351.0,2351,0.0,0.0,,,0.409556313993174,True,0.0514686789421829,-0.0407747037772514,0.1558676384040935,0.0053469875824657,11.0,9.0,5.0,0.0247088130344035,0.0180375019509042,0.2108354658640395,0.6484149855907781,0.5493934142114385,0.8518303312027891,0.3617747440273037,0.0314744027303754,0.4094222222222222,2021-07-12,2021-07-19,39.45,37.9,36.6,-0.0343007915567281,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2021-12-30,low_base_pullback_reacceleration,1,1,2002,中鋼,TWSE,0.5455846532349855,0.5001076800858155,0.47074718342107275,0.17342176017207378,0.7363830528148578,0.5139241555339075,0.48607584446609253,0.163125,0.5033522727272728,0.7719931271477664,False,1.0,0.7719931271477664,0.8999999999999999,0.51875,0.8338938813228456,0.0,0.8970331603229528,1.0,True,8478.0,8478,0.0,0.0,,,0.3780068728522336,True,0.0166798966376728,-0.0055163765676491,-0.0854255924989417,0.0055817600350118,71.0,42.0,44.0,0.0143472022955523,0.0423628857873009,0.0010619469026549,0.5245806824754193,0.5664538595473012,0.3418753640069889,0.1003460207612456,0.2287301038062283,0.1831372549019607,2022-01-03,2022-01-10,35.5,35.0,34.9,-0.0028571428571428,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2022-08-12,low_base_pullback_reacceleration,1,1,2303,聯電,TWSE,0.5920619012904993,0.5099945975539361,0.6201633361063059,0.5164407271417564,0.804621761658031,0.5046564910156388,0.4953435089843612,0.3025,0.760909090909091,0.8293103448275864,False,1.0,0.8293103448275864,0.8591772151898733,0.909375,0.5317755569296275,0.0,0.9259422028353326,1.0,True,6796.0,6796,0.0,0.0,,,0.3206896551724137,True,0.0227653311805091,-0.1286275338734193,-0.1635224654663496,-0.052931101346455,12.0,9.0,11.0,0.044776119402985,-0.0345194444972168,-0.1020963453095047,0.7619047619047619,0.3114565342544617,0.2481115630447414,0.5862068965517241,0.0548571428571428,0.2413740458015267,2022-08-15,2022-08-22,42.85,43.5,41.85,-0.0379310344827585,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
