ticker,name,market,recent_5d_traded_value,observed_days,eligible_for_layer0_estimate,is_ky_name,recent_5d_traded_value_share,traded_value_rank,cumulative_traded_value_share,source_quality,diagnostic_only
6165,浪凡,TWSE,71310735,5,True,False,1.0106012413664329e-05,1062,0.997505645621301,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6170,統振,TPEx,70514789,5,True,False,9.993212564432563e-06,1063,0.9975156388338654,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3685,元創精密,TPEx,70086688,5,True,False,9.932542960896685e-06,1064,0.9975255713768263,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2836,高雄銀,TWSE,69002987,5,True,False,9.778963057973226e-06,1065,0.9975353503398843,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6859,伯特光,TPEx,68720590,5,True,False,9.738942329150538e-06,1066,0.9975450892822134,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4729,熒茂,TPEx,68695501,5,True,False,9.735386767067965e-06,1067,0.9975548246689805,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6953,家碩,TPEx,68677899,5,True,False,9.73289224740686e-06,1068,0.9975645575612279,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6996,力領科技,TPEx,68676700,5,True,False,9.73272232756402e-06,1069,0.9975742902835554,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6957,裕慶-KY,TWSE,68627335,5,True,True,9.725726420106321e-06,1070,0.9975840160099755,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1316,上曜,TWSE,68100227,5,True,False,9.65102574577809e-06,1071,0.9975936670357213,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5512,力麒,TPEx,67788876,5,True,False,9.606901714929063e-06,1072,0.9976032739374362,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3379,彬台,TPEx,67703822,5,True,False,9.594848034934994e-06,1073,0.9976128687854712,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6150,撼訊,TPEx,67047439,5,True,False,9.501826770378989e-06,1074,0.9976223706122416,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5251,天鉞電,TPEx,67036645,5,True,False,9.500297066639529e-06,1075,0.9976318709093082,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6609,瀧澤科,TPEx,66595139,5,True,False,9.437727733751469e-06,1076,0.9976413086370419,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5609,中菲行,TPEx,66293164,5,True,False,9.394932450564214e-06,1077,0.9976507035694925,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5468,凱鈺,TPEx,66146346,5,True,False,9.374125702035407e-06,1078,0.9976600776951945,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6690,安碁資訊,TPEx,65855426,5,True,False,9.332897110977086e-06,1079,0.9976694105923055,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3056,富華新,TWSE,65753190,5,True,False,9.318408432868197e-06,1080,0.9976787290007384,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1611,中電,TWSE,65552359,5,True,False,9.289947071769497e-06,1081,0.9976880189478101,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4104,佳醫,TWSE,65169953,5,True,False,9.235753270751183e-06,1082,0.9976972547010808,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4440,宜新實業,TWSE,65023920,5,True,False,9.215057770826738e-06,1083,0.9977064697588517,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8049,晶采,TPEx,64447614,5,True,False,9.133384855941353e-06,1084,0.9977156031437077,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3540,曜越,TPEx,64394622,5,True,False,9.125874937416115e-06,1085,0.9977247290186451,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6689,伊雲谷,TWSE,63682849,5,True,False,9.025003914649191e-06,1086,0.9977337540225597,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2364,倫飛,TWSE,62737853,5,True,False,8.891081002385516e-06,1087,0.9977426451035621,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
9942,茂順,TWSE,62649531,5,True,False,8.878564188074182e-06,1088,0.9977515236677502,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1460,宏遠,TWSE,62633622,5,True,False,8.876309596931783e-06,1089,0.9977603999773471,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4974,亞泰,TPEx,62533219,5,True,False,8.862080687857026e-06,1090,0.997769262058035,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1604,聲寶,TWSE,61541804,5,True,False,8.721579369267434e-06,1091,0.9977779836374042,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3705,永信,TWSE,61391623,5,True,False,8.700296023214465e-06,1092,0.9977866839334274,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1734,杏輝,TWSE,61332672,5,True,False,8.691941607321852e-06,1093,0.9977953758750348,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6625,必應,TWSE,60866603,5,True,False,8.625891256002039e-06,1094,0.9978040017662908,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6021,美好證,TPEx,60767585,5,True,False,8.611858626312046e-06,1095,0.9978126136249171,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6148,驊宏資,TPEx,60430035,5,True,False,8.564021726436698e-06,1096,0.9978211776466436,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1713,國化,TWSE,60384947,5,True,False,8.557631946725309e-06,1097,0.9978297352785903,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3046,建碁,TWSE,60098928,5,True,False,8.517097915424919e-06,1098,0.9978382523765057,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1524,耿鼎,TWSE,59682533,5,True,False,8.458087262414713e-06,1099,0.9978467104637682,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6703,軒郁,TPEx,59325021,5,True,False,8.40742138847534e-06,1100,0.9978551178851567,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1532,勤美,TWSE,59232830,5,True,False,8.394356267348372e-06,1101,0.997863512241424,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2755,揚秦,TPEx,59013898,5,True,False,8.363329669322866e-06,1102,0.9978718755710934,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6906,現觀科,TWSE,58903670,5,True,False,8.347708381219e-06,1103,0.9978802232794746,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6417,韋僑,TPEx,58641864,5,True,False,8.310605767061795e-06,1104,0.9978885338852417,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2729,瓦城,TPEx,58585509,5,True,False,8.302619251012394e-06,1105,0.9978968365044927,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3229,晟鈦,TWSE,58553866,5,True,False,8.29813486937188e-06,1106,0.997905134639362,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4157,太景*-KY,TPEx,58277998,5,True,True,8.25903941715795e-06,1107,0.9979133936787792,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6776,展碁國際,TWSE,58222466,5,True,False,8.251169534995669e-06,1108,0.9979216448483141,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
9925,新保,TWSE,58143366,5,True,False,8.239959643779138e-06,1109,0.997929884807958,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
7810,捷創科技,TPEx,58048114,5,True,False,8.226460723954144e-06,1110,0.9979381112686819,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5263,智崴,TPEx,57388430,5,True,False,8.132971648387952e-06,1111,0.9979462442403303,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1784,訊聯,TPEx,57159518,5,True,False,8.1005307050484e-06,1112,0.9979543447710354,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6790,永豐實,TWSE,57117665,5,True,False,8.094599382961354e-06,1113,0.9979624393704184,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4506,崇友,TPEx,57082506,5,True,False,8.089616720947675e-06,1114,0.9979705289871393,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8024,佑華,TPEx,57029767,5,True,False,8.082142657068172e-06,1115,0.9979786111297964,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3071,協禧,TPEx,56848883,5,True,False,8.056508144263989e-06,1116,0.9979866676379406,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4736,泰博,TWSE,56785028,5,True,False,8.047458743459545e-06,1117,0.9979947150966841,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
7772,耀穎,TPEx,56561447,5,True,False,8.01577329860388e-06,1118,0.9980027308699827,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1529,樂事綠能,TWSE,56192135,5,True,False,7.963435152649904e-06,1119,0.9980106943051353,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3219,倚強科,TPEx,56128983,5,True,False,7.9544853795765e-06,1120,0.9980186487905149,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2070,精湛,TPEx,56088107,5,True,False,7.948692515943542e-06,1121,0.9980265974830309,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
7715,裕山,TPEx,55808978,5,True,False,7.909134921438119e-06,1122,0.9980345066179523,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3679,新至陞,TWSE,55666651,5,True,False,7.888964628300633e-06,1123,0.9980423955825807,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5478,智冠,TPEx,55617367,5,True,False,7.881980199998288e-06,1124,0.9980502775627806,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3712,永崴投控,TWSE,55408021,5,True,False,7.852312110407694e-06,1125,0.9980581298748911,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4556,旭然,TPEx,55401514,5,True,False,7.851389951594219e-06,1126,0.9980659812648427,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4107,邦特,TPEx,55119161,5,True,False,7.811375458362094e-06,1127,0.998073792640301,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6152,百一,TWSE,54555557,5,True,False,7.73150264509785e-06,1128,0.9980815241429462,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1616,億泰,TWSE,54466519,5,True,False,7.718884360721904e-06,1129,0.9980892430273068,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3276,宇環,TPEx,54465625,5,True,False,7.718757664859102e-06,1130,0.9980969617849716,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5227,立凱-KY,TPEx,53864949,5,True,True,7.63363108310966e-06,1131,0.9981045954160548,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2511,太子,TWSE,53727037,5,True,False,7.614086474797977e-06,1132,0.9981122095025295,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1540,喬福,TWSE,53673187,5,True,False,7.606454962256762e-06,1133,0.9981198159574918,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3570,大塚,TPEx,53612768,5,True,False,7.597892504388094e-06,1134,0.9981274138499961,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6111,光聚晶電,TPEx,53353135,5,True,False,7.561097843373916e-06,1135,0.9981349749478395,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2546,根基,TWSE,53341797,5,True,False,7.559491045060224e-06,1136,0.9981425344388846,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6596,寬宏藝術,TPEx,53130892,5,True,False,7.52960201715855e-06,1137,0.9981500640409017,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1464,得力,TWSE,53125645,5,True,False,7.528858422983921e-06,1138,0.9981575928993247,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6863,永道-KY,TWSE,52401773,5,True,True,7.42627275453016e-06,1139,0.9981650191720792,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6558,興能高,TWSE,52368510,5,True,False,7.4215587897825565e-06,1140,0.998172440730869,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2471,資通,TWSE,52246411,5,True,False,7.4042551676884075e-06,1141,0.9981798449860366,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1760,寶齡富錦,TWSE,52143747,5,True,False,7.389705834289496e-06,1142,0.9981872346918709,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2462,良得電,TWSE,52054453,5,True,False,7.3770512701139095e-06,1143,0.998194611743141,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3285,微端,TPEx,51702662,5,True,False,7.327196164665685e-06,1144,0.9982019389393056,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2545,皇翔,TWSE,51281231,5,True,False,7.267471819971958e-06,1145,0.9982092064111256,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2537,聯上發,TWSE,51078304,5,True,False,7.238713418013717e-06,1146,0.9982164451245437,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3567,逸昌,TPEx,51040575,5,True,False,7.233366540823976e-06,1147,0.9982236784910845,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
9946,三發地產,TWSE,50910058,5,True,False,7.2148699368807656e-06,1148,0.9982308933610214,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3552,同致,TPEx,50763457,5,True,False,7.194093941150872e-06,1149,0.9982380874549626,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6570,維田,TPEx,50633415,5,True,False,7.175664653242147e-06,1150,0.9982452631196158,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2013,中鋼構,TWSE,50405592,5,True,False,7.143378040769029e-06,1151,0.9982524064976566,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6233,旺玖,TPEx,50059415,5,True,False,7.094318539989447e-06,1152,0.9982595008161965,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
9136,巨騰-DR,TWSE,49842392,5,True,False,7.063562481563591e-06,1153,0.9982665643786781,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6109,亞元,TPEx,49580591,5,True,False,7.026460575996222e-06,1154,0.9982735908392542,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8038,長園科,TPEx,49523696,5,True,False,7.018397532244458e-06,1155,0.9982806092367864,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
9960,邁達康,TPEx,49382352,5,True,False,6.9983665478688666e-06,1156,0.9982876076033342,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2614,東森,TWSE,49286413,5,True,False,6.984770267800311e-06,1157,0.9982945923736021,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1446,宏和,TWSE,49263784,5,True,False,6.981563331917392e-06,1158,0.998301573936934,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6203,海韻電,TPEx,49204012,5,True,False,6.973092565573593e-06,1159,0.9983085470294996,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1720,生達,TWSE,49008146,5,True,False,6.945334834182734e-06,1160,0.9983154923643337,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6720,久昌,TPEx,48820465,5,True,False,6.918737064354545e-06,1161,0.9983224111013981,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8045,達運光電,TWSE,48676853,5,True,False,6.8983846636290285e-06,1162,0.9983293094860617,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3050,鈺德,TWSE,48618989,5,True,False,6.890184295166913e-06,1163,0.9983361996703568,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4561,健椿,TPEx,48557631,5,True,False,6.881488764126914e-06,1164,0.998343081159121,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1419,新紡,TWSE,48395166,5,True,False,6.858464554563151e-06,1165,0.9983499396236756,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3322,建舜電,TPEx,48035142,5,True,False,6.807442685089823e-06,1166,0.9983567470663607,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8083,瑞穎,TPEx,47741576,5,True,False,6.765839108289924e-06,1167,0.998363512905469,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1225,福懋油,TWSE,47634550,5,True,False,6.750671601117478e-06,1168,0.9983702635770701,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6151,晉倫,TPEx,47118819,5,True,False,6.677583252103665e-06,1169,0.9983769411603223,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6923,中台,TWSE,47053793,5,True,False,6.668367899559466e-06,1170,0.9983836095282218,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8938,明安,TPEx,46928561,5,True,False,6.650620275073644e-06,1171,0.9983902601484969,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6823,濾能,TPEx,46500612,5,True,False,6.5899722126688e-06,1172,0.9983968501207096,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1442,名軒,TWSE,46446838,5,True,False,6.582351470693103e-06,1173,0.9984034324721802,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1776,展宇,TWSE,45998698,5,True,False,6.518841980809714e-06,1174,0.998409951314161,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2228,劍麟,TWSE,45987213,5,True,False,6.5172143499548224e-06,1175,0.998416468528511,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5211,蒙恬,TPEx,45579858,5,True,False,6.459484827369363e-06,1176,0.9984229280133383,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8942,森鉅,TPEx,45513466,5,True,False,6.450075888081779e-06,1177,0.9984293780892264,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2852,第一保,TWSE,45433831,5,True,False,6.438790177752722e-06,1178,0.9984358168794041,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2390,云辰,TWSE,45395213,5,True,False,6.433317313290017e-06,1179,0.9984422501967174,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1234,黑松,TWSE,45177425,5,True,False,6.402452840619147e-06,1180,0.9984486526495581,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6115,鎰勝,TWSE,45068285,5,True,False,6.386985741663747e-06,1181,0.9984550396352997,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1603,華電,TWSE,44845743,5,True,False,6.355447541776146e-06,1182,0.9984613950828415,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2423,固緯,TWSE,44777022,5,True,False,6.3457085413426295e-06,1183,0.9984677407913828,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6464,台數科,TWSE,44663086,5,True,False,6.329561763015871e-06,1184,0.9984740703531458,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6167,久正,TPEx,44633277,5,True,False,6.325337292127456e-06,1185,0.998480395690438,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4588,玖鼎電力,TWSE,44633166,5,True,False,6.325321561433081e-06,1186,0.9984867210119994,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4119,旭富,TWSE,44392437,5,True,False,6.291205936873484e-06,1187,0.9984930122179363,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6161,捷波,TPEx,44223825,5,True,False,6.267310586964486e-06,1188,0.9984992795285232,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3511,矽瑪,TPEx,44126788,5,True,False,6.253558700567792e-06,1189,0.9985055330872238,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6791,虎門科技,TPEx,44099696,5,True,False,6.2497192773966384e-06,1190,0.9985117828065012,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6113,亞矽,TPEx,43828487,5,True,False,6.211284089192541e-06,1191,0.9985179940905904,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8924,大田,TPEx,43698437,5,True,False,6.1928536675400786e-06,1192,0.9985241869442579,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5278,尚凡*,TPEx,43421577,5,True,False,6.153617631102548e-06,1193,0.998530340561889,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2477,美隆電,TWSE,43418334,5,True,False,6.153158039734467e-06,1194,0.9985364937199288,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6785,昱展新藥,TPEx,43305383,5,True,False,6.137150853605537e-06,1195,0.9985426308707824,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3607,谷崧,TWSE,43297991,5,True,False,6.136103274390965e-06,1196,0.9985487669740568,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3609,三一東林,TPEx,43191579,5,True,False,6.121022782050466e-06,1197,0.9985548879968389,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6114,久威,TPEx,42072674,5,True,False,5.962453839804799e-06,1198,0.9985608504506787,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3516,亞帝歐,TPEx,41615978,5,True,False,5.897731810992856e-06,1199,0.9985667481824897,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2705,六福,TWSE,41138770,5,True,False,5.830102863234851e-06,1200,0.998572578285353,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2640,大車隊,TPEx,40849509,5,True,False,5.789109382284347e-06,1201,0.9985783673947353,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6277,宏正,TWSE,40744568,5,True,False,5.774237357073804e-06,1202,0.9985841416320923,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2816,旺旺保,TWSE,40589238,5,True,False,5.752224305207006e-06,1203,0.9985898938563975,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2440,太空梭,TWSE,40537770,5,True,False,5.744930364863992e-06,1204,0.9985956387867624,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2488,漢平,TWSE,40467514,5,True,False,5.734973827350609e-06,1205,0.9986013737605898,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2905,三商,TWSE,40400775,5,True,False,5.725515711928359e-06,1206,0.9986070992763016,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
9940,信義,TWSE,40397203,5,True,False,5.725009495349023e-06,1207,0.998612824285797,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4130,健亞,TPEx,40263510,5,True,False,5.7060627951415436e-06,1208,0.9986185303485922,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4560,強信-KY,TWSE,40086617,5,True,True,5.68099387874501e-06,1209,0.9986242113424709,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3268,海德威,TPEx,39777083,5,True,False,5.637127349442638e-06,1210,0.9986298484698204,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4563,百德,TPEx,39597793,5,True,False,5.611718735078393e-06,1211,0.9986354601885554,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2012,春雨,TWSE,39260191,5,True,False,5.563874465868744e-06,1212,0.9986410240630212,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2020,美亞,TWSE,38933094,5,True,False,5.517518943905994e-06,1213,0.9986465415819652,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1626,艾美特-KY,TWSE,38918652,5,True,True,5.5154722530216815e-06,1214,0.9986520570542182,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3354,律勝,TPEx,38768239,5,True,False,5.494156028400291e-06,1215,0.9986575512102466,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1730,花仙子,TWSE,38716098,5,True,False,5.4867667118652575e-06,1216,0.9986630379769584,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2601,益航,TWSE,38709114,5,True,False,5.48577695358136e-06,1217,0.998668523753912,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5353,台林,TPEx,38425676,5,True,False,5.445608696354672e-06,1218,0.9986739693626083,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8927,北基,TPEx,38388897,5,True,False,5.4403964512339035e-06,1219,0.9986794097590596,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1762,中化生,TWSE,38357530,5,True,False,5.435951183752375e-06,1220,0.9986848457102433,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3716,中化控股,TWSE,38309515,5,True,False,5.429146595550583e-06,1221,0.9986902748568388,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2739,寒舍,TWSE,38085542,5,True,False,5.397405597251721e-06,1222,0.998695672262436,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3086,華義*,TPEx,37959175,5,True,False,5.3794971228729685e-06,1223,0.9987010517595589,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1414,東和,TWSE,37932708,5,True,False,5.375746273431402e-06,1224,0.9987064275058324,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1615,大山,TWSE,37844782,5,True,False,5.3632855794351355e-06,1225,0.9987117907914118,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1325,恆大,TWSE,37840411,5,True,False,5.362666130199896e-06,1226,0.998717153457542,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4543,萬在,TPEx,37385277,5,True,False,5.298165464852936e-06,1227,0.9987224516230069,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2107,厚生,TWSE,37089794,5,True,False,5.256290214709647e-06,1228,0.9987277079132216,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6230,尼得科超眾,TWSE,36921170,5,True,False,5.232393164185042e-06,1229,0.9987329403063858,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2025,千興,TWSE,36889547,5,True,False,5.227911616903875e-06,1230,0.9987381682180028,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6591,動力-KY,TWSE,36886329,5,True,True,5.227455568484977e-06,1231,0.9987433956735713,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2032,新鋼,TWSE,36533734,5,True,False,5.177486521791012e-06,1232,0.9987485731600931,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3489,森寶,TPEx,36464250,5,True,False,5.167639390548415e-06,1233,0.9987537407994836,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3058,立德,TWSE,36308300,5,True,False,5.145538473541867e-06,1234,0.9987588863379572,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1264,德麥,TPEx,36051998,5,True,False,5.109215875076896e-06,1235,0.9987639955538322,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8072,陞泰,TWSE,35964879,5,True,False,5.096869547480271e-06,1236,0.9987690924233797,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1580,新麥,TPEx,35841012,5,True,False,5.079315368019867e-06,1237,0.9987741717387477,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8032,光菱,TPEx,35775565,5,True,False,5.070040352211418e-06,1238,0.9987792417790999,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3434,哲固,TPEx,35771954,5,True,False,5.069528608631356e-06,1239,0.9987843113077086,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5306,桂盟,TWSE,35716588,5,True,False,5.061682251651654e-06,1240,0.9987893729899603,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1217,愛之味,TWSE,35272274,5,True,False,4.998714974711305e-06,1241,0.998794371704935,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2022,聚亨,TWSE,35148409,5,True,False,4.981161078686835e-06,1242,0.9987993528660137,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4417,金洲,TPEx,35136863,5,True,False,4.979524803035937e-06,1243,0.9988043323908168,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5202,力新,TPEx,35056095,5,True,False,4.968078526249884e-06,1244,0.998809300469343,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
