decision_date,weekly_review,canonical_rank1,rank1_state,rank1_entry_confirmed_2d,incumbent,incumbent_state,incumbent_deterioration_confirmed_2d,market_state,controller_ready,decision,reason,pending_execution_date,normal_switch_enabled,00631L_fallback_used,future_return_used_as_rule
2026-01-29,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-01-30,True,6182,healthy_rise,True,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-02-02,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-02-03,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-02-04,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-02-05,False,,,False,2912,turning_up,False,weak_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-02-06,True,6548,healthy_rise,True,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-02-09,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-02-10,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-02-11,True,1519,cooling_down,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-02-23,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-02-24,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-02-25,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-02-26,True,6415,healthy_rise,True,2912,turning_up,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-02,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-03,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-04,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-05,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-06,True,6446,healthy_rise,True,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-09,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-10,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-11,False,,,False,2912,cooling_down,False,weak_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-12,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-13,True,7769,blocked_insufficient_history,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-16,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-17,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-18,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-19,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-20,True,6446,confirmed_weakening,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-23,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-24,False,,,False,2912,healthy_rise,False,weak_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-25,False,,,False,2912,healthy_rise,False,weak_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-26,False,,,False,2912,healthy_rise,False,weak_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-27,True,6446,confirmed_weakening,False,2912,turning_up,False,weak_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-30,False,,,False,2912,turning_up,False,weak_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-03-31,False,,,False,2912,cooling_down,False,weak_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-04-01,False,,,False,2912,overheat_warning,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-04-02,True,2330,healthy_rise,True,2912,overheat_warning,False,weak_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-04-07,False,,,False,2912,overheat_warning,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-04-08,False,,,False,2912,overheat_warning,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-04-09,False,,,False,2912,overheat_warning,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-04-10,True,3702,healthy_rise,True,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-04-13,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-04-14,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-04-15,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-04-16,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-04-17,True,3702,healthy_rise,True,2912,overheat_warning,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-04-20,False,,,False,2912,overheat_warning,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-04-21,False,,,False,2912,overheat_warning,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-04-22,False,,,False,2912,overheat_warning,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-04-23,False,,,False,2912,overheat_warning,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-04-24,True,2382,healthy_rise,True,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-04-27,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-04-28,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-04-29,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-04-30,True,3563,healthy_rise,True,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-05-04,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-05-05,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-05-06,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-05-07,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-05-08,True,6223,healthy_rise,True,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-05-11,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-05-12,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-05-13,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-05-14,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-05-15,True,2308,healthy_rise,True,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-05-18,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-05-19,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-05-20,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-05-21,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-05-22,True,2330,cooling_down,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-05-25,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-05-26,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-05-27,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-05-28,False,,,False,2912,turning_up,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-05-29,True,2317,overheat_warning,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-06-01,False,,,False,2912,turning_up,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-06-02,False,,,False,2912,overheat_warning,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-06-03,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-06-04,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-06-05,True,3036,healthy_rise,True,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-06-08,False,,,False,2912,healthy_rise,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-06-09,False,,,False,2912,,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-06-10,False,,,False,2912,healthy_rise,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-06-11,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-06-12,True,3008,healthy_rise,True,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-06-15,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-06-16,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-06-17,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-06-18,True,2330,cooling_down,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-06-22,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-06-23,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-06-24,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-06-25,False,,,False,2912,healthy_rise,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-06-26,True,2382,healthy_rise,True,2912,healthy_rise,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
