event_id,signal_date,execution_date,execution_date_basis,week_id,ticker,name,sleeve_group,candidate_base,candidate_family_list,subpool_class,current_final_candidate,current_top3_candidate,long_strong_candidate,pullback_repair_candidate,momentum_sleeve_candidate,pullback_sleeve_candidate,market_attention_member,eligible_pool_member,rank_overall,rank_in_subpool,risk_score,risk_bucket,turnover_state,selected_by_vnext,selected_outcome_candidate,case_trace_only,diagnostic_only,not_live_rule,included_in_path_table,blocked_reason
2020-06-05|4743,2020-06-05,2020-06-08,next_trading_day_after_signal_date,2020-W23,4743,合一,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,65.08982798967769,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2020-06-05|1325,2020-06-05,2020-06-08,next_trading_day_after_signal_date,2020-W23,1325,恆大,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,2.0,65.05692729294975,high,high_attention,True,True,False,True,True,True,
2020-06-12|4743,2020-06-12,2020-06-15,next_trading_day_after_signal_date,2020-W24,4743,合一,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,67.9918343304963,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2020-06-12|1325,2020-06-12,2020-06-15,next_trading_day_after_signal_date,2020-W24,1325,恆大,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,2.0,66.15188110723844,high,high_attention,True,True,False,True,True,True,
2020-06-19|4743,2020-06-19,2020-06-22,next_trading_day_after_signal_date,2020-W25,4743,合一,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,66.65072585603903,high,high_attention,True,True,False,True,True,True,
2020-06-24|4743,2020-06-24,2020-06-29,next_trading_day_after_signal_date,2020-W26,4743,合一,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,67.20179084229873,high,high_attention,True,True,False,True,True,True,
2020-06-24|6531,2020-06-24,2020-06-29,next_trading_day_after_signal_date,2020-W26,6531,愛普*,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,62.706422892319154,high,high_attention,True,True,False,True,True,True,
2020-07-03|4743,2020-07-03,2020-07-06,next_trading_day_after_signal_date,2020-W27,4743,合一,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,67.87480938302309,high,high_attention,True,True,False,True,True,True,
2020-07-03|4128,2020-07-03,2020-07-06,next_trading_day_after_signal_date,2020-W27,4128,中天,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,64.060459907851,high,high_attention,True,True,False,True,True,True,
2020-07-10|4743,2020-07-10,2020-07-13,next_trading_day_after_signal_date,2020-W28,4743,合一,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,69.47443118812791,high,high_attention,True,True,False,True,True,True,
2020-07-10|4128,2020-07-10,2020-07-13,next_trading_day_after_signal_date,2020-W28,4128,中天,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,64.22300753406302,high,high_attention,True,True,False,True,True,True,
2020-07-17|3713,2020-07-17,2020-07-20,next_trading_day_after_signal_date,2020-W29,3713,新晶投控,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,62.87105168843756,high,normal,True,True,False,True,True,True,
2020-07-17|9103,2020-07-17,2020-07-20,next_trading_day_after_signal_date,2020-W29,9103,美德醫療-DR,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,2.0,70.6349642837346,high,high_attention,True,True,False,True,True,True,
2020-07-24|9103,2020-07-24,2020-07-27,next_trading_day_after_signal_date,2020-W30,9103,美德醫療-DR,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,69.49585953959354,high,high_attention,True,True,False,True,True,True,
2020-07-31|9103,2020-07-31,2020-08-03,next_trading_day_after_signal_date,2020-W31,9103,美德醫療-DR,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,70.3820548294338,high,high_attention,True,True,False,True,True,True,
2020-08-07|9103,2020-08-07,2020-08-10,next_trading_day_after_signal_date,2020-W32,9103,美德醫療-DR,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,69.2960293724323,high,high_attention,True,True,False,True,True,True,
2020-08-14|9103,2020-08-14,2020-08-17,next_trading_day_after_signal_date,2020-W33,9103,美德醫療-DR,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,65.41011340382849,high,high_attention,True,True,False,True,True,True,
2020-08-21|9103,2020-08-21,2020-08-24,next_trading_day_after_signal_date,2020-W34,9103,美德醫療-DR,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,65.89357490324082,high,high_attention,True,True,False,True,True,True,
2020-08-21|3669,2020-08-21,2020-08-24,next_trading_day_after_signal_date,2020-W34,3669,圓展,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,65.06983532948057,high,high_attention,True,True,False,True,True,True,
2020-08-28|9103,2020-08-28,2020-08-31,next_trading_day_after_signal_date,2020-W35,9103,美德醫療-DR,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,67.72145810722972,high,high_attention,True,True,False,True,True,True,
2020-08-28|3669,2020-08-28,2020-08-31,next_trading_day_after_signal_date,2020-W35,3669,圓展,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,63.667082550767816,high,high_attention,True,True,False,True,True,True,
2020-09-04|9103,2020-09-04,2020-09-07,next_trading_day_after_signal_date,2020-W36,9103,美德醫療-DR,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,68.59503420901997,high,high_attention,True,True,False,True,True,True,
2020-09-11|9103,2020-09-11,2020-09-14,next_trading_day_after_signal_date,2020-W37,9103,美德醫療-DR,pullback_repair,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,False,True,True,True,2.0,1.0,68.9159395995739,high,high_attention,True,True,False,True,True,True,
2020-12-11|3228,2020-12-11,2020-12-14,next_trading_day_after_signal_date,2020-W50,3228,金麗科,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,62.55410154451957,high,high_attention,True,True,False,True,True,True,
2020-12-18|5386,2020-12-18,2020-12-21,next_trading_day_after_signal_date,2020-W51,5386,青雲,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,67.3066559329818,high,high_attention,True,True,False,True,True,True,
2020-12-18|4961,2020-12-18,2020-12-21,next_trading_day_after_signal_date,2020-W51,4961,天鈺,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,61.09774106245449,high,high_attention,True,True,False,True,True,True,
2020-12-25|4961,2020-12-25,2020-12-28,next_trading_day_after_signal_date,2020-W52,4961,天鈺,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,64.00506971977202,high,high_attention,True,True,False,True,True,True,
2020-12-31|4961,2020-12-31,2021-01-04,next_trading_day_after_signal_date,2020-W53,4961,天鈺,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,63.95241164029076,high,high_attention,True,True,False,True,True,True,
2021-01-08|4961,2021-01-08,2021-01-11,next_trading_day_after_signal_date,2021-W01,4961,天鈺,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,65.62722005392166,high,high_attention,True,True,False,True,True,True,
2021-01-15|4961,2021-01-15,2021-01-18,next_trading_day_after_signal_date,2021-W02,4961,天鈺,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,64.63826191761271,high,high_attention,True,True,False,True,True,True,
2021-01-22|4961,2021-01-22,2021-01-25,next_trading_day_after_signal_date,2021-W03,4961,天鈺,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,63.65550080585968,high,high_attention,True,True,False,True,True,True,
2021-02-19|4961,2021-02-19,2021-02-22,next_trading_day_after_signal_date,2021-W07,4961,天鈺,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,66.86713846432193,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2021-03-12|6485,2021-03-12,2021-03-15,next_trading_day_after_signal_date,2021-W10,6485,點序,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,66.22192191320823,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2021-03-19|8040,2021-03-19,2021-03-22,next_trading_day_after_signal_date,2021-W11,8040,九暘,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,1.0,67.39646267044395,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2021-03-19|6129,2021-03-19,2021-03-22,next_trading_day_after_signal_date,2021-W11,6129,普誠,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,63.745875264430296,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2021-03-26|8040,2021-03-26,2021-03-29,next_trading_day_after_signal_date,2021-W12,8040,九暘,pullback_repair,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,True,True,True,2.0,1.0,68.62402106929423,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2021-04-01|3362,2021-04-01,2021-04-06,next_trading_day_after_signal_date,2021-W13,3362,先進光,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,1.0,62.59165757358,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2021-04-09|5452,2021-04-09,2021-04-12,next_trading_day_after_signal_date,2021-W14,5452,佶優,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,65.973248309347,high,normal,True,True,False,True,True,True,
2021-04-16|6589,2021-04-16,2021-04-19,next_trading_day_after_signal_date,2021-W15,6589,台康生技,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,64.50877129828376,high,high_attention,True,True,False,True,True,True,
2021-04-29|2609,2021-04-29,2021-05-03,next_trading_day_after_signal_date,2021-W17,2609,陽明,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,62.68757846901279,high,high_attention,True,True,False,True,True,True,
2021-05-07|2609,2021-05-07,2021-05-10,next_trading_day_after_signal_date,2021-W18,2609,陽明,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,65.27559316682856,high,high_attention,True,True,False,True,True,True,
2021-05-14|2609,2021-05-14,2021-05-17,next_trading_day_after_signal_date,2021-W19,2609,陽明,pullback_repair,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,False,True,True,True,2.0,1.0,68.53584807141996,high,high_attention,True,True,False,True,True,True,
