signal_date,pool80_rs20_positive_share,pool80_rs40_positive_share,pool80_rs60_positive_share,pool80_rs20_median,pool80_rs40_median,pool80_rs60_median,pool80_rs20_top10_median_proxy,pool80_rs40_top10_median,pool80_rs60_top10_median,pool80_rs20_top5_median,pool80_rs20_top1_minus_median,pool80_top10_traded_value_share,pool80_top20_traded_value_share,pool80_traded_value_breadth_proxy,pool80_top50_traded_value_concentration_proxy,pool80_top10_name_turnover_rate,pool80_top20_name_turnover_rate,pool80_top10_consecutive_stay_share,pool80_two_plus_opportunity_label_share,pool80_high_exhaustion_breakdown_share,pool80_feature_asof_date,pool80_source_quality,future_return_used_as_feature,diagnostic_only
2021-11-12,0.95,,0.7625,0.0806447711624541,,0.0800826371601016,0.3066577937607198,,,,0.4985968834384225,,,0.9625,0.25,,,,1.0,0.075,2021-11-12,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2021-11-19,0.9125,,0.7375,0.085642813681764,,0.0787692029205179,0.3668194498912149,,,,0.4653460154868606,,,0.9625,0.2625,,,,1.0,0.0625,2021-11-19,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2021-11-26,0.7875,,0.85,0.0529216264395809,,0.112970698414648,0.2123466233539065,,,,0.4250117049575342,,,0.9875,0.2625,,,,1.0,0.0125,2021-11-26,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2021-12-03,0.7875,,0.8125,0.0507367104174962,,0.1532602130993621,0.2865575585461077,,,,0.3553024746430107,,,0.975,0.275,,,,1.0,0.05,2021-12-03,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2021-12-10,0.775,,0.8625,0.0421313557369509,,0.1436074659932081,0.2004409348876718,,,,0.265662046917836,,,1.0,0.25,,,,1.0,0.075,2021-12-10,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2021-12-17,0.7375,,0.8375,0.0479158870889357,,0.1478915051451892,0.2269242582251225,,,,0.391298207933871,,,0.975,0.225,,,,1.0,0.025,2021-12-17,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2021-12-24,0.7125,,0.825,0.0302825307179451,,0.1552938975680217,0.212284180323563,,,,0.2785394786587695,,,0.9625,0.2625,,,,1.0,0.025,2021-12-24,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2021-12-30,0.8625,,0.95,0.0588388678742727,,0.273867117701192,0.2693227071618652,,,,0.3197193301971656,,,0.9625,0.3125,,,,1.0,0.0375,2021-12-30,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-01-07,0.4375,,0.85,-0.0119105275497097,,0.1242187724581147,0.1116684238360538,,,,0.4175326929739344,,,1.0,0.25,,,,1.0,0.0125,2022-01-07,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-01-14,0.1875,,0.6375,-0.0455256561452729,,0.0228135043300903,0.0597937082299565,,,,0.1548294377977102,,,0.9875,0.2125,,,,1.0,0.0375,2022-01-14,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-01-21,0.4,,0.675,-0.0219326921977722,,0.0249787519344128,0.0789269120932914,,,,0.1953124999999999,,,0.9375,0.2,,,,1.0,0.0125,2022-01-21,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-01-26,0.4,,0.5875,-0.0243777370164361,,0.020667814275765,0.0829237225605899,,,,0.2985565665224717,,,0.975,0.2375,,,,1.0,0.0,2022-01-26,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-02-11,0.725,,0.65,0.0299443972691888,,0.0358552704485067,0.1865598007031239,,,,0.2366044569096205,,,0.9625,0.2,,,,1.0,0.0,2022-02-11,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-02-18,0.825,,0.6375,0.0544567867330766,,0.0230798699496329,0.1918170987578399,,,,1.6541854633178783,,,0.95,0.2375,,,,1.0,0.025,2022-02-18,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-02-25,0.875,,0.6625,0.0594597312211667,,0.0288780423681709,0.2189635652639502,,,,0.2548662840914535,,,0.9625,0.225,,,,1.0,0.025,2022-02-25,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-03-04,0.925,,0.7,0.0847006115633562,,0.0460059723415239,0.269020594093157,,,,0.2524239776500687,,,0.975,0.2375,,,,1.0,0.075,2022-03-04,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-03-11,0.9625,,0.7625,0.066041921303889,,0.0543869322975121,0.2012408984623443,,,,0.4554007952780154,,,0.975,0.275,,,,1.0,0.05,2022-03-11,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-03-18,0.875,,0.7125,0.0714799105426503,,0.0460896429610734,0.218877515288019,,,,0.6191517693087205,,,0.975,0.225,,,,0.9875,0.1,2022-03-18,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-03-25,0.8625,,0.7875,0.0597435827795522,,0.0636597814860294,0.2209894557103578,,,,0.2075805870242881,,,0.9875,0.275,,,,1.0,0.0875,2022-03-25,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-04-01,0.7875,,0.7875,0.0408744978135566,,0.0647677987419887,0.1580209086278681,,,,0.2306113164223144,,,0.975,0.2625,,,,1.0,0.05,2022-04-01,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-04-08,0.6875,,0.8,0.0238957392498369,,0.0638642796121124,0.1966243307089704,,,,0.3526184374850988,,,0.9625,0.275,,,,1.0,0.0,2022-04-08,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-04-15,0.75,,0.85,0.0408359112822476,,0.1000774430161574,0.189518694157683,,,,0.2005296008901162,,,0.9625,0.2375,,,,1.0,0.0375,2022-04-15,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-04-22,0.75,,0.975,0.040322554867293,,0.1725300932985103,0.2097216289325005,,,,0.5694565540690923,,,0.9625,0.2375,,,,1.0,0.0375,2022-04-22,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-04-29,0.7625,,0.85,0.0448302150273293,,0.1154536531395982,0.202986960779753,,,,0.5402626581597759,,,0.975,0.2375,,,,1.0,0.025,2022-04-29,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-05-06,0.7375,,0.8875,0.034795307862058,,0.1367301184820687,0.1741503746716224,,,,0.253675793360155,,,0.95,0.25,,,,1.0,0.0375,2022-05-06,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-05-13,0.8125,,0.875,0.0568728050407619,,0.1346511046965494,0.1885976625879609,,,,0.2827709497482619,,,1.0,0.3,,,,1.0,0.075,2022-05-13,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-05-20,0.75,,0.8125,0.0407488669399448,,0.1243790705772949,0.1722385364115335,,,,0.4188362540005865,,,0.975,0.2875,,,,1.0,0.0875,2022-05-20,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-05-27,0.7375,,0.75,0.0477424318253868,,0.1138077797026339,0.1502010661139179,,,,0.2824135892434861,,,1.0,0.25,,,,0.9875,0.1125,2022-05-27,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-06-02,0.85,,0.775,0.0524371654134576,,0.0707203789013907,0.2130714362343502,,,,0.2755856917178512,,,0.9875,0.3125,,,,1.0,0.0375,2022-06-02,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-06-10,0.8625,,0.775,0.0659490207877134,,0.074141402322738,0.2726750345306669,,,,0.4131668312382107,,,0.9625,0.25,,,,1.0,0.025,2022-06-10,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-06-17,0.75,,0.9,0.0310061234622383,,0.1057560133761899,0.2122067396203118,,,,0.4642739233671612,,,0.9625,0.2625,,,,1.0,0.025,2022-06-17,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-06-24,0.75,,0.725,0.0415064073887139,,0.0773729980360982,0.2022891735338459,,,,0.4012879348630646,,,0.9875,0.2375,,,,1.0,0.0,2022-06-24,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-07-01,0.6625,,0.75,0.0402947806896911,,0.058877626741352,0.1327882118798973,,,,0.236771963981504,,,1.0,0.1625,,,,1.0,0.0,2022-07-01,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-07-08,0.5625,,0.825,0.0197242205642606,,0.0762004140884021,0.1737584638159862,,,,0.2050007470649235,,,1.0,0.225,,,,1.0,0.0625,2022-07-08,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-07-15,0.475,,0.7875,-0.001034770453996,,0.0675030984822874,0.1776887166198722,,,,0.3857870314939871,,,0.9875,0.25,,,,1.0,0.0375,2022-07-15,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-07-22,0.5875,,0.75,0.0145035964609783,,0.0763437626185979,0.1655386541534023,,,,0.1946056907717847,,,0.975,0.3,,,,1.0,0.125,2022-07-22,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-07-29,0.675,,0.7625,0.0429621661861032,,0.105437537000717,0.3020400078490841,,,,0.5984116835139855,,,0.9875,0.3,,,,1.0,0.075,2022-07-29,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-08-05,0.425,,0.675,-0.0089158194688122,,0.0814919200948401,0.116913302067546,,,,0.4222882937570378,,,1.0,0.25,,,,1.0,0.075,2022-08-05,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-08-12,0.6625,,0.6625,0.042226225528709,,0.0504028314076129,0.2688072652840607,,,,0.4139850336109586,,,0.95,0.2375,,,,1.0,0.025,2022-08-12,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-08-19,0.6875,,0.7,0.0263092287153293,,0.040655679091227,0.2195294544910004,,,,0.4136099302765968,,,0.9875,0.2125,,,,1.0,0.025,2022-08-19,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-08-26,0.775,,0.675,0.045878577530617,,0.0562898687059268,0.3083987502248165,,,,0.4452080095314209,,,0.9875,0.225,,,,1.0,0.0375,2022-08-26,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-09-02,0.9875,,0.7375,0.1146995493522997,,0.0856704266224764,0.3342696444664903,,,,0.5918261326269639,,,0.975,0.225,,,,1.0,0.075,2022-09-02,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-09-08,0.95,,0.7,0.0736322747496674,,0.0747239410685568,0.275603480921199,,,,0.26175983436853,,,0.975,0.1875,,,,1.0,0.0625,2022-09-08,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-09-16,0.875,,0.875,0.0896287952142259,,0.1973982750437832,0.3487433999060382,,,,0.5568017354397357,,,0.9625,0.325,,,,1.0,0.1,2022-09-16,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-09-23,0.9,,0.875,0.0536205433977537,,0.1464045953435803,0.1957239249088212,,,,0.6318552841885345,,,0.975,0.35,,,,1.0,0.0625,2022-09-23,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-09-30,0.7875,,0.7875,0.0658922419986284,,0.1341452810659212,0.2590336705852626,,,,0.6209477276252522,,,0.9875,0.2125,,,,1.0,0.075,2022-09-30,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-10-07,0.9,,0.6375,0.5131001052602697,,0.0606687984616133,3.1065625702656785,,,,6.284941045942524,,,1.0,0.325,,,,0.9875,0.15,2022-10-07,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-10-14,0.75,,0.875,0.0247523570648469,,0.1122900742141264,0.1847302774832995,,,,0.2243444112188341,,,0.9875,0.125,,,,1.0,0.0125,2022-10-14,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-10-21,0.6375,,0.825,0.0200346017645862,,0.086247345054414,0.1114111586727265,,,,0.1559896460712354,,,1.0,0.175,,,,0.9875,0.0625,2022-10-21,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-10-28,0.875,,0.925,0.0421517380770156,,0.1237673495924303,0.14944128925859,,,,0.1444657855409335,,,0.9875,0.2375,,,,1.0,0.025,2022-10-28,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-11-04,0.925,,0.925,0.0781720165570713,,0.1229838163387372,0.2148678995111361,,,,0.4531256521928586,,,0.9875,0.2625,,,,1.0,0.0875,2022-11-04,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-11-11,0.525,,0.9125,0.0018535648131836,,0.0882234483984243,0.2373671213377708,,,,0.4775104700824726,,,0.975,0.25,,,,0.9875,0.0625,2022-11-11,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-11-18,0.55,,0.65,0.0147103547631553,,0.0388264463033062,0.276827902691271,,,,0.3830355947971652,,,1.0,0.2875,,,,1.0,0.1375,2022-11-18,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-11-25,0.4125,,0.65,-0.0161321566109398,,0.0487942308901941,0.22410452783456,,,,0.4827180026387541,,,0.95,0.25,,,,1.0,0.0625,2022-11-25,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-12-02,0.5,,0.675,-0.0012365369286983,,0.0748437356329068,0.2605337077637286,,,,0.3875546661852031,,,0.9875,0.225,,,,1.0,0.025,2022-12-02,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-12-09,0.75,,0.65,0.0348807290795245,,0.0373843478366962,0.2948004615623527,,,,0.4292473342407303,,,0.9625,0.25,,,,1.0,0.05,2022-12-09,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-12-16,0.8625,,0.675,0.0786824582639751,,0.0746436887881739,0.2843120110857441,,,,0.322840088949769,,,0.9375,0.2625,,,,1.0,0.075,2022-12-16,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
2022-12-23,0.875,,0.7125,0.0856737660890575,,0.095757255844109,0.3540027668096992,,,,0.419374227423763,,,0.9875,0.2,,,,1.0,0.0625,2022-12-23,regime_switch_materialized_pool_aggregate_partial_proxy,False,True
