signal_date,0050_feature_asof_date,0050_adjusted_close,0050_ma20,0050_ma40,0050_ma60,0050_ma120,0050_bias20,0050_bias40,0050_bias60,0050_bias120,0050_price_vs_ma20,0050_price_vs_ma40,0050_price_vs_ma60,0050_price_vs_ma120,0050_above_ma20_flag,0050_above_ma40_flag,0050_above_ma60_flag,0050_above_ma120_flag,0050_return_20d,0050_return_40d,0050_return_60d,0050_return_slope_20d,0050_return_slope_40d,0050_return_slope_60d,0050_close_slope_20d,0050_close_slope_40d,0050_close_slope_60d,0050_close_vs_20d_high,0050_close_vs_40d_high,0050_close_vs_60d_high,0050_drawdown_from_20d_high,0050_drawdown_from_40d_high,0050_drawdown_from_60d_high,0050_new_20d_high_flag,0050_new_40d_high_flag,0050_new_60d_high_flag,0050_trend_state_label_candidate,trend_label_policy,0050_feature_algorithm,feature_asof_date,source_quality,diagnostic_only,00631L_feature_asof_date,00631L_adjusted_close,00631L_return_20d,00631L_return_60d,00631L_drawdown_from_20d_high,00631L_drawdown_from_60d_high,00631L_drawdown_from_120d_high,00631L_volatility_20d_daily_std,00631L_volatility_60d_daily_std,00631L_high_risk_context_candidate,00631L_context_policy,source_quality_00631L,pool80_rs20_positive_share,pool80_rs40_positive_share,pool80_rs60_positive_share,pool80_rs20_median,pool80_rs40_median,pool80_rs60_median,pool80_rs20_top10_median_proxy,pool80_rs40_top10_median,pool80_rs60_top10_median,pool80_rs20_top5_median,pool80_rs20_top1_minus_median,pool80_top10_traded_value_share,pool80_top20_traded_value_share,pool80_traded_value_breadth_proxy,pool80_top50_traded_value_concentration_proxy,pool80_top10_name_turnover_rate,pool80_top20_name_turnover_rate,pool80_top10_consecutive_stay_share,pool80_two_plus_opportunity_label_share,pool80_high_exhaustion_breakdown_share,pool80_feature_asof_date,pool80_source_quality,future_return_used_as_feature,state_start_date,state_end_date,holding_ticker,holding_asset_type,transition_action,target_state,previous_ticker,exception_has_signal,exception_ticker,exception_same_as_previous_signal,exception_consecutive_signal_count,cash_condition_status,path_ready,source_quality_exception,exception_alignment_policy,classifier_contract_policy,requested_period,actual_signal_date_coverage_start,actual_signal_date_coverage_end,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2021-07-30,2021-07-30,29.597694396972656,30.013054752349852,29.90541491508484,29.59503583908081,29.5370947043101,-0.013839322881476268,-0.01028979263407459,8.983121041983289e-05,0.0020516470312739177,-0.013839322881476268,-0.01028979263407459,8.983121041983289e-05,0.0020516470312739177,False,False,True,True,-0.013753114332689553,-0.008735842942249494,-0.004030994855691916,-0.0006876557166344777,-0.00021839607355623737,-6.718324759486528e-05,-0.020636844635009765,-0.006520986557006836,-0.0019965171813964844,-0.03809625114738768,-0.03809625114738768,-0.03809625114738768,-0.03809625114738768,-0.03809625114738768,-0.03809625114738768,False,False,False,weak,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2021-07-30,benchmark_features_adjusted_close_pit_asof,True,2021-07-30,5.786359786987305,-0.03560670216878259,0.04601378476652185,-0.07653323304338644,-0.07653323304338644,-0.07653323304338644,0.020510489073267774,0.029274754801601462,False,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.7625,,0.9125,0.0431980283929882,,0.1952976660593341,0.2518824653732655,,,,0.4964810118656272,,,0.9875,0.2375,,,,1.0,0.15,2021-07-30,regime_switch_materialized_pool_aggregate_partial_proxy,False,2021-08-02,2021-08-09,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2021-08-06,2021-08-06,30.19596099853516,30.015478515625,29.96684327125549,29.69331096013387,29.606485080718993,0.006012980363321763,0.0076457077979728005,0.0169280562573888,0.019910364780183265,0.006012980363321763,0.0076457077979728005,0.0169280562573888,0.019910364780183265,True,True,True,True,0.010199638376225728,0.011300860948926461,0.09141179975973124,0.0005099819188112864,0.0002825215237231615,0.0015235299959955207,0.01524391174316424,0.008435678482055753,0.04215132395426438,-0.01865301752459758,-0.01865301752459758,-0.01865301752459758,-0.01865301752459758,-0.01865301752459758,-0.01865301752459758,False,False,False,uptrend,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2021-08-06,benchmark_features_adjusted_close_pit_asof,True,2021-08-06,5.995450019836426,0.0030415044174649797,0.2855730697902592,-0.04316374195753825,-0.04316374195753825,-0.04316374195753825,0.02036649099478041,0.02417744164209325,False,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.7625,,0.95,0.0566652094809263,,0.3232417285301607,0.2533846273444089,,,,0.3549361000101466,,,0.9625,0.3125,,,,1.0,0.0625,2021-08-06,regime_switch_materialized_pool_aggregate_partial_proxy,False,2021-08-09,2021-08-16,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2021-08-13,2021-08-13,29.51067352294922,29.86633892059326,29.943267011642455,29.83057518005371,29.61372555096944,-0.011908570333634239,-0.014447103868961086,-0.010723952024847105,-0.00347987381198811,-0.011908570333634239,-0.014447103868961086,-0.010723952024847105,-0.00347987381198811,False,False,False,False,-0.027898921440412505,-0.014515052186697353,0.04212203666830616,-0.0013949460720206253,-0.0003628763046674338,0.0007020339444717694,-0.04234724044799805,-0.010866451263427734,0.019880104064941465,-0.02585289937369617,-0.04092436687251455,-0.04092436687251455,-0.02585289937369617,-0.04092436687251455,-0.04092436687251455,False,False,False,drawdown_risk,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2021-08-13,benchmark_features_adjusted_close_pit_asof,True,2021-08-13,5.659090042114258,-0.08185909273415237,0.1527778047593089,-0.0691596848249455,-0.09684468690313641,-0.09684468690313641,0.019342971399419234,0.018210687701289755,False,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.5125,,0.875,0.000577196730628,,0.2516475212230523,0.1593425336194747,,,,0.3032553346682905,,,1.0,0.2875,,,,1.0,0.025,2021-08-13,regime_switch_materialized_pool_aggregate_partial_proxy,False,2021-08-16,2021-08-23,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2021-08-20,2021-08-20,28.44468116760254,29.65262622833252,29.88145718574524,29.83746925989787,29.575220187505085,-0.04073652874549816,-0.04808252854643602,-0.04667916304038777,-0.0382258868314419,-0.04073652874549816,-0.04808252854643602,-0.04667916304038777,-0.0382258868314419,False,False,False,False,-0.050126976016688696,-0.042830146694067595,-0.018461980749798212,-0.0025063488008344346,-0.0010707536673516898,-0.00030769967916330354,-0.07505455017089843,-0.03182010650634766,-0.008917045593261659,-0.06104129863009489,-0.07556835059312073,-0.07556835059312073,-0.06104129863009489,-0.07556835059312073,-0.07556835059312073,False,False,False,drawdown_risk,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2021-08-20,benchmark_features_adjusted_close_pit_asof,True,2021-08-20,5.25,-0.11966520238017186,-0.0017284257996859065,-0.13644921386632203,-0.16213289442783518,-0.16213289442783518,0.022334665314930828,0.01919130994177368,False,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.3875,,0.7625,-0.0123124004487778,,0.134072153458092,0.1553443600840676,,,,0.3016324600389535,,,0.9875,0.2375,,,,1.0,0.05,2021-08-20,regime_switch_materialized_pool_aggregate_partial_proxy,False,2021-08-23,2021-08-30,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2021-08-27,2021-08-27,30.05455017089844,29.659696960449217,29.836375856399535,29.823508930206298,29.60250719388326,0.013312786404249266,0.007312359770133003,0.007746950274457376,0.015270428753027643,0.013312786404249266,0.007312359770133003,0.007746950274457376,0.015270428753027643,True,True,True,True,0.015435518990037034,0.0014701181998930668,0.00656483377815853,0.0007717759495018516,3.675295499732667e-05,0.00010941389630264216,0.02284278869628924,0.0011029720306397373,0.0032669385274251895,-0.007899535507362443,-0.02324876756538541,-0.02324876756538541,-0.007899535507362443,-0.02324876756538541,-0.02324876756538541,False,False,False,uptrend,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2021-08-27,benchmark_features_adjusted_close_pit_asof,True,2021-08-27,5.881820201873779,0.016497490374026036,0.036029688316020936,-0.03252372205237131,-0.061298348944786696,-0.061298348944786696,0.023987203823268133,0.02014447343336234,False,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.3875,,0.7125,-0.0193698112424069,,0.1609698884440636,0.1237795915991193,,,,0.28993429225237,,,0.9875,0.2375,,,,1.0,0.0625,2021-08-27,regime_switch_materialized_pool_aggregate_partial_proxy,False,2021-08-30,2021-09-06,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2021-09-03,2021-09-03,30.870361328125,29.76031360626221,29.887896060943604,29.898000049591065,29.673748620351155,0.03729959759661994,0.032871677055423376,0.03252261947023549,0.040325633376605774,0.03729959759661994,0.032871677055423376,0.03252261947023549,0.040325633376605774,True,True,True,True,0.022334123746634793,0.03276156210852599,0.03388737952243792,0.0011167061873317396,0.0008190390527131497,0.0005647896587072987,0.03372001647949201,0.024481964111328126,0.01686379114786784,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,uptrend,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2021-09-03,benchmark_features_adjusted_close_pit_asof,True,2021-09-03,6.131820201873779,0.022745612353728628,0.08658953242718859,0.0,-0.021399915346112186,-0.021399915346112186,0.024302961716964184,0.02036223240763477,False,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.45,,0.7125,-0.0140178817534645,,0.1450797729179968,0.186044125145448,,,,0.3563496696716089,,,1.0,0.2625,,,,1.0,0.0625,2021-09-03,regime_switch_materialized_pool_aggregate_partial_proxy,False,2021-09-06,2021-09-13,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2021-09-10,2021-09-10,30.88124084472656,29.994180297851564,29.93025960922241,29.96023810704549,29.74067185719808,0.02957442204008265,0.03177323711589608,0.03074083504912073,0.03835047819380133,0.02957442204008265,0.03177323711589608,0.03074083504912073,0.03835047819380133,True,True,True,True,0.046443105431379195,0.017248471441087876,0.031253929145633075,0.00232215527156896,0.0004312117860271969,0.0005208988190938846,0.068528366088867,0.01309056282043448,0.015598487854003846,-0.004209027818823374,-0.004209027818823374,-0.004209027818823374,-0.004209027818823374,-0.004209027818823374,-0.004209027818823374,False,False,False,uptrend,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2021-09-10,benchmark_features_adjusted_close_pit_asof,True,2021-09-10,6.093180179595947,0.07670670271213997,0.05759404054542583,-0.006301558265851326,-0.027566620798525676,-0.027566620798525676,0.024327411231909093,0.020716355589170354,False,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.4625,,0.6375,-0.0086931218596532,,0.0294545251359343,0.156417357606075,,,,0.4304460539673773,,,0.975,0.175,,,,1.0,0.0375,2021-09-10,regime_switch_materialized_pool_aggregate_partial_proxy,False,2021-09-13,2021-09-22,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2021-09-17,2021-09-17,30.565793991088867,30.39936761856079,30.025996923446655,30.054093996683758,29.81553797721863,0.00547466561200638,0.017977656795824748,0.017025966394514258,0.025163255965513498,0.00547466561200638,0.017977656795824748,0.017025966394514258,0.025163255965513498,True,True,True,True,0.074569752108953,0.020704819916728567,0.028545771993118807,0.0037284876054476503,0.0005176204979182141,0.0004757628665519801,0.1060556411743164,0.015500545501708984,0.014138476053873698,-0.014380870674322255,-0.014380870674322255,-0.014380870674322255,-0.014380870674322255,-0.014380870674322255,-0.014380870674322255,False,False,False,uptrend,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2021-09-17,benchmark_features_adjusted_close_pit_asof,True,2021-09-17,6.0159101486206055,0.14588764735630577,0.02875987507398947,-0.018903041745704452,-0.03989843359867451,-0.03989843359867451,0.018774491454898266,0.019784200289174627,False,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.425,,0.4875,-0.006587835399426,,-0.0013794215819866,0.1959273353591012,,,,0.3196585327286752,,,0.975,0.2,,,,1.0,0.0125,2021-09-17,regime_switch_materialized_pool_aggregate_partial_proxy,False,2021-09-22,2021-09-27,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2021-09-24,2021-09-24,30.380878448486328,30.504879570007326,30.068147373199462,30.061909453074136,29.83327914873759,-0.004064960205347523,0.01040074306558747,0.010610403704065963,0.018355317128184723,-0.004064960205347523,0.01040074306558747,0.010610403704065963,0.018355317128184723,False,True,True,True,0.026460981757882474,0.04022351542157532,0.007608271680177303,0.0013230490878941236,0.001005587885539383,0.00012680452800295505,0.039159202575683595,0.029369306564330965,0.0038233439127604166,-0.020343624206974886,-0.020343624206974886,-0.020343624206974886,-0.020343624206974886,-0.020343624206974886,-0.020343624206974886,False,False,False,weak,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2021-09-24,benchmark_features_adjusted_close_pit_asof,True,2021-09-24,5.938640117645264,0.038142138478123755,-0.01803814851822627,-0.03150452522555747,-0.05223024639882334,-0.05223024639882334,0.019361109914919267,0.020881578024275167,False,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.5,,0.5,0.0006452331869526,,-0.000448357352963,0.1983098608697582,,,,0.3773523837812796,,,0.925,0.2,,,,1.0,0.0125,2021-09-24,regime_switch_materialized_pool_aggregate_partial_proxy,False,2021-09-27,2021-10-04,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2021-10-01,2021-10-01,29.14083671569824,30.396104049682616,30.056454038619997,30.035886096954346,29.83482427597046,-0.04129698108457047,-0.030463251644564204,-0.029799333316384735,-0.023260990373292434,-0.04129698108457047,-0.030463251644564204,-0.029799333316384735,-0.023260990373292434,False,False,False,False,-0.050000040417087055,-0.03806120946896596,-0.033866422288558407,-0.002500002020854353,-0.0009515302367241491,-0.0005644403714759734,-0.07668647766113298,-0.0288255214691163,-0.017024834950765032,-0.06032978826194513,-0.06032978826194513,-0.06032978826194513,-0.06032978826194513,-0.06032978826194513,-0.06032978826194513,False,False,False,drawdown_risk,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2021-10-01,benchmark_features_adjusted_close_pit_asof,True,2021-10-01,5.436359882354736,-0.10546020587433824,-0.10646297567994134,-0.1134182504742266,-0.13239102486148613,-0.13239102486148613,0.023190043434227516,0.02218171759344063,False,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.575,,0.4625,0.0173630996526834,,-0.0191176579414717,0.1112469437198962,,,,0.3484264144486143,,,0.9125,0.1625,,,,1.0,0.05,2021-10-01,regime_switch_materialized_pool_aggregate_partial_proxy,False,2021-10-04,2021-10-12,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2021-10-08,2021-10-08,29.19523048400879,29.980040073394775,29.934626054763793,29.942253144582114,29.79415596326192,-0.026177736502842497,-0.02470034432373802,-0.024948779137167088,-0.02010211264221229,-0.026177736502842497,-0.02470034432373802,-0.024948779137167088,-0.02010211264221229,False,False,False,False,-0.04585844700926067,-0.021865839003865184,-0.04239690478177538,-0.0022929223504630338,-0.0005466459750966296,-0.0007066150796962563,-0.07015981674194335,-0.01631622314453125,-0.021543153127034507,-0.054596587267822905,-0.05857581653202315,-0.05857581653202315,-0.054596587267822905,-0.05857581653202315,-0.05857581653202315,False,False,False,drawdown_risk,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2021-10-08,benchmark_features_adjusted_close_pit_asof,True,2021-10-08,5.522729873657227,-0.06825065609386549,-0.09899912856084647,-0.09362111231323356,-0.11860691540988422,-0.11860691540988422,0.02400235272913441,0.022590831938068094,False,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.7125,,0.5875,0.0428868626535932,,0.0224354316773572,0.2042127787044897,,,,0.313963541460225,,,0.9625,0.25,,,,1.0,0.0375,2021-10-08,regime_switch_materialized_pool_aggregate_partial_proxy,False,2021-10-12,2021-10-18,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2021-10-15,2021-10-15,29.64120483398437,29.642293548583986,29.890844202041627,29.86419413884481,29.760370540618897,-3.6728419743559115e-05,-0.00835170015172082,-0.007466777902116251,-0.004004174157438034,-3.6728419743559115e-05,-0.00835170015172082,-0.007466777902116251,-0.004004174157438034,False,False,False,False,-0.037782472298642844,0.014142169287336692,-0.00438440373108695,-0.0018891236149321422,0.0003535542321834173,-7.307339551811583e-05,-0.058194637298583984,0.010333633422851474,-0.0021755218505859967,-0.031971572076455845,-0.044195007361724215,-0.044195007361724215,-0.031971572076455845,-0.044195007361724215,-0.044195007361724215,False,False,False,drawdown_risk,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2021-10-15,benchmark_features_adjusted_close_pit_asof,True,2021-10-15,5.631820201873779,-0.07399097777325825,-0.043981310223768055,-0.06455163748448711,-0.0815418560131963,-0.1011967825434612,0.026261516898812533,0.023027783269824412,False,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.5875,,0.3375,0.0149815913555155,,-0.0436854751080226,0.2288255247746221,,,,0.2933676085482459,,,0.9875,0.2625,,,,1.0,0.05,2021-10-15,regime_switch_materialized_pool_aggregate_partial_proxy,False,2021-10-18,2021-10-25,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2021-10-22,2021-10-22,29.69559097290039,29.484025573730474,29.974872970581053,29.853860569000243,29.727901283899943,0.007175594073504543,-0.009317203711080468,-0.005301478371081969,-0.0010868682148460485,0.007175594073504543,-0.009317203711080468,-0.005301478371081969,-0.0010868682148460485,True,False,False,False,-0.010869604579529901,0.01298687440877,0.0007330161557941306,-0.000543480228976495,0.00032467186021925,1.2216935929902177e-05,-0.016316318511962892,0.009517717361450195,0.00036252339680983663,-0.025000170651125253,-0.042441281647894624,-0.042441281647894624,-0.025000170651125253,-0.042441281647894624,-0.042441281647894624,False,False,False,drawdown_risk,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2021-10-22,benchmark_features_adjusted_close_pit_asof,True,2021-10-22,5.6954498291015625,-0.023383811876375282,-0.020329825402328527,-0.0456974056223699,-0.07116490021003374,-0.09104189271603669,0.023666793006470573,0.022947180634075304,False,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.6625,,0.4375,0.0237862712461965,,-0.0180359187326692,0.1517094090086353,,,,0.4393305243445694,,,0.95,0.2875,,,,1.0,0.1,2021-10-22,regime_switch_materialized_pool_aggregate_partial_proxy,False,2021-10-25,2021-11-01,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2021-10-29,2021-10-29,29.54331016540528,29.405163478851318,29.938977003097534,29.858574199676514,29.72537064552307,0.004698041779407802,-0.013215776799966106,-0.010558576312550416,-0.006124750546893876,0.004698041779407802,-0.013215776799966106,-0.010558576312550416,-0.006124750546893876,True,False,False,False,-0.009120653284735547,-0.032419004493454695,-0.019140473340683473,-0.00045603266423677733,-0.0008104751123363674,-0.0003190078890113912,-0.013596725463866833,-0.02474637031555158,-0.009608459472656131,-0.01272251218129794,-0.04735170134581246,-0.04735170134581246,-0.01272251218129794,-0.04735170134581246,-0.04735170134581246,False,False,False,drawdown_risk,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2021-10-29,benchmark_features_adjusted_close_pit_asof,True,2021-10-29,5.724999904632568,0.0011926390604051207,-0.047997556519172146,-0.01639906317751516,-0.06634576420177707,-0.08632588581039813,0.021289252649641714,0.02145851980729236,False,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.8875,,0.6875,0.0615054072622337,,0.0295489054882459,0.3091928633946567,,,,0.4164499343693853,,,0.9875,0.1875,,,,1.0,0.0875,2021-10-29,regime_switch_materialized_pool_aggregate_partial_proxy,False,2021-11-01,2021-11-08,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2021-11-05,2021-11-05,30.043672561645508,29.57050132751465,29.810350608825683,29.8241286277771,29.797247298558553,0.016001461351302204,0.007826877177041558,0.007361285776642301,0.008270068057557589,0.016001461351302204,0.007826877177041558,0.007361285776642301,0.008270068057557589,True,True,True,True,0.02031769268762673,-0.026779368005852344,0.0032692558423903506,0.0010158846343813366,-0.0006694842001463086,5.448759737317251e-05,0.029913139343261362,-0.020667219161987306,0.0016316731770833334,0.0,-0.02712223538206948,-0.031217104957661057,0.0,-0.02712223538206948,-0.031217104957661057,True,False,False,uptrend,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2021-11-05,benchmark_features_adjusted_close_pit_asof,True,2021-11-05,5.943180084228516,0.0634393801895321,0.011996177007694175,0.0,-0.030764130622685015,-0.05150569617777501,0.01586511141782783,0.02161251185781564,False,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.8375,,0.575,0.0606704101438438,,0.0135817700989248,0.2118552438648718,,,,0.4921826288758468,,,0.95,0.1875,,,,1.0,0.1,2021-11-05,regime_switch_materialized_pool_aggregate_partial_proxy,False,2021-11-08,2021-11-15,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2021-11-12,2021-11-12,30.391752243041992,29.9066162109375,29.774454879760743,29.89610153834025,29.873988771438597,0.016221695850935802,0.02073244886511283,0.016579108284941357,0.017331581516105032,0.016221695850935802,0.02073244886511283,0.016579108284941357,0.017331581516105032,True,True,True,True,0.02532108304170877,-0.013418082375528995,0.03982134737196019,0.0012660541520854384,-0.0003354520593882249,0.0006636891228660031,0.037527370452881036,-0.010333633422851474,0.019398212432861328,-0.0071073874144904625,-0.007460043866268862,-0.019992989771450587,-0.0071073874144904625,-0.007460043866268862,-0.019992989771450587,False,False,False,uptrend,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2021-11-12,benchmark_features_adjusted_close_pit_asof,True,2021-11-12,6.1090898513793945,0.08474518581875556,0.11999891599105528,-0.0059166152426340934,-0.0059166152426340934,-0.025027536865611433,0.011153217795010294,0.02127426865160595,False,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.95,,0.7625,0.0806447711624541,,0.0800826371601016,0.3066577937607198,,,,0.4985968834384225,,,0.9625,0.25,,,,1.0,0.075,2021-11-12,regime_switch_materialized_pool_aggregate_partial_proxy,False,2021-11-15,2021-11-22,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
