snapshot_date,dynamic80_row_count,dynamic80_rs20_positive_share,dynamic80_rs60_positive_share,dynamic80_rs20_median,dynamic80_rs20_p75,dynamic80_rs20_top_decile_median,dynamic80_rs20_dispersion_top_minus_median,dynamic80_traded_value_breadth,dynamic80_traded_value_top50_concentration_proxy,dynamic80_two_plus_opportunity_label_share,dynamic80_high_exhaustion_breakdown_share,pool_confirmation_threshold_decided_by_core,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
2023-09-08,80,0.9125,0.75,0.0890785870381228,0.13530416628728284,0.257431490935772,0.25093267548777753,0.9875,0.3125,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2023-09-15,80,0.8625,0.7375,0.07425215063120945,0.13588224290321754,0.27799395800884663,0.46415445850782816,0.9625,0.1625,0.9375,0.1125,False,True,False,False,False,False,False,False,True,False
2023-09-22,80,0.875,0.7875,0.05840916712244735,0.11621645417501744,0.2491020320824926,0.40621283719862644,0.9875,0.1625,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2023-09-28,80,0.9125,0.825,0.06603784620348925,0.11422454939344864,0.20940391485793958,0.35429652909370074,1.0,0.2,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2023-10-06,80,0.7625,0.7875,0.0349594578358142,0.09046708232915032,0.25487137681348493,0.41964594634122215,0.9625,0.225,1.0,0.0875,False,True,False,False,False,False,False,False,True,False
2023-10-13,80,0.75,0.675,0.0202801626455756,0.07362697561995526,0.20482761002455047,0.3538913334996473,0.9875,0.1125,1.0,0.0875,False,True,False,False,False,False,False,False,True,False
2023-10-20,80,0.4875,0.65,-0.001119794954995,0.04064062020358155,0.1845917244100853,0.31373548992531497,0.975,0.1875,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2023-10-27,80,0.5875,0.725,0.005963656622550649,0.0437757826833583,0.1549921492016284,0.3644912984531086,0.975,0.175,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2023-11-03,80,0.6125,0.7625,0.009444542361944398,0.05597608996916835,0.1926341469033584,0.3617011011027374,0.975,0.1875,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2023-11-10,80,0.775,0.7875,0.0279725280890934,0.07855714913319373,0.1676328632346788,0.2752186941279176,0.95,0.2,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2023-11-17,80,0.8,0.7375,0.0410288185001498,0.12135922607948105,0.3534019951203382,0.7167172913769168,0.95,0.2125,1.0,0.05,False,True,False,False,False,False,False,False,True,False
2023-11-24,80,0.6875,0.7625,0.03895542275799575,0.09322641629180632,0.2258295974243993,0.22711575127161648,0.975,0.2,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2023-12-01,80,0.775,0.8125,0.0377526150852244,0.10546942639854699,0.2854068542850992,0.3612331033870183,0.975,0.2625,0.9875,0.0625,False,True,False,False,False,False,False,False,True,False
2023-12-08,80,0.8875,0.8375,0.06955139889954906,0.13328083521790454,0.39022378451091155,0.4777509907885191,0.9375,0.225,1.0,0.1125,False,True,False,False,False,False,False,False,True,False
2023-12-15,80,0.825,0.675,0.06129555771911224,0.10807025417330911,0.22835489854472701,0.3329085713511043,0.9625,0.2125,1.0,0.05,False,True,False,False,False,False,False,False,True,False
2023-12-22,80,0.7625,0.7125,0.04515408926535465,0.11277893125935447,0.24330931894428065,0.43387384638743404,1.0,0.2375,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2023-12-29,80,0.65,0.675,0.02333635700335995,0.057147565885984394,0.1688935311746531,0.17570060500119863,0.9,0.2,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2024-01-05,80,0.6125,0.725,0.01306724800120435,0.04639644710072938,0.1862480534658218,0.30522925132566453,0.9375,0.1875,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2024-01-12,80,0.575,0.7125,0.012027237253089799,0.05738909261744305,0.1687789509682513,0.3434520030076716,0.925,0.1875,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2024-01-19,80,0.4375,0.6625,-0.01253163954380325,0.0445970741339244,0.18159888495772036,0.23799873835992147,0.9625,0.1875,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2024-01-26,80,0.4125,0.575,-0.01614263860703455,0.048381549043197504,0.2031918003576861,0.3961991548041556,0.9625,0.2125,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2024-02-02,80,0.6125,0.75,0.02269722985882965,0.1114076301859436,0.25087113703589176,0.40549881609076865,1.0,0.25,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2024-02-05,80,0.6125,0.6875,0.02038452724405665,0.09059446013579531,0.3349192013218242,0.43823691654661373,0.9875,0.25,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2024-02-16,80,0.575,0.675,0.02040290796170115,0.0803341322043783,0.28974616875911996,0.3873859123742849,0.975,0.2625,1.0,0.05,False,True,False,False,False,False,False,False,True,False
2024-02-23,80,0.55,0.7375,0.00751544543888235,0.09721897484518083,0.26032410416482915,0.34169606615709697,0.95,0.2875,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2024-03-01,80,0.7875,0.7125,0.06164770841700715,0.16894656349667986,0.34268221657919884,0.3937393983095564,0.9625,0.2625,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2024-03-08,80,0.3375,0.425,-0.05592779573534195,0.02397353950596175,0.1959734576672973,0.38487427201395574,0.975,0.2375,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2024-03-15,80,0.5625,0.3625,0.007052516748907899,0.071589069257918,0.1973357186877927,0.21617126860833882,0.95,0.2375,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2024-03-22,80,0.4375,0.4125,-0.0124575500241823,0.06219249271281345,0.19172460564398192,0.29447445766750663,0.925,0.2875,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2024-03-29,80,0.45,0.4125,-0.02138570847417605,0.05656843591826673,0.20749404393787702,0.7402430566627086,0.975,0.3,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2024-04-03,80,0.475,0.35,-0.00771662683064895,0.04068742533386485,0.12303435044981885,0.25546064748669883,1.0,0.2625,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2024-04-12,80,0.6875,0.425,0.03617935823775595,0.13663432563764755,0.41601017229890686,0.5232839320540276,0.9375,0.2375,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2024-04-19,80,0.7125,0.45,0.0177231712346721,0.057557135537372774,0.27905327642284383,0.5110512872111963,0.9625,0.175,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2024-04-26,80,0.8,0.4875,0.044271656794122746,0.12304556957480504,0.2947495118751905,0.4687198338060405,0.9375,0.175,0.9875,0.0125,False,True,False,False,False,False,False,False,True,False
2024-05-03,80,0.8625,0.525,0.05166787143049275,0.12800479482944427,0.2901823391918078,0.4895886275557038,0.975,0.2375,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2024-05-10,80,0.775,0.5,0.0466410415388328,0.13241637161708636,0.2946233078248133,0.32345480705702867,1.0,0.2375,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2024-05-17,80,0.7625,0.55,0.043908751285145806,0.13956151642135395,0.3106471756044711,0.39692912144987785,0.95,0.1875,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2024-05-24,80,0.4125,0.55,-0.024767673336716,0.05039099994886723,0.1983194803432261,0.36458659182182057,0.9875,0.2375,1.0,0.05,False,True,False,False,False,False,False,False,True,False
2024-05-31,80,0.6,0.5875,0.023439042614032,0.08284298309831631,0.20971297485501514,0.4363596307401319,0.975,0.2125,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2024-06-07,80,0.5875,0.55,0.0092283627616511,0.06907478877547352,0.20007109148140567,0.3669203020145358,0.9375,0.225,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2024-06-14,80,0.6,0.5375,0.02524426881050485,0.095068258078008,0.22433639557165724,0.43250029501337534,0.9625,0.2625,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2024-06-21,80,0.55,0.55,0.01061458114078035,0.08873505380528188,0.24841210760898036,0.29391322968598355,1.0,0.2625,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2024-06-28,80,0.55,0.525,0.005036890013636551,0.09034823571724425,0.2501368372362254,0.30689440682934493,0.9625,0.2875,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2024-07-05,80,0.5875,0.5375,0.01879650879124425,0.09256603849745468,0.26221349133104704,0.4571334567172723,0.975,0.2875,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2024-07-12,80,0.5125,0.4625,0.001081411093432913,0.09397445513867195,0.2500904818356813,0.4053678862499566,0.975,0.2625,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2024-07-19,80,0.7125,0.425,0.032436372397129654,0.10919571512186142,0.27089748033634653,0.37128446348733235,1.0,0.275,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2024-07-26,80,0.7875,0.5375,0.041841538921274096,0.11279693607950003,0.24329540704916985,0.34730669348262766,0.975,0.2375,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2024-08-02,80,0.8,0.525,0.05272015741860875,0.10803499118835094,0.3319986205622245,0.336897847230994,0.975,0.25,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2024-08-09,80,0.75,0.45,0.032714256053013,0.10193880486909354,0.15774859003424554,0.27053769968400504,0.975,0.2125,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2024-08-16,80,0.625,0.5125,0.02319001964974035,0.06754866262285172,0.18536383542293655,0.23987059150538767,1.0,0.275,1.0,0.125,False,True,False,False,False,False,False,False,True,False
2024-08-23,80,0.65,0.6375,0.0370893960138103,0.08369469749858488,0.2499612770971149,0.4918502680263917,0.975,0.275,1.0,0.1625,False,True,False,False,False,False,False,False,True,False
2024-08-30,80,0.7875,0.525,0.04769377993282445,0.09748739083536978,0.28487429074376713,0.511908519193791,0.9875,0.2875,0.9625,0.2125,False,True,False,False,False,False,False,False,True,False
2024-09-06,80,0.925,0.6,0.054582199981197246,0.09571438016608219,0.30984992297321184,0.5060773175996566,1.0,0.3125,1.0,0.1,False,True,False,False,False,False,False,False,True,False
2024-09-13,80,0.775,0.775,0.044684848429386595,0.10128624683657361,0.34256654027033673,0.3325780280325737,0.9875,0.3125,0.9875,0.1,False,True,False,False,False,False,False,False,True,False
2024-09-20,80,0.725,0.7375,0.0210749223371883,0.08358047110300718,0.24619632163852756,0.5126311553161343,0.9875,0.2875,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2024-09-27,80,0.4375,0.6375,-0.00880142077605,0.05824398808964695,0.23327135148393313,0.3270640742607253,0.925,0.275,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2024-10-04,80,0.45,0.7625,-0.009339227928269848,0.038748071820815175,0.3493623134366412,0.6100372293604728,0.9875,0.2625,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2024-10-11,80,0.3375,0.8,-0.054693477452582046,0.013671674581073675,0.14445885685064713,0.38161694414835123,0.95,0.2125,1.0,0.1,False,True,False,False,False,False,False,False,True,False
2024-10-18,80,0.275,0.5875,-0.04764413676546405,0.00779256339257285,0.162113435829918,0.38484685038083105,0.95,0.25,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2024-10-25,80,0.5375,0.7,0.0084184463388562,0.06053154521518388,0.2881514454940938,0.4024370932899509,0.975,0.325,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2024-11-01,80,0.5125,0.55,0.0026817332234258503,0.056705537305369355,0.14246507069060121,0.29281439069861714,0.9625,0.3,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2024-11-08,80,0.575,0.575,0.0152846194140414,0.07109357181562095,0.20459917842282266,0.227304392545463,1.0,0.325,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2024-11-15,80,0.6,0.525,0.00930573491710845,0.0661103933441958,0.2552264897946181,0.4478382039287169,0.975,0.275,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2024-11-22,80,0.725,0.45,0.02178320085659255,0.0786153606557868,0.30331098630007214,0.3524971357029473,0.95,0.325,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2024-11-29,80,0.7875,0.3625,0.02977940065380815,0.06693897729277928,0.16662652015175372,0.19485923868243155,0.975,0.2875,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2024-12-06,80,0.875,0.425,0.055128659475537,0.09106714278020545,0.2337932900045718,0.25891286213978776,0.9875,0.2875,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2024-12-13,80,0.675,0.4875,0.021336718522409648,0.07932380305163488,0.2160618993495815,0.24618852948640407,0.9375,0.25,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2024-12-20,80,0.6,0.5,0.0114831339459474,0.06014022866579395,0.35638243875695874,0.43775055720786127,1.0,0.3,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2024-12-27,80,0.4375,0.4875,-0.0066973915543453,0.0546421681502662,0.22181339112984566,0.3456610740914536,0.9625,0.2875,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2025-01-03,80,0.6,0.5125,0.0083789457502925,0.04745073363332562,0.1643304512950434,0.25048323887764956,0.9625,0.2625,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2025-01-10,80,0.425,0.575,-0.012806836515725,0.0532285684016008,0.20735576086558644,0.3179372513254752,0.9875,0.325,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2025-01-17,80,0.4125,0.5625,-0.015756681239583452,0.025924019776888026,0.1667290221000441,0.38493071149791624,0.975,0.2875,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2025-01-22,80,0.4125,0.5625,-0.01081149174172455,0.024464287703561273,0.1158126976180151,0.39911362185069077,0.9625,0.275,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2025-02-07,80,0.625,0.6125,0.01623081148158725,0.06010850637077868,0.24069848364261812,0.7835201931237985,0.8625,0.125,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2025-02-14,80,0.875,0.825,0.05152426999625395,0.10476055962948114,0.25924877524753087,0.47069168456221433,0.9875,0.1875,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2025-02-21,80,0.9,0.7125,0.0820089866615403,0.1420715135909818,0.33588264056557515,0.3340604651988006,0.9625,0.1875,0.9875,0.1125,False,True,False,False,False,False,False,False,True,False
2025-02-27,80,0.9875,0.7625,0.1012622177917409,0.13765751232549522,0.3193733866827587,0.4319898164171469,0.9625,0.175,1.0,0.05,False,True,False,False,False,False,False,False,True,False
2025-03-07,80,0.95,0.8,0.09393282889116734,0.14941185589814074,0.2774408330457773,0.3127534093699392,0.975,0.2,1.0,0.1,False,True,False,False,False,False,False,False,True,False
2025-03-14,80,0.9125,0.875,0.07457273070277025,0.1185401377634565,0.2318148706276347,0.5364257429624404,0.95,0.2,1.0,0.1375,False,True,False,False,False,False,False,False,True,False
2025-03-21,80,0.8625,0.9125,0.06761805210438655,0.12382907919266364,0.21426525225625945,0.5323018620635183,0.9875,0.25,1.0,0.1125,False,True,False,False,False,False,False,False,True,False
2025-03-28,80,0.7875,0.925,0.051825076046260354,0.08878713487207728,0.19184227676205096,0.20117383103940673,0.9625,0.2125,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2025-04-02,80,0.675,0.875,0.02785322452004075,0.07222280523780883,0.16464140848157544,0.2834099847581721,0.95,0.2375,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2025-04-11,80,0.3,0.6125,-0.03718886991884945,0.0168522835230032,0.08754589482628325,0.18889790818318436,0.9875,0.3125,1.0,0.0875,False,True,False,False,False,False,False,False,True,False
2025-04-18,80,0.4,0.825,-0.010354779938963651,0.032263439978784475,0.12869522930258864,0.37775596530666167,1.0,0.3375,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2025-04-25,80,0.475,0.8,-0.0059899551607527,0.036764447723222377,0.15528185718449433,0.602324940036034,0.9875,0.3375,1.0,0.0875,False,True,False,False,False,False,False,False,True,False
2025-05-02,80,0.4875,0.7,-0.00220002576832325,0.0478979101363992,0.1501348510062098,0.39071671064099295,1.0,0.3375,1.0,0.175,False,True,False,False,False,False,False,False,True,False
2025-05-09,80,0.8125,0.7625,0.07323195424945836,0.16123926802770872,0.3263579362978788,0.4065379373665683,0.975,0.3375,0.9875,0.1875,False,True,False,False,False,False,False,False,True,False
2025-05-16,80,0.575,0.7,0.014809245540256252,0.08405561923668983,0.22454097509896787,0.315796016577759,0.9875,0.3125,1.0,0.25,False,True,False,False,False,False,False,False,True,False
2025-05-23,80,0.625,0.7625,0.024088030669668747,0.07322981347130718,0.25187357767357693,0.28203818261141567,0.9875,0.2875,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2025-05-29,80,0.6125,0.5375,0.0194581458893935,0.09183291962459471,0.21700162103568696,0.2894090335376848,0.9625,0.275,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2025-06-06,80,0.675,0.55,0.027668289829719098,0.10924628070559853,0.2646131722325795,0.3785561983120076,1.0,0.325,1.0,0.0875,False,True,False,False,False,False,False,False,True,False
2025-06-13,80,0.65,0.5625,0.0181610733419557,0.04631027356925537,0.16463861089893972,0.30177827920788136,1.0,0.3,1.0,0.05,False,True,False,False,False,False,False,False,True,False
2025-06-20,80,0.5125,0.5875,0.0035144821288185003,0.0313759165383086,0.15540937115821352,0.2004529027327778,1.0,0.3125,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2025-06-27,80,0.425,0.6125,-0.009760743721652448,0.04717491308619813,0.20952270085863656,0.3342396458357969,0.9875,0.325,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2025-07-04,80,0.4125,0.6875,-0.01424391609790095,0.0276870024741585,0.17087078889218574,0.39315783121225795,0.9875,0.3,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2025-07-11,80,0.5,0.4875,-0.0010060380743631605,0.05784414055740986,0.2578830734119836,0.6432510175434792,0.9625,0.2875,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2025-07-18,80,0.5375,0.5375,0.0029688356851036,0.04852565052010195,0.19874563624882574,0.3959056221458308,0.975,0.2375,1.0,0.0875,False,True,False,False,False,False,False,False,True,False
2025-07-25,80,0.55,0.575,0.0200104183820091,0.06483237492695032,0.26601106363231963,0.6024516408442544,0.9875,0.25,1.0,0.1,False,True,False,False,False,False,False,False,True,False
2025-08-01,80,0.3875,0.3875,-0.05419889554561535,0.07262392574725887,0.4122269437739139,0.9765087274929793,0.9625,0.1875,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2025-08-08,80,0.7875,0.725,0.0783320443333899,0.20255868913049646,0.4530152933461694,0.5789492980472679,1.0,0.3,1.0,0.1,False,True,False,False,False,False,False,False,True,False
2025-08-15,80,0.8375,0.775,0.12853269250327332,0.25910605934851466,0.6245644091050943,0.8407156656527361,0.9875,0.3625,1.0,0.125,False,True,False,False,False,False,False,False,True,False
2025-08-22,80,0.825,0.65,0.08677120749470499,0.17410851504989722,0.31993897435396296,0.3813378509547597,1.0,0.25,0.95,0.1,False,True,False,False,False,False,False,False,True,False
2025-08-29,80,0.975,0.6625,1.3693881059154631,3.8033179381784357,10.78078894753304,31.12653059746617,0.9875,0.275,1.0,0.25,False,True,False,False,False,False,False,False,True,False
2025-09-05,80,0.8875,0.825,0.1096601842780131,0.23031515222746823,0.3525840869744329,0.40673098752662523,0.9375,0.25,0.925,0.1625,False,True,False,False,False,False,False,False,True,False
2025-09-12,80,0.65,0.725,0.03112185657643525,0.11351505848355412,0.3626117335333364,0.6612880817551059,1.0,0.325,1.0,0.125,False,True,False,False,False,False,False,False,True,False
2025-09-19,80,0.5625,0.675,0.0175873198990038,0.10652080178346278,0.2793973404211068,0.4073905007181563,0.95,0.3375,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2025-09-26,80,0.1875,0.4375,-0.0740968257437406,-0.027279933556922552,0.11035299016173905,0.3747971602434076,0.975,0.2625,1.0,0.1125,False,True,False,False,False,False,False,False,True,False
2025-10-03,80,0.2875,0.3,-0.0725293720390254,0.019510556239488698,0.21264076189498976,0.6496319149975045,1.0,0.2625,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2025-10-09,80,0.3125,0.5125,-0.06386397451619749,0.025829388500544975,0.1327696336372087,0.2470599865661293,0.975,0.2625,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2025-10-17,80,0.3375,0.45,-0.02708062944249475,0.021220165701508177,0.2860523929388191,0.6302506108217723,0.9875,0.1625,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2025-10-23,80,0.375,0.45,-0.0371219203281094,0.07594227506019632,0.2293881226199471,0.4631260975619926,0.9875,0.2,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2025-10-31,80,0.45,0.4625,-0.01676318751150525,0.06944730811455292,0.33841041128008065,0.7845693749232436,0.9875,0.2625,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2025-11-07,80,0.5375,0.4,0.0032761592386253,0.05308928876488085,0.25145890019975053,0.3451100895295593,0.975,0.2125,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2025-11-14,80,0.775,0.4,0.0466716182397989,0.10721120406498452,0.2776313275856557,0.3789811522923361,0.9625,0.225,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2025-11-21,80,0.625,0.35,0.015621630767242399,0.06741159138039075,0.21182590550924896,0.2308238206171577,0.975,0.25,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2025-11-28,80,0.8375,0.425,0.05656518815891075,0.13283662912510222,0.3174644115279554,0.36163256913008646,1.0,0.3125,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2025-12-05,80,0.8125,0.45,0.0338305483096226,0.10479783619705198,0.2478789849001328,0.3847110845102952,0.9875,0.2625,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2025-12-12,80,0.625,0.5375,0.018596418280868048,0.101201734984473,0.3317126587003839,0.5164846542504973,1.0,0.3125,1.0,0.0875,False,True,False,False,False,False,False,False,True,False
2025-12-19,80,0.7125,0.525,0.02944246709405745,0.076187061948169,0.26697520242314376,0.46804622376499755,0.9875,0.2625,1.0,0.1125,False,True,False,False,False,False,False,False,True,False
2025-12-26,80,0.7,0.65,0.045691028918212404,0.12276295980470325,0.3059920161320575,0.5079579344852219,0.9625,0.375,1.0,0.0875,False,True,False,False,False,False,False,False,True,False
2026-01-02,80,0.65,0.6375,0.026640896261716798,0.08882589397484389,0.2563651181355246,0.48581703990936936,0.975,0.2625,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2026-01-09,80,0.5125,0.525,0.00545182808228945,0.06081736010519555,0.2011549965636756,0.28888607028815444,0.9875,0.25,1.0,0.05,False,True,False,False,False,False,False,False,True,False
2026-01-16,80,0.525,0.6625,0.0130865364404959,0.1199057159456655,0.3123096690329807,0.4261566923809519,1.0,0.3,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2026-01-23,80,0.55,0.6625,0.02085116508693525,0.14978093258134142,0.34269729344780764,0.42994564934540913,0.9875,0.25,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2026-01-30,80,0.575,0.6125,0.01485867204525335,0.09848811361837001,0.30363186426727207,0.4479445359127393,0.95,0.25,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2026-02-06,80,0.45,0.4125,-0.01364518951220865,0.05158589855267305,0.20160838606713535,0.4564185226900523,1.0,0.225,1.0,0.05,False,True,False,False,False,False,False,False,True,False
2026-02-11,80,0.3125,0.4,-0.043598987361129146,0.03529570981278622,0.1424189758616825,0.652221792998001,0.9375,0.2625,1.0,0.0875,False,True,False,False,False,False,False,False,True,False
2026-02-26,80,0.5625,0.65,0.038639067775247796,0.15125601259852,0.43107770841140863,0.5933524866771257,0.9875,0.325,1.0,0.1125,False,True,False,False,False,False,False,False,True,False
2026-03-06,80,0.5625,0.625,0.0091828065896111,0.11531968313817205,0.2978460455689592,0.5100364421606511,0.9625,0.3,0.9875,0.225,False,True,False,False,False,False,False,False,True,False
2026-03-13,80,0.65,0.625,0.05027050462156405,0.15896519817420515,0.28034981566820083,0.395504999403167,0.9875,0.325,0.9875,0.2125,False,True,False,False,False,False,False,False,True,False
2026-03-20,80,0.9,0.7125,0.14485759796354963,0.2606219561761359,0.5104815470749232,0.47961536094751284,0.9625,0.25,0.9,0.1375,False,True,False,False,False,False,False,False,True,False
2026-03-27,80,0.8125,0.575,0.0801675454316637,0.18681864340774731,0.3680965240030104,0.5454572824974189,0.9875,0.275,0.95,0.225,False,True,False,False,False,False,False,False,True,False
2026-04-02,80,0.7625,0.55,0.05555086171110085,0.13579648307886688,0.36921351838878225,0.39412650822517303,1.0,0.3,1.0,0.2,False,True,False,False,False,False,False,False,True,False
2026-04-10,80,0.8375,0.675,0.15632952940394468,0.2815228411120211,0.583344018394123,0.6226364318199089,0.975,0.225,0.925,0.0875,False,True,False,False,False,False,False,False,True,False
2026-04-17,80,0.8,0.7125,0.057463933728805955,0.17108333702014433,0.5116734434673247,0.8484554926205188,0.975,0.225,0.9375,0.0875,False,True,False,False,False,False,False,False,True,False
2026-04-24,80,0.5375,0.6125,0.008837164753974499,0.11367480691888025,0.35651454742259836,0.873730332423694,0.9625,0.2,0.9625,0.125,False,True,False,False,False,False,False,False,True,False
2026-04-30,80,0.5625,0.5875,0.01701704176732395,0.16844581885719784,0.461459703350958,0.6325715642851192,0.9875,0.225,0.9875,0.1875,False,True,False,False,False,False,False,False,True,False
2026-05-08,80,0.4875,0.625,-0.0024810251604685,0.0906572681226279,0.3661130377689814,0.7196350456721556,0.975,0.2625,1.0,0.125,False,True,False,False,False,False,False,False,True,False
2026-05-15,80,0.6,0.6875,0.0443916720728818,0.14850384668837374,0.41617081976051684,0.6806927943056865,0.9875,0.3375,1.0,0.1375,False,True,False,False,False,False,False,False,True,False
2026-05-22,80,0.65,0.825,0.054059026426881596,0.17330781940235196,0.3921622967355475,0.536576139528169,1.0,0.2875,0.9875,0.175,False,True,False,False,False,False,False,False,True,False
2026-05-29,80,0.575,0.7625,0.0365458628483228,0.19701307019053016,0.4701351993746222,0.7242043313794218,1.0,0.3375,1.0,0.1875,False,True,False,False,False,False,False,False,True,False
2026-06-05,80,0.675,0.6375,0.031237257501127547,0.12885919193290685,0.36876128847267464,0.6960717947252417,0.9125,0.275,1.0,0.1,False,True,False,False,False,False,False,False,True,False
2026-06-12,80,0.7125,0.5375,0.03508999799452435,0.14549060951406176,0.5668464404583652,0.6990686715732645,0.975,0.375,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2026-06-18,80,0.625,0.525,0.02029265044370015,0.13265979211215492,0.46975129669540716,0.7769164809082619,0.975,0.4,1.0,0.15,False,True,False,False,False,False,False,False,True,False
2026-06-26,80,0.6,0.4875,0.0259655266087959,0.11758363751530468,0.29945339633295687,0.49816384180790974,0.975,0.325,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2026-06-29,80,0.65,0.5125,0.04559002985623945,0.15125382533516413,0.32246156477819765,0.37527636307864426,1.0,0.3,1.0,0.05,False,True,False,False,False,False,False,False,True,False
