snapshot_date,ticker,name,market,RS20,RS60,layer4_risk_aware_score,pool_rank,within80_rank,recommendation_type,selected_mode,pool_rs20_positive_share,pool_rs20_30_positive_share,pool_rs20_median,pool_rs60_median,pool_rs20_top1_minus_median,pool_two_plus_opportunity_share,pool_high_exhaustion_breakdown_share,market_trend_proxy_strong,pool_breadth_strong,pool_breadth_very_strong,rs_dispersion_strong,opportunity_breadth_strong,routing_variant,routed_mode,0050_return_20d,0050_return_40d,0050_return_60d,0050_ma20_slope,0050_ma40_slope,0050_ma60_slope,0050_bias20,0050_bias40,0050_bias60,0050_bias120,bias20_delta_5d,bias60_delta_5d,0050_new_20d_high_flag,0050_new_40d_high_flag,0050_new_60d_high_flag,rolling_high_breakout_count,00631L_vs_0050_return_20d,00631L_vs_0050_return_60d,dynamic80_rs20_positive_share,dynamic80_rs60_positive_share,dynamic80_rs20_median,dynamic80_rs20_top_decile_median,dynamic80_rs20_dispersion_top_minus_median,dynamic80_traded_value_breadth,dynamic80_traded_value_top50_concentration_proxy,dynamic80_two_plus_opportunity_label_share,selected_route_mode,route_input_fields_pit_observable,future_return_used_in_route_construction,route_threshold_decided_by_core,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
2023-01-06,5009,榮剛,TPEx,0.0794702890082603,0.0700256870028486,0.7774710371982106,2,2,stock,low_risk_strength,0.7375,0.6125,0.0155950365193282,0.117717372871479,0.1684345230056494,1.0,0.025,True,True,True,False,True,dispersion_route,low_risk_strength,-0.012803622341593712,0.08019319147064774,0.1292928819920407,-0.010323650680100327,0.010144990965458511,0.006230984248336124,-0.0010945203618648,-0.013989799438830386,0.026912824583009,0.0035045024591156,0.0306501438678622,0.014859081957749501,False,False,False,0,-0.0036072575620020864,0.13922671450387858,0.7375,0.7625,0.0155950365193282,0.16374644937466504,0.1684345230056494,0.9375,0.2375,1.0,low_risk_strength,True,False,False,True,False,False,False,False,False,False,True,False
2023-01-06,2330,台積電,TWSE,-0.0147679577220329,0.0314666116788453,0.7921109698059587,1,1,stock,pullback_repair,0.7375,0.6125,0.0155950365193282,0.117717372871479,0.1684345230056494,1.0,0.025,True,True,True,False,True,hybrid_pullback_base_mega_override,pullback_repair,-0.012803622341593712,0.08019319147064774,0.1292928819920407,-0.010323650680100327,0.010144990965458511,0.006230984248336124,-0.0010945203618648,-0.013989799438830386,0.026912824583009,0.0035045024591156,0.0306501438678622,0.014859081957749501,False,False,False,0,-0.0036072575620020864,0.13922671450387858,0.7375,0.7625,0.0155950365193282,0.16374644937466504,0.1684345230056494,0.9375,0.2375,1.0,pullback_repair,True,False,False,True,False,False,False,False,False,False,True,False
2023-01-06,6741,91APP*-KY,TPEx,0.1255487203808094,0.3760121577957576,0.5540534516393689,69,69,stock,stable_strength,0.7375,0.6125,0.0155950365193282,0.117717372871479,0.1684345230056494,1.0,0.025,True,True,True,False,True,market_bias_pool_trend_route,stable_strength,-0.012803622341593712,0.08019319147064774,0.1292928819920407,-0.010323650680100327,0.010144990965458511,0.006230984248336124,-0.0010945203618648,-0.013989799438830386,0.026912824583009,0.0035045024591156,0.0306501438678622,0.014859081957749501,False,False,False,0,-0.0036072575620020864,0.13922671450387858,0.7375,0.7625,0.0155950365193282,0.16374644937466504,0.1684345230056494,0.9375,0.2375,1.0,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2023-01-06,6741,91APP*-KY,TPEx,0.1255487203808094,0.3760121577957576,0.5540534516393689,69,69,stock,stable_strength,0.7375,0.6125,0.0155950365193282,0.117717372871479,0.1684345230056494,1.0,0.025,True,True,True,False,True,pool_breadth_route,stable_strength,-0.012803622341593712,0.08019319147064774,0.1292928819920407,-0.010323650680100327,0.010144990965458511,0.006230984248336124,-0.0010945203618648,-0.013989799438830386,0.026912824583009,0.0035045024591156,0.0306501438678622,0.014859081957749501,False,False,False,0,-0.0036072575620020864,0.13922671450387858,0.7375,0.7625,0.0155950365193282,0.16374644937466504,0.1684345230056494,0.9375,0.2375,1.0,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2023-01-13,6806,森崴能源,TWSE,-0.0086965860253782,0.1237432841139334,0.7625798295066333,1,1,00631L,00631L_reference,0.4125,0.3875,-0.0141795102430892,0.0896224130799484,0.2926696321872969,1.0,0.0625,False,False,False,True,True,conservative_hurdle_route,hurdle_reference,0.02001734074235939,0.023133995199543067,0.1814515210808718,0.004221660070923727,0.004123077918418705,0.012185785030876195,0.0427510120990669,0.029390766070735985,0.0635530385077186,0.0518142086567977,0.043845532460931695,0.03664021392470959,True,False,False,1,0.0018949709331208542,0.15623016540796253,0.4125,0.6875,-0.014179510243089201,0.12291379701159025,0.2926696321872969,0.925,0.225,1.0,hurdle_reference,True,False,False,True,False,False,False,False,False,False,True,False
2023-01-13,3293,鈊象,TPEx,0.1609953174854888,0.1289417373460943,0.661884616871897,12,12,stock,rs20_top3_risk_tiebreak,0.4125,0.3875,-0.0141795102430892,0.0896224130799484,0.2926696321872969,1.0,0.0625,False,False,False,True,True,dispersion_route,rs20_top3_risk_tiebreak,0.02001734074235939,0.023133995199543067,0.1814515210808718,0.004221660070923727,0.004123077918418705,0.012185785030876195,0.0427510120990669,0.029390766070735985,0.0635530385077186,0.0518142086567977,0.043845532460931695,0.03664021392470959,True,False,False,1,0.0018949709331208542,0.15623016540796253,0.4125,0.6875,-0.014179510243089201,0.12291379701159025,0.2926696321872969,0.925,0.225,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2023-01-13,2327,國巨*,TWSE,0.018366497641479,0.70478701102922,0.6558293126259304,17,17,stock,pullback_repair,0.4125,0.3875,-0.0141795102430892,0.0896224130799484,0.2926696321872969,1.0,0.0625,False,False,False,True,True,hybrid_pullback_base_mega_override,pullback_repair,0.02001734074235939,0.023133995199543067,0.1814515210808718,0.004221660070923727,0.004123077918418705,0.012185785030876195,0.0427510120990669,0.029390766070735985,0.0635530385077186,0.0518142086567977,0.043845532460931695,0.03664021392470959,True,False,False,1,0.0018949709331208542,0.15623016540796253,0.4125,0.6875,-0.014179510243089201,0.12291379701159025,0.2926696321872969,0.925,0.225,1.0,pullback_repair,True,False,False,True,False,False,False,False,False,False,True,False
2023-01-13,2327,國巨*,TWSE,0.018366497641479,0.70478701102922,0.6558293126259304,17,17,stock,pullback_repair,0.4125,0.3875,-0.0141795102430892,0.0896224130799484,0.2926696321872969,1.0,0.0625,False,False,False,True,True,market_bias_pool_trend_route,pullback_repair,0.02001734074235939,0.023133995199543067,0.1814515210808718,0.004221660070923727,0.004123077918418705,0.012185785030876195,0.0427510120990669,0.029390766070735985,0.0635530385077186,0.0518142086567977,0.043845532460931695,0.03664021392470959,True,False,False,1,0.0018949709331208542,0.15623016540796253,0.4125,0.6875,-0.014179510243089201,0.12291379701159025,0.2926696321872969,0.925,0.225,1.0,pullback_repair,True,False,False,True,False,False,False,False,False,False,True,False
2023-01-13,1707,葡萄王,TWSE,0.0118297930156023,0.0941390301002305,0.6889637577700207,7,7,stock,low_risk_strength,0.4125,0.3875,-0.0141795102430892,0.0896224130799484,0.2926696321872969,1.0,0.0625,False,False,False,True,True,pool_breadth_route,low_risk_strength,0.02001734074235939,0.023133995199543067,0.1814515210808718,0.004221660070923727,0.004123077918418705,0.012185785030876195,0.0427510120990669,0.029390766070735985,0.0635530385077186,0.0518142086567977,0.043845532460931695,0.03664021392470959,True,False,False,1,0.0018949709331208542,0.15623016540796253,0.4125,0.6875,-0.014179510243089201,0.12291379701159025,0.2926696321872969,0.925,0.225,1.0,low_risk_strength,True,False,False,True,False,False,False,False,False,False,True,False
2023-01-17,6806,森崴能源,TWSE,0.0439331005336074,0.16124786060899,0.7656607496126185,1,1,stock,hurdle_reference,0.45,0.4375,-0.013617590464295,0.0870663020012015,0.3596776694647272,1.0,0.0125,False,False,False,True,True,conservative_hurdle_route,hurdle_reference,0.05117918480324857,0.03732970753488396,0.19776853283363316,0.007650763287756934,0.003022970173588435,0.013417236126082255,0.0457109933791292,0.03545384624142023,0.0654836499363617,0.0596488938055168,0.008505438362566502,0.002618423879175602,True,False,False,1,0.03158937173637577,0.1661648017837729,0.45,0.65,-0.01361759046429505,0.1138039801799164,0.35967766946472723,0.975,0.2,1.0,hurdle_reference,True,False,False,True,False,False,False,False,False,False,True,False
2023-01-17,6763,綠界科技,TPEx,0.1899375664657869,0.2447093432725615,0.5533336945756665,74,74,stock,rs20_top3_risk_tiebreak,0.45,0.4375,-0.013617590464295,0.0870663020012015,0.3596776694647272,1.0,0.0125,False,False,False,True,True,dispersion_route,rs20_top3_risk_tiebreak,0.05117918480324857,0.03732970753488396,0.19776853283363316,0.007650763287756934,0.003022970173588435,0.013417236126082255,0.0457109933791292,0.03545384624142023,0.0654836499363617,0.0596488938055168,0.008505438362566502,0.002618423879175602,True,False,False,1,0.03158937173637577,0.1661648017837729,0.45,0.65,-0.01361759046429505,0.1138039801799164,0.35967766946472723,0.975,0.2,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2023-01-17,2327,國巨*,TWSE,0.0483970863831921,0.7681405580754577,0.6604997329785991,16,16,stock,pullback_repair,0.45,0.4375,-0.013617590464295,0.0870663020012015,0.3596776694647272,1.0,0.0125,False,False,False,True,True,hybrid_pullback_base_mega_override,pullback_repair,0.05117918480324857,0.03732970753488396,0.19776853283363316,0.007650763287756934,0.003022970173588435,0.013417236126082255,0.0457109933791292,0.03545384624142023,0.0654836499363617,0.0596488938055168,0.008505438362566502,0.002618423879175602,True,False,False,1,0.03158937173637577,0.1661648017837729,0.45,0.65,-0.01361759046429505,0.1138039801799164,0.35967766946472723,0.975,0.2,1.0,pullback_repair,True,False,False,True,False,False,False,False,False,False,True,False
2023-01-17,2327,國巨*,TWSE,0.0483970863831921,0.7681405580754577,0.6604997329785991,16,16,stock,pullback_repair,0.45,0.4375,-0.013617590464295,0.0870663020012015,0.3596776694647272,1.0,0.0125,False,False,False,True,True,market_bias_pool_trend_route,pullback_repair,0.05117918480324857,0.03732970753488396,0.19776853283363316,0.007650763287756934,0.003022970173588435,0.013417236126082255,0.0457109933791292,0.03545384624142023,0.0654836499363617,0.0596488938055168,0.008505438362566502,0.002618423879175602,True,False,False,1,0.03158937173637577,0.1661648017837729,0.45,0.65,-0.01361759046429505,0.1138039801799164,0.35967766946472723,0.975,0.2,1.0,pullback_repair,True,False,False,True,False,False,False,False,False,False,True,False
2023-01-17,9910,豐泰,TWSE,0.0241454905214266,0.1123580494448479,0.6979926825605155,7,7,stock,low_risk_strength,0.45,0.4375,-0.013617590464295,0.0870663020012015,0.3596776694647272,1.0,0.0125,False,False,False,True,True,pool_breadth_route,low_risk_strength,0.05117918480324857,0.03732970753488396,0.19776853283363316,0.007650763287756934,0.003022970173588435,0.013417236126082255,0.0457109933791292,0.03545384624142023,0.0654836499363617,0.0596488938055168,0.008505438362566502,0.002618423879175602,True,False,False,1,0.03158937173637577,0.1661648017837729,0.45,0.65,-0.01361759046429505,0.1138039801799164,0.35967766946472723,0.975,0.2,1.0,low_risk_strength,True,False,False,True,False,False,False,False,False,False,True,False
2023-02-03,3479,安勤,TPEx,-0.0687538005746233,0.1959308474644898,0.7424826760016395,1,1,00631L,00631L_reference,0.5,0.425,-0.0003513899770908,0.0862736348639928,0.4656731629517252,1.0,0.05,False,False,False,True,True,conservative_hurdle_route,hurdle_reference,0.11362559544641826,0.08197465323822484,0.24910461352841806,0.025702922791885907,0.007749790005705526,0.018555970332222005,0.0680547644277018,0.07641928607486381,0.0958858819151822,0.1076266890167964,0.022343771048572596,0.0304022319788205,True,True,True,3,0.0898700955362779,0.22652665656158466,0.5,0.675,-0.0003513899770908,0.14850482710640076,0.4656731629517252,0.9625,0.2375,1.0,hurdle_reference,True,False,False,True,False,False,False,False,False,False,True,False
2023-02-03,5274,信驊,TPEx,0.2869346286432175,0.23899062456682,0.6715288058267596,15,15,stock,rs20_top3_risk_tiebreak,0.5,0.425,-0.0003513899770908,0.0862736348639928,0.4656731629517252,1.0,0.05,False,False,False,True,True,dispersion_route,rs20_top3_risk_tiebreak,0.11362559544641826,0.08197465323822484,0.24910461352841806,0.025702922791885907,0.007749790005705526,0.018555970332222005,0.0680547644277018,0.07641928607486381,0.0958858819151822,0.1076266890167964,0.022343771048572596,0.0304022319788205,True,True,True,3,0.0898700955362779,0.22652665656158466,0.5,0.675,-0.0003513899770908,0.14850482710640076,0.4656731629517252,0.9625,0.2375,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2023-02-03,5274,信驊,TPEx,0.2869346286432175,0.23899062456682,0.6715288058267596,15,15,stock,pullback_repair,0.5,0.425,-0.0003513899770908,0.0862736348639928,0.4656731629517252,1.0,0.05,False,False,False,True,True,hybrid_pullback_base_mega_override,pullback_repair,0.11362559544641826,0.08197465323822484,0.24910461352841806,0.025702922791885907,0.007749790005705526,0.018555970332222005,0.0680547644277018,0.07641928607486381,0.0958858819151822,0.1076266890167964,0.022343771048572596,0.0304022319788205,True,True,True,3,0.0898700955362779,0.22652665656158466,0.5,0.675,-0.0003513899770908,0.14850482710640076,0.4656731629517252,0.9625,0.2375,1.0,pullback_repair,True,False,False,True,False,False,False,False,False,False,True,False
2023-02-03,5274,信驊,TPEx,0.2869346286432175,0.23899062456682,0.6715288058267596,15,15,stock,pullback_repair,0.5,0.425,-0.0003513899770908,0.0862736348639928,0.4656731629517252,1.0,0.05,False,False,False,True,True,market_bias_pool_trend_route,pullback_repair,0.11362559544641826,0.08197465323822484,0.24910461352841806,0.025702922791885907,0.007749790005705526,0.018555970332222005,0.0680547644277018,0.07641928607486381,0.0958858819151822,0.1076266890167964,0.022343771048572596,0.0304022319788205,True,True,True,3,0.0898700955362779,0.22652665656158466,0.5,0.675,-0.0003513899770908,0.14850482710640076,0.4656731629517252,0.9625,0.2375,1.0,pullback_repair,True,False,False,True,False,False,False,False,False,False,True,False
2023-02-03,3680,家登,TPEx,0.0335518239084204,0.0649831462868244,0.7125577050248578,3,3,stock,low_risk_strength,0.5,0.425,-0.0003513899770908,0.0862736348639928,0.4656731629517252,1.0,0.05,False,False,False,True,True,pool_breadth_route,low_risk_strength,0.11362559544641826,0.08197465323822484,0.24910461352841806,0.025702922791885907,0.007749790005705526,0.018555970332222005,0.0680547644277018,0.07641928607486381,0.0958858819151822,0.1076266890167964,0.022343771048572596,0.0304022319788205,True,True,True,3,0.0898700955362779,0.22652665656158466,0.5,0.675,-0.0003513899770908,0.14850482710640076,0.4656731629517252,0.9625,0.2375,1.0,low_risk_strength,True,False,False,True,False,False,False,False,False,False,True,False
2023-02-10,5425,台半,TPEx,0.0661219121238487,-0.0807930766486917,0.7396830561703028,1,1,00631L,00631L_reference,0.5,0.4625,0.0010420983109885,0.08326209767925,0.3447284825649617,1.0,0.1375,True,False,False,True,True,conservative_hurdle_route,hurdle_reference,0.11714502014706762,0.05341679532671417,0.23047049600353042,0.02696772397729985,0.0064553108752101185,0.017246917401296802,0.0400081127099862,0.06951523276161464,0.0773056798390502,0.1060853408045826,-0.028046651717715594,-0.018580202076131994,True,True,True,3,0.08593796903625806,0.17861984895875027,0.5,0.575,0.0010420983109885502,0.20690292713672392,0.34472848256496175,0.95,0.2375,1.0,hurdle_reference,True,False,False,True,False,False,False,False,False,False,True,False
2023-02-10,2453,凌群,TWSE,0.2409763105770028,0.1659077736141758,0.5538579366395876,61,61,stock,rs20_top3_risk_tiebreak,0.5,0.4625,0.0010420983109885,0.08326209767925,0.3447284825649617,1.0,0.1375,True,False,False,True,True,dispersion_route,rs20_top3_risk_tiebreak,0.11714502014706762,0.05341679532671417,0.23047049600353042,0.02696772397729985,0.0064553108752101185,0.017246917401296802,0.0400081127099862,0.06951523276161464,0.0773056798390502,0.1060853408045826,-0.028046651717715594,-0.018580202076131994,True,True,True,3,0.08593796903625806,0.17861984895875027,0.5,0.575,0.0010420983109885502,0.20690292713672392,0.34472848256496175,0.95,0.2375,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2023-02-10,3027,盛達,TWSE,-0.0188544218564694,0.2160585846718916,0.6694575045521518,15,15,stock,pullback_repair,0.5,0.4625,0.0010420983109885,0.08326209767925,0.3447284825649617,1.0,0.1375,True,False,False,True,True,hybrid_pullback_base_mega_override,pullback_repair,0.11714502014706762,0.05341679532671417,0.23047049600353042,0.02696772397729985,0.0064553108752101185,0.017246917401296802,0.0400081127099862,0.06951523276161464,0.0773056798390502,0.1060853408045826,-0.028046651717715594,-0.018580202076131994,True,True,True,3,0.08593796903625806,0.17861984895875027,0.5,0.575,0.0010420983109885502,0.20690292713672392,0.34472848256496175,0.95,0.2375,1.0,pullback_repair,True,False,False,True,False,False,False,False,False,False,True,False
2023-02-10,4763,材料*-KY,TWSE,0.3457705808759503,1.113791799078437,0.5575902529757913,58,58,stock,stable_strength,0.5,0.4625,0.0010420983109885,0.08326209767925,0.3447284825649617,1.0,0.1375,True,False,False,True,True,market_bias_pool_trend_route,stable_strength,0.11714502014706762,0.05341679532671417,0.23047049600353042,0.02696772397729985,0.0064553108752101185,0.017246917401296802,0.0400081127099862,0.06951523276161464,0.0773056798390502,0.1060853408045826,-0.028046651717715594,-0.018580202076131994,True,True,True,3,0.08593796903625806,0.17861984895875027,0.5,0.575,0.0010420983109885502,0.20690292713672392,0.34472848256496175,0.95,0.2375,1.0,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2023-02-10,3293,鈊象,TPEx,0.0547119579382842,0.0907258629041418,0.6608467113582599,18,18,stock,low_risk_strength,0.5,0.4625,0.0010420983109885,0.08326209767925,0.3447284825649617,1.0,0.1375,True,False,False,True,True,pool_breadth_route,low_risk_strength,0.11714502014706762,0.05341679532671417,0.23047049600353042,0.02696772397729985,0.0064553108752101185,0.017246917401296802,0.0400081127099862,0.06951523276161464,0.0773056798390502,0.1060853408045826,-0.028046651717715594,-0.018580202076131994,True,True,True,3,0.08593796903625806,0.17861984895875027,0.5,0.575,0.0010420983109885502,0.20690292713672392,0.34472848256496175,0.95,0.2375,1.0,low_risk_strength,True,False,False,True,False,False,False,False,False,False,True,False
2023-02-17,2453,凌群,TWSE,0.6221664509200415,0.6196000812401379,0.6440084157132624,30,30,stock,rs20_top3_risk_tiebreak,0.9125,0.8375,0.0720558371421952,0.1157292701726031,0.5501106137778463,1.0,0.025,True,True,True,True,True,conservative_hurdle_route,rs20_top3_risk_tiebreak,0.044500215746624994,0.06605034439826252,0.10384681254743722,0.020242727677316052,0.009025419207873364,0.012366347800385258,0.0004178555176479,0.04023888149471411,0.0443581600553316,0.0850718795263614,-0.0395902571923383,-0.032947519783718605,False,False,False,0,0.04103308866200628,0.10060046372766851,0.9125,0.8375,0.07205583714219521,0.31597681953821644,0.5501106137778463,0.9125,0.2,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2023-02-17,2453,凌群,TWSE,0.6221664509200415,0.6196000812401379,0.6440084157132624,30,30,stock,rs20_top3_risk_tiebreak,0.9125,0.8375,0.0720558371421952,0.1157292701726031,0.5501106137778463,1.0,0.025,True,True,True,True,True,dispersion_route,rs20_top3_risk_tiebreak,0.044500215746624994,0.06605034439826252,0.10384681254743722,0.020242727677316052,0.009025419207873364,0.012366347800385258,0.0004178555176479,0.04023888149471411,0.0443581600553316,0.0850718795263614,-0.0395902571923383,-0.032947519783718605,False,False,False,0,0.04103308866200628,0.10060046372766851,0.9125,0.8375,0.07205583714219521,0.31597681953821644,0.5501106137778463,0.9125,0.2,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2023-02-17,2453,凌群,TWSE,0.6221664509200415,0.6196000812401379,0.6440084157132624,30,30,stock,rs20_top3_risk_tiebreak,0.9125,0.8375,0.0720558371421952,0.1157292701726031,0.5501106137778463,1.0,0.025,True,True,True,True,True,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,0.044500215746624994,0.06605034439826252,0.10384681254743722,0.020242727677316052,0.009025419207873364,0.012366347800385258,0.0004178555176479,0.04023888149471411,0.0443581600553316,0.0850718795263614,-0.0395902571923383,-0.032947519783718605,False,False,False,0,0.04103308866200628,0.10060046372766851,0.9125,0.8375,0.07205583714219521,0.31597681953821644,0.5501106137778463,0.9125,0.2,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2023-02-17,2748,雲品,TWSE,0.3961777503550698,0.8220028269994217,0.5517134787073367,69,69,stock,stable_strength,0.9125,0.8375,0.0720558371421952,0.1157292701726031,0.5501106137778463,1.0,0.025,True,True,True,True,True,market_bias_pool_trend_route,stable_strength,0.044500215746624994,0.06605034439826252,0.10384681254743722,0.020242727677316052,0.009025419207873364,0.012366347800385258,0.0004178555176479,0.04023888149471411,0.0443581600553316,0.0850718795263614,-0.0395902571923383,-0.032947519783718605,False,False,False,0,0.04103308866200628,0.10060046372766851,0.9125,0.8375,0.07205583714219521,0.31597681953821644,0.5501106137778463,0.9125,0.2,1.0,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2023-02-17,2748,雲品,TWSE,0.3961777503550698,0.8220028269994217,0.5517134787073367,69,69,stock,stable_strength,0.9125,0.8375,0.0720558371421952,0.1157292701726031,0.5501106137778463,1.0,0.025,True,True,True,True,True,pool_breadth_route,stable_strength,0.044500215746624994,0.06605034439826252,0.10384681254743722,0.020242727677316052,0.009025419207873364,0.012366347800385258,0.0004178555176479,0.04023888149471411,0.0443581600553316,0.0850718795263614,-0.0395902571923383,-0.032947519783718605,False,False,False,0,0.04103308866200628,0.10060046372766851,0.9125,0.8375,0.07205583714219521,0.31597681953821644,0.5501106137778463,0.9125,0.2,1.0,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2023-02-24,6266,泰詠,TPEx,0.3471984981594007,0.2597648767838971,0.5150062026770611,67,67,stock,rs20_top3_risk_tiebreak,0.9625,0.8625,0.0913320411692888,0.1205176160501215,0.8567046235907338,0.9625,0.0625,True,True,True,True,True,conservative_hurdle_route,rs20_top3_risk_tiebreak,0.02857152237448002,0.08121297440144226,0.06696779648342965,0.008884616614237784,0.00829224634265624,0.005062670637379085,-0.007974640607212,0.03211833918800622,0.0395351080031239,0.084683327429428,-0.0083924961248599,-0.004823052052207698,False,False,False,0,0.046909695531381246,0.08910371743634316,0.9625,0.9,0.09133204116928889,0.301802358854354,0.8567046235907338,0.8625,0.225,0.9625,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2023-02-24,6266,泰詠,TPEx,0.3471984981594007,0.2597648767838971,0.5150062026770611,67,67,stock,rs20_top3_risk_tiebreak,0.9625,0.8625,0.0913320411692888,0.1205176160501215,0.8567046235907338,0.9625,0.0625,True,True,True,True,True,dispersion_route,rs20_top3_risk_tiebreak,0.02857152237448002,0.08121297440144226,0.06696779648342965,0.008884616614237784,0.00829224634265624,0.005062670637379085,-0.007974640607212,0.03211833918800622,0.0395351080031239,0.084683327429428,-0.0083924961248599,-0.004823052052207698,False,False,False,0,0.046909695531381246,0.08910371743634316,0.9625,0.9,0.09133204116928889,0.301802358854354,0.8567046235907338,0.8625,0.225,0.9625,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2023-02-24,6266,泰詠,TPEx,0.3471984981594007,0.2597648767838971,0.5150062026770611,67,67,stock,rs20_top3_risk_tiebreak,0.9625,0.8625,0.0913320411692888,0.1205176160501215,0.8567046235907338,0.9625,0.0625,True,True,True,True,True,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,0.02857152237448002,0.08121297440144226,0.06696779648342965,0.008884616614237784,0.00829224634265624,0.005062670637379085,-0.007974640607212,0.03211833918800622,0.0395351080031239,0.084683327429428,-0.0083924961248599,-0.004823052052207698,False,False,False,0,0.046909695531381246,0.08910371743634316,0.9625,0.9,0.09133204116928889,0.301802358854354,0.8567046235907338,0.8625,0.225,0.9625,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2023-02-24,4763,材料*-KY,TWSE,0.1996893471907372,1.0718334653462234,0.5596034527417328,54,54,stock,stable_strength,0.9625,0.8625,0.0913320411692888,0.1205176160501215,0.8567046235907338,0.9625,0.0625,True,True,True,True,True,market_bias_pool_trend_route,stable_strength,0.02857152237448002,0.08121297440144226,0.06696779648342965,0.008884616614237784,0.00829224634265624,0.005062670637379085,-0.007974640607212,0.03211833918800622,0.0395351080031239,0.084683327429428,-0.0083924961248599,-0.004823052052207698,False,False,False,0,0.046909695531381246,0.08910371743634316,0.9625,0.9,0.09133204116928889,0.301802358854354,0.8567046235907338,0.8625,0.225,0.9625,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2023-02-24,4763,材料*-KY,TWSE,0.1996893471907372,1.0718334653462234,0.5596034527417328,54,54,stock,stable_strength,0.9625,0.8625,0.0913320411692888,0.1205176160501215,0.8567046235907338,0.9625,0.0625,True,True,True,True,True,pool_breadth_route,stable_strength,0.02857152237448002,0.08121297440144226,0.06696779648342965,0.008884616614237784,0.00829224634265624,0.005062670637379085,-0.007974640607212,0.03211833918800622,0.0395351080031239,0.084683327429428,-0.0083924961248599,-0.004823052052207698,False,False,False,0,0.046909695531381246,0.08910371743634316,0.9625,0.9,0.09133204116928889,0.301802358854354,0.8567046235907338,0.8625,0.225,0.9625,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2023-03-03,2727,王品,TWSE,0.4336070428048004,0.8161123313688763,0.5478574878017197,51,51,stock,rs20_top3_risk_tiebreak,0.9375,0.8875,0.0958683668448605,0.1486400052803109,1.1065367466558589,0.875,0.1375,True,True,True,True,True,conservative_hurdle_route,rs20_top3_risk_tiebreak,0.002941180545453337,0.08380697906287127,0.04572977389428168,0.002994283199286407,0.010783504553935952,0.004912923286094051,-0.0033611035606032,0.02981847101103141,0.0415390090505453,0.0886432184351619,0.011254213532866,0.009791358574143996,False,False,False,0,0.01831655168918389,0.06603803411510656,0.9375,0.8875,0.0958683668448605,0.33674838259543727,1.1065367466558589,0.875,0.225,0.875,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2023-03-03,2727,王品,TWSE,0.4336070428048004,0.8161123313688763,0.5478574878017197,51,51,stock,rs20_top3_risk_tiebreak,0.9375,0.8875,0.0958683668448605,0.1486400052803109,1.1065367466558589,0.875,0.1375,True,True,True,True,True,dispersion_route,rs20_top3_risk_tiebreak,0.002941180545453337,0.08380697906287127,0.04572977389428168,0.002994283199286407,0.010783504553935952,0.004912923286094051,-0.0033611035606032,0.02981847101103141,0.0415390090505453,0.0886432184351619,0.011254213532866,0.009791358574143996,False,False,False,0,0.01831655168918389,0.06603803411510656,0.9375,0.8875,0.0958683668448605,0.33674838259543727,1.1065367466558589,0.875,0.225,0.875,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2023-03-03,2727,王品,TWSE,0.4336070428048004,0.8161123313688763,0.5478574878017197,51,51,stock,rs20_top3_risk_tiebreak,0.9375,0.8875,0.0958683668448605,0.1486400052803109,1.1065367466558589,0.875,0.1375,True,True,True,True,True,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,0.002941180545453337,0.08380697906287127,0.04572977389428168,0.002994283199286407,0.010783504553935952,0.004912923286094051,-0.0033611035606032,0.02981847101103141,0.0415390090505453,0.0886432184351619,0.011254213532866,0.009791358574143996,False,False,False,0,0.01831655168918389,0.06603803411510656,0.9375,0.8875,0.0958683668448605,0.33674838259543727,1.1065367466558589,0.875,0.225,0.875,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
