snapshot_date,0050_adjusted_close,0050_return_20d,0050_return_40d,0050_return_60d,0050_ma20,0050_ma40,0050_ma60,0050_ma20_slope,0050_ma40_slope,0050_ma60_slope,0050_price_vs_ma20,0050_price_vs_ma40,0050_price_vs_ma60,0050_bias20,0050_bias40,0050_bias60,0050_bias120,bias20_delta_5d,bias60_delta_5d,bias20_expanding_candidate,bias60_expanding_candidate,0050_close_vs_20d_high,0050_close_vs_40d_high,0050_close_vs_60d_high,0050_new_20d_high_flag,0050_new_40d_high_flag,0050_new_60d_high_flag,rolling_high_breakout_count,00631L_return_20d,00631L_return_60d,00631L_vs_0050_return_20d,00631L_vs_0050_return_60d,00631L_vs_0050_relation_source_quality,0050_bias40_source_quality,market_regime_feature_threshold_decided_by_core,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
2014-12-29,11.835528373718262,0.005987964249411171,0.024390334497926158,,11.581470155715943,11.608549427986144,,-0.0026164329692638377,,,0.02193661206966291,0.019552739740670066,,0.0219366120696628,0.019552739740670066,,,0.0208748515149621,,True,False,0.0,-0.004444620213435835,,True,False,False,1,-0.02416458623480766,,-0.030152550484218832,,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2014-12-30,11.773885726928713,0.015957420982939396,0.01827864931294454,,11.590716648101807,11.613833117485047,,-0.0010246532375279838,,,0.015803084864204786,0.01378120451917808,,0.0158030848642048,0.01378120451917808,,,0.0169794944396918,,True,False,-0.005208271641376938,-0.009629743065398433,,False,False,False,0,-0.028542372545224404,,-0.0444997935281638,,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2014-12-31,11.773885726928713,0.0,0.020610677620140905,,11.590716648101807,11.619777297973632,,-0.000607463871741043,,,0.015803084864204786,0.01326259746664471,,0.0158030848642048,0.01326259746664471,,,0.0089694092485309,,True,False,-0.005208271641376938,-0.009629743065398433,,False,False,False,0,-0.014994876589416117,,-0.014994876589416117,,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-01-05,11.721049308776855,-0.008196669718101623,0.02227359019129249,,11.585873270034792,11.62616183757782,,-0.00011401183989789843,,,0.01166731549633604,0.008161547424218929,,0.0116673154963361,0.008161547424218929,,,0.0039154074986276,,True,False,-0.009672492965807633,-0.014074122621493212,,False,False,False,0,-0.9548759080826323,,-0.9466792383645307,,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-01-06,11.430444717407228,-0.029169725058226237,-0.004601160376387581,,11.568701219558717,11.624840927124023,,-0.0007986296549191696,0.0020115048146138736,,-0.011950909572955748,-0.016722483424544188,,-0.0119509095729557,-0.016722483424544188,,,-0.0227893789917449,,False,False,-0.03422607284779566,-0.03851857116602553,,False,False,False,0,-0.9539320196515303,,-0.9247622945933041,,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-01-07,11.448057174682615,-0.020346476464264462,-0.017384550138881627,,11.556812953948976,11.619777417182922,,-0.002129021742097059,0.0009672172450512218,,-0.009410533829674717,-0.014778272968152817,,-0.0094105338296747,-0.014778272968152817,,,-0.0313471458993375,,False,False,-0.03273797221390273,-0.03703708457428978,,False,False,False,0,-0.9540979269639613,,-0.9337514504996969,,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-01-08,11.712242126464844,0.004531656198753176,0.008339598589543584,,11.559454774856569,11.622199106216431,,-0.0026971475702806114,0.0007203469041403565,,0.013217522329912024,0.0077475028112581334,,0.013217522329912,0.0077475028112581334,,,-0.0025855625342928006,,False,False,-0.010416623860003194,-0.014814946136475049,,False,False,False,0,-0.9552015444460907,,-0.9597332006448439,,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-01-09,11.65059757232666,0.01301680990019527,0.01769211968053086,,11.566940021514894,11.627262616157532,,-0.002051350861968282,0.0006441877492096015,,0.007232470355700071,0.002006917443896139,,0.0072324703557,0.002006917443896139,,,-0.0085706145085048,,False,False,-0.01562505665587821,-0.020000229426665128,,False,False,False,0,-0.9556559785819789,,-0.9686727884821742,,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-01-12,11.58014965057373,0.007662778971659456,0.0015231520430214474,,11.571343088150027,11.627702903747558,,-0.001254129192172826,0.00013255158420011348,,0.0007610665725332755,-0.004089651547469542,,0.0007610665725331,-0.004089651547469542,,,-0.010906248923803,,False,False,-0.021577298036952852,-0.025926015355382304,,False,False,False,0,-0.9554933872435823,,-0.9631561662152418,,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-01-13,11.615374565124512,0.009954177432675904,0.003805271253837894,,11.577067184448243,11.628803706169128,,0.0007231550656163765,0.0003408888835509938,,0.0033089019927021734,-0.0011548170718104211,,0.0033089019927022,-0.0011548170718104211,,,0.015259811565657899,,True,False,-0.018601096769166547,-0.02296304217191003,,False,False,False,0,-0.9556788801126045,,-0.9656330575452804,,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-01-14,11.553729057312012,0.0076804364837490535,0.0076804364837490535,,11.581470251083376,11.631005239486694,,0.0021335723986062316,0.0009662682769782105,,-0.0023953084686090254,-0.006643981374226615,,-0.002395308468609,-0.006643981374226615,,,0.007015225361065699,,True,False,-0.02380961014229055,-0.028148405681213906,,False,False,False,0,-0.955447101174465,,-0.963127537658214,,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-01-15,11.588955879211426,0.019364646783749162,0.013867453605090674,,11.592477893829347,11.634968018531799,,0.0028568059321110173,0.0010986657687301893,,-0.00030381896348463666,-0.003954642526484475,,-0.0003038189634845,-0.003954642526484475,,,-0.013521341293396499,,False,False,-0.020833247720006276,-0.025185272059514263,,False,False,False,0,-0.9556276598648527,,-0.9749923066486018,,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-01-16,11.536118507385254,0.030684437176630386,-0.005315210684264993,,11.60964994430542,11.633426904678345,,0.0036924132666966702,0.0005301581915115872,,-0.0063336480662997685,-0.008364551399206221,,-0.0063336480662997,-0.008364551399206221,,,-0.013566118421999701,,False,False,-0.025297549621685733,-0.029629731834722617,,False,False,False,0,-0.955709692123656,,-0.9863941293002864,,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-01-19,11.66821002960205,0.04003146189516693,-0.005255355358252611,,11.632105779647828,11.63188579082489,,0.005251135588575595,0.00035973460209270947,,0.00310384470689673,0.0031228159758767138,,0.0031038447068967,0.0031228159758767138,,,0.0023427781343636003,,True,False,-0.014136956021985059,-0.018518742834929047,,False,False,False,0,-0.9560035098559727,,-0.9960349717511396,,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-01-20,11.756272315979004,0.023772924932977446,0.0015001364868290068,,11.645755338668824,11.632326030731202,,0.005933122191158269,0.00030289655334070353,,0.009489893450123965,0.010655331093742726,,0.009489893450124,0.010655331093742726,,,0.0061809914574218,,True,False,-0.006696452852519186,-0.01111130987624842,,False,False,False,0,-0.9556360380864123,,-0.9794089630193897,,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-01-21,11.844334602355955,0.018939296669567174,0.00673646991305521,,11.65676302909851,11.634307408332825,,0.006501141597984095,0.00028391087254608927,,0.016091222991255316,0.01805240197389857,,0.0160912229912553,0.01805240197389857,,,0.0184865314598643,,True,False,0.0,-0.0037038769175679054,,True,False,False,1,-0.9554812148249775,,-0.9744205114945447,,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-01-22,11.90597915649414,0.0273556376076467,0.011219187329405633,,11.672614192962646,11.63760974407196,,0.006912784295750596,0.0002270505201178441,,0.019992519214092397,0.023060526888597943,,0.0199925192140924,0.023060526888597943,,,0.0202963381775769,,True,False,0.0,0.0,,True,True,False,2,-0.9556945277446901,,-0.9830501653523368,,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-01-23,12.09971523284912,0.03619914343397368,0.027673914413419487,,11.6937490940094,11.64575548171997,,0.007243900557503791,0.0010597545454700263,,0.03471650841625218,0.03898070432972056,,0.0347165084162522,0.03898070432972056,,,0.0410501564825519,,True,False,0.0,0.0,,True,True,False,2,-0.955889984242351,,-0.9920891276763247,,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-01-26,12.09971523284912,0.03619914343397368,0.017777678662606045,,11.714883995056152,11.651039171218873,,0.007116356829659942,0.0016466272742370336,,0.03284976940065065,0.038509531642344275,,0.0328497694006506,0.038509531642344275,,,0.029745924693753898,,True,False,0.0,0.0,,True,True,False,2,-0.9558666341929104,,-0.9920657776268841,,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-01-27,12.178969383239746,0.0406320401964122,0.02444420788719137,,11.738660717010498,11.658304214477539,11.647223202387492,0.00797761722103063,0.002233275071357621,,0.03750927612987365,0.044660454829754226,0.04565433078875447,0.0375092761298736,0.044660454829754226,0.0456543307887544,,0.0280193826797496,,True,False,0.0,0.0,0.0,True,True,True,3,-0.9559661484125793,,-0.9965981886089915,,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-01-28,12.178969383239746,0.029017801206418614,0.03517952301205041,0.054115889582163845,11.755832767486572,11.668651461601257,11.657643874486288,0.0084989064409009,0.0029519637106918406,,0.03599375936373095,0.04373409586513266,0.044719628971890524,0.0359937593637308,0.04373409586513266,0.0447196289718904,,0.019902536372475504,,True,False,0.0,0.0,0.0,True,True,True,3,-0.9554794494736502,-0.9584970528841433,-0.9844972506800688,-1.012612942466307,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-01-29,12.029266357421877,0.021690428836851128,0.037993973124040625,0.040365549891951735,11.76860179901123,11.679659223556518,11.665422677993774,0.008223316941842862,0.0036132402107724726,,0.022149152708399678,0.02993299095235935,0.031189926800893053,0.0221491527083995,0.02993299095235935,0.0311899268008929,,0.0021566334943071003,,True,False,-0.012291928906881466,-0.012291928906881466,-0.012291928906881466,False,False,False,0,-0.9552848881944422,-0.9583649225343418,-0.9769753170312934,-0.9987304724262935,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-01-30,11.976428031921388,0.017202672905974437,0.017202672905974437,0.0381679092715852,11.778728914260864,11.684722781181335,11.672761170069377,0.00726711506876776,0.0033460516599830292,,0.016784418683850166,0.02496467021107729,0.026014998287693603,0.01678441868385,0.02496467021107729,0.0260149982876936,,-0.0179320897324022,,False,False,-0.016630417972565703,-0.016630417972565703,-0.016630417972565703,False,False,False,0,-0.9550944877271873,-0.9578596055818983,-0.9722971606331617,-0.9960275148534835,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-02-02,12.002847671508787,0.024042076379707567,0.01564834170218421,0.0468511699276295,11.792818832397462,11.689346051216125,11.681714169184367,0.006652634151067982,0.0032878509319478333,,0.017809892791224025,0.026819431892859846,0.027490272204361066,0.0178098927912239,0.026819431892859846,0.027490272204361,,-0.015039876609426697,,False,False,-0.014461134287218957,-0.014461134287218957,-0.014461134287218957,False,False,False,0,-0.015694629779991143,-0.9572488773237411,-0.03973670615969871,-1.0041000472513706,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-02-03,12.090909004211426,0.05778115402617612,0.02692596859145935,0.05291413329338135,11.825842046737671,11.697271633148194,11.691841300328573,0.007426854888210377,0.003342460271560377,0.0038307927276550746,0.022414214262812537,0.033652067200673264,0.03413215195382757,0.0224142142628124,0.033652067200673264,0.0341321519538276,,-0.0150950618670612,-0.011522178834926802,False,False,-0.007230527991104574,-0.007230527991104574,-0.007230527991104574,False,False,False,0,-0.0419947765616433,-0.9577521105434125,-0.09977593058781942,-1.010666243836794,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-02-04,12.223003387451172,0.06769237792438276,0.04596860008586967,0.04913102624745447,11.864589357376099,11.710701155662537,11.701381397247314,0.009251287598299074,0.003603646419610307,0.003751832122505405,0.030208717662213003,0.04374650373013056,0.044577812866313904,0.030208717662213,0.04374650373013056,0.0445778128663139,,-0.005785041701517803,-0.00014181610557650187,False,False,0.0,0.0,0.0,True,True,True,3,-0.045670544031081506,-0.9592357765957652,-0.11336292195546427,-1.0083668028432196,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-02-05,12.170165061950684,0.03909780301169863,0.0438066370118273,0.047763461584092726,11.88748550415039,11.72347013950348,11.710627905527751,0.010101769706333918,0.003751044025205763,0.0038751469862514654,0.023779592219195456,0.03810261954282779,0.03924103473614915,0.0237795922191954,0.03810261954282779,0.0392410347361491,,0.0016304395107958995,0.0080511079352562,True,True,-0.0043228594336098825,-0.0043228594336098825,-0.0043228594336098825,False,False,False,0,-0.11245099843212814,-0.9627182232868179,-0.15154880144382676,-1.0104816848709106,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-02-06,12.1085205078125,0.039304673656699984,0.052833105022073834,0.05769217632756929,11.910381650924682,11.738660836219788,11.721635627746583,0.01117715991446433,0.00461611764767933,0.0041870519721183275,0.016635810899681358,0.031507825019656766,0.033006049015046335,0.0166358108996813,0.031507825019656766,0.0330060490150463,,-0.0001486077841687007,0.006991050727352701,False,True,-0.009366182435669335,-0.009366182435669335,-0.009366182435669335,False,False,False,0,-0.02502983276210169,-0.957733831211416,-0.06433450641880167,-1.0154260075389852,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-02-09,12.064492225646973,0.041825243169395954,0.049808519734898526,0.043412101417000803,11.934598779678344,11.752970933914185,11.730001529057821,0.012022566385178513,0.005442980507146533,0.004133585120652317,0.010883771492159688,0.026505748502607673,0.02851582719410084,0.0108837714921597,0.026505748502607673,0.0285158271941008,,-0.006926121299064199,0.0010255549897397985,False,True,-0.0129682662091819,-0.0129682662091819,-0.0129682662091819,False,False,False,0,-0.02701711654663086,-0.9580610810335688,-0.06884235971602681,-1.0014731824505696,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-02-10,12.02045726776123,0.03487469993890602,0.045176026322685026,0.03881267888590778,11.95485291481018,11.76596004962921,11.737486775716146,0.010909233149118513,0.0058721741817437945,0.0039040450699832085,0.005487675458539343,0.02162995769648557,0.02410826929581944,0.0054876754585392,0.02162995769648557,0.0241082692958194,,-0.016926538804273198,-0.010023882658008201,False,False,-0.01657089614307783,-0.01657089614307783,-0.01657089614307783,False,False,False,0,-0.020358013872002423,-0.958012795075849,-0.05523271381090844,-0.9968254739617568,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-02-11,12.152551651000977,0.05182937826553835,0.059907886997047965,0.059907886997047965,11.98479404449463,11.783132147789,11.748934841156006,0.010131382005547529,0.0061850260854312555,0.00406391709613696,0.01399753770348755,0.03135155394835265,0.034353481000772845,0.0139975377034876,0.03135155394835265,0.0343534810007728,,-0.016211179958725397,-0.0102243318655411,False,False,-0.005763864593421042,-0.005763864593421042,-0.005763864593421042,False,False,False,0,-0.03321116074214325,-0.9577856421047507,-0.0850405390076816,-1.0176935291017988,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-02-12,12.152551651000977,0.048632144057131566,0.06893853513288328,0.06317400166365039,12.012973833084107,11.802725863456725,11.760969956715902,0.010556339176178486,0.006760432108423586,0.004298834494125492,0.011618922995775494,0.029639406319464934,0.03329501696936732,0.0116189229957754,0.029639406319464934,0.0332950169693672,,-0.01216066922342,-0.0059460177667819,False,False,-0.005763864593421042,-0.005763864593421042,-0.005763864593421042,False,False,False,0,-0.03165849071381921,-0.9573778888305183,-0.08029063477095078,-1.0205518904941688,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-02-13,12.23180866241455,0.06030539254463507,0.09284026675021329,0.054669645993598026,12.047758340835571,11.828704142570496,11.77153738339742,0.01153419713466719,0.0076706625744631385,0.004257234846365199,0.015276727534876411,0.034078502174495595,0.03910035401716483,0.0152767275348763,0.034078502174495595,0.0391003540171648,,-0.0013590833648049992,0.006094305002118501,False,True,0.0,0.0,0.0,True,True,True,3,-0.042264870997537285,-0.9585598602394443,-0.10257026354217236,-1.0132295062330423,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-02-24,12.372705459594728,0.06037733535866985,0.10282579025357896,0.054804675647522894,12.082983112335205,11.857544445991516,11.782251564661662,0.012433122838576116,0.008897623644722463,0.004454392906463545,0.023977716807677574,0.04344584293566478,0.05011384213727088,0.0239777168076775,0.04344584293566478,0.0501138421372708,,0.0130939453155178,0.02159801494317,True,True,0.0,0.0,0.0,True,True,True,3,-0.04764561894016961,-0.9600234324075227,-0.10802295429883946,-1.0148281080550456,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-02-25,12.469573974609377,0.06067413542818856,0.08588946202807346,0.062265291399380196,12.118648195266724,11.882201766967773,11.794433418909708,0.013701153968496582,0.009879492778171128,0.004851689657395797,0.028957501999250734,0.0494329434191636,0.0572423050536055,0.0289575019992507,0.0494329434191636,0.0572423050536054,,0.0234698265407115,0.033134035757786,True,True,0.0,0.0,0.0,True,True,True,3,-0.04393099992174698,-0.9573454801564261,-0.10460513534993554,-1.0196107715558063,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-02-26,12.381516456604004,0.045353485213192046,0.0651517449942105,0.052395477514838085,12.145507287979125,11.901135158538818,11.804707368214926,0.01340976264488436,0.010014570766904152,0.004747028374312734,0.019431808242251547,0.040364325895460684,0.04886263338828556,0.0194318082422515,0.040364325895460684,0.0488626333882854,,0.005434270538763898,0.014509152387512603,True,True,-0.007061790417593694,-0.007061790417593694,-0.007061790417593694,False,False,False,0,-0.036254369743938475,-0.9571833585638242,-0.08160785495713052,-1.0095788360786622,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-03-02,12.3286771774292,0.03550300360676317,0.06382984851505946,0.04712050578438953,12.166642189025879,11.919628190994263,11.813953892389934,0.012791866366891114,0.00990468887356677,0.004505065132300201,0.01331797104623278,0.03431726056220352,0.04356909547199339,0.0133179710462327,0.03431726056220352,0.0435690954719934,,0.0016990480504572997,0.010274078502626197,True,True,-0.011299247068670693,-0.011299247068670693,-0.011299247068670693,False,False,False,0,-0.026472086632486902,-0.9570226226493768,-0.061975090239250075,-1.0041431284337663,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-03-03,12.311063766479492,0.017467232043328673,0.054298674315433226,0.045624533141354506,12.177209615707397,11.935479354858398,11.82290685971578,0.01074484324881042,0.009026788649115547,0.004363871484688975,0.010992185812374933,0.03146789504254066,0.041289076582935014,0.0109921858123749,0.03146789504254066,0.041289076582935,,-0.0042845417225014,0.0021887225657701986,False,True,-0.012711758112397775,-0.012711758112397775,-0.012711758112397775,False,False,False,0,-0.016047112631878746,-0.9570657085535972,-0.03351434467520742,-1.0026902416949517,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-03-04,12.319869041442873,0.018194957844632986,0.05505274316739972,0.036296100621080685,12.188217306137087,11.95155065059662,11.830098549524942,0.008709289156785482,0.007927965611537857,0.004060937300540024,0.010801557930830041,0.030817623722145804,0.041400372944281116,0.0108015579308301,0.030817623722145804,0.041400372944281,,-0.0131761588768474,-0.0087134691929898,False,False,-0.012005617310690275,-0.012005617310690275,-0.012005617310690275,False,False,False,0,-0.01602677790157303,-0.9567087423862698,-0.03422173574620602,-0.9930048430073505,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-03-05,12.275838851928713,0.007953831366246389,0.048909051958447414,0.032592464360853945,12.193060779571535,11.965860748291016,11.836556402842204,0.0061403370331252205,0.007040696914928146,0.0035714292019284333,0.006788949374866071,0.025905207335959357,0.03711235211797148,0.0067889493748661,0.025905207335959357,0.0371123521179714,,-0.0221685526243846,-0.020129952935634,False,False,-0.01553662723964333,-0.01553662723964333,-0.01553662723964333,False,False,False,0,-0.009675276821967227,-0.9567078585918954,-0.017629108188213616,-0.9893003229527494,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-03-06,12.29345417022705,0.009400203201500368,0.03869077763572015,0.044910420878395696,12.1987850189209,11.977308893203736,11.84536264737447,0.004386620474428948,0.006400543616233545,0.0034439887319031026,0.007760539361855612,0.02639535139673188,0.03782843431576155,0.0077605393618557,0.02639535139673188,0.0378284343157615,,-0.011671268880395798,-0.011034199072523898,False,False,-0.014123963235708192,-0.014123963235708192,-0.014123963235708192,False,False,False,0,-0.010224911947366189,-0.9569994886932965,-0.019625115148866557,-1.0019099095716921,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-03-09,12.170165061950684,0.011712992325743521,0.03365748098910282,0.05015198856541048,12.205829954147339,11.987215876579285,11.855049467086792,0.0032209186818041857,0.005670284718787277,0.0034785623061666104,-0.0029219555188491064,0.015262024748285974,0.02658070687420988,-0.0029219555188491,0.015262024748285974,0.0265807068742098,,-0.0162399265650818,-0.016988388597783597,False,False,-0.024011158141276634,-0.024011158141276634,-0.024011158141276634,False,False,False,0,-0.014924834520129715,-0.957209481019403,-0.026637826845873236,-1.0073614695848134,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-03-10,12.143744468688965,0.013970479037791472,0.0314134815249929,0.0314134815249929,12.214195775985718,11.996462345123291,11.861213779449463,0.0030373264028085156,0.005109387604115723,0.0032400593346637585,-0.005767985759264405,0.012277129651104612,0.02381971141343131,-0.0057679857592644,0.012277129651104612,0.0238197114134314,,-0.0167601715716393,-0.0174693651695036,False,False,-0.026129962946919272,-0.026129962946919272,-0.026129962946919272,False,False,False,0,-0.013805535633921506,-0.9563784889982277,-0.02777601467171298,-0.9877919705232207,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-03-11,12.161358833312988,0.013206129590435323,0.0375657087464365,0.029061125321014014,12.222121334075927,12.007470083236694,11.866937812169393,0.0027817052393517283,0.00467884329614443,0.003114028381947076,-0.004971518372471895,0.012816084404918549,0.02481019331218448,-0.0049715183724718,0.012816084404918549,0.0248101933121845,,-0.0157730763033019,-0.016590179632096497,False,False,-0.02471737542308805,-0.02471737542308805,-0.02471737542308805,False,False,False,0,-0.012215730010774029,-0.956126686471006,-0.02542185960120935,-0.98518781179202,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-03-12,12.267032623291016,0.014566615216295542,0.07318944507992442,0.04188480403155248,12.230927515029908,12.028384780883789,11.875156927108765,0.0031055972034368384,0.005225201421611203,0.003261127895043181,0.002951951780986395,0.0198403897742363,0.032999622538685935,0.0029519517809863,0.0198403897742363,0.0329996225386858,,-0.0038369975938798,-0.004112729579285601,False,False,-0.01624284452145497,-0.01624284452145497,-0.01624284452145497,False,False,False,0,-0.013886771707371515,-0.9564795041685514,-0.028453386923667057,-0.9983643082001039,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-03-13,12.23180866241455,0.0007203855455377717,0.0684615280805203,0.046722100746457995,12.231367778778075,12.047978568077088,11.88425669670105,0.0026709840206740054,0.005900296594459009,0.00328348320641747,3.604532579259967e-05,0.015258169102703167,0.02924473735155675,3.604532579261259e-05,0.015258169102703167,0.0292447373515567,,-0.0077244940360630876,-0.008583696964204801,False,False,-0.019067637168596607,-0.019067637168596607,-0.019067637168596607,False,False,False,0,-0.006978491778619644,-0.9564999973316883,-0.007698877324157416,-1.0032220980781463,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-03-16,12.134943008422852,-0.0028941311271079018,0.036090517715893,0.040785723732969625,12.229606676101685,12.058546090126038,11.892182318369548,0.0019479807635913726,0.005950523814801656,0.003132239252636504,-0.00774053247876072,0.006335499962086599,0.02041346857576487,-0.0077405324787606,0.006335499962086599,0.0204134685757649,,-0.004818576959911501,-0.006167238298444899,False,False,-0.026835797828209884,-0.026835797828209884,-0.026835797828209884,False,False,False,0,0.09192859156900557,-0.9565840189055614,0.09482272269611347,-0.9973697426385311,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-03-17,12.178969383239746,0.005818124136783842,0.04535147726397426,0.05895861872240782,12.233129119873047,12.071755385398864,11.90348359743754,0.0015501097439876155,0.006276270296149411,0.0035637008803697245,-0.004427300333593065,0.008881392508214736,0.023143291083419504,-0.004427300333593,0.008881392508214736,0.0231432910834193,,0.0013406854256714004,-0.0006764203300121015,True,False,-0.023305093819673495,-0.023305093819673495,-0.023305093819673495,False,False,False,0,-0.009098943077862964,-0.9571592866185951,-0.014917067214646806,-1.016117905341003,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2015-03-18,12.311063766479492,0.020437788530241807,0.06311784717475977,0.07126428425848652,12.245457696914674,12.090028238296508,11.91713318824768,0.0019093545384534227,0.006875566167353853,0.0042298507730285095,0.0053575841090323095,0.018282465832695882,0.03305581736892016,0.0053575841090324,0.018282465832695882,0.0330558173689201,,0.0103291024815042,0.008245624056735595,True,True,-0.012711758112397775,-0.012711758112397775,-0.012711758112397775,False,False,False,0,-0.01814743509814265,-0.9574816872458526,-0.03858522362838446,-1.028745971504339,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
