baseline_compact_universe_row_id,snapshot_date,ticker,name,market,variant,scope_type,active_for_layer1_source_scope,selection_bucket,traded_value_rank_5d,traded_value_rank_20d,traded_value_rank_60d,layer1_financial_risk_flag_count,layer1_quality_floor_risk_pctile_by_week,layer1_exclude_bottom20_candidate,layer1_exclude_bottom30_candidate,RS5,RS10,RS20,RS40,RS60,RS30_proxy,RS30_source_quality,rs5_minus_rs10,rs10_minus_rs20,rs20_minus_rs60,rs_short_acceleration_flag,rs_short_deterioration_flag,rs60_top20_by_week,rs60_high_short_rs_weakening_exhaustion_context,monthly_revenue_available,quarterly_fundamental_available,missing_core_fundamental_flag,BIAS20,drawdown_20d,BIAS60,drawdown_60d,BIAS120,drawdown_120d,volatility,BIAS20_percentile,BIAS60_percentile,BIAS120_percentile,capital_rank_improvement_20d_vs_60d,capital_rank_20d_improving_vs_60d,capital_rank_20d_deteriorating_vs_60d,capital_reasonable_band_4w_count,capital_reasonable_band_4w_persistent,pure_5d_burst_without_20d60d_confirmation,rs20_30_primary_momentum_positive,rs20_30_primary_momentum_stable,rs60_background_supportive,rs_exhaustion_warning_context,layer1_pass_bottom20,layer1_pass_bottom30,bias_overheat_penalty_context,volatility_pctile_by_week,volatility_high_context,risk_overheat_penalty_context,forward_excess_vs_0050_5d,forward_excess_vs_00631L_5d,forward_excess_vs_0050_10d,forward_excess_vs_00631L_10d,forward_excess_vs_0050_20d,forward_excess_vs_00631L_20d,forward_excess_vs_0050_30d,forward_excess_vs_00631L_30d,forward_excess_vs_0050_40d,forward_excess_vs_00631L_40d,forward_eval_available_5d,forward_eval_available_10d,forward_eval_available_20d,forward_eval_available_30d,forward_eval_available_40d,P2_top_decile_vs_00631L_20d,P2_bottom_decile_vs_00631L_20d,shape_improving_vs_0050,shape_fading_vs_0050,shape_quick_burst_vs_0050,shape_short_bounce_fade_risk_vs_0050,shape_slow_start_vs_0050,shape_durable_vs_0050,shape_40d_decay_reference_vs_0050,shape_improving_vs_00631L,shape_fading_vs_00631L,shape_quick_burst_vs_00631L,shape_short_bounce_fade_risk_vs_00631L,shape_slow_start_vs_00631L,shape_durable_vs_00631L,shape_40d_decay_reference_vs_00631L,large_down_day_count_20d_proxy,large_down_day_count_30d_proxy,blowoff_turnover_without_price_continuation_proxy,large_down_day_flag_20d_proxy,large_down_day_flag_30d_proxy,large_down_day_source_quality,blowoff_turnover_source_quality,risk_bucket,risk_bucket_source_quality,MA20,MA20_position,MA60,MA60_position,MA120,MA120_position,layer1_b20_pass_through_eligible,layer1_b30_pass_through_eligible,layer2_context_only,layer2_hard_gate_allowed,layer2_row_deleted,pass_through_primary_basis,capital_support_context,capital_warning_context,rs_support_context,rs_warning_context,risk_penalty_context,layer2_support_signal_count,layer2_warning_signal_count,layer2_context_role,diagnostic_only,not_live_rule,forward_returns_live_rule_usage,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,momentum_relative_spread_widening_context,momentum_stable_rise_context,momentum_capital_support_context,momentum_overheat_late_stage_penalty_context,momentum_sleeve_candidate_feature,pullback_prior_strength_context,pullback_current_correction_context,pullback_ma_bias_position_context,pullback_risk_cooling_context,pullback_breakdown_warning_context,pullback_repair_sleeve_candidate_feature,overlap_sleeve_candidate_feature,neither_sleeve_candidate_feature,layer3_sleeve_feature_contract_only,layer3_selector_output,layer4_31pool_authorized,layer5_decision_authorized,momentum_continuation_score,pullback_repair_score,overlap_reacceleration_score,neutral_quality_liquidity_score,exhaustion_risk_score,breakdown_risk_score,momentum_continuation_tier,momentum_continuation_high_confidence,momentum_continuation_medium_or_high_confidence,pullback_repair_tier,pullback_repair_high_confidence,pullback_repair_medium_or_high_confidence,overlap_reacceleration_tier,overlap_reacceleration_high_confidence,overlap_reacceleration_medium_or_high_confidence,neutral_quality_liquidity_tier,neutral_quality_liquidity_high_confidence,neutral_quality_liquidity_medium_or_high_confidence,exhaustion_risk_tier,exhaustion_risk_high_confidence,exhaustion_risk_medium_or_high_confidence,breakdown_risk_tier,breakdown_risk_high_confidence,breakdown_risk_medium_or_high_confidence,broad_labels_are_overlapping,label_is_filter,layer3_broad_context_only,layer3_hard_gate_allowed,layer3_row_deleted,selector_output,forward_return_as_rule,future_return_as_rule,opportunity_label_count,two_plus_opportunity_labels,layer4_redesign_base_eligible,fallback_00631L_reference_only,fallback_00631L_is_ordinary_stock_pool_member,layer4_risk_penalty_score,layer4_broad_opportunity_net_score,layer4_c_quota_base_score,layer4_retention_constrained_score,layer4_risk_aware_score,high_exhaustion_or_breakdown_context,low_quality_low_liquidity_high_risk_exclusion_candidate,low_quality_low_liquidity_high_risk_exclusion_applied,theme_dynamic_slot_status,theme_dynamic_slot_applied,ai_theme_slot_hard_quota_applied,layer4_pool_size_sensitivity_contract_only,layer4_selector_output,portfolio_replay_executed,ready_for_strategy_replay,_pool_quota_bucket,layer4_pool_variant,pool_variant_family,pool_size_target,pool_selection_score,pool_selection_score_col,pool_selection_policy,retention_constraint_applied,risk_constraint_applied,pool_rank,pool_shortfall_count,pool_selection_basis,bounded_diagnostic_pool_only,pool_size_reference_upper_bound,pool_size_reference_current_31,layer2_layer3_hard_gate_outside_pool_variant,layer4_pool_role,is_layer4_primary_pool,reference_only,not_primary_pool,layer4_primary_pool_size,layer4_primary_policy,layer4_31_role,layer4_100_role,layer5_selector_output
2015-01-09|2330,2015-01-09,2330,台積電,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,1.0,1.0,1.0,1,0.5016666666666667,False,False,,,,,,,proxy_midpoint_rs20_rs40,,,,False,False,False,False,False,False,True,,,,,,,,,,,0.0,False,False,1.0,False,False,False,False,False,False,True,True,False,,False,False,0.0322140848672166,0.0103838145396328,0.0435406574087899,0.1066029336306183,0.0278595054477777,0.0921940118665793,0.0664448589938546,0.1633014533897175,0.0665888212434884,0.1458413293238765,True,True,True,True,True,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,,,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,False,False,False,False,1,0,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.4564999999999999,0.22,0.1,0.94522,0.0435,0.6599999999999999,medium,False,True,none,False,False,none,False,False,high,True,True,none,False,False,medium,False,True,True,False,True,False,False,False,False,False,2,True,True,False,False,0.2483999999999999,0.3747209333333333,0.5215047546666667,0.686908568,0.4359781813333332,True,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,neutral_quality_liquidity_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.4359781813333332,layer4_risk_aware_score,risk_aware,True,True,1,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
2015-02-06|4733,2015-02-06,4733,上緯,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,84.0,150.0,139.0,1,0.5017123287671232,False,False,0.0426619035104731,0.0600830850095062,0.0179343835823573,,,0.0179343835823573,proxy_midpoint_rs20_rs40,-0.0174211814990331,0.0421487014271489,,False,False,False,False,False,False,True,0.0533378061053337,-0.0125786163522012,,,,,0.0148779973591076,0.9511705685618728,,,-11.0,False,True,4.0,True,False,True,True,False,False,True,True,True,0.3986254295532646,False,True,-0.0133666472068124,0.0027007497281889,0.0851834946955047,0.1174367310510965,0.2680672261816874,0.2829842933963342,0.4510502818052191,0.4666552991860533,0.5339524687556607,0.5648974501881276,True,True,True,True,True,,,True,False,False,False,True,True,False,True,False,False,False,False,True,False,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,149.05,0.0533378061053337,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,True,True,False,True,2,2,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,0.7196592237584618,0.4564439473513583,0.6581432060342778,0.6008573879943454,0.0998596765851808,0.32,high,True,True,medium,False,True,medium,False,True,medium,False,True,none,False,False,low,False,False,True,False,True,False,False,False,False,False,4,True,True,False,False,0.1769438706340723,0.5701727589970155,0.6927891843242254,0.828665645710345,0.6105253415269021,False,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,low_risk_context_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.6105253415269021,layer4_risk_aware_score,risk_aware,True,True,97,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
2015-02-06|8299,2015-02-06,8299,群聯,TPEx,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,112.0,82.0,80.0,1,0.5017123287671232,False,False,-0.0198789291794359,-0.0139435848321415,-0.0503422012505189,,,-0.0503422012505189,proxy_midpoint_rs20_rs40,-0.0059353443472944,0.0363986164183774,,False,False,False,False,False,False,True,0.0052731964546169,-0.0175438596491228,,,,,0.0149991421237369,0.6735785953177258,,,-2.0,False,True,4.0,True,False,False,False,False,False,True,True,False,0.4192439862542955,False,False,0.0076752090261265,0.0237426059611278,0.0680940952414557,0.1003473315970474,0.1593604472917875,0.1742775145064343,0.1563505547806514,0.1719555721614856,0.1669853395472893,0.1979303209797562,True,True,True,True,True,,,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,222.825,0.0052731964546168,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,True,False,False,False,1,1,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.5044192439862543,0.4821877373846988,0.5930649906553325,0.8528184554168928,0.0364742268041237,0.32,medium,False,True,medium,False,True,medium,False,True,high,True,True,none,False,False,low,False,False,True,False,True,False,False,False,False,False,4,True,True,False,False,0.1390896907216494,0.5348981300777718,0.6914049562047385,0.8560636212605053,0.609733906126967,False,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,low_risk_context_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.609733906126967,layer4_risk_aware_score,risk_aware,True,True,98,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
2015-02-06|2449,2015-02-06,2449,京元電子,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,98.0,130.0,116.0,1,0.5017123287671232,False,False,-0.0016308754167104,-0.0025864618607839,-0.0448602292122555,,,-0.0448602292122555,proxy_midpoint_rs20_rs40,0.0009555864440734,0.0422737673514716,,True,False,False,False,False,False,True,0.0075046904315198,-0.0073937153419593,,,,,0.0124243878914753,0.7043478260869566,,,-14.0,False,True,4.0,True,False,False,False,False,False,True,True,False,0.2714776632302405,False,False,-0.0250795129744055,-0.0090121160394042,0.0614849571728202,0.0937381935284119,0.0761185611518566,0.0910356283665034,0.0552265856399223,0.0708316030207565,0.032736702941809,0.063681684374276,True,True,True,True,True,,,False,False,False,False,False,True,True,False,False,False,False,False,True,True,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,26.65,0.0075046904315199,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,True,False,False,False,1,1,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.6541134020618556,0.469964898908093,0.5730176521777794,0.8108534707903781,0.0236185567010309,0.32,medium,False,True,medium,False,True,medium,False,True,high,True,True,none,False,False,low,False,False,True,False,True,False,False,False,False,False,4,True,True,False,False,0.1339474226804123,0.5530990936397532,0.7091872396319912,0.8524727646038202,0.6092351058405524,False,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,low_risk_context_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.6092351058405524,layer4_risk_aware_score,risk_aware,True,True,99,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
2015-02-06|6285,2015-02-06,6285,啟碁,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,89.0,97.0,89.0,1,0.5017123287671232,False,False,-0.0007352540102532,0.0095663918457542,-0.0407581620287929,,,-0.0407581620287929,proxy_midpoint_rs20_rs40,-0.0103016458560074,0.050324553874547,,False,False,False,False,False,False,True,0.0060774694295966,-0.0129310344827584,,,,,0.0134005152483748,0.6889632107023411,,,-8.0,False,True,4.0,True,False,False,False,False,False,True,True,False,0.3367697594501718,False,False,0.0524090414237143,0.0684764383587157,0.0400412256219919,0.0722944619775837,0.0422168103610327,0.0571338775756795,0.0422155994884907,0.0578206168693249,0.1390201960663162,0.1699651774987831,True,True,True,True,True,,,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,68.285,0.0060774694295966,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,True,False,False,False,1,1,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.5225910652920962,0.4915651735987675,0.5991294732788244,0.8434309236876407,0.0292989690721649,0.32,medium,False,True,medium,False,True,medium,False,True,high,True,True,none,False,False,low,False,False,True,False,True,False,False,False,False,False,4,True,True,False,False,0.1362195876288659,0.5388408728759331,0.6947073062040524,0.8561131825531462,0.6087157970939686,False,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,low_risk_context_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.6087157970939686,layer4_risk_aware_score,risk_aware,True,True,100,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
2015-02-13|3044,2015-02-13,3044,健鼎,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,158.0,80.0,109.0,1,0.5017301038062284,False,False,-0.0072277240821241,-0.030082729908332,0.0226292167057637,,,0.0226292167057637,proxy_midpoint_rs20_rs40,0.0228550058262079,-0.0527119466140957,,False,False,False,False,True,False,True,0.0002209619208956,-0.0216138328530259,,,,,0.0199068698590966,0.6075197889182058,,,29.0,True,False,4.0,True,False,True,True,False,False,True,True,False,0.6944444444444444,False,False,-0.0300434912091855,-0.0138665505170247,-0.0414012784136574,-0.0475234055905102,-0.0755016036606183,-0.0420772928272022,-0.073016350140206,-0.0721356578023788,-0.1075735508720642,-0.0452219256348983,True,True,True,True,True,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,67.885,0.0002209619208957,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,False,True,False,False,2,0,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,0.6811111111111111,0.6245569164265129,0.7452535622798591,0.8337640169708612,0.0604166666666666,0.18,medium,False,True,medium,False,True,high,True,True,high,True,True,none,False,False,none,False,False,True,False,True,False,False,False,False,False,4,True,True,False,False,0.0871666666666666,0.6876690192122957,0.7822302146525776,0.8957018018603908,0.7406680915978225,False,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,neutral_quality_liquidity_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.7406680915978225,layer4_risk_aware_score,risk_aware,True,True,1,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
2015-02-13|2330,2015-02-13,2330,台積電,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,1.0,1.0,1.0,1,0.5017301038062284,False,False,0.0282796046305222,0.0318678835409611,0.0236362132947809,,,0.0236362132947809,proxy_midpoint_rs20_rs40,-0.0035882789104389,0.0082316702461802,,False,False,False,False,True,False,True,0.032325338894682,0.0,,,,,0.0161066157256575,0.8951187335092349,,,0.0,False,False,4.0,True,False,True,True,False,False,True,True,False,0.5069444444444444,False,False,0.0069885870600061,0.0231655277521669,-0.0231034250642575,-0.0292255522411103,0.005083332594421,0.038507643427837,-0.0319974225233402,-0.031116730185513,-0.0396185963191714,0.0227330289179944,True,True,True,True,True,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,143.85,0.032325338894682,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,False,True,False,False,2,0,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,0.6860995858985635,0.5616944444444444,0.7426944444444445,0.9108766666666666,0.0911226363236587,0.18,medium,False,True,medium,False,True,high,True,True,high,True,True,none,False,False,none,False,False,True,False,True,False,False,False,False,False,4,True,True,False,False,0.0994490545294634,0.6746453152447962,0.7823893478786278,0.9029915768261508,0.7301734160492525,False,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,neutral_quality_liquidity_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.7301734160492525,layer4_risk_aware_score,risk_aware,True,True,2,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
2015-02-13|2882,2015-02-13,2882,國泰金,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,13.0,16.0,17.0,1,0.5017301038062284,False,False,0.0146829310338485,0.0204346359375009,0.0084657461250379,,,0.0084657461250379,proxy_midpoint_rs20_rs40,-0.0057517049036523,0.011968889812463,,False,False,False,False,True,False,True,0.0268074735987001,-0.004201680672269,,,,,0.0076255566215856,0.8766490765171504,,,1.0,True,False,4.0,True,False,True,True,False,False,True,True,False,0.0798611111111111,False,False,-0.0022600171253066,0.0139169235668541,0.0156384238041734,0.0095162966273206,0.0291851098607553,0.0626094206941714,0.0641113444715029,0.06499203680933,0.105503510828252,0.1678551360654179,True,True,True,True,True,,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,46.1625,0.0268074735987002,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,False,True,False,False,2,0,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,0.6723650047639989,0.542545284780579,0.7227452147525677,0.8986872408963587,0.0479822174582234,0.18,medium,False,True,medium,False,True,high,True,True,high,True,True,none,False,False,none,False,False,True,False,True,False,False,False,False,False,4,True,True,False,False,0.0821928869832893,0.6648573528215683,0.7734003368474239,0.8995072713073892,0.7290004013911887,False,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,neutral_quality_liquidity_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.7290004013911887,layer4_risk_aware_score,risk_aware,True,True,3,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
2015-02-13|1303,2015-02-13,1303,南亞,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,24.0,24.0,27.0,1,0.5017301038062284,False,False,-0.0145678987432971,0.0511173390611487,0.0223655136556828,,,0.0223655136556828,proxy_midpoint_rs20_rs40,-0.0656852378044458,0.0287518254054659,,False,False,False,False,True,False,True,0.0259887005649716,-0.0058394160583942,,,,,0.0158919787820372,0.8726912928759895,,,3.0,True,False,4.0,True,False,True,True,False,False,True,True,False,0.5,False,False,-0.0006057112831907,0.01557122940897,0.0013258901139564,-0.0047962370628963,-0.0121818300451908,0.0212424807882252,0.0226607598881463,0.0235414522259734,0.0982357177465964,0.1605873429837623,True,True,True,True,True,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,66.375,0.0259887005649717,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,False,True,False,False,2,0,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,0.6761924655526239,0.5508641524736415,0.7312736212489863,0.8898860543390105,0.0832519788918205,0.18,medium,False,True,medium,False,True,high,True,True,high,True,True,none,False,False,none,False,False,True,False,True,False,False,False,False,False,4,True,True,False,False,0.0963007915567282,0.6658175710691259,0.7738242357274082,0.897916300562795,0.7250789267514247,False,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,neutral_quality_liquidity_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.7250789267514247,layer4_risk_aware_score,risk_aware,True,True,4,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
2015-02-13|2393,2015-02-13,2393,億光,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,52.0,55.0,64.0,1,0.5017301038062284,False,False,0.0298180661689837,0.0049921836529434,0.0306036983644557,,,0.0306036983644557,proxy_midpoint_rs20_rs40,0.0248258825160403,-0.0256115147115123,,False,False,False,False,True,False,True,0.0283454185893211,-0.0063694267515923,,,,,0.0172774361288609,0.8845646437994723,,,9.0,True,False,4.0,True,False,True,True,False,False,True,True,False,0.5798611111111112,False,False,-6.916999775086197e-05,0.0161077706944099,0.0251483231874908,0.019026196010638,-0.0279392004281118,0.0054851104053041,-0.0923962829222004,-0.0915155905843733,-0.1641329708335459,-0.10178134559638,True,True,True,True,True,,,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,75.85,0.028345418589321,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,False,True,False,False,2,0,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,0.6713003609645265,0.5473791578202406,0.7281137650389242,0.860126348195329,0.0940468612576957,0.18,medium,False,True,medium,False,True,high,True,True,high,True,True,none,False,False,none,False,False,True,False,True,False,False,False,False,False,4,True,True,False,False,0.1006187445030782,0.6595740143902175,0.7663497733133958,0.8920594753300637,0.7191066338604551,False,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,neutral_quality_liquidity_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.7191066338604551,layer4_risk_aware_score,risk_aware,True,True,5,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
2015-02-13|2458,2015-02-13,2458,義隆,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,87.0,72.0,89.0,1,0.5017301038062284,False,False,-0.0121161698078054,0.0148209724925121,0.0146946074553648,,,0.0146946074553648,proxy_midpoint_rs20_rs40,-0.0269371423003175,0.0001263650371473,,False,False,False,False,True,False,True,0.0271722902358913,-0.0190114068441065,,,,,0.0141184843166505,0.8773087071240105,,,17.0,True,False,4.0,True,False,True,True,False,False,True,True,False,0.4131944444444444,False,False,0.0535980929718378,0.0697750336639986,0.0730910781069896,0.0669689509301368,0.0662766612296101,0.0997009720630262,0.018605505986565,0.0194861983243922,-0.0411454931949055,0.0212061320422602,True,True,True,True,True,,,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,50.235,0.0271722902358912,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,False,True,False,False,2,0,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,0.6412068400029316,0.525783481199831,0.708144117025771,0.8459949281791297,0.077195937774846,0.18,medium,False,True,medium,False,True,high,True,True,high,True,True,none,False,False,none,False,False,True,False,True,False,False,False,False,False,4,True,True,False,False,0.0938783751099384,0.6458755947484262,0.7533951848698149,0.8867567151828037,0.7156402970602066,False,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,neutral_quality_liquidity_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.7156402970602066,layer4_risk_aware_score,risk_aware,True,True,6,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
